cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(0)_pft6,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(0)_pft5,nfall(0)_pft6,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(0)_pft6,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
1.0033028852441355e-05,9.653479269560034e-06,9.9823025452714e-06,0.025275941226064188,0.009302082052151963,0.14616366370846798,0.026975273636404232,0.023884530364409944,0.03497716723790012,0.020709399203968127,0.03447198905882518,0.033259699855426296,0.01844080956709377,9.08238293760914e-05,1.0144964195256373e-05,2.0298294512696235e-05,0.0003540426395490495,9.964002611945396e-05,1.0452241882223041e-05,0.0034974400921988155,0.0005270469392168565,0.00017338500722470317,0.00013863021059355246,0.009998283228772801,8.3096796006786e-05,0.00960875524782679,-7.703163085600592,-8.43688671206596,-9.609155121031986,-4.126130180779784,-4.193416780372494,-3.470328686571922,-3.021801286606533,-3.699884097008905,-3.95141526793762,-3.76452092855193,-6.843981477483337,-2.922248610696993,-4.758158117108426,0.470876949375271,0.9185999259018545,0.6820468955300851,0.880475541441761,0.00024090557702450638
9.724448106649154e-06,1.0177264064726803e-05,1.0175543586244381e-05,0.02512349304391698,0.008713686205756589,0.13315054517610259,0.02720083758931493,0.026210573191612827,0.03583390670628117,0.019181350402993014,0.03532805016520912,0.03437424122340984,0.01830376165535568,8.72191576506292e-05,1.0267081696792811e-05,1.9167457578834986e-05,0.0003480696132139038,9.916248507292849e-05,1.0002922569826964e-05,0.00354883703001681,0.0005706025467455619,0.0001670012754765575,0.00014237157603335916,0.009621054252291572,8.258415495793106e-05,0.009858859815519242,-7.642542257880789,-8.37715986875307,-9.129055659302061,-3.808360358571681,-4.390619088992733,-3.5694815731627325,-3.1372153571900494,-3.7243130080987354,-3.854340775659714,-3.6757609231187254,-6.5845372036515055,-3.1172233250118078,-5.045057211019872,0.449769895740282,0.90129865216632,0.6496567199774013,0.8881279344467197,0.0002489636556696311
1.0041135870719333e-05,9.937138866373043e-06,1.0081601674434188e-05,0.026791381048713314,0.008879380548485073,0.1380842274210452,0.02732720451411637,0.024790391148197814,0.03625224164174491,0.020066135803414095,0.03462781996899371,0.03376167263052642,0.019173523284594648,8.734752516588042e-05,9.965739617170896e-06,2.066798656600723e-05,0.0003338423272015304,9.626871281650331e-05,1.0222563653939591e-05,0.0035478682159856677,0.000527362117312109,0.00016832854686955962,0.0001353085293289637,0.01009109627501899,7.994572593658235e-05,0.009713698475252327,-7.448542838757024,-8.835534698539417,-9.516029474594527,-3.8800467572053448,-4.086880808647727,-3.5141258339468187,-2.871756368508952,-3.819129255047159,-4.057086762085296,-3.5007566619168866,-6.694198557714305,-2.9150907568067304,-4.916791580034918,0.4392376716290644,0.9427341607032862,0.6680236544399806,0.9491989327112281,0.00025451113144858955
9.608547615165902e-06,1.0171590891181775e-05,9.576249367325815e-06,0.025474201824714864,0.00922524396202299,0.1344024139454269,0.026567123964752717,0.025324429833811255,0.036711929652657876,0.019045832174978215,0.03392437357498385,0.031902571953738565,0.018136830405261626,9.109370149821241e-05,9.525152385246573e-06,2.050368182384698e-05,0.0003531144431182752,0.00010464886984219345,9.94067028708335e-06,0.003519953972455432,0.0005267469447577776,0.00017367071974376235,0.00014364530080883723,0.010489978657936813,8.110991989551244e-05,0.009770807065252794,-7.612882738523057,-8.229200216822203,-9.748741883472977,-4.135870206080653,-4.510160662633819,-3.6197873429530003,-3.0271585859498304,-3.7467963773185606,-4.07457923456262,-3.554955420841,-6.591271274439194,-3.015387731886914,-5.203899114952465,0.4583843019123335,0.8697056731661168,0.6570631693530027,0.9105343504304801,0.00024676151293539844
9.70010882289996e-06,9.504483698426499e-06,9.644389944731239e-06,0.02475844848201851,0.008961068855841947,0.1449676197011366,0.027591205220950925,0.025873768993786683,0.037035436924575955,0.01983816383800039,0.03430500032258298,0.03150243253210218,0.018860352974489153,8.941511385490029e-05,1.0209008080551133e-05,1.9688219617055202e-05,0.00035184972100242996,9.936955799656904e-05,1.0172108852612555e-05,0.003419518318283343,0.000535841755105308,0.00017171085190873975,0.00014016164464056023,0.009677550297294729,8.328669272304833e-05,0.009702433838860559,-7.312316813750772,-8.586968947918228,-9.294504526472375,-3.8705923116519263,-4.132964253889417,-3.6716849062854173,-3.051701841819087,-3.954229225087022,-4.125718373300269,-3.8250260491856714,-6.831158313559704,-2.933162708879585,-4.8714951874487715,0.45621045213194417,0.872951018262519,0.658089820886181,0.9357724104879347,0.00025212379116467293
1.0073941366125667e-05,1.0448837505837543e-05,1.0150574619019274e-05,0.026398852906912684,0.008734864711857944,0.1368537537322075,0.028273131459104147,0.02538155942367546,0.036204338294157576,0.020842923540057963,0.032686143889352384,0.03137376309164634,0.019232735829966357,8.804698956979285e-05,1.0014570660703297e-05,2.0308356478669747e-05,0.00035608659403873295,9.721684097922608e-05,9.525317389074472e-06,0.003655144164846953,0.0005434893846964564,0.0001784824417046683,0.00013678753051364392,0.010451582296057374,8.166743424781372e-05,0.010452291739397792,-7.853892386678467,-8.202722592546152,-9.742028051988571,-4.095842363609014,-4.2391569598433945,-3.492060717294147,-3.0753679106660083,-3.962625244066827,-3.9985936232563892,-3.56756414140032,-6.383854743062628,-3.146295668487319,-4.808311081027376,0.44746128410176716,0.8787100959914199,0.664067432059549,0.882383888925559,0.00024692575658083335
9.892630212108198e-06,1.0054206369110586e-05,1.0037060905280111e-05,0.026786731727854902,0.008965574919061959,0.1420387834182608,0.02768370749427743,0.025477701133039845,0.03615135343019375,0.02022870152677182,0.03440689551789927,0.033024344120315796,0.019330927723903234,8.707619797983576e-05,1.0262022797981211e-05,1.9020536631675817e-05,0.00035704535462175737,0.0001045043457682639,9.907499402058622e-06,0.003586508763043244,0.0005378120004228172,0.00017730786123128093,0.0001342737036003409,0.00992823966271682,8.3057762142268e-05,0.00978049929539259,-7.301178963560163,-8.60350981926438,-9.751670947432281,-3.9035410392727075,-4.492315802216292,-3.5465020310079933,-2.930943137427241,-3.6669145569526362,-3.919454456463766,-3.5148556403114974,-6.535028353438728,-3.0004517174832928,-5.193076052823706,0.4689680114902926,0.8999349128343326,0.6470211660581766,0.9049219877285577,0.00025603230732436887
9.872409491144548e-06,9.814169504110102e-06,9.512953383316544e-06,0.024553381816351673,0.009013573870259011,0.13717445218339988,0.0269268345371546,0.024928964228950468,0.03589520489076062,0.019561380584174087,0.035430753104630244,0.034068501438856494,0.01854048217768446,8.868628568144242e-05,1.006291958979441e-05,1.95705682618252e-05,0.00035712412687712795,9.77321435614253e-05,9.780524686649488e-06,0.0034732747428059423,0.0005584347603301761,0.00016602343423167162,0.0001363370898360617,0.009670127111519431,7.742757867789797e-05,0.009716474145755244,-7.457092431240097,-8.838789982487457,-9.571154683192564,-3.9201396490245037,-4.505978706412267,-3.499637797060491,-3.0341252332581377,-4.03599534465749,-3.9937210873584017,-3.592321220482296,-6.538248238060657,-2.9368032484639,-4.81321252968931,0.4330825142775972,0.8880257663917998,0.701580552141188,0.9128747513752284,0.0002393694996369384
9.599840622318917e-06,9.71204821912562e-06,9.766781424686811e-06,0.026449742829974955,0.008654882226417596,0.14083568385704145,0.02864693061704174,0.024680860582237656,0.03648413258467446,0.019242156864267355,0.03396541322117971,0.0313539561772165,0.019060427093189353,8.654867927968767e-05,1.0349758386785282e-05,1.957637315839441e-05,0.000347445583267454,9.886593151655818e-05,1.0019276808651169e-05,0.003513716165512894,0.0005668349272441325,0.0001659303802852891,0.00014596490922518126,0.010118660742987813,7.952155008329741e-05,0.010161055424942287,-7.527615030708612,-8.836582421425634,-9.09885000178611,-3.9879656863712456,-4.332598188730992,-3.5194008850710254,-3.099067600991984,-3.8018528268570555,-4.1384295927981745,-3.754635324012758,-6.334934216092708,-2.99227268360619,-5.03754164457697,0.43781250002679156,0.9222190492371313,0.6701942242247851,0.9122006365548977,0.0002567815038443409
1.0248468766803953e-05,1.0372219698569645e-05,9.827202588065155e-06,0.025809049921578963,0.009080071604060486,0.14319275946726653,0.027182938797904583,0.025623318861933538,0.03707148047855882,0.019969900823705283,0.034934748714117156,0.033789173482228624,0.018256262582598246,8.66808089851145e-05,1.0214001893825848e-05,2.0685928930567968e-05,0.00035791024610163345,9.994780898486857e-05,9.547387000629426e-06,0.003464272241538469,0.0005337597863395936,0.00017054787655147843,0.00013345892337137208,0.009720509881496264,8.393150967341082e-05,0.010459452362364377,-7.297998000858371,-8.196919674505159,-9.117819154037793,-3.9528383240155027,-4.374519599003001,-3.706439909032149,-2.949117754577687,-3.9066402932135165,-3.9760624062090772,-3.66274656398997,-6.357744626421405,-3.0431475723215384,-4.756375136740854,0.47135940163264994,0.9486506902018389,0.6550806864276433,0.8923794730785879,0.00025005600840033476
9.55483401252243e-06,1.0349277193941048e-05,1.0331108600683898e-05,0.02603477821367093,0.009098688819606602,0.14434689659367678,0.027592841766787234,0.024373480074314842,0.03689366751372254,0.020330730915598918,0.034245355789546246,0.032574790808584234,0.019589749446165608,9.189448192332518e-05,1.0129277023041827e-05,1.9481162957334193e-05,0.00036687638146434517,9.554435415309477e-05,9.860352043230012e-06,0.0034113423817966264,0.0005343606391471064,0.00017557015297838186,0.00014213047168816086,0.009926730627732984,7.60371933338442e-05,0.010306116169459522,-7.646210294233058,-8.205417309626402,-9.594910352753269,-4.0899782371427404,-4.221325097476058,-3.4167531073862114,-3.1374358936266593,-3.663042526870597,-3.903827376823217,-3.669968493325764,-6.70633309747602,-3.0075383089180496,-4.849128989355856,0.4656724855031015,0.8699094164694028,0.6760700277914389,0.8989453538393642,0.00025280430410485705
9.850155882060627e-06,9.980935756563268e-06,9.668221067453327e-06,0.025711434300417172,0.00869550344918801,0.13418002559666958,0.028615299416899487,0.026214157766677976,0.03655610211447991,0.020214650819973957,0.032627088788521975,0.031514281663856954,0.01902258560505765,9.13374490612328e-05,9.829061076419415e-06,2.0718405106360093e-05,0.0003598985081896794,9.67846565497723e-05,1.0430274996545907e-05,0.0035586608118295623,0.0005723993181695943,0.00017446559907965844,0.0001433131117228658,0.010163078178230998,7.679465804444003e-05,0.009918052713413748,-7.14095973463224,-8.770919230253897,-9.845208277870197,-3.875977287432735,-4.444164726282685,-3.411773708836551,-2.9351685918780843,-3.7137282867129047,-4.073810610853691,-3.75743296313434,-6.443002023751969,-3.1317584543828856,-4.803969380525977,0.44392586272360696,0.9315001191921523,0.666605126888075,0.9231376050172581,0.00025698661606363523
9.90587984811289e-06,1.011875221124862e-05,9.672768909643779e-06,0.02620438930150128,0.008737364868043657,0.13723063025469073,0.02820924667892539,0.023822029732494865,0.036968515375037946,0.020834226260306933,0.033188779738759444,0.03223142421317555,0.019164971475784554,8.677932460951618e-05,9.816850117494531e-06,1.9219587828142994e-05,0.0003413904357925526,9.622241184001724e-05,9.73534048846157e-06,0.0034527433267125093,0.0005687800258206048,0.00016265336591405797,0.00013477634992999305,0.010080720177171721,7.866619455752604e-05,0.009846749947332676,-7.865891837432421,-8.651767714463233,-9.329113045917023,-4.00206966539052,-4.402439891083985,-3.692991033037952,-2.9035891756962724,-3.8521490886464624,-3.9621068303128157,-3.469507602437916,-6.848566750539114,-3.1089434662459756,-4.771504891454767,0.45667995998812805,0.9244019933210806,0.6618105788126504,0.9311663199400935,0.00024763843372350915
1.007035015476502e-05,9.584530559331122e-06,1.0006087379151082e-05,0.025969027166202873,0.008945237458179277,0.1469583766146472,0.026607474834292676,0.024163016232480135,0.0347671234961448,0.02008266276985914,0.032774710219337116,0.03238895178325251,0.01914771794094078,8.901260338440641e-05,1.0453437739053856e-05,1.9085232581575518e-05,0.00034004558255740507,9.596739001795889e-05,1.0240109345142362e-05,0.003331123843952813,0.0005227661119371826,0.00017292922735080867,0.00014142151366454859,0.009765137172777723,7.824789285234196e-05,0.009510300897606397,-7.192288675384483,-8.282964835702732,-9.03888248584603,-3.873708042837744,-4.488914845873969,-3.531212765676417,-3.092476894406541,-3.811604052240245,-3.883681337680568,-3.503592857940366,-6.917620652451414,-3.115400051799413,-4.826157663152309,0.4680433678193861,0.8923647981134047,0.6411918261908273,0.9481013779511095,0.000239760354087637
9.94182271068806e-06,9.562243280250482e-06,1.0314313923146763e-05,0.02507053277651729,0.009388636109972941,0.14266331271646152,0.027488542143922837,0.02380474735874944,0.036078236562328454,0.0198595511970874,0.03363909900253437,0.03314488547576186,0.01936000428021418,8.721504694968994e-05,1.0112969977338598e-05,2.070356958351349e-05,0.0003435836455570275,9.782168399364912e-05,1.0347640441106512e-05,0.003422586967119075,0.000530457493954658,0.00016785455941452753,0.0001386783091570268,0.010498628043550723,7.954074903086407e-05,0.00976855480795416,-7.857809247454756,-8.517652203692856,-9.73911082701564,-3.891272834936406,-4.29922821990437,-3.6698953013331956,-3.0360284763757943,-3.7085810468698988,-3.810509938380324,-3.5510650398087757,-6.63629926289517,-3.1286731535833234,-5.242276242711725,0.4511938186239925,0.9106643542956292,0.696017641232395,0.9527432912111711,0.00025577423902108136
9.82669528732405e-06,9.631641001370469e-06,1.0091879165393918e-05,0.025896492362122984,0.008817599641653415,0.1363115286192984,0.026952904654521343,0.024389041769839335,0.036737423829139804,0.0195728636714454,0.0340347649245803,0.033675191683946906,0.01903865331741454,8.847897892859498e-05,1.0037626748724828e-05,2.030268827164127e-05,0.0003361244349070294,9.575865961548478e-05,1.0236815106524213e-05,0.0034385230594804615,0.0005486466864385134,0.0001687715168734952,0.00013447574021198993,0.009810188509339499,8.308052202544132e-05,0.010335539971888212,-7.465772268796446,-8.89015716478467,-9.350682493049613,-4.039303803895722,-4.163640353400693,-3.5110976168032972,-3.061775070217188,-3.6721245339730055,-4.095299641724953,-3.48291586808989,-6.433735180463227,-2.8944170945969683,-4.8890770724488855,0.4394966318877203,0.9342141813972207,0.670746913908522,0.9502363017527506,0.0002620312910253301
9.981224197112601e-06,1.0316334700331164e-05,1.0100676120635556e-05,0.026679852711732403,0.00915107110708149,0.14455489610118377,0.027917705696779215,0.02594835340637891,0.037709669998908894,0.019260535203324294,0.033961401603249355,0.03353217969897873,0.018723314125910457,8.591473694730466e-05,9.868887249424268e-06,2.0395134821962897e-05,0.0003590201177040709,9.962730789537382e-05,1.0106353728880715e-05,0.0035989247044710157,0.0005595198301303822,0.00017358875946806878,0.00014188921056142913,0.009990370410876501,7.938680712538877e-05,0.010038951488737617,-7.80033543823054,-8.153136510540818,-9.12102855688458,-3.8857128332938493,-4.334949205709405,-3.4997768439018264,-2.8682655801307706,-3.728744208317766,-3.839483723699751,-3.628342049868901,-6.300189541511569,-3.117444074291954,-4.960965119532312,0.4459890720557122,0.8713913216146054,0.6876088224153705,0.9540624339600228,0.0002420223577730039
1.025142412165401e-05,1.0037740598342912e-05,9.728911876367146e-06,0.026721278820962726,0.009342973686742095,0.13429566637838802,0.027962414350416152,0.023798366576858247,0.037552144506723166,0.020414666311509122,0.03406032355465249,0.03295686968866702,0.018519027000723005,8.727116647543264e-05,9.880988416615657e-06,1.9665751347090954e-05,0.0003359767587454154,9.59578662402652e-05,9.513854334406518e-06,0.003328676450111409,0.0005530877224337979,0.000164732782592834,0.00013392863756936884,0.009520799629151299,7.936040418619444e-05,0.010326683074012613,-7.393223496223582,-8.415847082961209,-9.857619838776039,-3.85948727096029,-4.466922052451675,-3.4328482405240694,-2.8868468838244525,-3.687210564824303,-3.8058759559153597,-3.682610072134156,-6.466494870291144,-3.056612699431364,-4.8951811385208455,0.47066838576719083,0.8809148438220271,0.6955625295440651,0.9122940009415564,0.0002594164745490652
1.0133163708501202e-05,9.593036284759293e-06,1.0155975409474799e-05,0.02549464842508115,0.008745572916631323,0.13709902279055203,0.02646728258551065,0.025557292361879085,0.03512802081832553,0.019424793610774538,0.03391056625503431,0.03307270920376414,0.018638291346530368,8.998130975576302e-05,1.0393468843386149e-05,1.9672355114167958e-05,0.00033499363226693494,9.63136981138256e-05,9.743899301349551e-06,0.0034435521002926673,0.0005654443992143359,0.00016893235526999723,0.00014184692167568556,0.009770392106320112,7.735254512164936e-05,0.010396251109503405,-7.813285148218224,-8.795858932544801,-9.303660482461032,-3.8329548263691224,-4.258502927077176,-3.5064708028677614,-2.9059375409409642,-3.6791990577439497,-3.9491254863350482,-3.7609076498527707,-6.459903022262893,-3.034593468053853,-4.943182861136628,0.45747701415359104,0.9240797322431267,0.6443907212893719,0.9353786882387403,0.0002498794394831745
9.74377545538437e-06,1.0346541580013873e-05,9.917169271400448e-06,0.026553525771226005,0.009179826883829104,0.14291006704129522,0.02820155343021975,0.025006896476563432,0.03721837035028625,0.01941224797782584,0.035356086452497874,0.03199359897843567,0.01833189343977677,8.97199716437869e-05,9.702682040547854e-06,1.9647649188911087e-05,0.0003491471736167451,9.733547371787233e-05,1.0421489916348067e-05,0.003471146782012755,0.0005353244012937264,0.00016566451084713764,0.0001409466962337467,0.01040738334171859,8.161729440085061e-05,0.009682983104243812,-7.212641268614409,-8.10509758350406,-9.279182010913516,-4.182794036951766,-4.490403031097032,-3.5082786112506597,-3.0152096095662357,-3.9059932852083774,-4.085392833590724,-3.5825602008545103,-6.843322678540355,-3.082523311177129,-4.750198498100065,0.44177402673317373,0.8790941076444106,0.6908907015798676,0.9508137275933449,0.0002467465083126994
