nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2),cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2)
4.439686492170408,2.1753229077110436,3.251993428086069,3.240347453176088,-15.13007818743458,-2.233372020308039,-5.74828762600737,-2.639146639849777,-13.595008800844184,-0.9584115684407486,-0.9775731936321783,-2.1252405415672335,-16.533451746196356,-15.999267509685351,0.12251827880558804,0.08539443333904449,0.061165254680022096,0.15973443655943653,0.09481101884930508,0.012153362661286915,0.16696638909315858,0.012736476733713599,0.03775979631285755,0.05078502348348961
4.370270801709717,2.151672286724469,2.6252313236456786,1.6283906482684474,-3.8485169901036613,-6.851567651288343,-4.838386020478978,-17.88171871123646,-0.9440705182498235,-7.484090600789026,-14.090756923572513,-17.880603468029403,-6.972623587634894,-6.05787157360534,0.05733753524110493,0.013062592937589155,0.026840122783026738,0.1053313945096979,0.034216732843127505,0.0228504366638103,0.0870270781915409,0.010364753878578305,0.06962569126934136,0.014642579763821691
1.4554339978914819,2.3189748185799406,4.5960162957341595,4.374790184366366,-9.984884992681865,-5.3399103260699174,-9.554607436788258,-9.987248484733339,-13.003913217974173,-10.525721547375303,-12.461286904965702,-15.045008533807238,-13.249421615107078,-18.577852565264084,0.047572657132622466,0.034373896681087944,0.017671746642753814,0.023658664087936935,0.13988260257114138,0.19535171513139807,0.13642634738339984,0.009807368485703506,0.022942243142589636,0.01023433311441287
4.269833659202186,4.6018131678837255,3.00694891377259,2.299173195608377,-11.038623851160013,-11.866911984948068,-5.668802489679658,-15.217806351104446,-10.380462382207302,-6.678500204107342,-14.751601672101271,-3.867169585350023,-16.876783354178194,-15.293371489543063,0.1888285143542408,0.18423090915546916,0.15493839056187392,0.10119525666664307,0.05463826725749774,0.046885207921109014,0.13636639024443106,0.0829841725916082,0.00111903987005412,0.029346459229155717
1.6018710361831796,2.1780304805782773,3.8942855187685166,1.8044080003815224,-8.029241600333048,-4.435729588092606,-17.126900600882262,-13.182405755403579,-18.04895033962676,-16.762520435712354,-0.9380662822622838,-10.578919878646522,-9.519378827593433,-7.491226737722753,0.08011934902259907,0.026429796142063942,0.12069462784086488,0.0894389661116381,0.15870269552432842,0.19342184292420067,0.18734951302194455,0.05567108090080266,0.05283403039199399,0.012272723068156171
4.397302834850418,2.222352978228953,3.4434724253884688,3.785124914440585,-6.918687756892833,-1.8835981860787498,-10.164630181698167,-11.092265258688295,-6.487716032536511,-1.981400993436477,-12.023985296672862,-14.668294325897016,-5.835858520034236,-13.22682169973572,0.17189647741730033,0.09948382045290935,0.0850860322216616,0.1546381873844766,0.00960928626196649,0.024413562676910396,0.03825423935275688,0.05808412407415385,0.0022867945041367297,0.0075039286206082054
4.890929871849133,3.1235688784414033,4.233700346822433,3.430737575703157,-12.506270891468546,-16.16742283184803,-18.519538491614632,-15.449498353663365,-11.572311766721114,-4.1034433621188455,-8.279210363595318,-11.970222954882873,-16.20035140363901,-16.54878013520392,0.04250337573842263,0.05838137552044163,0.13170203901960048,0.07735911480501825,0.11425731446899832,0.16500418898636596,0.12132649403816222,0.025288110969157035,0.02897245383185314,0.00485601716147325
4.744978416166701,4.5703824131896775,2.820648956859082,3.728855121984565,-5.558889270461169,-15.46721868828008,-17.207799706931695,-17.531949116937362,-8.807573389130502,-17.67062966430844,-0.7632975454194408,-12.477800316716342,-10.549289142514192,-5.8642325692558614,0.045140988701651376,0.015521691206828218,0.031739210582654324,0.12791107851621747,0.15569064724506257,0.11011759936911471,0.12270853513453492,0.07312941697065566,0.07212462838175124,0.07306383011847417
4.528741773662253,1.3863512624387941,3.9114498029501483,3.2327554322519427,-18.31351450072105,-0.7795241329704261,-13.27686947078556,-11.456897112265654,-9.587712538853058,-13.688138466787862,-9.444684015173861,-15.367721274555983,-4.715540061041734,-15.944472625485538,0.0973371005644291,0.08272236891241021,0.11553271628344716,0.11139469044410748,0.011038365069897292,0.09533381693332403,0.09418876950680684,0.010130170528729176,0.014376482483035956,0.010337856821799883
2.4001378200673096,3.964619727879125,4.825419937732255,3.855468467018001,-8.834000976219716,-3.8298486626649186,-1.8826788423772491,-2.520612670016863,-9.93340658186565,-9.405363751317577,-2.4483506930514984,-12.386051501589508,-5.0097541553031455,-10.038544159773073,0.06645195490710111,0.010441180136993583,0.058205801560511465,0.18109784409629284,0.051305464905731166,0.031750285285538096,0.12533245161936865,0.004332627409278113,0.04937216918373367,0.08025692201178593
1.8463824678790774,1.29516024148562,2.5426163216833375,4.526987783357275,-14.69294224766562,-18.141572477534133,-18.62920972678265,-13.703805870559437,-14.676633314014879,-14.61529822687036,-10.798684574731901,-3.832739105358769,-0.7981180735968536,-10.467158831398022,0.007417315609218804,0.11789905996821091,0.19298363175989744,0.032759568858948714,0.18573279414880278,0.1846618551197473,0.003995323954690941,0.005917855023328978,0.059553366379492496,0.04233978194399886
1.919078798080233,1.9569514148682154,2.6331785968867116,1.484598998549342,-8.628170197041394,-15.349345238467096,-12.130350819625576,-13.153742120858784,-19.580203964197207,-8.792894360482078,-7.788795705623729,-8.741181855988348,-10.442225929875548,-2.3894924459820146,0.17420582369882903,0.11521714093662397,0.13265675801075333,0.1690643168990872,0.05974783054332003,0.1463057937786136,0.054353365473853534,0.07341989131860305,0.009119142587948046,0.020281529342313066
1.0518603065266878,3.9809622398962445,2.1993568070133582,1.7288492312518422,-4.653869347694664,-6.806054228021777,-5.684856469449382,-8.076794324878092,-17.95786501267943,-7.191446965218294,-19.585260767561127,-18.71088055811003,-11.711899180556163,-4.1316463665645315,0.05642283173470716,0.06277912723551565,0.15658490969020827,0.11705339781153151,0.10101294382403396,0.0681384751675773,0.026880787870183217,0.009974713563761922,0.009467767132136205,0.03359390800804287
4.388159406053626,1.5579755448626118,1.877546049533135,1.188367888989769,-16.478882335755642,-7.910529366035769,-4.002132645678417,-3.9382362155679687,-5.6864657707767865,-5.63373455392507,-7.3402701673250235,-6.200904508918432,-6.698745923474984,-4.508485307431325,0.059094210194100015,0.029174263768171563,0.004183392014283942,0.07472103113978215,0.1922098822932987,0.15677215825511084,0.002690122016192662,0.009675152500265191,0.02831489010608065,0.015089243552914222
2.317532689922284,1.6780824026346592,4.440873451043215,1.4393643412289887,-5.352791286904303,-11.006160501438648,-10.966752023398808,-2.324961849825314,-2.300366729551577,-6.0093380348221235,-0.8034677670927657,-5.167543873142822,-5.945740490807159,-11.489222154548399,0.03566491457304172,0.1979922121829075,0.12872300547656357,0.18300205424454574,0.04267479395509673,0.0007084598569283655,0.04110967251548846,0.07453341184115557,0.05584049713004067,0.013009774719364167
1.629607266980593,3.4392756021258206,1.6896193985015695,3.3408988391652694,-8.354234054027959,-12.869343877903146,-5.848286359157516,-6.625192860574563,-16.71101674952605,-13.15145828237239,-9.807891318087067,-15.93812842851375,-9.99286545359345,-4.249631769691156,0.1816862886080954,0.19172169226370783,0.14757519086588772,0.11232904040081912,0.0645818610755627,0.07656770687817217,0.10961834205724416,0.05956335430254267,0.04438296695914674,0.01920106068303982
1.1945930220269414,2.1132968976523046,2.7594153737544196,4.457585905031353,-13.169430385246681,-13.111797323164495,-6.358458303246012,-13.73186472425089,-17.343134335268463,-8.897550666277478,-6.667718401337645,-18.611790080730177,-9.239541175214075,-7.409563958477117,0.15822708132085422,0.13021959895469432,0.05102715491543905,0.03564521768297507,0.08808067433740864,0.1504415993887882,0.11678854626208023,0.08026430290335058,0.05722410118619301,0.07859114427895775
1.3852734548778312,1.8958770628899198,3.052060531519817,4.343246645929303,-19.236586832897036,-13.00952706875169,-4.42283539819976,-4.2479046413812025,-10.23788596082333,-16.24205339592364,-10.39764502456083,-17.234435902817612,-14.294267102805982,-16.453012533515864,0.07956233445042525,0.04943903317320322,0.06212262928064257,0.17769788592675365,0.19659656504073536,0.09902918482473533,0.025701904284231823,0.021635828382790937,0.04720712331617544,0.05419913858471844
3.6434433376894897,3.6906306486714575,2.8596279264135145,3.1909236500964457,-15.369974093835701,-18.507162426748344,-2.470915846452158,-0.9376410615738742,-17.27338911734864,-13.190121303577655,-17.462907757970978,-8.926702781320119,-4.627189178914465,-17.23371035352896,0.16481001003603762,0.1922230790348714,0.07118632337909953,0.04477759961254872,0.048326171434526735,0.09345083386378404,0.043171191444834806,0.05936391367719966,0.05513403914214503,0.05640323994303366
4.4135761083558815,2.426252542386737,2.168466175533695,3.6043726993849123,-4.005224241139629,-4.983595174634283,-17.528246017007096,-15.141408870539575,-13.45096287059096,-4.6383063603457675,-14.251860390981111,-2.3296323408653876,-12.341030223965891,-1.6131750863184173,0.1051338421828676,0.1497673787295104,0.1258844808222896,0.08727411424300045,0.11628531602859996,0.1652562598016707,0.11786573513123696,0.05858867471452764,0.0037802068090103317,0.04108277469971803
3.4304336655747756,1.4360782949630755,1.7846723183313085,2.9188179462285913,-3.0631432027735244,-8.62051984207783,-19.77419790251646,-8.668614752273648,-5.947022576831772,-9.760235550713679,-6.520558875123589,-6.836024378309418,-2.50600858443293,-5.3128346744987915,0.1547039232408411,0.05920179960105789,0.029070276412428413,0.178182316933209,0.02645478844117312,0.1659425127486513,0.013014193525742863,0.002472310005824639,0.044649828760451774,0.05040432656421593
2.1767132986369013,2.882114881343832,1.2295331887266285,1.7524508968889794,-9.47548382772191,-4.72293604026129,-0.7260297739034449,-3.6345804110367865,-6.341573531498421,-5.088657848320873,-15.174048080693094,-11.617453992874909,-13.72706222948555,-4.563774523139696,0.1464673536258954,0.049162219580097574,0.1678442755952476,0.043000139172929636,0.007188975112762834,0.016561743653123854,0.14631701943823358,0.07406721424134304,0.03843310033342873,0.016386488137430506
3.2367065156761097,4.537863293763351,1.8142154709983085,3.0276894499209552,-6.510348722803062,-13.581676826361983,-6.982221519760522,-12.635647762351347,-11.629796419236161,-0.8106640507580707,-4.394653276222591,-11.403662628512446,-14.021250938303183,-14.758349420174486,0.07095567078149013,0.12384794840812008,0.050303636163143824,0.11977101888618061,0.0285309053200727,0.1388640050022906,0.08947553745993621,0.024681417523126577,0.013063727506356131,0.0247126927668009
3.664432777994775,2.0557344539062568,4.222936052080264,1.5614247130061543,-12.007684568630513,-18.337387103834914,-12.394290410372488,-2.713476098975363,-1.7696993058412254,-4.1309613948061905,-4.644819792093324,-0.6270878477162896,-9.861831832856506,-10.838709409991417,0.18036337062158794,0.09466436254250987,0.15231262899004178,0.11555098627258623,0.024643351601270177,0.14061132108201332,0.1706975644394699,0.031117750609533965,0.0811226169470134,0.0035751375654337948
3.014598238044912,1.6328319537363765,3.8360224790757647,2.3667003279573224,-19.836920614770573,-4.32562950030905,-6.280049397523392,-2.3457595232562305,-4.986102580038958,-12.996142709855476,-13.324874705896613,-18.442978462350922,-19.123324242965065,-5.931638471846606,0.02526729142949079,0.12108964506810904,0.12472023727626516,0.07150631942857896,0.027221466564176938,0.030577287740138164,0.07154958517930536,0.07147749106071725,0.04899947356592716,0.050551346961583934
2.4613344509410977,3.0799195437216,3.322628588801723,4.367769529996459,-17.33901469061992,-13.141451886250227,-19.71228869875262,-4.1356661898153195,-14.4470181646094,-7.622794743822396,-8.851645665263877,-2.1699523444098716,-16.746332478714685,-13.965218353348469,0.09764966207637316,0.14584418652593953,0.19559054121060818,0.1815250063004229,0.19916383248966005,0.013066210131835022,0.17098992331442056,0.03319114017464442,0.0834435828711218,0.06533120390218583
1.5175730060930746,4.364979823866241,1.3570041810315234,4.735445594563076,-8.292840524688135,-3.9964538599842854,-16.984354584944835,-1.4910417633976856,-3.023638551792878,-1.6869768739780113,-8.389108283321598,-18.145415479783072,-9.163137889488208,-10.73867196637558,0.07510033050228669,0.0022928943195000594,0.09976949246982741,0.05400381842871783,0.12067739497279854,0.026877684896166164,0.0021801832042711404,0.030424092930987846,0.05726334156603644,0.013351768256629176
4.950093747411959,1.7356686372133399,4.8129510409097795,2.444026787616166,-1.2870428670527083,-3.2899533458331582,-18.292344383950013,-6.749473674521896,-1.4830727986954315,-18.775405470756358,-16.633013902142988,-3.789482470758287,-4.542873965678128,-14.550529673822165,0.1621902566726462,0.08793220210625423,0.0953022895968179,0.05319726865953925,0.14171333652581328,0.11881236505241001,0.037968013129273046,0.06217989460971629,0.0677305361446473,0.021007833934935667
2.883965138864546,4.927179207502061,4.088277331186434,3.5320879776355927,-19.599001167648137,-6.702947826967954,-0.6834342183474078,-11.440827379188443,-13.236129768863075,-0.1133612518228162,-1.8045747550105382,-12.723862679060675,-16.792887689054965,-8.741651547630354,0.15971566288303335,0.02959967140117184,0.1873582732916625,0.026365524293503344,0.04508107934011376,0.03659875536823861,0.017528266480005217,0.03921329595032232,0.027909619131954718,0.052241255323012964
4.8743911832502285,1.341187193910196,1.711510422408518,1.063265829276388,-17.194842226474478,-10.50855140295188,-15.550603732262632,-1.1659557635186957,-4.93700677113487,-18.53530146559705,-9.977340879026027,-3.998492792502354,-0.31450403453031583,-10.275728597172563,0.0920741426122811,0.024348409768710437,0.07711286405636318,0.03983426221982712,0.11532125301043893,0.012472256187124506,0.03601589772752581,0.043415582899590105,0.08504216482196858,0.055922165540402205
2.7902853123073816,2.940718705373645,1.0851404821850745,3.125773973512248,-12.25314136521367,-14.977464276970505,-14.33133577699322,-4.898586314428254,-12.33303640406328,-13.260538292727961,-19.89258379032829,-7.0787562151862815,-11.426238044632719,-10.124822609214126,0.13829197452563757,0.12445551864376626,0.015425509118202965,0.012529895151434727,0.11330822511203957,0.18766319606290832,0.17266289432705637,0.014377815144134921,0.03153801635997608,0.08151793452558205
1.0622189560095654,2.167941053607432,4.696051748565065,4.384596841447609,-13.204002124652082,-3.247087025795672,-3.0940657749512077,-5.156763036813368,-15.859591576980895,-14.093610481716683,-13.810828596440956,-17.16786092941341,-15.903071621894146,-0.3744501956923756,0.11258017262767092,0.08942408905232051,0.15194827917200932,0.054696747510168606,0.10618348489529635,0.09947619649746388,0.14596426374456412,0.05642674933863246,0.06805985372003205,0.021622222347552997
1.75307954595439,1.5241216988894921,1.343677073627942,4.59302672217296,-8.41713633443231,-11.438736638811314,-4.067792421747413,-18.806348947836717,-9.11871255070296,-17.79739587357863,-7.615090333919511,-13.708115799790114,-19.52803864814298,-8.538844010179773,0.05410305691314366,0.1626546309073604,0.10209935201480382,0.15678187157386037,0.0194490540298677,0.07530974319408539,0.02348225964851373,0.04797645726267812,0.07638348875324337,0.0022844062034036217
1.1352220985966683,3.9374300697320113,1.903621207625136,2.5516137797174414,-6.819121119080389,-2.2047473529614336,-17.216726816546206,-1.9705859996187307,-10.904024087203448,-5.601692636354898,-13.53090145312419,-13.259711435284219,-10.080843544960087,-15.066558426196547,0.014386634925629228,0.1385093692743812,0.007104456302682317,0.19159651123655289,0.1184878143642293,0.1895365186885224,0.16942290522509132,0.06299735844999424,0.07561585759934873,0.02764369823471594
3.0497697033649573,2.55194354974408,2.775567358012924,3.370927115284948,-15.756475336842161,-9.703671161045193,-2.806909178175566,-9.006264273932727,-14.932972278548913,-4.047797629500337,-15.575724145003043,-3.190216734349324,-14.921961374280102,-5.201583378366124,0.09902947499604332,0.07179661951338677,0.08250561631058859,0.06505203791972189,0.07390346717110925,0.03621408569870087,0.16767197258279706,0.031665987020946355,0.0868799410977512,0.004541103902448844
2.634451674717832,4.642588184156278,4.103111190277179,2.737498876476393,-4.81528177590341,-14.738218879394484,-3.2288311135141896,-11.064846248654211,-9.326779394801175,-13.423077809439931,-5.58507870087041,-17.428899040200463,-0.42950479670522057,-13.672577593218557,0.13414458412433183,0.09277843844371424,0.15352196985391842,0.07628650700142871,0.03103966898458,0.10784784013087315,0.18718087219088886,0.03642855196320715,0.038021932228995074,0.005452155413391357
3.0657273309007924,4.064699314088634,4.177477088182371,4.381884278715756,-16.614956114757973,-13.507332028412621,-9.086882697261775,-7.315963054948243,-12.668794369254167,-0.2364030150322307,-12.507994541372947,-9.032495701235627,-18.55856564541743,-5.661088109183995,0.060694828788307856,0.14450636806435507,0.14897784346145446,0.15691364558758752,0.10400778391267888,0.06573507589769285,0.012259927322212977,0.04121631433521069,0.03829359489709094,0.08775393978155943
4.063724777686486,1.7417351457391343,2.3038173831345197,2.0710375066279756,-13.276370684323556,-5.22750593020033,-19.057323831564002,-17.944061498534264,-17.43423130613421,-16.174186499581175,-16.78995042987483,-2.4606196725124896,-18.64606567309118,-18.056742600432855,0.06740520086580178,0.052134307868771615,0.04360358541955593,0.044088426053538465,0.1698212593650962,0.023298361493718216,0.01844948845804826,0.08389923976716467,0.04173653741798457,0.05937829136768296
1.002395691120284,4.667568393853087,1.0460954596017942,3.8416524387617774,-2.1394112862504144,-15.200283325601198,-4.4547729475470454,-0.16958986802548282,-16.77337356233434,-5.273476111095139,-9.027949719282507,-9.326670510745773,-14.468770939289474,-3.781411260396041,0.11360808729630692,0.09556853731534765,0.153869800146582,0.005465263122297805,0.13817145753535298,0.02007258379750281,0.1847718191607929,0.015492992953731532,0.07933461892547364,0.04710629919474573
4.847771220703782,3.61110419204695,4.725126056187859,4.002011488334172,-17.159919907079537,-5.663139489770906,-13.075139579127418,-1.7637389583466039,-3.7920684532902804,-2.0259190564092364,-15.539504091283689,-18.930539636602422,-19.36485773307708,-17.978191000245907,0.14273911535769443,0.1524401243469317,0.15869875726449512,0.17689121143827477,0.0454754704853132,0.15028531864026035,0.1434094718067314,0.08001698428164797,0.025524477936682645,0.07380674027099376
1.2131035098034584,1.213052864373752,2.9515413648917916,3.063199527241006,-10.028651345872111,-9.91558590854419,-9.50029855176579,-19.681031898741207,-1.4245623522722894,-1.6983599355310304,-10.342494323591515,-5.399024782928448,-1.0026501618637162,-8.513288984632892,0.12123047751280926,0.16475382887996506,0.11562130874731415,0.0737644504027999,0.13236249481897205,0.045483378024536565,0.07926892691761941,0.03704446610716628,0.0010257649074071392,0.03188917262628549
