cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(1)_pft0,cfall(1)_pft1,cfall(2)_pft0,cfall(2)_pft1,nfall(0)_pft0,nfall(0)_pft1,cfall(0)_pft2,nfall(1)_pft0,nfall(1)_pft1,nfall(2)_pft0,nfall(2)_pft1,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(1)_pft0,krb(1)_pft1,krb(2)_pft0,krb(2)_pft1,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.04037174485828786,0.024447807760476333,0.033991443375763576,0.00040592590968376117,0.0005943366473054995,0.00042902861159434914,0.00018579520084088377,0.007899566825445447,0.007941787334657224,0.03464228962561929,0.004818467051793112,0.007917730723587467,0.018945533326500702,0.008446300755271858,-2.5644932044804034,-2.974669300493227,-3.2532975179381847,-8.29661391580572,-3.134396594993687,-11.161315832632217,-6.08247662269912,0.5403710818925312,0.7749619998295987,0.769208631797777,0.02653498319368018,0.00033827962780022276
0.03786185791994892,0.02476065091968361,0.034802467192546836,0.00039351038226705267,0.0006210168364637714,0.00041923766047851865,0.00018151974448509095,0.007803705725589408,0.008209744282565962,0.0334974309753635,0.004856653677714666,0.007724764513961466,0.01923076929053523,0.008181252563627985,-2.482312285864834,-2.977381065879411,-3.3595521753468147,-8.530425434022263,-2.8618207422159476,-10.503755362669066,-5.82308141418338,0.5017246908720993,0.7750722657350654,0.8109873724731329,0.026833340292262465,0.0003679149818883418
0.04034542924655814,0.024802456486408095,0.032754586845052856,0.00038433268259517844,0.0006280517579685081,0.00045262282545284265,0.00019320341182664822,0.008046869291311874,0.008002922557665165,0.03321194787160477,0.0051104117233095525,0.00811372219940286,0.019429719114934185,0.008016753533146001,-2.5512021930126867,-3.084172176506752,-3.2181066993120666,-8.254208184930917,-2.969416708277523,-10.861751352776304,-6.033061667734586,0.5134118975942347,0.7743306926844762,0.7945673612092192,0.026679542514562657,0.00035411639052635845
0.04019222262004228,0.025804774500029156,0.03405884508477997,0.00037213157623912433,0.0006251640170075516,0.00044321283298818603,0.00018849366385281668,0.007974477654175013,0.00797993204433382,0.035424325767632284,0.0048930652271117125,0.007758150107647652,0.018325861864010515,0.008128126078124683,-2.397187125869043,-2.96439554165003,-3.0630988848185394,-8.411214772628114,-3.0556033323862706,-11.078945017746081,-5.7557827248281,0.4941048127694166,0.7752721113598706,0.8450083066966373,0.02719959439123179,0.00036345654651367753
0.03903194593130547,0.026115279834724253,0.03440051929058412,0.000389448901967825,0.0005866094585307841,0.0004258780352157844,0.00019588900456142611,0.008152123207041291,0.008051207876647835,0.032775233277538576,0.005066349675447903,0.007678431867200837,0.019334385272915,0.008188103609527802,-2.526711649312307,-2.8653541864104413,-3.0576477879010366,-8.913971752110726,-3.0518814349475036,-11.089033088796233,-6.066053726595309,0.5085588533069874,0.7905170838850807,0.783638919835606,0.028660534244219642,0.0003407169208371337
0.03748332404116229,0.024406591810487165,0.03421365794739113,0.00038793886786318485,0.0006233467023537798,0.00043830126093307115,0.00018504228662358411,0.00804946710938254,0.007889447616069637,0.03419673367956879,0.005194115935793773,0.007970544534212937,0.018560746707091923,0.008525485472165651,-2.5837227832598266,-3.0458912184100195,-3.233793916808193,-8.430755385491386,-2.874421596750754,-10.482216944620655,-5.597992664650857,0.5278979934464195,0.8184938877342118,0.7902998690388103,0.028505876216502336,0.0003370228048567024
0.03923583636609897,0.026818397299986776,0.03523743273492048,0.0003788697586728539,0.0006040217699634537,0.0004288519947822484,0.00018886067216521553,0.008144900359317274,0.008108423811529288,0.03377161572805126,0.00481915423718046,0.007793358309227031,0.01821295783097744,0.008378119435881015,-2.4935509762563006,-2.977827593233552,-3.1765348910780853,-8.557089043112043,-2.9638736740017504,-11.08605639243757,-5.681583172444953,0.5058193323908755,0.8232079126861379,0.8416968856146881,0.0276228612729316,0.00034021114113363596
0.03846969590132038,0.025734681376020793,0.034691988151870926,0.00038823402775226457,0.0005839491357534879,0.0004454527895997368,0.00018645766370705346,0.008317038249213374,0.008177655324365924,0.033499646292077016,0.004982656858770816,0.008263555557646263,0.018243403330968556,0.008354309834883552,-2.552398008696814,-2.9435453307809816,-3.169174953644831,-8.69079890689004,-2.942718511463662,-10.972669665779225,-5.75664340559623,0.5063712691580201,0.8007885054015061,0.7962220697338565,0.027345396416697438,0.0003418382620325553
0.03836131399655216,0.024877792682700357,0.03491938252572503,0.00039706010373553717,0.0005798309691793553,0.0004508502744883416,0.0001813437185426871,0.008029282006227028,0.007967729186346615,0.03563997150587189,0.005091357256930081,0.007600748419280548,0.01960160631488821,0.008400232369232666,-2.4532703323567513,-3.1041590756774804,-3.264195207470627,-8.125522156844765,-2.854428117488692,-10.647635534835024,-5.581106434188269,0.5288549813204472,0.7815414913885121,0.7781104076028773,0.026666029403326064,0.00034154238655833066
0.03724233792449689,0.02447549504329737,0.034187183765410925,0.0004069714740271892,0.0006074988026894718,0.0004415019904453298,0.00019264256594183547,0.007875933592006664,0.007895536044018636,0.03455990432654593,0.004803830836860896,0.008182789716067815,0.018942994020285393,0.008211043116212013,-2.3825216541234004,-3.0038860847634554,-3.041350461728736,-8.29499351001124,-2.922828149355173,-11.424216717040002,-5.697496502096488,0.5199117615637016,0.7697364571744637,0.7759116725645827,0.02796377909176053,0.0003562439263899543
0.038481880765698855,0.026582735785497996,0.035436312917025786,0.0003743810297711229,0.0005852175829824601,0.0004587244375849482,0.00018283616035167592,0.008270711339524834,0.007787536676314415,0.033317727664842686,0.004862082127400153,0.007860251866602632,0.01900843951875671,0.008105167205036788,-2.562672127517274,-2.912849806013783,-3.0404248922442263,-8.903294428222786,-3.0514756298562116,-10.430477576453333,-5.938374586221008,0.5435832782127699,0.7872478531149337,0.7682525733087509,0.026653499833105988,0.0003667160974510576
0.038024089635308,0.025587654163396017,0.03408196228463602,0.0003908470209675009,0.000619324261322791,0.00044525473597001346,0.00018178755536361183,0.008386815812321636,0.008074470546134279,0.033999873006617214,0.005210421682075483,0.00778319618229829,0.019117636185074824,0.008140169484491786,-2.507899446612224,-3.0985014176294703,-3.0521909751245606,-8.334333373936639,-2.9934311693040256,-10.812426438267215,-6.032152360856382,0.5398435065395293,0.8371890870149904,0.8151066918297367,0.028730540993080398,0.0003419539939948753
0.037447416294873595,0.025976547989174738,0.03304168563174886,0.0004045613123776775,0.0006128405605868444,0.00042420110553478287,0.00019255523978417696,0.008342373407002505,0.008151746350760958,0.03393029693058951,0.004973654059688885,0.007819333415649714,0.019103291463224717,0.007975920388343103,-2.5881693521094284,-2.960075678233867,-3.220442067040451,-8.881517245783314,-2.864275104562923,-10.758626131000979,-5.558577364414914,0.5035837090688494,0.7986796846767283,0.7884813984351416,0.027032445450037045,0.00034278402641906946
0.0381895034200222,0.025387100687076683,0.034073080535608063,0.0004050596226451987,0.0006148969614554584,0.00045699522207129725,0.00018714914577538081,0.007847801604308074,0.007744087060867295,0.03522897507603571,0.00513365134904681,0.007732252959915141,0.01935630077632883,0.008338450159174378,-2.553000557591527,-2.8810021576294265,-3.1907062105548065,-8.482868714900386,-2.955900876818223,-10.631889879749863,-5.665510779664111,0.5173480903993084,0.7700090616319281,0.8103423949669576,0.02815954003294364,0.00036698489681880145
0.03720113962511453,0.025434975390002206,0.035304415621235756,0.0003853678648131795,0.0005814967485695302,0.0004515048804294728,0.00018387762513366368,0.007897860967837435,0.008065987996686843,0.034438477952513355,0.004814589179457298,0.007995909208466037,0.018961519326970197,0.007984818020892374,-2.3807726212589304,-3.0736584346268754,-3.3357361881985206,-8.196830704768725,-2.9108920627373553,-10.728427877304636,-5.920119777556116,0.5171048971408727,0.8177389087505551,0.8096998795021247,0.027316159227277696,0.0003619266432784054
0.03827403491755291,0.024703081537720658,0.03444807341082562,0.0003847693493517119,0.0006350925083580896,0.0004458573403643693,0.00018745545798685235,0.008102196425044615,0.008169464643423035,0.03476049138195961,0.004757589783646862,0.007836693884456458,0.018634159873039496,0.008471694459326695,-2.531773867905362,-3.1061399478143645,-3.25540999377204,-8.519961398732287,-2.8897892863675683,-10.744304363526576,-6.086958574800872,0.5350418820094692,0.8136251177846526,0.8458910048972575,0.026537636923973148,0.00034060104771954766
0.03932210007772305,0.025713639292757287,0.0344245329236484,0.00038328501913012514,0.0005896919278978931,0.00042963396613184587,0.00019003162477577702,0.008281875038019134,0.007677395765798629,0.034515729519493256,0.004792760504735677,0.007922098023165708,0.01845927390419837,0.008273714350719682,-2.554552960086479,-2.9690241961106527,-3.262933629716973,-8.642584836991537,-3.127835093991092,-11.009751117442022,-6.052556730265963,0.5186553188060793,0.8126433752734633,0.7795447021339083,0.02895128512323353,0.0003630361841981748
0.03942554108736519,0.025669033450581528,0.03520097486924069,0.0004096367220236383,0.0006320025995834922,0.0004234128472255418,0.0001925929674681259,0.0083269343824397,0.007972167806448981,0.03563249399738097,0.004983686501521169,0.008292929384219966,0.018566226493283433,0.008416561851259038,-2.4846237427025892,-2.9324685787928444,-3.1343115740826066,-8.432615162195802,-2.9118046495459677,-10.561645028846675,-5.560578282649404,0.5307521432456734,0.7814997106482768,0.8015936769514425,0.026524175099164146,0.00036167471812780476
0.038288223752472345,0.02657690893075081,0.03555532472510497,0.0003846332048243417,0.0006209183376179761,0.0004285748232217515,0.00018138524319264362,0.007692944739412346,0.007662256475328074,0.03517411343219169,0.004928706500495926,0.007851620443377866,0.018601056662873643,0.007995831050350859,-2.6121461653708646,-3.0025102333373987,-3.2706027158913296,-8.11701233570874,-2.853970905428064,-10.453010434440884,-5.875475399965441,0.4953297262433103,0.7770941999278681,0.7839846768257888,0.028296556428596957,0.00035090495164391864
0.03865392413638022,0.02478755860675874,0.0346195508669433,0.0003798412452249194,0.0006009343415235334,0.00044284292550324423,0.00018350657192330356,0.007944075181827999,0.007959104953068756,0.034193448591757984,0.004901195182878537,0.00820212869043007,0.01910137828253345,0.008141836102367586,-2.4418835851883363,-2.862961186071684,-3.3541870347546086,-8.341673166488347,-3.065638243692648,-10.510478569183796,-5.807851887963424,0.4987441080042107,0.7706165827645812,0.838322941366916,0.02761419685602458,0.0003653225393318383
0.037802052948003644,0.024689117821380408,0.033832019777376314,0.00039562961187665486,0.000624831214808593,0.00043030044585766545,0.00018582887104222475,0.008236314551133682,0.007777391892070638,0.033808893319848564,0.004988342548539912,0.007856277661554745,0.01843100508286963,0.008533115817803812,-2.4990921960841326,-2.8747303674140436,-3.1091612374423665,-8.179862929272801,-3.1393018617305524,-11.057536349922554,-5.951776313306442,0.5267479211908315,0.7886766591548848,0.838841192820568,0.02623276297021291,0.00036266823938139184
0.03827674185576912,0.026369039280041286,0.0353539795013712,0.00038183976002738166,0.0006342727905662094,0.00043055797496934964,0.00018981624912567353,0.00815135874464765,0.00782079604563818,0.03278715008244269,0.004968041482201187,0.008002347698899742,0.018390497880950735,0.008177342283209878,-2.597882147131209,-3.044304863059018,-3.0591621759493766,-8.52588030892486,-2.914149925823713,-10.553925671186002,-5.620028939284065,0.5182367730870643,0.7703259668995335,0.837583065640074,0.026472529000006184,0.0003647974238982229
0.037090592256162465,0.024716786103681904,0.03282131680973981,0.0003919908522108148,0.0005953798369779529,0.0004435778271272662,0.0001935804229610317,0.00794706042372872,0.008112061669035057,0.033275856355026605,0.004944152872985334,0.00816100139637233,0.019166870904437812,0.008323380057204365,-2.483104930443672,-2.8548786374624933,-3.2889030991377846,-8.856594431789514,-3.126355517315342,-10.953687715351185,-5.86546092005728,0.5089758965909428,0.8362583786076991,0.787301835052757,0.026886498102029775,0.00035302833999097854
0.03791788970664367,0.025423360499298425,0.03256030687393255,0.0004031503646530692,0.0006362582736744079,0.0004393287677902063,0.0001887099743776645,0.007861289705669766,0.008201659059880769,0.03309092994361668,0.005197979485310147,0.007697763481383618,0.018568734360706652,0.008121292937144926,-2.454923472845628,-2.9363032974803738,-3.110536706968068,-8.771153606372941,-3.1340619413202915,-10.679195949859247,-5.656279518070366,0.5286038454835128,0.8369374791994688,0.8303484136613742,0.02865315196939625,0.00035044172162948604
0.03964177524050225,0.02613441904563174,0.03453835509576176,0.000398701123709584,0.000582753157882941,0.0004266711633062127,0.00019043944552791823,0.008187255290076823,0.008334901622342857,0.03397941170898756,0.0049242406043362025,0.007627513948384431,0.019465857101526384,0.008609465288030672,-2.5334682670121413,-2.978150915377637,-3.1543516284284356,-8.728975462125769,-3.072158495019361,-11.044839476156564,-5.7615996073049205,0.5132486217040854,0.7967589746437118,0.7813188623869137,0.027265952178915306,0.00034740904977514144
0.037467481147561814,0.02674310251415021,0.03350481751719327,0.00038408392870198713,0.0005885846290285199,0.00044333419486976,0.00019424570872931293,0.008387505786858485,0.008294663493474436,0.03489403127943956,0.0049585652731654484,0.007741718429511453,0.019413003330168436,0.008339836620526786,-2.4968876229765606,-2.9375983012703246,-3.278270054511396,-8.42534167849559,-2.852942812134796,-10.658343766573239,-6.038128281851713,0.5096700409699788,0.8129610686065829,0.8071422431827462,0.02799449432115106,0.00035951914722860603
0.0399108011869296,0.025022464650358633,0.03457125059548601,0.0003937579229808409,0.0006228167148076236,0.00042758942570281087,0.0001895866027192693,0.007621944645409141,0.008220351406232472,0.032609254586844036,0.004772250876533471,0.00786606673929875,0.018229750032116767,0.00788731279898915,-2.417658639719851,-2.9980644827543648,-3.069598693256594,-8.40203713062075,-2.997066582892555,-11.246613520185443,-5.871264620958406,0.5237914081787806,0.810006571443137,0.8066385969608679,0.02725231883950561,0.00034044686871583836
0.03830049766263725,0.02603725623167872,0.033029353777869315,0.00037382141307882476,0.0006190826929611939,0.0004403160392987415,0.00018280416732317325,0.007762262637045613,0.007859788501199833,0.033070110020909246,0.004920418763987142,0.007990448918841124,0.01968649801448114,0.008005702495280006,-2.570696782294477,-2.9337232859560163,-3.103322129452039,-8.88912020584246,-2.9180247407880167,-10.874627631660637,-5.702267192388761,0.5100938586710487,0.8385995121655498,0.7737784017036413,0.026800681672652683,0.00033617621708801335
0.03922343233782544,0.026428891707135953,0.033729174394526946,0.00037193523629883244,0.0006281330036645356,0.0004385170857665346,0.00018822627643975598,0.007723111235544766,0.008043923527445146,0.033133142175581935,0.004793680435840837,0.008288045078741847,0.01935528794445466,0.008243179215758524,-2.501944790373301,-3.0159354310588387,-3.061464196422157,-8.556602769940241,-3.129284184008286,-10.489999483829711,-5.8421315094588255,0.5315206186340087,0.7808415222515216,0.8314119371700699,0.026919061505509705,0.0003632612304762104
0.0397458593075775,0.025216204177726537,0.03564140282104814,0.000392634715878925,0.0006121309879056991,0.0004158383612111544,0.000192318247905811,0.0076731289163959665,0.00810499040135428,0.03262633654878046,0.005241771170131978,0.0079593401260589,0.01845308467905309,0.008569782703273849,-2.5872061086921385,-3.0853770938281633,-3.234414973145759,-8.798584824338707,-2.9872137912384544,-10.716710027959046,-5.674269500417242,0.521601235704884,0.7764407090662617,0.8336239375088467,0.026441427667015065,0.00034107442681354205
0.038940650851404864,0.024528105907946,0.03556611219772056,0.0003790698759795375,0.0006235328437269497,0.0004191760814092481,0.0001934097248460237,0.008300642544726936,0.008018540913359722,0.035044453153719006,0.004961957276064125,0.007679301087011462,0.018917485038565354,0.008391998890557638,-2.437320068038556,-2.969266522283074,-3.137197767564713,-8.570204066717316,-2.893774787862262,-11.42854356777805,-5.5716826785394105,0.5132124564286291,0.7693416688214876,0.8134584626176414,0.02814861636751763,0.00033595246015563564
0.039868212513404534,0.025056752608144252,0.03437041000614506,0.00039055178906980136,0.0006285410551598564,0.0004427726462429314,0.00018119488437809016,0.007890212144406775,0.008206200850898267,0.03578028418533201,0.005167277936035438,0.007609603214838429,0.018187328421305018,0.008028281294008753,-2.444806659438266,-2.8786241097502296,-3.2359522867757287,-8.29038572377437,-3.043830403762197,-10.980651171844514,-5.640673294499525,0.5314490217380253,0.8346556839551903,0.8273867465525645,0.0268598469216069,0.0003602952615420439
0.04061975941813411,0.024554204500615663,0.03349315089799385,0.0003807733841942816,0.0006242024737706252,0.00044016026106231065,0.00019150758740555117,0.008076060792960619,0.00775347946390455,0.032868216456980265,0.005144828891717997,0.008026072473815782,0.018683266888680473,0.008052038068718981,-2.4354477996827346,-3.0742817141652417,-3.1489918393366776,-8.896652288838075,-2.8846316674792356,-10.438908551637226,-6.012950704652124,0.5258863862566332,0.7952590187396098,0.8113613021146135,0.02823513596160064,0.0003421180052610318
0.03742965610843945,0.02572298732085599,0.03370257205872443,0.00037531048785612893,0.0005894953542656536,0.00044540683762958583,0.00018617208495999858,0.008148095582466361,0.008123819129350918,0.03253830073998121,0.005006010777887073,0.007777294013048666,0.01947313006451802,0.008158631174414966,-2.522685876013449,-3.030029395832242,-3.26822534820344,-8.336554855989483,-2.9340755975524457,-11.20243060849221,-5.801651077856053,0.5077987884619081,0.7818717237116172,0.7878865309016485,0.02693141880365939,0.0003462378161064086
0.03809708561818373,0.02588173705988808,0.033921025898560005,0.0003767722714881867,0.000581625910708506,0.00044581156758134716,0.00018429674107051607,0.008196225739683418,0.007805702270389907,0.03577827787479951,0.004775902049406292,0.008378341456982453,0.01876116926174631,0.008218004146127042,-2.448542594029687,-2.9217368112744135,-3.2981687580222006,-8.293270035734906,-2.9007767776806745,-10.511547249734466,-5.870332332380018,0.49663008547008297,0.7907754769080929,0.7741188840241293,0.027766728858293267,0.00035333322817152134
0.039195674502125376,0.02595739170893417,0.03252058378174974,0.00039442527261702163,0.0005890567902979758,0.0004284958748371358,0.0001836054024043253,0.007848557447862904,0.008168607288155254,0.033024650637988276,0.005172415290380007,0.007608018364296619,0.018127568451733075,0.008117188820679001,-2.603039885544035,-2.8842873856122093,-3.2868063217098795,-8.91683115486398,-2.872012908547592,-10.585334116897616,-5.819252599444183,0.4941674725356481,0.7671499144945232,0.8348728476857254,0.028162258568965537,0.0003460971048153333
0.038961462041891264,0.02524583389932591,0.03519472234309179,0.0003975393918056664,0.0006206446215298461,0.0004256519054211271,0.00018286523246949715,0.007827280710988099,0.00802195099611584,0.03530626019759407,0.0051497981725880625,0.008004061526533516,0.018075205458653446,0.008628849521365188,-2.585775204764824,-3.054247289475833,-3.1657535158367995,-8.588716353723907,-3.090158754814924,-10.450988209635378,-5.737233729101143,0.49691323137756777,0.771023095298388,0.8148975144751406,0.02822982072621758,0.0003344404407718305
0.03893137777333789,0.024706557805768876,0.03308142496132946,0.0003750845276918722,0.0006391118935367619,0.000436387944025111,0.0001838603189143933,0.00815090368678016,0.008319687340149364,0.03512817644427872,0.00499954569677306,0.008022725996962177,0.019745891677713918,0.008243827671018979,-2.517069462261687,-3.0738718551410953,-3.329626630980092,-8.62613394113811,-2.863594743916088,-10.890719682694774,-5.675306353784926,0.5042136882715911,0.7739805771340719,0.8429333509705007,0.027587181991466744,0.0003535306708070989
0.039041350616375224,0.025463534363447914,0.03327809913861012,0.00038586174420987166,0.0006377120722680224,0.000442925397810025,0.00018468870237985167,0.00786240022141454,0.008061121810959216,0.035372876683864324,0.005207987316600859,0.00830107757650338,0.018849461196091953,0.008406046189348806,-2.3856771852077516,-3.135521257985536,-3.3363948068453637,-8.169791920558938,-3.111108436908256,-11.315740245582205,-5.705359797984319,0.5030025011447952,0.798203980689795,0.8219135568443182,0.028795251974342816,0.0003588044576583667
0.03799154801208464,0.026512513311591854,0.034813537843011395,0.00040276466169462884,0.0006173467101130743,0.00043709018297951913,0.00019566092462109007,0.00814613411728792,0.0077184107617188,0.032800693745600136,0.005038342119893702,0.008206829821371846,0.018121796425473395,0.007909009287733023,-2.407966964947302,-2.8717735645761273,-3.1997004974850083,-8.934051405417824,-2.9023345941157648,-10.650297153250744,-5.613088963452422,0.5091294970124257,0.7780836395226282,0.8363701515187748,0.026230804281773153,0.00033378622768316863
0.03790577506596821,0.026930255621798162,0.03492597381936203,0.0003865539254391254,0.0005947394589011222,0.0004427255815927684,0.0001810111109527246,0.008113565329820093,0.007763197006154228,0.033066565549160175,0.004842721795452566,0.008214592034302226,0.019623112413959944,0.008428714510909463,-2.45924923721503,-2.9419026232846575,-3.227514715720487,-8.899690587863237,-2.8866715392102824,-11.39407873034265,-5.817086033840958,0.5354540078891616,0.7828587194468511,0.8237700815904415,0.026389176212252126,0.00033610124277115626
0.03803526592656023,0.02628018542201908,0.03408795453452499,0.0003890260569128632,0.0005796840991794136,0.0004424509113436612,0.0001944657042404122,0.008291899056206859,0.007997740674376176,0.03435169077478427,0.00505793794179169,0.007898842107783006,0.0193413128166434,0.008014272550817594,-2.4852132884511886,-3.1467377981086457,-3.2435464162149645,-8.395835554117932,-2.9714411943694516,-10.4594569458505,-5.840766493881988,0.5391189855204899,0.7957643316257081,0.8291582077070732,0.02694953293350249,0.0003513550842509134
0.04031161856930266,0.02652023057937613,0.03257359596163341,0.00039910231087964584,0.0006050455284769335,0.00044899401755446014,0.00019665345251045448,0.008177419463555317,0.007838938627821748,0.0354387337095487,0.004902203774814913,0.00816389813699987,0.018078434176551892,0.008212486896021887,-2.544495475477773,-2.8766184616263653,-3.099637914611011,-8.138672432732873,-3.055434646201651,-10.56272315431651,-6.020570097123714,0.49826477782391704,0.787561887087021,0.8250896384748009,0.027538065454106364,0.00034748217096358447
0.037184538034654775,0.02510140724657038,0.03501794931372111,0.0003965045154639379,0.0005811024334881142,0.00045089200082838423,0.00019506340801333046,0.007912227522073094,0.007700977311150095,0.033732540061354774,0.004979320974283261,0.008195652794570468,0.01835428167355045,0.008069745265473476,-2.586036655733243,-3.0454304856537657,-3.0672979376880845,-8.22111342367815,-3.01570686856559,-11.299206979777857,-6.10820018392104,0.5210035535825273,0.763591031063776,0.8338010196719472,0.026722582467642725,0.00034133426383437226
0.04031710458448341,0.025292504843375446,0.03582448686776048,0.00038382419303738816,0.0006312034293010215,0.0004573530255473606,0.00018833054316893562,0.008016840259246559,0.008298429673057356,0.035222649751084315,0.005125112019611043,0.008083793088439152,0.019558899428290283,0.00853506495955703,-2.535591613482796,-2.947082372110892,-3.3303320166952397,-8.457129477420295,-3.0451736786529064,-11.275819666948253,-5.936955747814209,0.5280266750027038,0.8000794057405239,0.8103893058377486,0.026821644850856738,0.0003366572500670597
0.040909531236313385,0.024573519772724192,0.035530976385422006,0.0003925304733888116,0.0005790006731454452,0.0004181125714743401,0.00019535562082998562,0.008091108582929031,0.008090391057133392,0.03536334541113015,0.004751946479768477,0.008278118673494669,0.019551982344547268,0.008020578171851327,-2.494800862111072,-2.9182336931080712,-3.086069357058489,-8.257764347721343,-3.0297408298131927,-10.492634787410452,-5.735393940181512,0.5272799473200076,0.8105114372125592,0.7954426625117699,0.02751274525648451,0.00035499579676135414
