cmax,cmax,cmax,cmax,cmax
498.5427755877412,360.0414981245907,355.64605688882534,177.2152027615838,7.556937673724631
407.67737205594,312.45261106796545,364.7710642661666,178.17798259287264,12.262595482451111
469.1021675398944,353.76800256517583,351.3104151986333,180.99787436834725,8.574345058296373
383.6574469699693,340.8105263298704,339.12738689431336,100.90870349512163,14.724462909482023
426.6640732208597,330.193206608769,445.04527719274733,157.11991839629138,17.95147366684077
370.917535430774,352.457163363297,430.19694400963544,158.3105757279898,15.770212671905023
405.8065351718311,266.640913066672,368.6850442690607,139.44793908388576,18.00590273568421
386.59929535287085,424.01216095631946,443.7207179706744,124.76316430714387,10.220779332159807
484.3333611310827,423.9919997612993,366.5158654254066,132.0997045640898,12.89141019877313
453.1653809548602,299.2254127674964,410.4709761928609,105.16573571146411,5.7394173914662465
407.9431557718318,313.6251745709297,347.34498230507285,149.101976266891,9.81100373467357
378.83868777021377,305.7045188359482,446.23564092153526,141.11134169948485,11.670691652875036
436.481748492671,427.00133831456077,336.24019146536443,168.12821105324338,15.739770403125862
441.0986625189599,265.94410113459594,401.53084137413646,106.40947110361755,13.942139743248454
460.9371765832614,287.97458031159107,426.2433011314161,103.03538055330043,17.657192954874592
419.0493575964148,289.165829187696,320.0667217490952,195.33071675823726,6.0899838137173505
379.86401299038886,312.6080225379483,393.03522734416805,154.48010852760984,6.88465238618471
393.4591975607322,292.9753187954843,332.0314281735512,141.1144336479987,15.560471788874853
382.6179398325854,316.00219834653666,358.63761402617433,197.64565294354102,19.319995353186034
470.02063741281137,293.4986057474533,310.20559711375046,131.69041377206247,9.001918241507463
425.88887002195906,389.99102381220274,428.7484408318287,184.48640854105085,10.395133418346017
453.08515151910245,306.3101555543596,309.13583148527744,170.15652656029422,5.147413288546818
411.3773881187733,309.28826847437364,404.00663077782787,176.6245472760379,9.561419539569258
471.744052166728,302.9050168908881,366.9489539979842,172.7018527014134,15.393803438371828
498.10527084682997,290.5289843588677,399.3476870309373,160.96819082757776,18.72647681735045
373.45432124673124,385.32366944564797,385.2402924403153,127.46658697879055,12.116523712207611
400.0664895604697,354.27641250192295,433.3500916221999,156.9304984412202,14.47583627489876
427.81217706720645,259.20979116018566,334.9287835314141,149.20017294320826,9.653529256170572
377.26453966417915,340.7439115453189,348.42146901717757,125.81076431734147,11.959781261605713
369.99263871232597,416.9942319535733,430.15531468788583,170.76205857405353,6.593207413826843
466.38158817045394,395.4323190596234,415.1646926571507,111.39658871192411,14.658619356016471
475.1487193624098,353.9236122195402,396.9611062842133,145.83634794263062,12.93060979826079
355.1565287527588,365.0133439551912,312.21708193367385,143.50145943402234,9.389826465011117
431.81419253175693,274.0149403941773,403.7465102959977,179.50115369284703,7.450316746147347
365.6469631027823,276.1927869017247,431.56913428477526,152.81892617563562,12.00891494011254
366.0067728653531,366.92008121625315,430.1999387842635,182.81858693234528,14.39082063471202
361.29180749775105,270.2314648916823,307.3963480664737,125.74792164924693,7.034922007405666
389.0072060378651,319.3104500294131,441.44741761067036,161.0376059781692,17.524606785244437
456.55272510684983,270.2505634947937,410.3880609560923,127.50988815591245,14.586617704920595
401.1442960464483,429.5810073876387,339.5327219245167,127.91304707742697,18.960083833435974
353.6966606954484,375.40401781717543,408.7989586103817,183.63785774103994,19.61658965957713
496.34028787349786,261.7498163619635,423.27589841293536,164.63099336573814,14.710132015596368
369.25248899220423,367.0336899602176,447.3723870901872,191.1818569539447,11.586959912072757
355.99219599291416,315.2128282000369,423.9585467400833,170.14991014651662,11.890154833909346
358.26523027382467,326.8410510081945,370.35374095768253,192.8555532894136,14.616291553732392
396.7479374981973,344.5572876011298,309.908296173324,197.25682356497367,10.40089852896089
421.68010323697035,313.9511153626461,402.37675951743,166.22321583295928,15.729834657937035
390.2214844417881,306.8203266095319,318.7876846644312,165.55099718461128,5.5969569100347885
439.6523503285189,406.5452592732941,433.624822243445,144.90377603699616,11.889555323196106
361.5453774512026,370.73770457974643,423.18891305592683,124.4655054604713,11.319513224500469
475.82590051479053,407.88168417921185,336.4769970396339,155.05706345413643,7.887397259537406
365.28181462093346,414.0016902505524,423.0761256348164,176.00349018031739,5.731494782197107
476.55931890653864,328.84793366296907,351.35926849437897,154.64763610253766,6.3702986408533375
463.4969824028598,354.83831383989326,327.9885145309751,118.82321997690457,7.763729773590113
358.5503581327901,355.80372088690325,426.05222663827624,101.74982139873886,5.735069674569103
435.9155415030419,397.5092233694894,349.010833585295,134.96143988077222,13.945197462451638
391.1319333686221,254.78950589398315,410.2842777152394,162.5649912941453,13.711339985834886
461.25261934877346,371.5415507611667,330.88229822674816,135.2481046943351,6.891652125179375
369.47855201268214,371.7152343441771,428.7900160473747,196.27325838611392,14.425206763241667
377.61519850414356,269.01706218080756,421.92764573051363,157.87564763599994,14.274275315205799
467.2193133132064,376.5899009918413,425.1687379284145,105.62139054598785,16.212809551197573
477.6279135983143,301.5043076424966,396.06709109898793,131.41620638369722,19.369565997236812
355.01353586532554,354.3627118899319,324.97553205742724,171.22202051771586,7.638354251279932
385.3074892847536,338.98674598823646,437.2252424995317,121.17143721479708,7.163600316771553
463.8465247781046,340.11151582010757,436.7677668572657,114.66145571598423,14.68891839534559
384.93187192277225,278.2168771572951,402.51441227359055,159.36846199087333,16.322411875434966
396.41938646692734,330.6348981487942,360.82075144956275,198.4089463966514,9.383734351090819
394.22258575201505,313.81867758914933,384.6891121935482,125.23227442637452,18.72934910568911
389.8528347299395,411.24683168083504,315.5212595469877,165.65627023996524,18.604782776573657
375.31241575973445,424.2988528178659,367.93250406232676,194.57151084410245,15.152300654450706
395.23803048103275,283.89445448507917,345.5602569337649,109.3017409262675,7.158019495149946
365.6990660519722,326.12983787348037,419.33675643863796,114.13835542163402,6.954806497585038
446.5143424275996,285.4929367542519,314.6415057163487,116.68485782055777,18.855970938151643
473.22068791642863,313.73162122391693,398.37311509910893,153.7275673668038,15.156863952238458
452.4006728694139,363.1721227107987,339.9152052805963,103.90064207628181,11.833501729851632
483.64608270360554,352.50950653334365,424.8586562552862,199.1624342961228,7.454243062074144
453.7666458712973,371.37284326600445,446.9933171037418,198.56007339528003,15.300179175861942
386.54221879732916,393.7400508635078,316.05437013165573,178.06993041716288,18.652941862170444
407.4250092152653,363.5143530969545,364.52140981452396,143.77650549881284,9.6555633366218
464.3194430675487,418.5117815499709,441.11262888516916,117.47812848749338,18.12115474484849
460.6147162140683,295.51073212425206,310.0926919382272,126.7997266884378,18.683123551722886
444.97680123436584,379.78983896161697,338.5728526663644,171.93881555748203,5.421822594168856
406.2982018659521,362.8156027376196,321.914484831198,182.30035744469347,8.52546948217878
447.8421669227669,322.93548566355935,389.4065393216471,110.74505526289082,5.2536919988241095
486.43466410704514,298.53340157809293,422.95155041706886,199.93503004722004,8.171468869983666
389.7756111775033,369.31476177423986,444.8172951900932,191.5814348190744,12.543132800983773
469.2665423790087,274.4342535579822,446.61572763060184,196.43532340359866,7.455934368187565
394.91346872046597,268.02789955121807,340.75763983472694,181.59557894152067,10.674734107478892
363.25954507201374,311.60059446020284,447.20750013619204,162.96835952592028,11.242414196092366
374.9807770245905,427.5118235110651,423.1273513894693,128.14773024509194,6.051030435817841
358.4938336066337,271.6680669109961,387.11528754216323,192.87634212054923,12.451151420089767
476.4418223684296,330.2595915747654,406.2875318651738,173.1872737286501,7.60945558855008
404.18240884637174,364.7143881768443,310.60449122765493,136.15401877629566,13.021991994217887
499.43367395669577,335.41604127203937,422.40851356714853,143.20672850666176,16.945860839295634
439.31222024301627,409.5871794704317,361.6413828525165,160.4304419821479,14.450280209282411
412.607441270071,275.9761678637467,314.0339110368503,101.6671550599633,18.10301396367822
385.4712368358042,288.0712148707182,410.40531006390984,132.00161130873917,12.59067038617755
374.37665979461843,422.7542298631545,427.7372100025856,186.37896229650033,11.101606228580078
464.3541820560759,275.8977079701604,301.292850388767,101.99729325780281,13.799026061068407
418.30923578719114,343.24276280353354,301.11947106258293,142.26866196574258,15.771022418012912
416.40405529511537,381.7994571362,334.9528446595252,181.31420044817253,13.826468606801784
381.61446491448595,292.60968565368995,394.20456968543056,182.99395932124435,11.234416730437328
388.74506436913884,406.0620892439081,400.39024376262523,144.80854872830764,12.318502929189528
380.6384701904595,362.8244734116719,353.8113765814333,199.56451766743493,12.202752728928317
422.88284092844196,351.85332173392095,437.513400467812,180.08180998597504,11.766951046967622
457.8048898959194,355.5223897805371,373.85505730518736,119.23157727843505,11.959043951823364
386.8727880533862,414.67158697329785,350.31102202445203,195.22640145333725,12.995829351420667
444.73165680142404,347.729280008079,319.4070925450051,137.5821219007941,6.487191684164359
443.4431066275073,330.437355136079,416.6977457356405,122.04704809993699,7.468490876440024
410.94983464456516,416.7853689793086,406.56327225186175,141.89236247929188,12.759082546314659
362.63195167656477,427.2236613477004,399.96109570423783,128.54040684634225,13.787125913228666
366.4223549103491,423.85060038536506,326.2177481825049,164.8030318055214,8.681816938083957
457.63420739728036,389.8278461032506,401.0129593367149,161.44994602551924,18.387036409280174
361.7940066484637,309.56465784043513,337.24312194462686,198.80139620654217,10.840846695003101
459.8919048860598,373.2505294985808,331.81218562160666,123.89976802115513,9.219268453295513
411.6690917389069,292.17851181709483,302.9477224120272,187.93930568071954,19.48414747071326
401.2355580547352,310.9312382965851,301.06377191615564,168.0250688330374,17.38159843622943
371.9912450540005,278.73994288608714,418.5124874957157,161.62907483541446,5.672908364415755
443.38204856934226,305.6051901118779,355.30877332062687,176.97314182968802,17.16402789008916
410.0534940259746,420.48752848114384,360.9694076928108,177.183603523011,12.258158968463885
484.62984897831257,413.3970238570322,313.11252118066255,193.64933313102256,17.383022622806237
468.6966071469,286.16404114339406,420.7678813131997,185.01327346850368,9.337255016812264
492.8390117543486,258.9748263518496,322.48638798707094,153.75811380515142,13.636887066834646
446.7725124951355,253.05444327678396,444.05501619331955,104.4588092734144,7.145929290851036
352.1021776289085,352.034517992937,439.84003258814585,166.59471660804644,17.339862027206408
351.992180518787,347.5627537263507,368.9344466258283,149.8967944220793,6.083197780027819
452.6653041603961,340.5796746745542,414.7723274791896,148.52906340617153,7.240724543396482
447.2385431116733,281.02954517892994,430.8591845032222,161.31162390692415,7.358058253354313
494.35070862218106,343.3057834003577,310.93476778074825,162.68329044150673,8.797983605192154
470.55401778159535,397.2079732419143,446.8421033781993,150.1869531024504,11.824353195916057
463.0213408169721,273.84471814154676,382.03732706896864,154.6247600130851,6.342096842155808
412.697612826037,403.5912637420963,428.42304329919904,109.9237664919681,6.360813241217462
389.4043215502903,407.45789125971885,319.33538776102483,171.99968026274462,6.5174842941965485
443.4706780621738,314.09211384144606,418.33709444488005,123.36904488253636,14.588027440849398
385.35238018638273,378.45885096018765,431.0517051841123,112.68017991267601,17.998935328932554
439.0362881621447,272.8798883560643,364.13127830395683,116.08602934850978,15.505218332998542
463.83022016269246,269.04337364910384,375.92097790419666,181.4625056025917,19.042445623264946
427.0276800112655,421.05026025005327,380.3533455684045,139.4190494599908,17.72304692829343
423.94740656871335,334.94245190161416,373.5468734114743,184.67850018697453,17.479123125320783
410.5279988660317,309.9939747766945,373.7892036058694,157.27725097371092,8.575058159419955
469.09326270733857,337.5668978318361,350.1068322629939,110.68209929639906,8.582677406054104
492.3921757633975,304.9179436275148,325.3288934050553,146.06727916549931,9.60631615040373
355.27388754067914,308.1661391102951,381.6162935909203,155.1712372019967,10.34838381765333
417.0954134378901,423.79322528225794,356.60227158454677,125.8226813259983,8.652005661001402
418.6646919056201,386.71362676904994,330.898227628271,170.92961271407682,5.317247350241244
412.8399466975919,389.65571173650164,350.8099433661647,156.37371014453996,8.074688492388661
461.29930866892585,259.4102385883767,427.881396731325,119.81963864216681,18.115970475624962
402.8793861950776,380.0830434054076,347.88379466792827,190.59116712346474,6.899556882775615
376.7779683908898,338.7454225285844,312.29076585572193,119.59801847017619,19.156495733180215
496.4734491721831,317.72667927947595,438.4929031520903,154.48246756734318,9.046136988106506
455.3598081620898,368.6023251834743,448.36879786631,126.50472874092833,15.080892539926031
357.80356325441704,270.4562869654095,300.587756242664,199.9460681059673,17.034105457212167
468.0084522100311,341.75069355187236,345.010062435816,115.1264284462676,9.270121082696955
406.3956832893709,386.13581745645297,380.9492683354729,107.74836265554826,5.270435134383684
365.3498269301095,323.8897684655283,439.97893755735276,163.74024812092216,17.027388498132726
419.9561891756823,315.0998949751077,316.26005590749344,187.5933022186205,16.74740043541854
375.21771463965877,342.2069014977269,373.10622118818674,162.50915526865288,19.19280340986892
436.96571626437196,347.2391080201513,307.5484399401996,106.2907476018024,7.810201869901833
354.87061575376225,383.80352120260227,408.49954559909446,113.60562344316429,17.541183511929212
373.2179052269168,304.2116056595246,337.34653487420474,137.2307098573048,8.819956488349428
423.34263896576783,323.3334186438434,447.98542361689897,105.59263501282257,7.1327206458102745
357.9238840862904,362.65141509682763,308.17639161205796,183.64397373761233,12.679079460228916
429.05114368723,351.0870113881949,325.6220559459316,119.76903031144876,9.78225984309507
439.02446237327774,287.82119966923864,317.44975906998917,197.01168864184322,5.329727222144344
470.40461080040325,391.84632692350397,344.5821170767644,113.56266160073135,7.184429700581351
454.6147425855789,365.70518639551125,417.411851137708,193.74811723991047,15.37891044899888
373.3777304827165,293.81967101777394,426.3290596309672,120.93060758342085,6.087834754317221
455.49200810633755,322.4547439882256,438.0060078818856,165.02550710936617,6.356284666874911
492.1784850880491,296.54030745524426,350.5818735609429,140.2260413683542,5.768364446064699
424.47731333459075,272.1973283935526,360.14554900325277,135.07097879920843,16.59260125139755
470.4755767449097,277.6143188300358,354.98267810688395,137.33531610318317,7.271156659041276
469.7680257576786,377.3010991003762,328.55726794455524,136.6721908593799,6.587075372847713
444.2309895639566,271.84694641875154,447.8901252937377,178.06820746878623,10.853578243759927
436.7845898419032,414.04152691895354,383.1148920593739,117.44984863979552,10.68055033371739
476.4717297544618,365.95834287813125,397.60865765007003,186.6821485688489,18.409595861937568
487.96888576691543,267.0728547855681,381.6189002944651,174.05095212183187,16.353902676905207
441.00743029550057,280.02172033306135,419.6130830912497,172.01113335149458,6.292036573235544
419.57147370115644,281.31593191392466,350.6215568569458,101.80810922056854,11.004948026161372
432.48153817343155,361.5248667088756,399.5235517693065,183.629131310246,8.23194360913595
368.0722733657702,403.2766909416266,323.49192223389747,197.47600813361953,17.638073440979554
425.1314908834399,426.65585648596453,314.6065093662006,130.30657611751016,14.573366225609172
402.5010302709768,417.10705935654255,309.8439132266726,154.94118320609647,13.862994010926718
447.9092185665836,296.0199201997266,354.6849641279797,184.36805296649777,7.924141534552398
474.0301770760043,351.2779761224936,414.3281266791123,171.36073662634715,8.112672430773184
435.3219104650809,406.19016750491664,364.8174355202894,196.65907702233167,11.783226501525771
371.4178455001827,320.0982424139812,442.7553609585806,131.97208493398543,18.02147239800594
482.18760225228345,313.03357437975296,312.4886487075948,172.45579091588183,9.67268448520979
467.43854213863585,329.67787268687795,372.7900113513932,177.7909406748537,10.735449965924419
416.4691017984372,317.714284378532,355.101077291592,152.59465769014594,17.131991667517262
404.2652467883849,344.3658496967926,400.60909881639014,126.94394463036551,9.162842073535888
490.0119690535182,380.23622319959594,386.5780014334963,164.7720054420612,5.439491646551275
442.7154448342545,341.71159718035636,381.86245196691533,135.94238268308172,6.222108465694128
379.0008850418078,421.1340483782809,361.3049343406401,146.6683155830864,5.790646847801585
355.6349344315971,379.0926604684164,380.7141996181667,150.87059842162665,8.64686795634003
461.7126097444883,280.28258423952855,328.490211549153,146.07121713482755,9.294197931679113
387.11944718497193,366.1427760195997,397.6457617827817,182.45170697999293,11.265628504594638
360.96276365392254,299.2599492858624,447.00081947952253,159.6258575232702,15.646056272015304
351.10367444381217,343.2770317928538,305.62929862977046,156.9230212091448,18.81156274454113
495.2628695750612,347.2994815700064,368.7307207878324,194.5017094248494,15.104147479950427
359.7348919307614,333.8306039801496,336.0367527696456,146.98043214486816,11.831983580095425
437.3217204222113,314.2186882628652,324.6405674183892,150.37194345899564,17.45304326518643
449.60183421014034,310.90621586653884,440.3284534138286,191.22075712491824,8.140225990761483
355.9126377680544,383.43556750313724,424.141539202373,196.78645659513552,18.34754591132466
440.0802152309622,345.40942105822853,304.17615768938794,124.66564468447778,11.894221275993896
444.2755850125352,350.30532999731395,411.3953984522536,127.97669308870408,13.474289114787098
363.22133650861883,324.4597942449773,412.52412494319015,169.3400853429044,19.859641057582685
391.68366889816343,339.6740738513163,349.4295620660995,144.06031140591747,17.854251948040822
452.631361278273,408.8394144425647,330.526666249783,187.33611178414378,5.896434112675767
483.2898920655729,309.233280302931,347.18814501211,151.2088576698664,19.110352815848476
357.1672047022108,313.40157551273415,428.48579830250037,139.60544774354668,7.987353463956005
413.71912719971175,319.39945026850046,437.3124302200055,176.1934375743097,12.576733336160096
498.2555850082357,333.7499556296662,308.7356746230413,126.22743218149849,11.54105720328969
373.535393621918,420.5617227383277,415.027334672666,126.82872004277726,13.862068002768737
458.2173735664358,419.43020720322363,432.2453023763116,151.51922261382137,16.619789296895263
434.32171307413773,349.48670020819725,317.21129375072877,112.6137658016152,12.94300422533686
390.329231746851,253.78664244288436,408.42588058503185,103.24865966901649,13.929152616560819
430.87906911909715,424.3866443040048,372.63197090214624,106.36014363777974,13.275319517096925
476.1644255924152,429.43287117065915,364.5514760533609,132.02987424967426,18.59979945427998
378.6863193614182,360.7772047059268,360.85716362714214,104.10823649555553,10.209327114585466
389.7842783754012,373.4964077098276,442.3185746537877,126.80471873786378,17.17198908727523
358.30397254076144,346.8617818071664,310.5825095564842,193.40329911306395,16.495269208360853
448.69248668068883,398.30134869243955,397.1279693355245,196.89443971742912,15.709369217971572
488.69879143733704,343.08374056191485,317.5596619472794,152.81777214230172,6.9030924209463995
438.87402187646074,336.84875089497933,393.38630967491724,101.00469810548316,7.922607374830461
423.6995647868196,421.0906410860443,357.5413560532738,142.43720260536347,15.720441335099332
440.56891359291774,303.8067070177,361.6224593351142,121.76997988572325,19.490321886953126
369.59515723360397,316.9306212219555,303.8758458330017,122.17794919335464,16.707067075702323
380.1762848433319,264.4114124552138,371.16797697667846,100.99692347345184,6.271492316394998
471.14388043444626,388.86520207472915,437.2708230607344,185.45154359107494,15.247633448597272
357.8499285950994,390.91275123759834,426.82662162608403,179.90821457719545,12.627185529620391
384.93527579742226,402.1593956239708,409.0744214610208,198.07611743888515,7.335388966338994
383.8496874578083,288.1236669786705,418.8809651432005,118.69072964501181,5.999897447349591
499.7841209878443,254.46709806012686,425.28660902382984,136.53668415506527,17.624231896367228
433.19307368167176,412.2936213075448,438.928947962194,100.9098181280776,6.131182639891824
387.5538094356283,370.4767749454303,433.24082947672593,145.99419512939627,14.104596744113982
378.27497791933416,394.89403009870335,445.0992167030205,126.85989329145974,12.422389274008195
362.91741657595605,350.6445981633343,375.41751627700205,114.44364841550777,11.630993196771126
400.1156978129845,343.9295575549341,387.84815031431987,100.84955786072095,16.415089744243332
456.9521437792611,315.931549517174,307.9403903353227,175.49325397850504,19.32762740717199
386.0227394033021,308.2344304726668,327.57193342227225,157.69361233448396,7.322620919711824
403.4290915192069,375.46234250816735,384.01739745140225,138.6462564327935,11.30374402711313
434.31663239348444,251.05565101968904,311.7764802680415,188.12580677630115,6.168184836369361
456.0205394315758,415.60686953962943,340.60254064525964,137.04914370595142,13.533821087670745
482.2563454457877,419.54300570687565,410.93448721669023,108.6619760854694,15.037312333022761
411.5455582808993,334.7261799083911,307.37225855177655,119.10621393463582,16.857704113004715
418.093824957179,304.2992034936068,357.60286109474373,185.439951332568,16.234985261074353
390.84730957716243,271.1503312382272,337.79973324661074,192.07564510547337,13.72383256774633
430.02203131171746,357.3508479446431,354.9042398619773,180.71070203195126,12.849293739503747
367.5121854153193,273.23172246923133,380.52887197539275,193.65702180708394,9.62528182514298
480.4311753288828,387.5372055841983,337.171866436036,103.63407483162425,6.527708977135741
459.27409007711606,285.9405528473164,355.6906380758091,150.16991660064247,15.882022526752442
366.9846834888688,323.1459529499431,372.76093637140434,154.08270639715397,17.27540962092825
375.7517292564825,395.409661328792,403.93176415449784,155.58708141989592,15.49291805603858
411.8026608427485,274.91156547426243,399.8647860398051,152.46723066856222,14.590622008141633
400.6998171542735,413.2359839211705,388.10548028633656,108.54024842908738,11.74705986056643
463.45340821154514,392.94422111180904,374.1895579145638,189.4747570831301,9.015026557914464
411.58980458574,411.7474439024146,434.4385074707368,168.57127688246808,17.884708206833302
363.3159900434349,405.6990957173997,348.092985982534,117.83315124282163,8.590547545130695
412.69527620208305,295.2145608288041,348.08513790247486,113.4978486071642,9.442651483384978
435.84257218130017,329.5336674563915,352.0078141853867,174.6452128857114,18.40264957089977
463.51838343535957,309.76012638118226,411.66632517563306,115.19801824740512,6.954769821369364
401.84405555542384,395.38642642793025,336.9522370863453,106.32534088986796,6.975643028095327
478.811745279437,364.0809912545118,337.9801745054965,155.52958253281813,12.913694336380257
448.3153967660992,291.97375979589094,429.66044807915966,130.93685620800127,15.411974809643553
352.4186969558322,317.0782833809465,352.75647269382125,154.34844285830144,6.091043926657948
468.51970605891626,289.2005443181623,401.5556722323015,180.32121232440932,13.428154343622698
461.1324810082978,369.13485619870096,353.32946957280114,180.88585390335652,9.42052054828292
435.6819376627276,384.17159304547715,356.84338647187616,130.2767607617425,11.890190152592341
472.69452415237305,417.3859173662197,381.76251192898354,166.1466205323652,18.549104333583713
364.78202771194134,291.7741440159097,406.3350009377374,182.37444619122996,17.85543542495867
412.26607652823986,266.081182412536,365.667221594943,123.07345902070537,9.367946824949362
465.8401335256259,263.5948754846596,424.13718262210534,142.7669085824169,13.940958966508926
363.44783468535184,310.7246341043103,313.45513785222687,196.15437228811095,17.10892473989376
418.94491315346903,290.2484586982608,440.01826578747784,134.45965957269718,7.414766475310621
434.4746582680932,419.8793416620669,300.5745435750484,123.81248432539988,19.076714606156116
375.6628950285743,270.3838212951676,385.52808236997066,186.184382329483,12.156647265408893
499.1846385026787,372.2509059168387,311.11123608156714,199.28321316819753,11.118413551702856
