cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.037201426501751116,0.006941234276386761,0.0067580685855910564,0.012983424953675762,0.0021969686311114046,0.004854468493796324,0.006252017201051612,0.006269771736370035,0.0008088668875791071,0.0067313508166100796,0.011206239044851726,0.026843454783869236,0.027874453929373606,0.008926613790502625,0.0034008556962503594,0.003108997484939718,0.006683680132895695,0.01073023773389038,0.007670406331009352,0.008026796330185756,-5.296361575022339,-5.246340298143233,-7.617435938614245,-4.415928773236076,-7.323992010142154,-7.106744401655565,-9.786020075120618,-5.095361165721714,-5.273057898238406,-7.44777124252376,2.6883524975107873,0.0890176103881222,0.08967125937421995,0.027142481980787517,1.4453017803247405e-05
0.039582841213267286,0.007627266385989249,0.006616426270398627,0.012312605648236706,0.0021432907688781963,0.00507522729137198,0.006079740933840637,0.0063593328262742735,0.0008076398837086976,0.006499103360813947,0.011105954181403588,0.02705473931490604,0.028135323982240276,0.008587027178064971,0.0032424730281702635,0.0030638783561965414,0.00669622415761534,0.010977886838349911,0.007923182865661056,0.007883702432320222,-5.5388615913225605,-5.090653732903904,-7.427927115929821,-4.529830143390711,-7.866750897831708,-7.345817079512388,-9.124988640991667,-5.233174966173824,-5.532097881147786,-8.020495482143875,2.562072095389546,0.08993492972700914,0.08600055717629425,0.028152996323462368,1.3973846602848716e-05
0.0394605700050405,0.007342681841108961,0.006461792693311115,0.012526640954731319,0.002210712489565515,0.004780689049432979,0.005825744659632316,0.0060018866158970865,0.0007900017469773141,0.0066750662606614684,0.010572268416887938,0.027188356259533558,0.027026519291822114,0.008651745884482906,0.0034879341343301094,0.0030718653675256575,0.0064143463854964364,0.010519636607912462,0.007909328398585984,0.007814131877805088,-5.102163259601721,-5.115644714495308,-7.51467157389944,-4.443706699343763,-7.605452615004638,-7.1115547541018245,-9.747143308036026,-4.82949852321122,-5.541427917358414,-8.088976464404489,2.7900148290301026,0.09121773833484695,0.08528619633627327,0.028238923417599062,1.368876607096503e-05
0.03678026021038375,0.007147953566805053,0.006802514253917163,0.012799404138877224,0.002124497832931892,0.004972762192135235,0.006192015415979887,0.006279139124124591,0.0008287914397601148,0.007091033759580339,0.011469193001060304,0.027101996682278855,0.026889692642718586,0.008996449620587366,0.0034229708040143976,0.003044055337240132,0.00686667447367101,0.01064962636974885,0.007809729372286653,0.007902325233291213,-5.212636802249368,-5.347712826407484,-7.1281654827927445,-4.6654623434803915,-7.518170022060904,-7.516632746847573,-10.053570869049157,-5.100216263070834,-5.443804725430585,-7.566265261770629,2.826199898555969,0.08655521687450013,0.08517556197624668,0.027149544257604172,1.3534051708052183e-05
0.03860681627236465,0.007082286739927095,0.006742552939664587,0.012621523955868305,0.002231023472566227,0.004790875968815546,0.005843468824798992,0.00616104125037506,0.0008257144306557253,0.00673115713555608,0.010970812086887757,0.02675729584990184,0.02889439738960918,0.009136323904099347,0.0035203534094612014,0.003052945136570985,0.006738614227429262,0.010581472325573412,0.008005693379845686,0.007789084385117385,-5.591504119425446,-5.574555498277004,-7.439648580527346,-4.777942136643293,-7.320725172661233,-7.733927519423002,-9.33348578009485,-5.231494726417139,-5.175599355484169,-8.000081067601045,2.649643720758072,0.0920800820780487,0.08691070162140216,0.028746521128548988,1.395450941965974e-05
0.03781329853065565,0.007246308726195675,0.00672160450823241,0.012128135414055153,0.002138634988808584,0.004800757329404623,0.006020514036658093,0.0060344656489483145,0.0008270565332575564,0.006880669512981909,0.011302970664099809,0.027978961319020137,0.02799401334805951,0.009054416966232067,0.003384586391586087,0.0029644215103712883,0.006382322320854029,0.011499108237854532,0.007647168962761135,0.00813765677149986,-5.555642652388258,-5.539587241495606,-7.749799672560926,-4.846326729494729,-7.678696385309495,-7.223910692228727,-9.971861152473522,-4.977016770751351,-5.416793029422949,-7.782810243816179,2.8152277240187544,0.08771098026532193,0.08457478730319225,0.02783009397549136,1.4490279521934989e-05
0.03745301060522027,0.007558204800675501,0.006375699617965419,0.012435988656568812,0.0021632966935442926,0.004930224828020759,0.006122936688061273,0.006248920495392203,0.0007776327882783106,0.006638817247273372,0.010603236661393284,0.026601384146964703,0.028119604275588714,0.008797361958725082,0.003472243257093651,0.002949022198823428,0.006358022915884205,0.010788165202023591,0.007779773851976523,0.007605951186426407,-5.105809756384803,-5.17738586316766,-7.547789084330644,-4.472394980097774,-7.884703713647084,-7.0956024275230165,-9.53013364700256,-4.850274853509768,-5.281824928356233,-7.4736335793801745,2.6860965149163603,0.08593273184209993,0.08540763514390641,0.026149472449480682,1.3644417783735916e-05
0.037714663603281205,0.007391767832282983,0.006532538057385994,0.012066925992578062,0.002167136941632095,0.005094601166299281,0.005809653418783845,0.006183000066313147,0.0007767349672398553,0.00657533065621592,0.010636746994243398,0.02864527169312697,0.02720093598334539,0.008600430007985008,0.003474112030315543,0.003027353569416455,0.0064690865326115935,0.010823340093772026,0.007879751514041787,0.007869473638110722,-5.4101884182884294,-5.486877074094106,-7.406946302789498,-4.503188260931395,-7.431010321937061,-7.740131653605248,-9.175184431516556,-5.194746359008141,-5.240645917780631,-7.993783808505766,2.7119064660090317,0.08491802596563812,0.09053913714587646,0.027668459038256637,1.4262782084204939e-05
0.037826199168791104,0.0069867658348012505,0.006565509222502679,0.012134986252463911,0.002190251529923472,0.005056715235878126,0.005827653319389582,0.005972298122469241,0.0007840476274964657,0.006687108664870043,0.010989679702701361,0.027570074744315425,0.028260120810311568,0.009105707489488758,0.003333726427816014,0.003207355360131435,0.006713928024463035,0.0107811403346721,0.00761803002663137,0.00807096326002763,-5.179283901709023,-5.119540168919034,-7.344382859992276,-4.540581013717641,-7.725988141295499,-7.632732638587938,-9.320730718133872,-5.034807018204122,-5.182112632048056,-7.558947387969837,2.8240491875250773,0.08536408671288981,0.08437817022737565,0.02609704628087364,1.383899216142452e-05
0.03737763952776445,0.007248480495254647,0.006945857486024765,0.012541140162170094,0.002162846647648754,0.005143683167393268,0.005947820857886894,0.006209009887384283,0.0007768964243586764,0.006540619444553433,0.01099440579349551,0.027304220540609325,0.028026937444581467,0.008944368191225203,0.003327348160038409,0.0030159532288624117,0.006582532342538995,0.010483161474773342,0.008347181238908355,0.007685393407226559,-5.465815906619522,-5.447304016309724,-7.566774215388969,-4.516935770456764,-7.86233166439077,-7.33485104085823,-9.76250859019298,-5.261260385374363,-5.466457054606641,-7.835325172674153,2.7933559720812746,0.08825212506767532,0.08774931560322627,0.028180477084991964,1.4357211569771795e-05
0.03874728009542172,0.007281192682943851,0.00691656616257851,0.012932069846215546,0.00214355547185473,0.0047145589522634744,0.005976933589918412,0.005781572534705494,0.0008059857240966503,0.006778187731016824,0.010863963003649092,0.027416702201093122,0.028219797597301068,0.008693450319880574,0.003351123698607744,0.003212480639989748,0.006287244184192443,0.010799772948182539,0.0077785349695551585,0.00761732598024928,-5.16036954732032,-5.084981433066156,-7.411170681689887,-4.828297465057229,-7.328990156577896,-7.323389456395438,-9.455832071465542,-4.825924697351156,-5.45768944537319,-7.578348034997379,2.7427509361933584,0.0847876626173821,0.0915929062469061,0.026397575216745277,1.4099901236955295e-05
0.036762698408451755,0.007323613521277904,0.006765820708790288,0.012950944050797627,0.002305988432759444,0.004827759272152606,0.006116405059435347,0.005777459748742561,0.000799125001041291,0.006845188205605329,0.011006095925282237,0.02748608556186895,0.027262682531286872,0.008720947405735374,0.0035537530273701944,0.002977371203842511,0.00622841974188896,0.010541642187779896,0.008185543222098857,0.008063843341777196,-5.189430885931833,-5.404114852219344,-7.11434679745414,-4.4649770382071985,-7.941785226287734,-7.039287891973275,-9.790040743683234,-5.207194956708241,-5.598536199988851,-8.064262838830864,2.690689476463435,0.08715974720855243,0.08461089440347724,0.026168912640097085,1.3339110768593415e-05
0.0392050371991824,0.007555807556891347,0.006505352113675326,0.012327911268138357,0.0022924554007449907,0.0049947205415119805,0.006218053215401552,0.006297939405400582,0.0008222407011712479,0.006913852980876627,0.010953942031311985,0.028222114184112253,0.027013769156414454,0.008686874165623635,0.0034393138779523864,0.0029827748471235333,0.006274655747322101,0.010941309260386944,0.008173797348987334,0.008036995447916527,-5.169685841942089,-5.230919183686761,-7.531661670476809,-4.4062753442440314,-7.278852047179875,-7.629941475435243,-9.695834881168883,-4.921657262848309,-5.288836786733952,-7.589387384423748,2.756446143837137,0.0917445179577574,0.08551306120090707,0.026556984251103886,1.4321098713931903e-05
0.03754164094265791,0.007245393505135477,0.006690305912510702,0.012874257472610581,0.0022480937579025303,0.004740600420180885,0.006043394120575187,0.005935487191408617,0.0008311373274492835,0.006875711007933613,0.010906307234135238,0.029048117145740265,0.026829017631826154,0.008887559131310216,0.0034108928803441543,0.003179847663688107,0.00656956817041248,0.010476120791627568,0.008166996346104531,0.008204491214590515,-5.52199253709698,-5.352362493178379,-7.196171095112228,-4.6777849390989,-7.603493023459782,-7.158905286493348,-9.144372339619524,-4.79979204676849,-5.139957312681139,-7.54450184076444,2.813430050631661,0.0897463340475096,0.08478373745175155,0.027636314835118365,1.3326127816084291e-05
0.036627980383878135,0.007606685310036572,0.006901330608267477,0.013097505187565887,0.002170227074687495,0.004765597732228964,0.006136375743090815,0.005959463006060972,0.0008443328701755376,0.007088050885412488,0.011443778587707395,0.028729177959129784,0.029007948157041368,0.008984367927619148,0.0033460129373117367,0.0029603735482773125,0.006629468852699624,0.011039526440829511,0.008281426008994161,0.008229815081456364,-5.2201062367583635,-5.369700243067523,-7.086826608297957,-4.485248720697767,-7.197751585508467,-7.697260406243287,-10.06828856828577,-5.020406517650072,-5.529192973758468,-7.49703710454367,2.5860358622572313,0.087511325092694,0.09035714482594262,0.028191595963004856,1.3786895497871318e-05
0.03785909896110204,0.007410896615014324,0.006971062003592995,0.012401064223572825,0.0021296512851846196,0.004906725801590633,0.006237762840371581,0.006176457810155819,0.0007702807030215872,0.006998258721999078,0.01085579013906791,0.026800497441724764,0.028233309028063827,0.008956102001952083,0.0033524684909669437,0.003018916691689853,0.006459644250240641,0.01069247953346982,0.008272956406887027,0.007969334138415227,-5.29925312941997,-5.421409740480907,-7.739822351997944,-4.577546092055631,-7.51465423140921,-7.052526999470392,-9.484329888428471,-4.804276276597245,-5.183714718866849,-8.17722469378868,2.71783350565794,0.08861550137621432,0.08868402964061783,0.028239542508791654,1.4296076883328268e-05
0.038687522760802256,0.007168083141533143,0.0066456484048079325,0.012831218913788672,0.0021454636035908854,0.004781030026329186,0.006104517465741676,0.006136155588847584,0.0008331525064993332,0.006740180737101759,0.010614776478119353,0.028110693337491503,0.027545551413989768,0.008906797662381817,0.0034492074238661554,0.0031483150230810215,0.0062681508213964674,0.011324476076086852,0.008374134319062176,0.0076100932395217116,-5.429099499201979,-5.276883226141439,-7.745170258189756,-4.697099003314637,-7.266432355256606,-7.463403497835068,-9.612785586210615,-4.892822651464911,-5.606121444637005,-7.515621420175749,2.768026505145504,0.09114967695066888,0.08379569173105948,0.026277558226256777,1.4435272036541722e-05
0.03645077474795245,0.007519684345109286,0.006925605968690231,0.012169148224557464,0.0022749963078728735,0.0050629382565810606,0.005942744887461686,0.005960909002734681,0.0008087452532512272,0.006590066335532098,0.010935024698421605,0.027916034850654223,0.028490803693623112,0.009294831348329268,0.003399417757056407,0.0029470452504870757,0.006400523155796008,0.011168779067509235,0.007786805157501048,0.008358113512376468,-5.24557675242321,-5.269023877302764,-7.526978816617553,-4.599634129006811,-7.389995907196742,-7.3433156332111515,-9.208930830631914,-4.997359313085358,-5.2769618263500835,-7.680665815880118,2.800554550735769,0.08698967144790945,0.08474166116137295,0.02622291943376211,1.4460987458075301e-05
0.038594268859498286,0.007242115399684533,0.006432238845873822,0.012658859518049,0.002254396703069786,0.005000743055661139,0.006057624120489696,0.006182576143539054,0.0008242018463479053,0.00693961645665645,0.010505686398326886,0.026714748478396246,0.02825066803598206,0.008866374190444875,0.003297163337980193,0.003161403984972687,0.006317729201707328,0.010915381762868749,0.007733018876957759,0.007638234253440876,-5.218006868502235,-5.121641690935069,-7.110124506380672,-4.536852482102032,-7.2538091114797165,-7.583278647204693,-10.059076672229487,-4.831153005690816,-5.265824246628927,-7.830832198775787,2.646114292176856,0.09027879531554137,0.08427152604147914,0.026817932153691784,1.3961637814125192e-05
0.03801362685291419,0.00705859129248179,0.006703037784332887,0.012753161023152257,0.002185701120558441,0.004828544848888125,0.005842446513420536,0.006178920503518627,0.000814831715951487,0.006487244875799994,0.010848897077529637,0.02683068600391067,0.02715012373808264,0.008932655340314195,0.003407507432912091,0.0029501134164092065,0.006658891182091671,0.010485538752412865,0.008342160526748247,0.007836526626724778,-5.270546100337983,-5.376103799762876,-7.125579732621016,-4.5025576177087325,-7.515056403372316,-7.203397158404804,-9.247433177540799,-5.111533759318126,-5.344265436996203,-7.5297041939830045,2.7770654159935533,0.08455767768455417,0.08424441742996563,0.027825414714942293,1.442287047852489e-05
0.037021262287258085,0.007182697244647641,0.006822957125525821,0.012304288193791368,0.0022689462434151045,0.00476783932621784,0.005927075594702024,0.00623419884376943,0.000831544480447968,0.006579793522444105,0.011533610952057011,0.02759451548499363,0.028301538090559644,0.008816841503633443,0.003290770620924586,0.0030406191589617427,0.006754541530426162,0.011049498296975763,0.00836032428999173,0.007755540269417216,-5.2689234171869845,-5.3215281854388605,-7.114025195389882,-4.461942865586951,-7.865438281872605,-7.189968327842931,-9.542289890777711,-4.817816348937785,-5.230986216611913,-7.951888142906657,2.8084391938045776,0.0854286586633607,0.08483444169798837,0.026936304807981315,1.3345534831780599e-05
0.03921884401181709,0.006987771956015694,0.006404687345627921,0.012533932772762048,0.002127990249933468,0.004966716508878958,0.006108443149468421,0.0059573348258997365,0.0008156412144720661,0.00659724001515724,0.010914222904386423,0.028066688422277355,0.026796871102043637,0.008843060250389346,0.00339403561671186,0.003036998331231377,0.006496469639239031,0.01144335222541084,0.008300876363532637,0.008272219427306111,-5.182197842708477,-5.455111793125925,-7.246796107879941,-4.659483967984566,-7.498547228231118,-7.096167202011362,-9.276726070378087,-4.918462933968098,-5.348880795056392,-7.860012210760794,2.603833181720763,0.0868777883970326,0.08804021749840313,0.028384106232785845,1.452972958437278e-05
0.03639185638649458,0.0069988348898743415,0.006474926061923361,0.012003327390511798,0.0021074396743284165,0.004754060351576999,0.005857333102476633,0.0062905141596054336,0.0008067914489971026,0.006492235479610645,0.011325848983613024,0.029102882266817117,0.02860503573743448,0.00936448129501339,0.0033452013574969135,0.00312603514246419,0.0068195585606473375,0.010850945033622574,0.008021224572883791,0.008334281441559111,-5.525060932593489,-5.363746074616895,-7.1047903597086455,-4.850212876580147,-7.687045618157648,-7.657875206668895,-9.989535818829118,-5.088422256706748,-5.481089107939177,-7.5652360623169175,2.799734442458879,0.08723329292978226,0.09116454753096483,0.02721585116134053,1.38042309077678e-05
0.03727818140846666,0.007339459603214893,0.006986637712355295,0.012699670479469663,0.0023026472415423587,0.0048682298601078365,0.005875140294426846,0.005782319022672599,0.0008430335705619687,0.007116536547368667,0.010518265694940073,0.029012771067319823,0.02902572581555992,0.009146511060558957,0.00341423112719822,0.0031903383411918725,0.00681990869387327,0.011174721418501309,0.007798201492371567,0.007728355212199678,-5.348707975511752,-5.14427288472468,-7.517387731135148,-4.522884108475475,-7.4948473099587885,-7.691274453699071,-10.006485258659339,-5.146596254925656,-5.5593948149396075,-8.157960308021805,2.6933686735108235,0.08919036296489126,0.08985600534638519,0.027726087634042943,1.4193185333489339e-05
0.0391654442372684,0.007614710201232896,0.006849363452211803,0.012591561601228932,0.0021590468414046564,0.004970809420651357,0.006131622821209628,0.006139578690989876,0.0008138883712723412,0.006538065758367098,0.011378301907241564,0.029013601990796334,0.0285339268235545,0.008696030221000595,0.003480325290662062,0.0030763164878448404,0.006834034772194031,0.011332139515867977,0.007805357409879128,0.008213904599531745,-5.3381485152137715,-5.453581499225304,-7.256968542311356,-4.477405829265768,-7.72367659304173,-7.207466295821487,-9.228947218434643,-5.200938324640272,-5.37630347103109,-7.714634384981605,2.6388057240936873,0.09296077274488726,0.0894536265923778,0.026304218616101535,1.43133456762712e-05
0.036532594819341645,0.00719416747291031,0.006972695474043606,0.012132236405453052,0.002309710268058917,0.00473435824283965,0.005914309510946972,0.005890357388861416,0.000821429582372427,0.0071161886124103835,0.011337001697213517,0.027028977019897007,0.02725014340498795,0.008929474777195493,0.003498615120872398,0.0030667631403648926,0.0065734152264292104,0.010801154151078478,0.008348947968815527,0.008006580796192032,-5.423841182176188,-5.43130104696997,-7.401469939935813,-4.400229697937706,-7.526360616996515,-7.272767129710865,-9.773517430652026,-5.1257273664686736,-5.339536268352889,-7.785644950063433,2.618321809329804,0.08553427947945556,0.0850244542291798,0.027424980469447243,1.3581298449871229e-05
0.039013850979680034,0.007538764058264612,0.006614281814479102,0.012109267684705912,0.002118101220240612,0.004940722802852755,0.00594433644005194,0.006008771703805873,0.0008409591151353979,0.007020751071501314,0.01103869417476253,0.028564957255994176,0.028698318690567944,0.009095144613382636,0.0034155158465690007,0.0029511434884054604,0.006821308064987253,0.010821291219567696,0.00775575823305713,0.008261951074154379,-5.467799290943715,-5.218325297094131,-7.44247266395061,-4.810631963165975,-7.746401010535331,-7.223719135282682,-9.507741551025935,-4.901570759592501,-5.1672932249727195,-8.16003181324675,2.7800824460556446,0.09210982900263073,0.09012955588167121,0.026722160992944492,1.4673370973247726e-05
