cfall(0)_pft0,cfall(0)_pft1,cfall(1)_pft0,cfall(1)_pft1,cfall(2)_pft0,cfall(2)_pft1,nfall(0)_pft0,nfall(0)_pft1,nfall(1)_pft0,nfall(1)_pft1,nfall(2)_pft0,nfall(2)_pft1,krb(0)_pft0,krb(0)_pft1,krb(1)_pft0,krb(1)_pft1,krb(2)_pft0,krb(2)_pft1,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.0017004659724501512,0.005150255747391782,0.002794801996425033,0.033991859802209534,0.014851949160762462,0.10686295714046141,0.05960960531459151,0.0034780368657161814,0.03232628827849637,0.014270215137804942,0.0024897736424051406,0.015734632077223504,-13.00998551887522,-4.722377299372644,-3.7897038742555864,-1.4902067717142429,-18.76585875006009,-2.0165295906145424,4.2413731332858635,0.45121720037063484,0.2160993816419829,0.00353491490524852,0.00020478167085606196
0.001694992275475176,0.005297023900441065,0.0026877990514909615,0.036312008239079915,0.014284976405043502,0.109040193408145,0.06086572402749618,0.003663894268401365,0.0315023024866348,0.014152413988834937,0.002568012677383135,0.01634068034156247,-13.914840421333235,-4.9760548546643815,-3.688124335142296,-1.5067146986943956,-18.326737267376743,-1.92405487729443,4.20101668006925,0.4414041347248152,0.2148229396100204,0.00329235525300283,0.0002136814244850646
0.0016719761766166655,0.005232244133086759,0.002783334840355303,0.03338044315379398,0.014948430210057205,0.10819768092717896,0.0600491011428743,0.0037204988260386585,0.03144156482706695,0.014567510660929645,0.0024486461897147735,0.016913853319199222,-13.983800942945201,-4.759484675913592,-3.9611556898143006,-1.4964561209576697,-17.599044195743403,-1.8905103470039089,4.601065477833308,0.4462093813592775,0.22401634166387607,0.0032907026600507107,0.00020777832606103802
0.0017016160931661113,0.005227913766163201,0.002713704237266604,0.03377523177875846,0.014399572427964065,0.10321906408766193,0.06304320830217196,0.003701522993527252,0.03192591711940828,0.014533726908791945,0.0025275546823574054,0.016234379706961066,-13.515055190412763,-4.939314947424572,-3.876624452182328,-1.4588865496804613,-18.21174012547634,-2.069677766106415,4.275581291702289,0.45984636192002104,0.22763688609989763,0.0033811306188243646,0.00020645679954072761
0.0017041557342885431,0.0055807995986543405,0.002718463081077785,0.03483444171707138,0.014856813485102888,0.11022452127766377,0.05861900522576847,0.0034990685119457863,0.03222091741229575,0.014262697658554325,0.0023689739339293097,0.016085981603404544,-13.563622807760481,-5.02106834386934,-4.00146588914268,-1.4557807966391056,-18.371143867126403,-1.9344881007638182,4.488283105903064,0.4506664928167339,0.20999174790553746,0.0034983380070772977,0.00019634551986595893
0.0017667093946883703,0.005215702136939251,0.0026072138583993014,0.03606282314182027,0.014601335426027722,0.10682018429530506,0.06205197632237257,0.003669344298181124,0.030406572694974453,0.0146676040195788,0.002424898472538081,0.016528076130521534,-13.633269440910528,-4.769971228954849,-3.9462164749358393,-1.5317391760847021,-18.86845423035473,-1.8866701796460819,4.266718461111389,0.44338216167780564,0.21359492082728365,0.0032594699557971316,0.00020832892685838047
0.0016882312096570637,0.005426364687415216,0.0027759871601304824,0.03611212144785784,0.015448354016478639,0.10982482952226078,0.061171544144884134,0.003692594215832757,0.03187084824889976,0.014690522076794806,0.0023772399380830853,0.01715767800337984,-13.624629986108987,-4.876279663718309,-3.925339580758938,-1.4980905706341432,-18.47769150416243,-1.9332979469852531,4.501807738602951,0.4620563817950502,0.21153094747931175,0.003391236780824305,0.00020728469246865088
0.001714134305968708,0.005242453020197035,0.002806109182910069,0.03433664271799993,0.015125283903384332,0.10468994767521851,0.05925132625370225,0.003400647957236537,0.03158810701428467,0.014755307789625124,0.0023459918683051344,0.016219468970959612,-13.526630892672006,-4.96698401119118,-3.6859596102255194,-1.581107108979894,-17.41563267697701,-2.064291955117703,4.555845890209649,0.4640603879997022,0.21383192912649993,0.0034698975239159185,0.0002070490668621808
0.0016510021923877606,0.005510660001126305,0.0027283939021132235,0.03426769822035258,0.014777919554338393,0.1083381174997525,0.06127251937341521,0.003596920283535526,0.03228354767715672,0.014895874862829572,0.002360714631891259,0.016953010405968742,-13.61992899106876,-4.790558374387465,-3.948811788785153,-1.5781416639049677,-17.714476640544763,-1.9692360219989045,4.247666894501504,0.45994928033911686,0.2298771878977249,0.003259024809872465,0.00019913107539345798
0.0016918914454646349,0.005224381401516419,0.002666498152428427,0.03414961513783954,0.014654215318192483,0.10337810171671599,0.0595576134458164,0.0035167100498266165,0.030352386311415586,0.01479415822003083,0.0024531399294527878,0.016550085412118012,-13.164251389052419,-4.845350617839173,-3.8404076446223923,-1.5835412877488555,-17.25020382461655,-1.9772423911077197,4.283252574631963,0.44833774740605886,0.2283657925218771,0.0033246293973261333,0.00019788041988782448
0.0017389900327189792,0.005168685666060741,0.002596195314477049,0.033367267442838695,0.014803705217314883,0.1049649216522262,0.05911807716119804,0.0036108178082751366,0.031523522075865236,0.013953638306794436,0.002454183345196675,0.01616766557543115,-13.23747589416918,-4.925823637042868,-4.044605557246179,-1.4881176106849328,-17.204842014036988,-1.910735721225346,4.618423590442644,0.4637537771199526,0.21259483279515992,0.003455294739929608,0.00019644245896933393
0.0017087110615490984,0.005587454972726095,0.0026016279815000137,0.035753279240767086,0.014498050271126741,0.10696661094352135,0.05985454801965009,0.0034791328205984844,0.030303911185493936,0.014758408791071194,0.002425878579279045,0.016868681982923482,-13.056890819892702,-4.844015959459629,-3.862830450976805,-1.5820537355718727,-18.162445830581877,-2.0344032342217595,4.278601873816944,0.4471322236957195,0.218445316105268,0.0033542030901837845,0.00020089906245609454
0.0016922057202389113,0.005585016654690674,0.002786963800623045,0.03369447011585391,0.01564581501116466,0.10299830387642103,0.061181843097186044,0.003721029965787546,0.03089922084015924,0.015286374623391734,0.0024119622421538956,0.016443442629493425,-13.176127252855311,-5.1413957471549585,-4.01974689040407,-1.5113636536529094,-17.521570316407104,-2.005124865559027,4.535203679413207,0.4397837905837517,0.2119925020410244,0.0034034660166056873,0.00021354826119223796
0.0017671063977590562,0.005392327035592453,0.0025879035967447867,0.03425533839753665,0.015555290174118375,0.10179725633282428,0.062387212790815855,0.0036798172976244096,0.03138243896380765,0.015074232438262967,0.00244831361958567,0.015789755674473487,-14.039741762910406,-4.977036399231234,-3.792413484948344,-1.536013991774011,-18.16679767428552,-1.986606954730749,4.596595489125414,0.4721918972502114,0.2212403653494883,0.0032751947646922305,0.00020713921605990208
0.0016427999221228639,0.005409114404525488,0.0026908441618600145,0.033253498218020296,0.014516109045967084,0.10156239688986451,0.060505554362817855,0.003473080649269546,0.03110083549346356,0.014056640322057308,0.0024570029315953315,0.016003073003174634,-13.214677401561882,-4.789161083973289,-3.915202667564276,-1.4601928918955673,-17.67285999543908,-2.0573095683963416,4.610240257809561,0.4562380824737032,0.22085762219704952,0.003274316593795152,0.00021409360936494847
0.001676723845669161,0.005259175758115774,0.002684254717461555,0.03362664626369654,0.015411159569631383,0.1012441487254806,0.06050859515314221,0.0035781430458806654,0.03205703706396407,0.014255921456410296,0.002444680643058838,0.015928614303759688,-13.112894111757457,-4.773688308096532,-3.8551320423587705,-1.4647979098163293,-17.107246386650242,-2.006784826263873,4.4018186904192405,0.440548600653916,0.21105354667144294,0.0033293053334411495,0.000197722856101811
0.0017530204537294413,0.005305765320958171,0.002743101891180673,0.03385131791808045,0.015269838449426677,0.10621874445585659,0.06137109438273152,0.0036096031945082718,0.032415632647386915,0.01429420081238022,0.002433873867922767,0.01624954481485275,-13.273440694102746,-4.9327075044703665,-3.8252970854036707,-1.5501550246585707,-18.355385161206208,-2.0360279415245426,4.60301344101859,0.4376530830902791,0.21717073892689218,0.0034893671312013715,0.00019615983078956746
0.001765169003954496,0.0055269975563141,0.002813127037917376,0.03525659604963369,0.014464436214397641,0.1031688756694951,0.05863811227825817,0.0034660288655181965,0.03196317734388657,0.01455130362682939,0.0025613674264128514,0.015836783105047283,-13.66427893669903,-4.916282956814542,-3.733415804735611,-1.4544652619874952,-18.46709060124517,-1.936503326644687,4.388545466555662,0.4497000872829759,0.2251228170059184,0.0034227254038492337,0.00021293094669222142
0.0016929336748581097,0.005621844222901948,0.0026262566347373647,0.03492810750027146,0.015372684127590595,0.10550487355600106,0.06260793554655224,0.0036977549811830802,0.03298276832748736,0.014309112026196736,0.002422113360789961,0.01652052959586791,-13.238318790416093,-5.018415143071457,-3.848692461440602,-1.557334046458097,-17.776723142047462,-1.9548700349987145,4.34817258398841,0.4466739419158084,0.2278002978043602,0.003330217333343263,0.00020782000994588632
0.0017349135799096566,0.005247017340050351,0.0028067537050468017,0.035532318346215085,0.015299842166338739,0.10322719822446177,0.0588470265783495,0.0035277258438300195,0.03281107823891656,0.014950715780924679,0.0024405800394519746,0.017192587233946267,-13.844421658916227,-5.1145877820940475,-3.954417964699179,-1.48893538377534,-17.171335913623686,-2.0663751449981667,4.246443165542583,0.4805540387616365,0.22273113044416537,0.0033321700359412836,0.00020256400205456452
0.0017578439274636923,0.005528622746878681,0.0026397645442980907,0.03604606596967648,0.01561526598524008,0.10640926861098449,0.06064360260523475,0.0034186781289162506,0.0321837845500655,0.013991658229438793,0.0023816418999937816,0.01713888910825637,-13.002827891984127,-4.7871453732314535,-3.9743844936414474,-1.4563289517314923,-18.72199044777158,-1.9860351981595068,4.469614773692443,0.46112890484691393,0.21738582817110055,0.00340959711209605,0.00020078544502572798
0.0017230757768157358,0.005230123462590365,0.0026552011673636367,0.03482051966834778,0.015099103773337829,0.10239223062693394,0.05944138097501813,0.0036107317199062863,0.03179556273626682,0.014194055889665188,0.002420166376668384,0.017141197588258467,-14.046443734508447,-4.804457522868072,-3.8844345620747416,-1.4950423922727998,-17.513010936054755,-2.0418444102755995,4.291692924794381,0.4387737169316961,0.22041320104374978,0.0033536869093878058,0.00020140500815110787
0.001763031152449389,0.005268134418568306,0.00267334385909597,0.033344229243314844,0.014599990975400916,0.10634823388245472,0.06196803066292711,0.003590822166456133,0.032029041772351885,0.013999132225316768,0.0025842263146956153,0.016860763175114694,-12.948588176836447,-4.864274971955755,-3.8689599732957847,-1.495349367323403,-18.77174818018427,-1.9670270300356627,4.306522052932879,0.47510835143304736,0.2140346874666099,0.003474931976845592,0.0001965308592902637
0.0017984666243015975,0.005195575829573225,0.0027078112399187963,0.035511611822466455,0.015675357986964605,0.10255067446917876,0.0593836398116429,0.0036082733431616935,0.03168946308039551,0.01501472131757071,0.0025440456573929504,0.01587665622139181,-13.8031228459515,-4.90181053861178,-3.794734227274483,-1.5001928369264756,-17.637889856562715,-1.9884463585808076,4.219394620693386,0.4702452697076452,0.2160345493700772,0.003437951456313592,0.00019722291727911027
0.0016852609886733971,0.005194838747084367,0.0027749333460199365,0.03318600818205779,0.014341853469404893,0.10561131997969438,0.06230530460929777,0.0036402975631646076,0.03244789765376735,0.015358178905766845,0.0024064014679665976,0.016592934316464743,-13.495547780906502,-4.840743774582124,-3.724281037014163,-1.4932689601256575,-17.975924401541796,-1.923631944806991,4.210923618024818,0.4489098566652552,0.22689082646134792,0.0033227877259137516,0.00020333389675609032
0.0017337142513222034,0.005387623831906706,0.0026074719848036454,0.0350014987729688,0.014467167627661535,0.09989578449610202,0.06169240028751864,0.003593294402710831,0.03173600270453275,0.014090419173314595,0.0025467817716270354,0.016034352115524265,-13.880414370225024,-4.853904595820385,-3.942789297897948,-1.5715653838297319,-17.272613400875116,-2.068201745837254,4.57225475536098,0.4749838368792506,0.21879947261934973,0.0033181725021610045,0.00020185340508250204
0.0016560973156214548,0.0051917483461988816,0.0025772003577958723,0.035159384362809,0.015317722157042286,0.10448773005264597,0.05965237542281148,0.0033892151051160137,0.03210418291787508,0.01535644403478225,0.002535960486774474,0.017347229490061743,-13.130477336839151,-5.154776528484972,-3.6955260385641404,-1.5079521522787862,-17.401559754376898,-1.9562044695168874,4.258747947746423,0.47873117973710794,0.22155123203996177,0.003299013376398218,0.00019480176849110848
0.0016952503022738834,0.005579839328222392,0.002605880316755954,0.03376363798791947,0.015453844874541909,0.10213384857135425,0.05938865710171473,0.0036754098370796974,0.031709224022066565,0.0141396003356938,0.0024616100200370457,0.016128628533351914,-13.768794848761571,-4.726646489679889,-3.7770914274935374,-1.5653898365404042,-18.837685234300142,-1.9338471225287495,4.362431025940114,0.43944171732250337,0.21953818414687964,0.0032416020286987444,0.00020274928228837186
0.0016471927085763365,0.005466588218036153,0.0025811804250310774,0.035410519432292356,0.014882583089675775,0.10525674167299635,0.060368957023810274,0.0036227380230350378,0.03291846066143118,0.015130041492211815,0.002566516367817245,0.015934947670951837,-13.315274625434107,-5.029607237427369,-3.7625791545595484,-1.5158340081896777,-18.287075057918454,-1.9239159731790427,4.486978872422746,0.47325065866938054,0.21408118118285996,0.0032354006339525496,0.00020064268747953397
0.0017275252504011765,0.005488805010051551,0.0025898215527627648,0.034810588851550445,0.014592425085722067,0.10231330106249323,0.061144101994752176,0.003504393650647861,0.03042785645985253,0.015057527297823232,0.002488851390375608,0.016585827881486867,-13.887064990209872,-5.094033618872214,-3.6774226340429688,-1.4778792969608854,-17.236884956525678,-1.9738895351090555,4.471171310926748,0.443065791844298,0.21519738741616484,0.0032491749280600126,0.0001949439832757711
0.0017291705200666427,0.005362444894014613,0.002623217133282781,0.0343647354533972,0.01535054705235054,0.10331397025721911,0.061324410817704296,0.003582711339968256,0.03166662535096258,0.015259591574963347,0.0024120214438642794,0.017174084731281018,-13.381575097280882,-4.991068632204871,-3.899222450335821,-1.4595970940576115,-18.725417540759025,-1.922908183598317,4.5241483916826954,0.47432410855365714,0.2128317743656584,0.0032736845195518965,0.00020395564790341584
0.0016763571746487365,0.005097610567876236,0.0027432240541586522,0.03375925761178843,0.014749131938616648,0.1014191850539749,0.059240744179352135,0.0033938767076180506,0.032826583851572576,0.015195104193086553,0.002388260887124083,0.01697180491018174,-14.095957749411816,-4.922400398515886,-3.7837883404098083,-1.5054571121176612,-17.876886326206236,-2.0575995092501103,4.206937849246913,0.4496539058311779,0.22714983432979557,0.0032948391924261765,0.00020655465365308716
0.001681367633579644,0.005235388019674065,0.002753035678377217,0.03345290648686847,0.014495915587288926,0.09993690940453774,0.06043906334712547,0.003502109411567756,0.03196127372726985,0.013966757534142988,0.0023824617007289686,0.016293265628503212,-13.437789646666557,-5.198828501748127,-4.027544010270247,-1.4871955679008004,-17.352411728315108,-1.9922275064115567,4.504382233224471,0.473657985673123,0.22317106351257374,0.0032881357619810895,0.00020624275752344795
0.0017830375739863358,0.005281587406992433,0.0027465907237160287,0.03320783225794889,0.01447663079539008,0.10002784125798508,0.06162513684084015,0.0034803152865268173,0.03015420910276984,0.014170093448067632,0.002442124932218212,0.016985362862089928,-12.940898807030912,-4.717325216968758,-3.9980571881417957,-1.5548637927932676,-17.269944030319355,-1.9487339661924201,4.530027839950901,0.47809636236760605,0.23082219612634455,0.00332600365698721,0.00020420185605545378
0.001647000125048517,0.005505664789033758,0.0025924699596232685,0.03357634891671822,0.015742270576103497,0.10621515076885867,0.05842773339998187,0.0034320713633184405,0.03256061582740058,0.014453983793879348,0.002551302935778424,0.015746361752004615,-12.905724740578707,-4.831928815843581,-3.7260890648740927,-1.565274627602505,-17.34243672265527,-1.9181490312129426,4.581623733086478,0.47623033327189224,0.22392087889860718,0.003501117571413681,0.00019659319353869197
0.0016516059152052623,0.0051616641085523995,0.0026883663795792827,0.03514381980363981,0.014475242252063853,0.1001114678877648,0.06266709353903342,0.0034047980148899787,0.030653577872680284,0.015097539696374597,0.0025231070151291255,0.016185648504058018,-13.994940448056237,-4.740481098374796,-3.746017945249208,-1.529212922407925,-17.608285509030665,-2.0760824509298077,4.24916227476345,0.45255982100528513,0.21627051513962178,0.003451859203060731,0.0001952540607663537
0.0017832744316192395,0.005219408115021639,0.0027437389284498417,0.03531026678285749,0.01571014306507199,0.10694251113661371,0.06339492322204551,0.003425909413768714,0.03180879797557926,0.01515373537126774,0.00234321386230878,0.016876564601977118,-13.788219867591279,-5.191335330637972,-3.7201146666607148,-1.5995025002830925,-17.783395465783798,-2.0688968247541935,4.587898115588151,0.4389433002084795,0.22487135383562173,0.0034470003217086215,0.00020322470442498569
0.0018120870068696205,0.005206872264249359,0.002828631045804832,0.03443952699297187,0.015180009383945639,0.10225740743281109,0.0628741895434913,0.0036993203466331387,0.032846139301163126,0.01458667645651027,0.0025481418664053115,0.01670811738887212,-13.08365765644697,-5.071862767466919,-3.79802143887349,-1.53692615834815,-17.50936666866424,-1.947218791753694,4.402648020477114,0.4511668335547282,0.22945880871309515,0.003258527194594874,0.00020955443597582454
0.0017330510587576088,0.00527994831945307,0.0028036486625144866,0.03543203179034171,0.014873929631920389,0.10277150741096071,0.06067823710941556,0.003381049563843332,0.033172992528635994,0.015335726099361902,0.0024641384556380003,0.016546747815486502,-13.952836090939345,-4.912053833136248,-3.891956598322428,-1.4709638872298676,-18.181853369430677,-2.0782373105307648,4.570324504035435,0.4704070508502732,0.22263172902975042,0.0032770375728902686,0.00020717927001867681
0.0017354398514373747,0.00538657666977604,0.002662153409973393,0.03316693438567901,0.014312945009227265,0.10625913441026683,0.06297213721834694,0.0035944464701678207,0.030766216372115282,0.015108790832938337,0.002419026800921986,0.01711588425218761,-13.947134098849338,-4.884541329559856,-3.8413556054135007,-1.5006454682058536,-17.79811775320777,-1.928394535096144,4.232660416781235,0.4472995512556279,0.213860797114533,0.0033866400712832543,0.00019687014837986311
0.0017918261220277838,0.005148567336887613,0.002681257514245034,0.034389757057511836,0.015535436067521823,0.10158870923499355,0.06086301250906151,0.003371629776145783,0.030296252041015267,0.014886410005190913,0.002360978731281699,0.016317821340983227,-13.329298904107066,-5.025303311282966,-3.998425248914587,-1.469886614112413,-18.798814058269002,-1.8945175499298237,4.337269712919891,0.4724844846581087,0.21530486120034212,0.003405417335227497,0.00019552081230992578
0.0017391422739494473,0.005599061172113988,0.0026661335358477453,0.03374151683560401,0.014629634259876852,0.10492453541069596,0.061050923543324885,0.0035177093608128535,0.030441296744323876,0.015250488974163316,0.0024285945880038106,0.01689294441148468,-13.028790860491261,-4.741941339784149,-3.976578890772698,-1.4960377604254378,-17.405300076120476,-2.0556014965013047,4.546264735696553,0.4768936782464891,0.21960497434125373,0.003418564587782453,0.0002123169157818668
0.0017526827690043623,0.0051808729654318035,0.0025806550103590594,0.03367491624830203,0.014266964073499196,0.10620550121183334,0.06025307668594644,0.003659519509284816,0.03211214691008421,0.015275684752645844,0.002448784358599239,0.017283367400281215,-13.483456214731351,-5.12773479377041,-3.85762157579913,-1.4975980609702804,-17.732691125676862,-2.0482387869278504,4.289682777414573,0.468762268637596,0.21331562115051722,0.003300139377512112,0.00020834185340886134
0.0017310025415190544,0.005573828535014225,0.0027368214927152227,0.03532303446715746,0.014358598745143645,0.10776531713129588,0.062499349884538744,0.003507178279748192,0.0313463237014955,0.014231315810835274,0.002489158740678107,0.01652089686360145,-13.288021017149791,-5.184676631919212,-4.039858030816612,-1.604856451767269,-17.208174873682886,-2.0586601495425803,4.4970009160857565,0.4566557286777628,0.2111766539789053,0.0032860062297414097,0.00021283794600586404
