nmax,nmax,nmax,nmax,cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2)
2.9743157368972595,2.8682511651443736,2.5358393246302224,4.148865466622461,0.04237780926963051,0.07232846968391729,0.10283285320436775,0.04458163953297433,0.18076560811259143,0.0328695430664384,0.037479890656760204,0.04954674714619664,0.08976420837406097,0.0641377088412369
4.268562715656254,1.8970744506216288,1.555459445142082,1.1485993163113049,0.02550357426745907,0.06994984574489847,0.011272070885696431,0.17545769282871057,0.02855192432429332,0.10020381962872955,0.056376131627066756,0.009858670338204908,0.06741528097157212,0.018976600399590586
1.406469673314745,1.1238159323404033,3.157424307024926,3.4536538107417676,0.09602651709415443,0.14391294960327833,0.12446713938013183,0.04701891566358619,0.09972430704636757,0.12634945186056726,0.1406362145279769,0.01505666596451728,0.07900798706696487,0.053003385068043495
1.8652226200707522,3.847716471765317,3.0770218202845907,2.901591812631202,0.08515178537704121,0.12812587771581915,0.038907235674941636,0.02722031000457635,0.021375549958423598,0.14184646444090848,0.07161043317890235,0.03691492192638473,0.00988921764092273,0.0202300229342168
1.817559354940693,2.5580387248098946,1.952834428407081,1.624697554271399,0.18397274946074116,0.06060974168566041,0.09198037294429093,0.09023713540344608,0.11776794044064733,0.1634200336676855,0.01691471174686827,0.0004029377382925285,0.0011491663013640549,0.05124201102851839
1.8976709183324556,1.2504015142561715,4.517983420296515,1.9702841796139794,0.021126412145888535,0.009906016365106459,0.13663349649274933,0.1024976763934686,0.17449667254041032,0.17078355057563532,0.16238277636669043,0.023995527970445872,0.06962710892317611,0.03456846886098828
2.206208108443171,4.095552913183255,3.1145852736274686,1.727118881499322,0.10537522131618543,0.11726517204942312,0.006978653621872454,0.1949368437924853,0.008446309367273789,0.13240999889519425,0.17476539049909678,0.04210493324928433,0.029327141710333977,0.009167412646704752
2.6551277240363182,4.198231570217513,1.0863915163935738,1.684720280432296,0.07320409087234912,0.1398410072053477,0.18302636859143825,0.06373169565320878,0.1880440484645183,0.06641149831304574,0.018855316582895427,0.0699287749938933,0.0533953535297032,0.0736759308238576
4.708502690563523,3.434915576968625,2.252861126260923,3.114628197585531,0.15085223187104638,0.09629333508260908,0.17800338450704106,0.19674356815284377,0.00024966349551690047,0.05876419035164507,0.05237074865688567,0.055068312309194595,0.04834463314310361,0.0678394897756595
1.4316637729978854,3.0928285917262097,4.3465367319196275,1.8148036691966647,0.0934199716044246,0.09114543974790704,0.05596510086894755,0.1104235082555942,0.0013686660839548734,0.08642109411526579,0.03799391231863511,0.07291044003309945,0.07860220617683208,0.035187880359455845
3.6778242420096436,4.211413484832292,1.1308503436826485,4.049992338285165,0.15687031291381295,0.14404746645610825,0.19701307461015877,0.09054467174087444,0.03596918410605873,0.10173793083460782,0.18253070226686624,0.04806584136599143,0.017317427657133018,0.03938536405188739
1.844509470670722,4.480773523151136,1.965852058957331,1.01127359891501,0.07098219073416243,0.015341103284343129,0.08058663123299825,0.044165718638417985,0.14138842540946087,0.07517585171220752,0.049487928703625124,0.024837925426794548,0.07741712011484417,0.029135403855407315
1.196892724214822,3.5184482352508946,4.260400474520983,2.0022100381733763,0.031579391174164105,0.0242254507465952,0.11198104194371347,0.16664920132870822,0.14580410656045223,0.17267782721447422,0.17782510176655716,0.04711507056486801,0.00483709064648858,0.05441818596247715
1.6227962732259713,3.84952862500102,2.8613468083253704,4.174970799390286,0.11792180856613808,0.0050901687388278175,0.12149608862563178,0.12711923016009488,0.10917583942761887,0.10906381059916746,0.08214071312242713,0.06638362135734249,0.018831107254354433,0.07265718565914486
1.936721445659367,2.5716643063692723,2.7852665465686015,2.2218263094944035,0.011922237134973306,0.12149593991748406,0.16133690158760014,0.17629225150176325,0.09020614626298129,0.05467006618609596,0.1676629512456518,0.08602528669442602,0.057805627818230544,0.04835396236739642
2.833344139895987,1.2056211049671086,2.8542958133778273,4.563681805157199,0.11374585444331668,0.1573034386044054,0.029183004269433148,0.07230743378887457,0.018209882751382172,0.004136850838680061,0.1681483607512377,0.05436117727383988,0.006384228918525534,0.013594173018062997
1.2741303598702007,2.903457709510615,1.4985631305513203,4.079458406659777,0.16117564938557388,0.14640823036727463,0.1155450220100449,0.052084350958781056,0.13934829792885772,0.12341604282573321,0.19117156007264396,0.0381833462359808,0.016981796222173613,0.022412032970467972
3.0871582068479224,2.6325018087235765,4.892958890137262,4.527419558244347,0.143350137007043,0.06828411291486276,0.12918535440104928,0.14516743667475265,0.10788877053591615,0.16505373662615747,0.06673116312526182,0.030815069276115097,0.010246448522201539,0.07169697048459539
1.6075595597689651,1.4431458684542724,4.712917438601936,4.4216922002093,0.19081644857481925,0.03117209233241016,0.06924502765048576,0.006575331188810815,0.1861575832227073,0.06532902001597013,0.08653794319876654,0.03046055944934271,0.06291430948820265,0.03210226808827921
1.6108493643877493,3.9889171817990907,4.4825713619292555,2.0471359490659946,0.019864127748959137,0.024727770867700474,0.14318495485005708,0.005214183390199655,0.16183723710171657,0.08152406965904334,0.1054237991872973,0.01023617881022822,0.08578442070804765,0.0312451963264568
2.64739085780809,2.9182344744436155,3.765190938344533,1.3177551449713527,0.09215045179365802,0.03785709399190299,0.05342448227789185,0.15506948511091032,0.14098190918958436,0.03853677290853903,0.09656755655225024,0.08052505187337759,0.06556506756707899,0.017653848065825723
4.932374782407737,1.287367449408804,2.330193649058322,2.4690256949403393,0.11926552688079643,0.16759264862481182,0.0046786525875353495,0.014650869039561825,0.16021348736948915,0.08563429623251713,0.0029963458144401647,0.022074336995072982,0.02337123545729549,0.07091018091546782
4.58778618995343,3.528003978520425,4.391042497573999,1.6113662641434119,0.17037534453166042,0.06298009804890217,0.10808949131509556,0.19285074053488296,0.0823366943791187,0.00769019780042217,0.0015144090501884805,0.02446122283972203,0.08602785962974163,0.049441503278548106
3.8306621174234365,3.34102210706159,2.045289827195547,3.346187758096838,0.04106284306882302,0.08821560939940022,0.004865917787990984,0.16238582784481165,0.07817158493387666,0.004973115999156257,0.12782081162025635,0.04458801510795902,0.012751233132878752,0.07298171096829859
1.4763686674950867,4.944055495401557,1.7749622271463745,2.48848205886947,0.026784873065210307,0.1568070744598481,0.10923629341128047,0.15102707454103648,0.13889508652085172,0.15636540419413994,0.014481694164475447,0.05455571346260735,0.05967208478859275,0.02863794384426406
4.2276358583909435,1.3822980423003264,1.835163125618009,3.286406959772054,0.08383899981334399,0.13678154162610626,0.14497167679059605,0.013797016209243868,0.07583433676377069,0.045374036361515165,0.14091056887040926,0.04742495238073334,0.08709063930593886,0.00336302965157195
1.9681277080341628,3.049197332776115,2.8322718811409975,3.1449773046466745,0.15922758418657715,0.11703748699503987,0.10889309536086099,0.039367280926370526,0.13437828477724031,0.0540432197245536,0.17502836618887382,0.01748020865928828,0.0781551488376318,0.0475279133244407
1.1601031812992313,4.047156965114756,4.00460911970684,3.6192827939252785,0.050019475606673885,0.1333596521775626,0.0652393875310217,0.1296874563543299,0.1550795309440912,0.06608527877751842,0.04828471396758048,0.016114402261172504,0.026307492190533802,0.03576840249777267
2.4530207312009957,3.769240993885968,2.218713548021803,1.3618770737139627,0.06596692656277221,0.10482258484306824,0.05518926737704757,0.11718526606742859,0.0349315991302885,0.03622597610517529,0.015012498008544484,0.05656319010271644,0.03194533067726973,0.07849433295006536
4.104587335446775,3.2621146318553005,1.3155855070073788,2.691637010392562,0.04762311040019274,0.17374628037734927,0.15749548186947215,0.06668752941245748,0.17398649827285403,0.17487231884876125,0.08905363180872583,0.04572515544975053,0.03747851257338481,0.03450426527211298
2.3818955624698903,1.6423144314225118,3.389448881711382,4.00251987060374,0.16064803801535718,0.11600563916870822,0.03941517144619,0.02503579014749513,0.19373739990612857,0.13082904056577213,0.09192115499309117,0.020674071059486734,0.011575363716889454,0.08755333168018774
1.684978731706336,2.2444580310546423,1.581605317336567,1.4306375507700393,0.1385222643634608,0.0029395875684964956,0.027505964126173347,0.14945500745671467,0.022002201944447103,0.03149435708958201,0.0474257858586449,0.06371740952433562,0.03845104931422746,0.03990483987650307
1.2036618362616973,4.636867473880837,3.832220451318926,2.9198254284899186,0.11027954950247842,0.17078204294052893,0.07465085103975559,0.10834075137497175,0.15847887205166802,0.1911141832711703,0.06119781703619192,0.06317652460006512,0.0556965144824188,0.07940610674865668
1.1736784291448936,3.361654085189177,1.734154421382717,4.343532438206135,0.042921743277038286,0.15606390386034488,0.032079609476900244,0.05826137539798697,0.009609379820745525,0.03594845628141945,0.014103522749348054,0.029760547351173523,0.028242720772764286,0.006150446575999213
4.247944570755756,1.4903895750682083,4.371948151319648,4.924978959350192,0.0916203081237364,0.12502191353541361,0.1602553619088794,0.15124827399977397,0.12763398074185045,0.16393937678586043,0.13517111690639105,0.00933814267433911,0.0868009657099386,0.07312641137890095
3.64197085418906,3.9768600622594974,3.340453590186596,1.8318342123800213,0.10909688077235012,0.16567636319569556,0.16827399128730003,0.05108636411762679,0.19428558168789264,0.06895825624683494,0.16530079896472305,0.013270706266716656,0.0066686823899999095,0.030680663807053823
3.524456445601178,3.8320423120430167,3.0983839534815187,3.8912057812659673,0.19012485483405284,0.10271821598454066,0.04410278358624623,0.02343477645296959,0.05590338182558661,0.0758999933034373,0.07661882719768195,0.029490737748726074,0.03247108362699844,0.07222752051071936
4.158742847249657,3.0099157443081284,1.6993666702880046,2.24417989955159,0.15182272855492543,0.019034007874939314,0.09813315145601864,0.011195978316182796,0.09707697628329218,0.1722348038730163,0.18138329359018565,0.06117552592392629,0.01108154220506165,0.05707842112888007
2.9281349992363177,2.0281280188467123,2.7256830010718347,3.386054798656874,0.015118790850657681,0.03528913036262055,0.12815691259789055,0.15669565301148483,0.16751266715492316,0.17441062525344728,0.11615334584998235,0.014584830567454458,0.010292677133123374,0.024365798557133236
3.88162806662962,4.317708778075399,3.494213710423554,3.647183860257197,0.183481955264266,0.1511489391944696,0.1874416466049393,0.08734323428633378,0.1029935837400002,0.15976265121192096,0.14958761461274697,0.04269256830018732,0.03898994223631405,0.028933822846805356
2.4361676692492793,3.5823484770007354,3.603096849449344,2.273437672969088,0.006149121470659755,0.029922113832657738,0.04965824065666291,0.06606085643260609,0.01843072449635143,0.18442193052611489,0.16851049517831518,0.019766358889396693,0.0561567920553004,0.075526563837031
2.82041796819946,1.264558127685893,2.3655289402612105,1.9888838997865836,0.10190403570715734,0.02958904150574363,0.12990089637983954,0.16059488259137594,0.06574981416202794,0.018042440755055008,0.18467071414435515,0.08689249296566268,0.052159096612062306,0.025560559153412415
3.056690666112419,4.3381793030923905,1.0180643480135074,4.030395632949498,0.0375783938891899,0.1668019112645932,0.03334674278781994,0.18027272812523912,0.1378600329525901,0.1884229798588084,0.06432841134743368,0.07187380669606719,0.056207684939735714,0.046523297180545084
3.291259436205331,2.5821617918299333,4.9506561813214205,3.612763189974614,0.08744961763751456,0.016192037636539886,0.05988371521242474,0.15007340666165242,0.1014634258939794,0.0623912593963887,0.004488578798106835,0.0641535379082935,0.021867241255715916,0.07818121776787773
2.396158278063889,1.7798469509993433,2.6928785139112588,2.9366302017429575,0.002291288354136605,0.18520067652337316,0.14877571629960556,0.08506552472082991,0.05168549362904868,0.1891382235123005,0.007598881707503684,0.02991849291342046,0.06415944948785894,0.002114628441394138
3.8993838055904826,3.369457495898612,1.7982014921285352,4.628891575029993,0.17554758593770936,0.1735257989430304,0.04795555246121045,0.042338128190970006,0.15570341702241985,0.08538137300891051,0.15262102525747281,0.07486607090929157,0.0385433486392113,0.04489916434292755
3.6056047700464307,1.467137712063172,4.875817238818543,1.3021366345768919,0.044745219373699394,0.11593671782702031,0.1770961777001702,0.16686447693035025,0.044202469521190224,0.025307934027156476,0.033174137974832,0.08223914284374936,0.026626495315518365,0.005340703302186606
1.758170911109155,1.0261602735271997,3.1298328742798556,2.7135026252708236,0.15894269349896778,0.018257540562441273,0.042885186926920824,0.17668348016572902,0.16669310963687445,0.17923001888279266,0.005875259146244342,0.06689309402192796,0.0699108944598745,0.010979112784756334
1.5956820929540543,3.688405228042034,2.6274338489065094,3.1578956228476414,0.08560240040469862,0.08549088560284025,0.12349665510594283,0.06043428168828726,0.14074408218523893,0.10377728987667269,0.005069517751773693,0.006761343167379249,0.020076736844806514,0.04401496407735249
3.9474052778227047,4.518109017164784,1.2910518831558266,4.951028621664589,0.15721356582869883,0.12752575439698827,0.0934596430465983,0.05961019987415304,0.04484235220951941,0.0818460491453654,0.04174614752397429,0.013550415247101811,0.08141337877452227,0.017017781537560322
4.909642909366289,2.0103335492873615,1.5866617323475212,1.8558916679577755,0.1847954432945561,0.0024467904134238085,0.1127133832780684,0.057220193221837495,0.10717488945387056,0.04712648538717825,0.003918040645567567,0.05954551284819426,0.005256848164909257,0.007168734470886444
2.468442418871097,4.207561050623465,1.1536973899819318,3.379280474110274,0.18809899393341198,0.010686498381832618,0.16634920819205692,0.14545532920096574,0.13637427411038516,0.03362894336325134,0.10241679393115359,0.08982149672011942,0.05164664186934647,0.019763898676399837
4.566963515572912,1.5511050003235682,1.0060733371350385,1.6882012990605955,0.07698232601144109,0.0495336869318511,0.12212848381611327,0.14159226535383262,0.18520391333816436,0.1237709596496063,0.09982733707643826,0.08108429234874914,0.04573165079802927,0.009461871335721414
4.835849169211317,1.1977302198418696,3.6886908132905645,2.4833526320033763,0.11275783782135515,0.09442162549775827,0.13266108874288662,0.11831263347341085,0.15060503370207862,0.19959076344110452,0.15001535498250013,0.0289616820008592,0.06433483031264688,0.014959988368394446
4.412594619805377,1.9146130750978105,4.847100487439087,1.8212818227212964,0.0385058066488342,0.07492507533114716,0.14011304977133815,0.127705378615831,0.07344118596273125,0.12245216579975433,0.1593247826116741,0.02333873499049121,0.03127805056294192,0.04050204204315396
4.841030441625126,2.2262393884214484,3.801400197783182,4.831130920303198,0.11129434815840332,0.03493785816612082,0.15014100704999586,0.05283603404082661,0.0410294342973808,0.0025699917519264614,0.02244739638616899,0.00804342940902606,0.039121248248117794,0.05929133012937685
4.142687977934759,3.6118021718412674,2.0078389892148123,3.2235048463385865,0.04266511064269999,0.14994433586646452,0.04341608740481123,0.09385196931851461,0.12864987634757813,0.18131095662833982,0.16276649817951988,0.023600105922462988,0.04652511622868107,0.024544280820832445
2.7233783370534703,2.386836820002621,4.783907744384696,4.039276606296257,0.1246859461012276,0.16191404494881098,0.051381096673425025,0.0628081514894832,0.10020633044571954,0.03686177306137542,0.18505205158140822,0.003301241117205674,0.01684973461564112,0.02682369879905448
2.0697525063423146,4.5592092665922035,4.491187096329929,3.101263678180153,0.19240336812426673,0.07866863545993678,0.02424904022837608,0.19391733839799632,0.1473201568893684,0.05234296149638264,0.19706755087653735,0.0534053617197632,0.0041486547885701995,0.06549970689633658
2.579435861992649,2.23298796111425,3.0319025685810583,3.773460184340641,0.17338150868550561,0.16792349317787353,0.08790910941292207,0.19969726334789306,0.11724241984037655,0.02388765214183338,0.06954697434714793,0.02665597012187953,0.0109452790747774,0.030126092391197914
2.8640080978378952,4.077795740604921,3.486952548138246,1.9120190704572964,0.14019863380897268,0.13898442281166906,0.12184591590944127,0.13012318084604846,0.14368616759664726,0.026173314362564346,0.08349903832945547,0.08933964181691234,0.04301930142496875,0.036601429463854425
2.683203282002131,1.3648871743546067,1.7606594422155735,1.7789098499472717,0.12011272864318479,0.14835253473850904,0.020396900801828415,0.09534282471524964,0.13189950724041294,0.005757339531751425,0.19724981574654743,0.0803447829425495,0.012013432322408604,0.018497717326591286
2.5611800175606287,4.766450409530691,2.887578628509029,4.591254849888932,0.1342217329636573,0.09489894165292435,0.03390355324124795,0.11670958590562845,0.1552986605861824,0.0779372029488122,0.08065298298253716,0.03645571933565839,0.061251624138798894,0.08322093017613107
1.6671889206344135,4.460339898614002,3.5523401150872367,4.021516941313713,0.10486658795071675,0.1190858766610623,0.11039848503034827,0.11331063143378284,0.014741147540044379,0.08284217172258378,0.030399748728742577,0.08196612029792419,0.03875744223585103,0.01211391272473033
2.6025707515218213,1.4130363254209237,4.153455314349912,1.2517433660085975,0.004939195848626923,0.17769781563888581,0.16709902142080715,0.18051476266813696,0.08536712727703447,0.13846181037551492,0.12488940207405287,0.05876521207439275,0.03165452712532004,0.0009062411590299688
1.5696203790294048,2.815701925055732,2.4606767643267733,2.2248340193190677,0.05389260142863715,0.15881800399212487,0.08380897739052226,0.1202203859554227,0.12736942205244217,0.08836820187223725,0.18224877317816907,0.06004178858241328,0.04238227987414558,0.004971276528596346
3.80099017677733,4.744735692421593,3.7286458974272003,4.065970533327475,0.054756777139416964,0.004123454812903116,0.17856547408512224,0.14698785095144112,0.16274926212649798,0.1675285063174872,0.09703059445336225,0.03548916004451975,0.08250747295032872,0.035963254321873465
1.3018284897779953,4.064838925270537,4.465293822055915,4.99643938014254,0.005445479797106047,0.043804972873259684,0.07510050944284682,0.17198362876413997,0.036493891245533996,0.07151637560747323,0.19975667058539703,0.03711836196513303,0.0777514780228666,0.06295135563164533
2.0780388824183973,3.411148861477823,1.127627934296898,1.2071800121088139,0.06283679631884569,0.1607393375373082,0.021883756013730684,0.07291171336490061,0.005685563902295199,0.11945361789020302,0.0843876350607586,0.058653335328764135,0.003432001705301406,0.02516319956851713
1.9781199800417373,2.8517818623472078,3.479957503079101,3.4327664987811652,0.1890720447729886,0.10660821241860316,0.07307385250618215,0.01884581465948334,0.06800076285408302,0.09892203417162831,0.1605445330262383,0.032129189034285716,0.013243023539998629,0.06640523212791351
1.2519615217977345,4.921598976336501,1.0623850923342424,3.929230043555004,0.03116748117639946,0.1040764566580172,0.1678903191020136,0.0934217217702062,0.12821983096401443,0.17157533594637206,0.017246610303465634,0.03606992027025089,0.045684438296778665,0.06327310828455424
3.3237125675796815,3.728661342375863,2.9641216751317176,2.421240040610953,0.0698082355309178,0.07440338653308047,0.18034985140185641,0.06768042414107737,0.01128564447120898,0.00020673769131743396,0.013594337942657977,0.01052692999492242,0.08545301569953251,0.06151877300470349
1.634841980568456,3.6241774100525133,4.063202407485534,3.4823531978519764,0.07740360691260191,0.10131296382573088,0.19729123956781014,0.08457122240757635,0.03687447861592134,0.07971826220007514,0.08189759349832203,0.032257883843135104,0.009075156038197094,0.06494621055390146
3.962221097454374,4.870116738003567,4.672895190167068,1.3533576303320929,0.04840414560350933,0.11239849818414487,0.13102940659366324,0.06488163543346726,0.11234904875443102,0.02855480253115305,0.1305404531012498,0.011211927708910373,0.0810974059831644,0.016018570297697574
2.5214882539414534,1.2598804591493107,3.6875431349539602,3.9214274877206976,0.16945604638906267,0.19197493514590966,0.010250808409027172,0.07875845033609226,0.07944596638993565,0.03441501606925807,0.05731933903980338,0.05157706392719112,0.04932552380149793,0.013276883144615418
3.118983140960549,3.8627472274386654,2.9948124234196434,3.6279409058087726,0.024731175440088432,0.1582190657546261,0.1505196168779853,0.005740693303934954,0.07125245300094761,0.07330839852154998,0.14157413210531072,0.05784817959080434,0.005685638751940917,0.08836085299157329
3.8466664999012585,2.6908866978803085,3.230891915129866,2.068669954048337,0.1462612844642408,0.10364160339379502,0.17599638008691348,0.1311133915047866,0.05236214549726074,0.19007567868434047,0.024518194519384556,0.01809357258941888,0.07012848041272736,0.08479768495727398
4.635337435281894,2.429627569040224,2.781346987247883,2.8872347957338684,0.19048884185631185,0.05628535201628557,0.18191511945578018,0.12598314238517785,0.024986313124172134,0.14125715994569565,0.08262073232592505,0.04791162384701443,0.015105784944939846,0.03404891486497158
2.0537696100522203,4.2919081641789045,2.5836821944324457,4.364238537511536,0.04852120559203483,0.028346870150266296,0.046536180015680106,0.16357804142105925,0.13039922312170674,0.0396208753544722,0.1772871177293812,0.007777301170451498,0.007427108493820422,0.04539345914718807
1.7719866566591937,3.8128965599889053,3.9989174235823666,4.669530188651956,0.0634731089893844,0.14938065153384983,0.14214626657358012,0.10781452994263807,0.17491395849586783,0.0628976056398581,0.05720522594127379,0.08916920206467348,0.05037292972531917,0.05007050345670639
1.0486830661223419,2.626961574728969,4.1431031825084075,3.249445487621587,0.14898497933060617,0.16289747140292918,0.007496928894373073,0.03520154237744987,0.023020376316234655,0.1728427654168538,0.13951082804433695,0.04147358679673253,0.08724955761060572,0.005425151635855993
1.3745791240675445,3.960649358163579,4.0530540348489605,4.517707682295283,0.08456751102913064,0.08432691360940177,0.12000859713872891,0.1346656417686062,0.13727237665028746,0.07362437524847804,0.16982856262336268,0.02824586215518759,0.008588932235062182,0.015150380829965813
4.169754172352112,2.799578988657692,3.11066526824781,4.797189548711481,0.039217020332313494,0.05782514022871386,0.13578882685426308,0.10325623300490175,0.18697653359735644,0.017664046157194174,0.01950735566314414,0.049870480579505376,0.06469380192061765,0.023046703933070425
2.8616545400858255,1.294688718823349,1.2620570492060907,4.529729456500372,0.13595694993957816,0.17248042804932612,0.13494049752662146,0.001965253009684434,0.05607781148885276,0.0728873172973434,0.109171088859281,0.047703414122388633,0.06720867083997115,0.06521174786161849
3.9882191837193215,1.45049513418524,2.8012929850472315,4.477355019720443,0.11075826142597893,0.021188756465614172,0.15714374410712956,0.1457901863229166,0.12092684628998583,0.13776949661079857,0.19238563041528434,0.07595373502019957,0.0022963329548136326,0.08288683909832399
3.013524319758516,3.727669623484352,1.741188775130826,3.937691936354596,0.049391919230467395,0.11958326032870953,0.18951704213828136,0.10486583466123181,0.00891750089781323,0.14303632660058258,0.09631959183339249,0.06526035432609942,0.02034598037410111,0.060271194334209
4.3797696244457915,2.0424039098513207,3.433185404372161,3.5967486222009595,0.1306837616686661,0.12375063252838436,0.03694099212874966,0.0495240928737286,0.11411753191102421,0.1365320798996561,0.027148269406013927,0.08275018202199666,0.06397585556957698,0.05492519247524234
2.517620489187816,4.5635439201617345,2.8469556489750842,2.021350797636843,0.09567634418510704,0.0732319399635945,0.07075238149505995,0.12425354871497088,0.04879549112803031,0.14485926094100324,0.012968469613956066,0.06893068713325357,0.026812369587971858,0.04182247935383546
2.0082625004235606,1.9100410852855112,1.1845275983947197,1.869546804356379,0.12180543433361302,0.03706046279804919,0.1791664817304269,0.17955387074622486,0.13681853782538556,0.1459788307251948,0.1953569613616093,0.08878534987917552,0.08218644638392394,0.08534918829791875
4.552326823512807,3.2904720339866587,3.975896373361546,1.0792741327419004,0.13617873747944714,0.044534664349298696,0.07382729249047672,0.05953795243887999,0.11300309467291884,0.15500819118781417,0.02193222249516442,0.07151886719683938,0.0221238124543295,0.017299338849762612
1.663170719721724,4.626596063829086,3.219205013329102,1.6075826988399777,0.19506289229605323,0.10283140077729482,0.1576658116163232,0.14373085776825392,0.03146012573678965,0.10790135729547164,0.11150827486304246,0.008489024224517992,0.027226069936658607,0.05777651639344588
3.5099975521277726,2.6832806572701813,1.8413650348296113,4.582481583619211,0.030196348967539657,0.18315756472965916,0.19790823582657766,0.09610772069970844,0.1834651313345501,0.044685540167804724,0.08316623466181434,0.02692850102419616,0.04190254652881252,0.008803527243326555
2.278627740159063,2.9237471148768215,4.28748539986929,1.3990299849054622,0.11700352374438192,0.11080370656351382,0.1737290513091263,0.041101476742720834,0.019510843184339433,0.16811555300491596,0.09085866121747144,0.039094357518653186,0.06207339313306331,0.02104593605311675
2.3716526830953706,1.6569889299345073,1.3203634078898387,1.7121546310648683,0.10612297906855621,0.04574787519737384,0.14261378201038813,0.1474319536795214,0.18590509094398242,0.13742707357291417,0.1230801714312145,0.017095658093539193,0.025176993801799444,0.07629788505036117
4.9476771748950625,2.168139933264155,4.115760845076072,1.5069013448698427,0.12642304829885848,0.054305183610428416,0.09842331455403769,0.03683610852657705,0.19998220208291476,0.08264673360305849,0.04986656634055865,0.051022013401142124,0.08474183235393833,0.040533318938823906
1.7322720322844085,3.0793532575428406,4.046161817023396,2.6163177777159277,0.17236819196309178,0.1132306470014962,0.1526024061672384,0.17767377148696223,0.06350909206848239,0.12774432937381283,0.0723257919657446,0.011514265216981597,0.0565784691294393,0.05468522374138422
2.145949296374079,4.842825509056183,2.1065340038034535,2.3617987628588715,0.004414672404770499,0.11175229478171506,0.11375641820800547,0.1680621383516552,0.07553569922588428,0.1206722732108623,0.05481708046291491,0.05980027388029611,0.05265810060055661,0.04009656225889408
4.9018680199879086,2.6648135088124123,1.3642306773592223,2.7870537945822402,0.06491928414493596,0.11844757853138452,0.053881732395990464,0.08424170695720554,0.10861749551979274,0.04072423480704462,0.1267341644532174,0.040630412684678055,0.0009638408663358734,0.0847671562565692
1.0066356352272046,3.6380733712171205,3.7016033041305105,4.414940604080945,0.12058301536066207,0.19202253886786666,0.054423592656308854,0.14843688319002177,0.03427135618406246,0.13134911693607212,0.11973458413277834,0.0710386736222081,0.08934180700388944,0.006708733622561924
4.511257792741244,2.034360485367983,3.4476158113680104,2.4520940326895424,0.15532987055986988,0.11783962464038299,0.017859085689944935,0.08768869622073798,0.03019974016424454,0.11681012585030952,0.1226787151099654,0.0008018536289675401,0.037140093374668205,0.06919683970874987
4.644136270787004,4.929453312593612,2.0088216211141683,1.4771908884088623,0.07662693610966789,0.13952383635438956,0.10511352699030815,0.08582385969079552,0.13131400129038084,0.0773458673883336,0.01185603149743777,0.05092604379601652,0.06071441518409934,0.08501364123371824
