nfall(0),nfall(0),nfall(0),nfall(0),nfall(1),nfall(1),nfall(1),nfall(2),nfall(2),nfall(2)
0.012185601983747334,0.04249741830793811,0.015262841368842492,0.010844906019573396,0.0008716900368163198,0.0006488858100441771,0.004409028581046342,0.010087422954881662,0.00577342867099628,0.010968008189366106
0.014809288997574544,0.023603675759151035,0.008157099016250611,0.007656371017900919,0.00031093028552370283,0.00029423866126442494,0.004129043540029042,0.015583457283013306,0.010839151180674089,0.013939856522137788
0.006088505071085227,0.03299847604171503,0.009343935394669541,0.005894815610766409,0.0006263189437513695,0.0012172865548282508,0.009540443816890218,0.008907118678866312,0.009922423452091617,0.00357805405414789
0.003765170150502822,0.04352467064557407,0.030375714140981336,0.009010455089726963,0.0009016421721640082,0.0012828973578376149,0.00320608117689679,0.012818394564232536,0.010218714802186673,0.01316460152808181
0.005859231995290651,0.04308192013740988,0.016657059130110636,0.00640639374247349,0.0006598227137386164,0.0007123888899705126,0.009409153954690629,0.010614258465329176,0.006982680598940807,0.010144807113007292
0.010311736466077371,0.009429174742523168,0.013604308920724926,0.002314542783794031,0.0016686526276075357,0.0006808830593033382,0.0033931430853001328,0.01222350992642448,0.004110325369625398,0.007925323941165189
0.010985574778491302,0.009896794476730334,0.012449766176782458,0.011597510475325997,0.0015717863803724863,0.000899529649942327,0.009978518730752535,0.011150352287803755,0.008281737756095043,0.002598457149104685
0.014685159343424622,0.035038415327541775,0.03204072898056286,0.012243218570928433,0.0012713400049224322,0.0008280331045493325,0.008459470420790767,0.01664871785048041,0.008065353529605277,0.00315012149971974
0.015605795570441942,0.04802621826970943,0.03507712592751273,0.006647100206215739,0.00045339060629867475,0.0007397113994693652,0.009334841881319429,0.01782628479995083,0.00865539197509026,0.006987639321060818
0.013661664851415262,0.029296558807161224,0.02844696560267234,0.010593866636293097,0.0004892441158686235,0.0008359709325043299,0.003614350012568183,0.011415051362873064,0.012413319039140242,0.00660051766108635
0.004271812292406155,0.035295315331799984,0.007781437060698658,0.01329203865388516,0.0003831011743645921,0.001408876286048496,0.007572954399389837,0.013773959396183727,0.008094726936720321,0.00432592826945666
0.003887708595250175,0.017089043426170042,0.017010436337154277,0.00839029116271821,0.0015778124604119961,0.0005703929555265232,0.0054091479263270546,0.013583928896899602,0.01013437431047701,0.0021611403582039836
0.015301781615254922,0.02023545309141859,0.022864928879592086,0.003201679107479278,0.000405189528580954,0.0008415136894445901,0.004119150636032293,0.007621339143018791,0.011744931272636585,0.007806894469969412
0.003376121164335923,0.04242501226329342,0.04298716341986832,0.0040486710455698155,0.0008777363897740584,0.0003748254163510735,0.006602272683409333,0.019063071444500396,0.005134504415271296,0.007304594919968886
0.013971637589827923,0.017479035331695033,0.04446090293784721,0.004332588650779577,0.0012260988216372527,0.0017381540650472772,0.0021232346572116565,0.009168934830063601,0.008447437402537408,0.00499811941006147
0.014243843708700977,0.02830168545628228,0.020993011678810375,0.008029947930486291,0.0004903173282116499,0.0007616485827277051,0.010198533929901537,0.003143008955724529,0.002247081563845196,0.006357337772867345
0.004035081452405026,0.0230816374166694,0.04086362514939417,0.004270350150501558,0.0010719630408349205,0.0011081917419272591,0.006165863503437362,0.004906551187026707,0.0037998178923957905,0.00920268314604369
0.003046455374045082,0.0325579057252848,0.040477855995626054,0.007877466110914885,0.0015912576329512693,0.001237527629772364,0.0026846582110756165,0.014839083804461502,0.013550988499011646,0.0071171578704736956
0.004229221753054994,0.030428391803769748,0.03051945779240884,0.014575992882626823,0.0004605058183753708,0.0009403390759061607,0.008766639460409353,0.01795705197576332,0.011149198679796345,0.003124451822813958
0.00948450794205254,0.030215062187591797,0.023259474421716338,0.015673770792239625,0.0009084394958489924,0.0006110401760616503,0.0055998997161304485,0.016158518965256254,0.012331619495610636,0.013316146806916316
0.010919524715935335,0.0126951153354368,0.013888157024990883,0.002332658454602228,0.0009665958155006336,0.0006320311942531232,0.00315821921661159,0.012256572625356631,0.009855755537114489,0.008047587625363886
0.016689204058758123,0.04505465991148887,0.0350503787119016,0.0027999299555816,0.0003260676460688439,0.0004624792578421848,0.007606032713579887,0.0036469711834898363,0.007134176707036879,0.005482820746628119
0.012247612934733946,0.041627502214033676,0.008699731130114767,0.005368665948814263,0.0009483057884425942,0.0003226770623541416,0.005398359567291665,0.018489310408276276,0.011538561841551555,0.002513900083133603
0.014895815799773855,0.041301029122602265,0.009745836440457793,0.002783666626790707,0.0004740281022199487,0.0015252591602253219,0.004863429624243713,0.005387798662155064,0.007793843589312142,0.006375964986633938
0.015065505248804274,0.011424412221318056,0.013091266733016256,0.006853528404006358,0.000260915992231479,0.0015688105353724425,0.002164058063577032,0.018498418798995678,0.007151020691122605,0.01132438725046556
0.012303143437185346,0.015678823787801596,0.025927336435574634,0.007482127689477519,0.0008525350517529005,0.0011910623520988,0.009128974379320589,0.009929265561812256,0.002697946752110027,0.007271202507652873
0.007606202372877277,0.04698747455926882,0.024999741719988818,0.011217116685051206,0.0007360425108688859,0.00036188447084806435,0.00474078116302952,0.006450533147313958,0.008018161590723596,0.009167879107265159
0.00986785959970891,0.03011460487134854,0.0413500158284506,0.008434726994845187,0.0004087874591156812,0.0008158084423490841,0.009434775825323804,0.00547826436174088,0.002402441571723317,0.013040031101117884
0.019145085318297613,0.010717769889599023,0.04798460177525726,0.011488289246031874,0.0005374876785410089,0.00109832816970402,0.00958018364119538,0.010049115091268324,0.002011376620033464,0.008674135050410758
0.005545249156489712,0.02205078798831461,0.04761510332656452,0.0035128443274259962,0.0006698136016589555,0.0014150426588172285,0.007009021483622748,0.010275643083956412,0.0029589367505840104,0.011360841532007743
0.008968529362550118,0.017937112863051857,0.012817713596424953,0.013853501916232644,0.00057938076365157,0.0010825760615197995,0.007375493056087986,0.01703322159463789,0.0119259041386591,0.007564750379513559
0.011886986792986337,0.012356592383016562,0.011124596730702447,0.0075998169307217875,0.0008046357742223628,0.001159439899821017,0.0032196589858193405,0.017643738212629878,0.0026166856749018797,0.011415519014075833
0.017703543642346758,0.04693461082609184,0.021041152416160166,0.011997836693772768,0.0007456092341445984,0.0012100709404032108,0.007300189506711904,0.006383581239317483,0.008742184278932075,0.007456809522605033
0.008797591173268667,0.014930035056552106,0.042911869144962214,0.014364502612277728,0.0005869576872006312,0.0003729441039244325,0.004641300341808667,0.010862518830378452,0.004511992288242195,0.0022028089099747207
0.010026154809613327,0.008005194932279396,0.033065857716688636,0.00915809260814756,0.0017299456630404124,0.0003318991925516091,0.0055659472041832995,0.016767159116759023,0.004338363824185414,0.007108383305534086
0.007999024173763015,0.012077522954387312,0.048499533723949835,0.005753360907778775,0.0006433275002376342,0.0009048367061521655,0.008859604965114225,0.004026564028864254,0.009632594508215197,0.009728339990263091
0.019088157630791695,0.02900192328313272,0.030558234060366136,0.009032475572476608,0.0006391887377658538,0.0007089197353995193,0.006646917071062634,0.016145071207424873,0.011449479183575164,0.0043308468385851165
0.011343115631266838,0.0187011213002502,0.034362679900567,0.005586761733225084,0.0013364085126780613,0.0014641847005712895,0.0016707139763711013,0.00418514446086673,0.012775156784278426,0.013224443914931383
0.01621214824779224,0.028705652605831952,0.02563890238974064,0.01355644887445689,0.0005021575274982372,0.0006507558936638215,0.004927390205015291,0.005658225864420363,0.008803285642964863,0.012991133420544984
0.01119497765187814,0.03987728780190967,0.036533163859837375,0.01370490737502277,0.001329326340610165,0.0006180979701852802,0.007253984180742583,0.01192602443152654,0.0027281544473069185,0.013703426874111128
0.009794377170323186,0.01947787062191443,0.03469675653840276,0.004667248461636976,0.0008767139895091957,0.0009631297797000862,0.004549501690396819,0.009558508553592669,0.01029246222623393,0.003398266963243221
0.017076691231968852,0.02863707677243173,0.011986581919552652,0.004148490430907292,0.00043829237004389544,0.0016652900076408789,0.0030307550027280153,0.011233865417394535,0.008329482492936432,0.007340476746290879
0.002755877552646627,0.04120884250243955,0.027705684007054223,0.007791090536267829,0.0015244760566384958,0.00109020156769426,0.0015849585861390679,0.012733671811531453,0.0037040165713875693,0.013375399531413954
0.0096594590198021,0.03646666107703504,0.029489288655946844,0.0026001789118228133,0.0016587868650334923,0.0015292384942593485,0.003017057710943091,0.003212478467588163,0.011069293081345565,0.009980673837117628
0.005594932448437863,0.044001708180192854,0.026801123291099273,0.005406639712930448,0.00041466323901374425,0.001726885390953499,0.00636088353562081,0.007483644188949808,0.0022852727086322797,0.012040964183113477
0.008824738194614882,0.02228859165849558,0.008547660206223837,0.008931033028735689,0.0006834901104470735,0.001687211708915551,0.009240371179377486,0.010708889189565167,0.009452991150406608,0.01165720221331613
0.006270234656956159,0.029057672613198603,0.0276256680566909,0.011730693007648728,0.0005739649678554624,0.0009022377969905393,0.0072407645028343915,0.015038152845447616,0.007162937090388215,0.0032952088042062016
0.010590187805047158,0.04327103699308845,0.01925760384852228,0.008371653497189657,0.0007603102451283084,0.0005638485204562395,0.006616537368155595,0.01580727612446743,0.009912123339070728,0.010249253996641563
0.014177612793013274,0.009793039205976498,0.04342508779881524,0.003363903930513462,0.001104427542120104,0.0016065354930399232,0.0035960621854654153,0.015697581804444673,0.0051953082959111194,0.003840492148534929
0.016437705296624226,0.0184271811647864,0.022677976268557675,0.006925549980757628,0.0009749241682480338,0.0006589150802316636,0.003443110376152179,0.0036852642162776062,0.002876181131634384,0.006445569303720578
0.01290660631329429,0.02445580300707466,0.03520590810456037,0.01351930128347893,0.0006297419382046635,0.0005819175124657514,0.009392415305618053,0.0164116947741837,0.011794247119327545,0.007869427631306325
0.00567020306501702,0.044462007244141614,0.03884567872329055,0.007286305944847502,0.0012151774315925833,0.0011817379739726716,0.0035354149678234735,0.008581720885849967,0.00777413756811914,0.008584561884764537
0.016118185574331895,0.011038431343631852,0.02174392228049849,0.0031166308889051513,0.0015965208745923967,0.0009906063563895197,0.0023379348488504394,0.01312895743649105,0.006999633663802832,0.007141764836620494
0.017333309490203345,0.02707079509181536,0.023376592265846763,0.009231437154772312,0.0004415886522005216,0.0012753736929089514,0.008701587575762174,0.00808211939648292,0.0051879437939537,0.01294149325486434
0.0057090657972768515,0.02794617905060599,0.017866379472942794,0.01491341440611859,0.001048526142888832,0.0015428968331568582,0.0029417115818107234,0.01719146602684012,0.009411198707029002,0.005849195739410303
0.004474152677032013,0.0355550809271214,0.03104877379629945,0.011346080464636013,0.00034359110778925893,0.0015207915799303401,0.008535326587328446,0.007799810988165047,0.010423963373011385,0.013454786891899313
0.0038591450000521285,0.02981850250321621,0.0347705014691108,0.006918860025610529,0.0013300484995285408,0.0011460954020992347,0.007859209587780563,0.008296648731487333,0.010574180076192905,0.002886361289518601
0.006360365709362312,0.02950278052224567,0.031630574031663486,0.00515879291088482,0.0010153955273733768,0.0006695815187764433,0.0020162160636020233,0.01696142324859477,0.012561483226226711,0.013836736313514947
0.014386966538111284,0.04478200997410432,0.017378699393147984,0.013953596834031502,0.0003467916474785498,0.0006095199773344758,0.005109160638035916,0.009626027472341994,0.004194632078363573,0.005977892114833197
0.006065637739559123,0.009690351810396932,0.021965074768912043,0.007143882199305209,0.0010321631074676509,0.0015061561649260787,0.00811000188044168,0.016611829653327654,0.004114001680039198,0.010391665931467143
0.01893602058095791,0.046653497170195304,0.03577670265069863,0.010127091026449207,0.00041942730252700756,0.0007255007686281219,0.007665320765375759,0.017675817937119705,0.012660283993161579,0.006726091626280935
0.013631284109032943,0.025188162546829956,0.022338599851426194,0.004489158524452706,0.0003872737106067521,0.0002958196206646922,0.0020412418836461953,0.005130299352873905,0.006838335203392678,0.011523969131301616
0.017917252949620113,0.03775488799766698,0.02005514564023703,0.00427928041003223,0.0006984596075434596,0.0003006316472618062,0.006960249822292615,0.007202238356793468,0.003286211140432263,0.011712927085230553
0.01615063843881106,0.0198907268760892,0.020304150699736852,0.002559577193711038,0.0012026667923587299,0.0004203299663267119,0.0034894110520503688,0.013679696537954252,0.006585039859465513,0.00995154971985673
0.009748157327824726,0.008676188945079415,0.02986861849538564,0.005984512064172971,0.001636333199759781,0.0009305137208558755,0.008560111098085542,0.016977741809514002,0.0031626297140340386,0.0020598936562704934
0.01206606530483739,0.019036759612154577,0.026011797473858022,0.012978632028304241,0.0002583296748540281,0.0016394223679544416,0.002573883386343264,0.016795663570963924,0.008300725248628814,0.009774667898272332
0.01764719811788578,0.016365068667960524,0.022581861061244074,0.01308795546009572,0.0010892743795965988,0.00045494443863456784,0.005982932614590534,0.004846223093699135,0.01321443258170768,0.002960556863133956
0.014573082344452915,0.01778427780892572,0.013236803347686444,0.014533698501298027,0.000727922684775042,0.0007942746551136989,0.003308726578161671,0.01629900577098318,0.0060049290363650126,0.008739063963771682
0.009602498175316306,0.04854890546499685,0.027057758094923234,0.01421798320353244,0.0016159857342334012,0.0015245150559169017,0.008478869924063208,0.0033253862888853293,0.0038758663675435142,0.004286043448410893
0.0030864385617469445,0.012392282974174731,0.017811558960271364,0.008095302247655525,0.0005116590443517194,0.000528678660018144,0.006313739029061223,0.016559416587260758,0.004214093643320149,0.011892440406639051
0.013531236656181073,0.01684983490037128,0.01928662169284026,0.004624690161734868,0.0008164415190281085,0.0009918546781427658,0.009309742555475741,0.004656700319342955,0.008027767865960787,0.0049095733907461355
0.012543513974482334,0.010684136499514576,0.048420184553700535,0.007905853536035894,0.00028224102040588534,0.0003540592875017973,0.0038153794700623318,0.007377257432099247,0.0027707971192128932,0.003777434023795924
0.017736102537150657,0.03067215224280427,0.04664801512327465,0.006431317187091879,0.001028827443214553,0.0014742334426184577,0.003263252872489057,0.0069540854669934305,0.005285095500416171,0.01296780751578287
0.013265476606030979,0.037222291933865136,0.032166124383600045,0.013645586648906782,0.0003977164663093891,0.0004492287198159063,0.00571711419262995,0.015288608237702622,0.01059866861996168,0.008476876859437404
0.010668727387204703,0.04688075724718271,0.010461754554702106,0.005677731821298508,0.0012915155599978413,0.0008184600073232556,0.009112898207955385,0.006485269528139138,0.006889340576467229,0.013628505343247173
0.018629363185969687,0.020562592749450773,0.01750105692748853,0.011975063340969703,0.0007001508065535239,0.0008222968984446974,0.0016189228066179422,0.0034526945286363804,0.013050271576633406,0.0036251624762853704
0.014297006993426833,0.034529226824892706,0.04004216316272973,0.009782458245937745,0.0003401368344453356,0.0008586759167105115,0.004573413220185842,0.01651732170850144,0.013535260963537613,0.013821358288710164
0.004551999582326042,0.016944525204701258,0.030180807870834665,0.007978740575361982,0.0012165614084194251,0.0004520118497074734,0.008374238900106783,0.005225676351379818,0.002238276228708133,0.00468347789466682
0.004947501180621946,0.03044445960473592,0.04603395519584091,0.007823997880590464,0.0012343015975969697,0.0010945832166698258,0.0046059215493838524,0.010678904387526375,0.010876270588809038,0.009820274364597368
0.006018713448516588,0.02954504346989851,0.04378005215104549,0.010466332591272458,0.0010616683230187675,0.0014129423446671025,0.007887519254255095,0.011166533425716755,0.005433655673418086,0.004021586970275677
0.006569693909186751,0.04262932769571515,0.028264158084253903,0.006554697248369567,0.0016190742703833835,0.0012679860616868406,0.0063337505449125855,0.007672104609171417,0.005116284860846702,0.011947033946495605
0.005471783010737385,0.00930083154117313,0.039514156204988035,0.00965476416797799,0.0007703348373465044,0.0013989566146395222,0.00691078558069711,0.01252996850831223,0.0033308437643667366,0.010055236345620552
0.014488798754930558,0.013912983718090483,0.04219696850013482,0.0023840635701355465,0.0008577822015507616,0.00053162732313871,0.008888011774312154,0.017699683800163277,0.009112403497445116,0.012583482579934599
0.014425702976413738,0.04014632949603371,0.029760275632361638,0.0073882545745699735,0.0011189773052360606,0.0013878892084866,0.009710621493933123,0.009374847566675714,0.0029761373102110793,0.012288384545098308
0.013855285280321285,0.012826369394901867,0.0335692170297697,0.006452638422625734,0.0015749446051596477,0.0006385238386929971,0.00505596305820028,0.008947254437454394,0.003030804988954382,0.00425354324025786
0.0028907002623381832,0.014367269531723851,0.01165859841515663,0.007761711082219167,0.0011957825697604626,0.0016216925218397419,0.007457594068144792,0.017613576655479808,0.005602259251942115,0.01234030668922369
0.0057906718922159615,0.0077150203212080016,0.011233139984382549,0.009913258462090947,0.0017014288810608881,0.00166154351175671,0.003512169347923181,0.01152749397731935,0.013874433848726006,0.0030699695135282855
0.00826629660322177,0.031605237351395296,0.025793358382573,0.013577647714474757,0.0007777531290097577,0.0016050499970344698,0.0020354549727255615,0.009900406799188653,0.009588884192738192,0.010781447728641485
0.00485760884358021,0.012719646136569434,0.037602037050084025,0.013697445045362345,0.0007219478150416696,0.0005832565632783789,0.004517579558449133,0.012641542817683364,0.010817123266947849,0.0026810581214678055
0.016251078077155805,0.03276176757184587,0.02821297804213958,0.011171431859854504,0.0009340511962496982,0.0017496103516144218,0.008940262356122771,0.010940345913980982,0.009196971752390318,0.006209102804730759
0.013124694904410537,0.025452481337715882,0.02421962891025626,0.015107277092624369,0.0005406974625599456,0.0014727812376053397,0.0029790530735006107,0.008057635441553116,0.009957099180416297,0.010226743175437824
0.013288031063327538,0.008255852629982666,0.04483730133831292,0.003690342512984907,0.0015127706461988604,0.001485968808695731,0.0037720419288295682,0.01789518653113471,0.01270561895955081,0.012803229047975241
0.01601156003700239,0.04592321035683167,0.03896630680941878,0.010558898071364524,0.0015431528393212391,0.0008050767745217485,0.0028141137976117675,0.012492798235496934,0.010052193165203283,0.005655339805219002
0.01514076388552291,0.033821656789455826,0.01376221235723411,0.003428795876066889,0.0003610148697755776,0.0010084944950532948,0.006462122647576171,0.01234265332171475,0.003122951405639394,0.00283060573882096
0.008128882731772487,0.04078248104931395,0.010427467637283427,0.007536015380005679,0.0008614492143489783,0.0007203758891447637,0.008192613796054016,0.01904364905460589,0.010940693134106373,0.005274081574372807
0.0075593228066280025,0.03591828423528984,0.03860641453093882,0.006085983697889513,0.0006919043900634493,0.0004093985575361201,0.0020808404043215645,0.006687070582669714,0.011724005341735498,0.0023825773690373175
0.011325080477988341,0.015610158824911432,0.034398316793356,0.01257966995693431,0.001341743746501888,0.0011180059169052501,0.004759653307193596,0.011708675297084886,0.011106680985801382,0.00401500414567086
0.01747125618477888,0.02849036788880464,0.01823534382529425,0.01566716855427998,0.0006016502307198087,0.0009516543886091326,0.002478043087220794,0.012983218790088163,0.011526184288832952,0.005348061951411531
0.009820352374423741,0.03575188007469238,0.03836691192765497,0.010190913351826002,0.0005345834638483798,0.00025755536288521675,0.006815256922129506,0.009652712128530663,0.003263796895762259,0.004124937485368777
0.017109469724453867,0.04187325033779922,0.012284752984754042,0.004223547051990651,0.0015582059328091752,0.001070203844462402,0.003290115774493999,0.016249031827280356,0.006169517276156206,0.0045613910502037705
0.01573429952508922,0.02819085879157023,0.013522109380006645,0.011881348317842027,0.0004637819105419419,0.0009757164892967526,0.008920753836977779,0.008147485461187993,0.0038428624761787868,0.00376297435820562
0.010891703487109342,0.026916477865902393,0.02645140482138379,0.010763509926307794,0.001266919386637437,0.0011352800335734312,0.0034141151886962103,0.01399063367561015,0.01100217664218064,0.007236562363230572
0.010279579097750699,0.02555784241496987,0.04169791839260537,0.005291781638679745,0.001168693589962994,0.0016524193683487068,0.0056203359860282865,0.017993231946253314,0.004077956877422479,0.0060979272600469505
0.010377295561970801,0.040673300428769876,0.048305354600031575,0.00755672538185236,0.001189399038952225,0.001052957122293926,0.0033420270363520126,0.01180989209875058,0.0067850219646364476,0.008281706861344471
0.005080282088709753,0.03172191330422675,0.015625627390703088,0.013157623799775179,0.001446571163957419,0.0013498256243170451,0.003962139324841138,0.007279600175236667,0.006707339819928131,0.004693879546481403
0.011634600320874194,0.03465674697653828,0.03527776604165693,0.0028680045232577817,0.00039135340237528445,0.0011717928293632266,0.00259126500660404,0.0055569626270375065,0.005508865029399297,0.010107989996474744
0.004349817727367872,0.027908053374381455,0.04776250439997994,0.004833307965102167,0.0013962923683257385,0.001319689938713603,0.0028380756830213645,0.010039203450740776,0.011570747851369394,0.010558727580714083
0.010506686885015014,0.01993614884391096,0.039839526103020655,0.011410065214904785,0.0003679702754025686,0.0011011256852928577,0.009686720188856046,0.018968802316591427,0.012443875738526955,0.008437671238647568
0.017523460222798225,0.017886448512351272,0.03483101903067076,0.013300071520378062,0.001460905985519791,0.0007977546562219801,0.0030947113692527325,0.016007331625651596,0.002655498046573321,0.013391648939460049
0.012931863440594188,0.018248944315919436,0.04708078740036733,0.014504820582615362,0.000522132239121336,0.001224053386677932,0.00180615513709678,0.004532483428503653,0.002174836960118314,0.011125606628630973
0.005048364955665635,0.016282718829068135,0.03639892489701454,0.010824804208762437,0.0009186437163514823,0.0014417682362181663,0.006973237107628303,0.0037891085844479248,0.00660916712873395,0.00656636559089792
0.0027920884105419705,0.03371224922460637,0.011850684687446395,0.005916310608115407,0.0008246227345778774,0.0006934985468508154,0.010099547512070142,0.007578748846564493,0.004363091802781745,0.013540352223363276
0.019193193898186932,0.034066385200068355,0.0432388420981154,0.0033421463335764944,0.0012471802533602831,0.001271349068610955,0.007178037500212534,0.016413000931996255,0.013130382316212063,0.0021903077976617555
0.015118444897591996,0.04899348509388692,0.00825461698019465,0.0073017829881895915,0.0014570765012855036,0.0010419616715323138,0.006709299140251384,0.00614159720263339,0.007472531663185974,0.003974165183800597
0.015214712556328499,0.02027342988363111,0.03800365385944676,0.01373398253437247,0.00025254070818543243,0.0005590698559620009,0.009152624889315526,0.01593392575454549,0.0050747012348115175,0.011550273224890046
0.016860131045489554,0.007285161500349308,0.01540736354217983,0.015160351028245787,0.000360171445928448,0.001517140946113743,0.008144831734691303,0.016917994948018704,0.006961284480310341,0.012301731172316057
0.009535728734700807,0.03226633855701197,0.0475453258855648,0.007428109486043489,0.0014827162870411754,0.0005895414251569154,0.009704359544101726,0.0066375913499689436,0.01221424594377615,0.011554814416773022
0.009881103457923535,0.02067839964346954,0.024486949652063824,0.011799913823720741,0.0011168921063671948,0.0005216668285809821,0.004592922308411306,0.011311748473911054,0.005233165942737168,0.00764139737307371
0.013008253653046892,0.03400411906634081,0.008841039719276236,0.008975387148904477,0.0011809001525082516,0.0005927296152831208,0.005938080045731497,0.017402115432560154,0.010165522494917053,0.0030858107177799835
0.010695406932089384,0.04448352863514556,0.04806259017064111,0.002698777405766571,0.0002695890223561025,0.0010052124338397026,0.003179312300576502,0.0030451667718572636,0.008523290450799139,0.010913245916976254
0.008643486220616173,0.01662637519628564,0.0460857348468245,0.00432560165868886,0.0014398954624220946,0.0017166455975870126,0.006556788614700022,0.01374743753043526,0.011203516905442646,0.007398261161122624
0.009149313639326329,0.013826157354650814,0.015894662524910626,0.0104228288359758,0.0014264915468403295,0.0015886326530607465,0.009197231323037914,0.01201740899222809,0.013318647247380293,0.0069498117919929445
0.00575856505095408,0.009961442197671656,0.042367602565708616,0.00769080002165058,0.0007721600411017749,0.0014174820328549055,0.002072339558150132,0.015415941707674682,0.01131421168201282,0.011104771168278823
0.015279659693739128,0.02605183838012535,0.02342608557962995,0.009116420308693349,0.001653603291742346,0.0011526260715571854,0.003516059092565188,0.015625358339734906,0.003852920758000636,0.013513619740993845
0.01116377839866252,0.010540958330164916,0.008926587272991542,0.012641951612238819,0.0015476065705322662,0.0016850838157452656,0.007142105752815757,0.010322642088480088,0.004442560589158648,0.004743249778111695
0.011109230295830805,0.035560463804185774,0.0449558521702306,0.0060684157318178075,0.0003147123226490801,0.001598303750904877,0.003477677083553759,0.00869132656629045,0.002149373802588531,0.00360042483564031
0.004136504646364227,0.039032289118228494,0.030633910159199286,0.009266095626666313,0.001499664743036284,0.0013336629085073306,0.0073560881990981895,0.00998870020520532,0.013474220715860515,0.0034983698676619643
0.01666725062640998,0.013761241812219584,0.02658736111655971,0.003756140995631892,0.000987264882114498,0.0007912759446041534,0.005653077921183702,0.009275122301831196,0.01303033287877405,0.00913271467886382
0.004433230350707051,0.008319226752919207,0.046581685409425914,0.0030280381280625834,0.0008294365058340462,0.000673693900219234,0.002465838146852315,0.018432823292513643,0.006021150476387882,0.009433617413623259
0.017001793610423012,0.03218161368163876,0.04467521866175859,0.004463724533044364,0.0013078421453223145,0.0003479977823219025,0.0018267399305943771,0.011003865221714496,0.0095505894542956,0.011624648932000561
0.01783285794131942,0.045863735613735225,0.014190128927282265,0.01555421647992857,0.0003534084385347329,0.0012024966292374403,0.00716594826889058,0.0045157350771808545,0.009046839331912714,0.013983016035801751
0.01214354123608577,0.037880626745946624,0.03665475640259638,0.007920919105264403,0.0008136908744785232,0.00044136418133788874,0.00512002548222563,0.018343720550684325,0.002756004736300748,0.012208548356940041
0.015500447076765964,0.024359922892674832,0.02316273833097573,0.011381546716244481,0.001406558862813689,0.000682938184348202,0.006589102453738294,0.007095302354733597,0.010243850574093648,0.008802997238119704
0.01796971024157265,0.04524280822747682,0.04201375251771409,0.0027099502690587796,0.0006098288049222225,0.0007015167850463772,0.004541837430062024,0.013368051545644485,0.009822179973566948,0.009576316861567428
0.004099642527195175,0.03248411835112902,0.016949323631819807,0.015728127666388425,0.0013940597589825398,0.0011777785699689314,0.006449243665772612,0.01749096171453173,0.011780813161397114,0.013747025719860466
0.007493626113113585,0.010075780666083962,0.01087821073283975,0.005545658866788525,0.00173490068411917,0.00147080342179074,0.009884404351375027,0.01756189860287373,0.003550815204857933,0.01065426377869487
0.015334234538682727,0.009441507935469733,0.04429220826461361,0.012145543660112028,0.0014706254738442754,0.0013735658070033734,0.0036336213136361345,0.013086355913321307,0.00469440726540653,0.004534298697882027
0.014606377052064287,0.0159288073294057,0.04272236714535382,0.015210761567754593,0.0013797527898692062,0.0015765203874889538,0.007506146842364774,0.008345802302625143,0.003676906236819253,0.011248958519597506
