cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2)
0.0017982441756204074,0.06026277379430187,0.06902725533261583,0.012617143975769352,0.004479957489300379,0.003138093725471374,0.003747397263698808,0.013198005383389529,0.002989694850960533,0.023018241923056154
0.0019241280885547228,0.07027882330593704,0.07648441916514627,0.012714059546342851,0.0040956405876413065,0.0030634908734505613,0.004142758463429323,0.011841340913762034,0.002858151874173449,0.022035081286207445
0.0018272206458487406,0.06921803639958186,0.06719895287442139,0.013246834419013328,0.0044689834730655565,0.003001977907435822,0.003946520850425926,0.01418013376130414,0.003071030489008325,0.02089699503186788
0.0018849996174496115,0.069116985204615,0.06756758045997083,0.012710686411482517,0.004184416861331969,0.0035311140304991415,0.0038989715221549965,0.012115653122521403,0.00289003577348342,0.022377453244876343
0.001888701932701184,0.059869460925646066,0.06874644637258667,0.013554805891201319,0.004056549595338887,0.0035502766355638747,0.0036590273834290693,0.014181569022872046,0.0028589660000709256,0.024274348446011798
0.0018284322204476801,0.06118630260098621,0.07326963283920249,0.013685182039299042,0.00441152103105174,0.003384067434923472,0.004278131055939608,0.012831278209740112,0.0026437340930186514,0.0227206276279336
0.0017259535063173224,0.07087707545882131,0.07294276612990082,0.014459846423566177,0.004341625506521331,0.003019229167173148,0.003888069436713735,0.012283114314122198,0.002900877810218307,0.02344768699111831
0.00177529875490274,0.06565452055541741,0.07870429129193021,0.013882758191523447,0.004145272475469409,0.003218955714633597,0.00430531340669545,0.012129908323668259,0.0026294513426332934,0.02493201192209519
0.001977710952399221,0.05965073829916161,0.08104219300651923,0.014516089621399204,0.004222492607124605,0.0033432643946697685,0.0043182385458840344,0.012850163590139251,0.002610549869968284,0.02325841843599079
0.0016809872543234118,0.06315857723447833,0.0809119887912656,0.012861923267910576,0.004301888160995373,0.0034826187698795805,0.004089690798544245,0.012885858910199192,0.0026563486096115602,0.024288322587269633
0.0017556770042738206,0.061885296838563676,0.06865005145778784,0.015006652249292696,0.004247628458190942,0.0033363334670687118,0.004122266049430044,0.013950689463397486,0.0030897520333685227,0.022833154312146865
0.001819352439119702,0.06015799288045751,0.06805342932415229,0.01370959165970526,0.0043827814645334175,0.0033701535559212473,0.003752858576517275,0.014046892081990163,0.002639806474286924,0.02430928228872907
0.0019462591340148384,0.07086071287474272,0.07154783466093262,0.014621773536486204,0.004347365540486758,0.003392431213777413,0.004115572400596614,0.012272564316498511,0.0029358722401483833,0.022791776983665264
0.0017519474437804072,0.06095453466036137,0.07925465865108192,0.015112637578842788,0.0042521746123203785,0.0030240954057267505,0.0038792266970496593,0.012978336300544483,0.0027314129605983724,0.02077774341549031
0.0017787524685733817,0.05881113176475315,0.07578511176683314,0.014032789577986161,0.004937967397824247,0.003006035644722708,0.003961417529260738,0.01390876446688324,0.0027230209181689615,0.02265821360045473
0.001734524163791193,0.06007161424778655,0.08122364521701089,0.013326623003094857,0.00428599650014258,0.003258128150706953,0.004254187108010153,0.011901155543942245,0.0029789087345637342,0.02366253032960085
0.0019764688937627278,0.06531011911144585,0.07490147295460521,0.014006735674291445,0.004283513242659512,0.0031719246835757884,0.004057503739650012,0.013810738493291192,0.0030667248272061324,0.021593491288124295
0.00180748615922764,0.06212177564055364,0.07624208720305695,0.013292069100224463,0.004701845107606836,0.0035042412682513673,0.003615174575677431,0.011926143975651726,0.003130799244573457,0.025002703500723696
0.0019137195981336489,0.06521841628275751,0.0731679941754324,0.014945041248035503,0.004201294516498942,0.0031463325932120814,0.0039046569071124705,0.01215826589378745,0.0029388254727433015,0.02491326781120891
0.0018042540578591594,0.06867630336725776,0.07700692440775221,0.014975832640745463,0.004697595804366099,0.0031319631068815234,0.004111465260510452,0.013145919001331455,0.0026451941316198344,0.02518631363507593
0.0017736955018979603,0.06236219804964019,0.07635980944686574,0.013101355236487668,0.004426028393705517,0.003283777103068038,0.003871066816924162,0.01277285589329339,0.00301080234093464,0.0212360023359099
0.0019325823541520477,0.06519719042956221,0.0683571764859376,0.012993760978262252,0.004162975422026337,0.0035927276033619867,0.0037360671113536013,0.013036851520316714,0.002915924987158594,0.022747182752744836
0.00162012823751229,0.0690884512507551,0.07389628865010482,0.013749263222337032,0.004814685633983097,0.0033396886897854743,0.0036075518743234726,0.013273184649089805,0.002692360800950399,0.02506056982037535
0.0017707518331593185,0.06762063319051086,0.07452479695495269,0.012672629700229917,0.004895272119020095,0.0035328649374741132,0.0037348495743060525,0.01177287539489268,0.003048349165598369,0.023759258304228422
0.0016820712534204624,0.06995290967482161,0.07357753868353022,0.013254710458978167,0.0041487979434082466,0.0036198295720195396,0.004032078536499627,0.012445907569167847,0.0026237881809172267,0.0245490362701935
0.0017525397424279611,0.0632321831323915,0.06714536597743125,0.013985695739293329,0.004310094066268244,0.0036023731519228422,0.0042880329937224435,0.012954127993507238,0.002970227905602986,0.024401927515104515
0.0016968051197881343,0.06532737485646624,0.07386809255331012,0.014566365957141959,0.004244378980713277,0.003256984630675837,0.004110290178029724,0.013636314993828108,0.0028595419593687634,0.021196496708279045
0.0017910586430192107,0.06972674954547976,0.0709193461180507,0.013869676280898595,0.004356186147076985,0.003108093349000745,0.004054803321613831,0.013757510177188808,0.0029924192947217514,0.02386221403204593
0.0018693297336657441,0.059364512135183206,0.07943550712910633,0.012831031926328718,0.004562656525272062,0.0035668756169375663,0.003786316638708037,0.013740225011609463,0.0027644399009690373,0.021405521990271723
0.0019186408428354376,0.062036984646243416,0.07212462020892031,0.013569743699712693,0.00448495450094882,0.003149922635301932,0.003772720922324638,0.01184737496741344,0.002652348754695662,0.022404134899759554
0.0018415986831991481,0.06390298664504693,0.07653922476065461,0.014937336562499334,0.004277845162922798,0.0031160437054849307,0.0043015480271660494,0.013852751903810766,0.0030833886107674976,0.022949947258667426
0.0016837135214185532,0.07009538319461527,0.07782181059773095,0.013644567158931333,0.00462910645895555,0.0033799647085479756,0.0037809257749176423,0.012618937836558175,0.002889083315792425,0.023224082055826406
0.0019116695034399685,0.05974999065398129,0.07179547737503279,0.012779745665846994,0.004857912524755438,0.0032958667968113887,0.0036744830976755947,0.01333547208090162,0.0028516489604171365,0.022671009854037857
0.001938181297968073,0.06471238895699047,0.07237079917939361,0.014048001780249071,0.004164953191320313,0.0034211644248799385,0.004240141117845527,0.012540212753385186,0.0027640839500410954,0.02489423908103133
0.0016845614355769495,0.06498334113471138,0.0704291051476084,0.01522648595089867,0.0045291156857332985,0.0035388746065890177,0.0037281521406053978,0.013975624949683898,0.0029682079375064016,0.022175525033440616
0.0016576178765897894,0.0673384774298233,0.07507432981393408,0.014486594466739321,0.004106154664673555,0.0035291482951693496,0.004225362363318084,0.012495727792074491,0.00301715822969555,0.025091001641894737
0.0016441995272738646,0.06556286982242407,0.0763857957557819,0.013568356153459962,0.004698029099717124,0.0033642819769236633,0.0041652630744693836,0.01257401737587073,0.003024418703682657,0.021039771827648795
0.0016987716154769957,0.06546514635212367,0.07527934513496713,0.013203305196331666,0.004509237316424026,0.003154615868261635,0.00364588587232018,0.013939375784627055,0.003120471689267624,0.025237415586847396
0.0018738974517406098,0.07019443165865134,0.0702572559766331,0.015027412676688015,0.00410807498848713,0.003128188790027169,0.003920814278936526,0.01278349523806601,0.0027160738837875725,0.022224858644019393
0.0016923411870449262,0.05933272794131334,0.07187340729952138,0.013615027419115154,0.00451929786448059,0.0035227087125674745,0.004187555722705927,0.013884288309009205,0.002712176747868561,0.02391680527372907
0.0019731495399481725,0.07077370150506046,0.07674036188643665,0.014233767027707985,0.004151656381516204,0.0031792203381963736,0.0041480285124778455,0.014051947068879468,0.0031252470596694762,0.022511668456741026
0.0018574098351061732,0.06412966935973309,0.0720050304238359,0.013064418064330932,0.004132364226364051,0.0029901606330924647,0.0036481103896574395,0.012075077473786191,0.002843852868163979,0.024350854833665617
0.0019509218825371662,0.06801937009451597,0.07120038465417876,0.013020887788747425,0.004319075764526076,0.0029922779247951946,0.004085355539759344,0.012401564831979576,0.0026721668717875594,0.024423288716005045
0.0019123775659376958,0.06248998689021809,0.07128812929419298,0.012664208603140067,0.0046216000754152374,0.003044945185183753,0.003776836537960033,0.013422255212041276,0.0028316102598741665,0.023748094059278413
0.0017726870689707213,0.05901882038776268,0.07465846556504065,0.013374565465161801,0.004881799919855868,0.0032694260371765854,0.004227565430940937,0.013941947194226449,0.0026661937695116452,0.02072295923490369
0.0018232596066509975,0.06222566368947642,0.07329939530031188,0.014825197754018658,0.0040549978049124165,0.0035813458418999544,0.00369545630100829,0.013913256077848862,0.0029145350536837256,0.023680289361004393
0.001945029777117508,0.06139871173055921,0.07209075104062886,0.01484787224357541,0.004553564627757959,0.00306017555299921,0.003998482899074714,0.012030313942037438,0.003152030908115871,0.02106821346420135
0.001877958160242609,0.06183799075038177,0.06879773070347045,0.015147730059528481,0.004336753610865025,0.0032094808482500273,0.003760775695836593,0.013834994848760987,0.0028035715700909757,0.023283307852779146
0.0017695090510978103,0.07136037550107047,0.0736679719001158,0.015082248368140061,0.004869591440540041,0.003530786624603437,0.0042203439932500635,0.011790666930369809,0.0027006668744312696,0.021576316655224175
0.0016273404777108424,0.06016903996819695,0.07040978744314323,0.013812358984698923,0.004206995426611031,0.0030926186104079834,0.004027887913694331,0.013876029280416848,0.002717014526093807,0.0244921021558783
0.0018552269815894052,0.0615487584215435,0.07092957145366752,0.013092528329841306,0.004389864911416865,0.0032964160583828167,0.00429419933826451,0.012000449747290403,0.002901342113521438,0.021815336466452687
0.00183367666853416,0.059640327964135466,0.0811956840808278,0.013773065918585223,0.004069344612243531,0.003015786086500791,0.003805811508449985,0.012429143595361092,0.0026472551940952896,0.02138134970912177
0.001946969509901469,0.06582709474182037,0.08057120532915392,0.01346723615732276,0.004517296465928731,0.0035086627147521213,0.003756733588665694,0.01236246195237472,0.002768779615853448,0.024904326214383432
0.0018494285804952213,0.06785451893191065,0.07546806287803048,0.014963529082736222,0.004138629879785633,0.003057660636718999,0.00397485459490044,0.013675780692001625,0.003025602316631481,0.02318280279611767
0.001792772233902648,0.07084404390984228,0.06781985636689503,0.013310936970343395,0.004674909335998704,0.0032201224032222323,0.004276702062929368,0.012288587925646166,0.0028463181278625825,0.025157593714911417
0.0019664588331484295,0.06269794537483,0.070300372441115,0.014617050174423347,0.004320090483932114,0.0032218106353156667,0.003610570916143817,0.011810727622694216,0.003144096459537281,0.021322978949242725
0.0018719346980384036,0.06702095116008584,0.07824342892400953,0.014162287636194495,0.004104082100667201,0.003237817403352625,0.0038731922862387416,0.013869396148006287,0.003167537613237651,0.025231520677338897
0.0016593163545234773,0.061578067325264677,0.07476847515448459,0.013788183230445448,0.004629936845051655,0.003058885213871288,0.004211043457787269,0.01209010657658106,0.0026215166843875596,0.021728666526288947
0.0016679454803044788,0.06575661844908494,0.08035482230710585,0.013756088449307651,0.004640580958558182,0.0033416166153347232,0.003876081915500787,0.012949403115610216,0.00303901974512577,0.023697771839762325
0.001691317384331271,0.06547822774068288,0.0795605898056065,0.014304128241152807,0.00453700099381126,0.003481694631653525,0.00416777948926712,0.013026241630719002,0.002775960024215207,0.02147494167193901
0.0017033387762004381,0.06952812523914993,0.07409308427730851,0.013492826095958133,0.00487144456223003,0.00341791386714221,0.004029666715103341,0.012475604362657313,0.0027606204349409236,0.02451302967948998
0.0016793843565979065,0.05921216214369645,0.07805736932937674,0.014135802938543583,0.004362200902407902,0.00347554091044139,0.004080958718284187,0.01324108594676435,0.0026743241152777254,0.023787840599154543
0.0018761192455621213,0.060639733055599436,0.07900274128099989,0.012627805777509596,0.004414669320930456,0.0030939160221810326,0.004256712157716636,0.014055707750328758,0.0029537661690431805,0.024757001655641597
0.0018747426103944815,0.06875957817734377,0.07462028760378457,0.013665712059910809,0.004571386383141636,0.003470671251734104,0.0043298330216829444,0.01274391537414284,0.0026571799699935355,0.024643880742287683
0.001862297133388828,0.060303400050802966,0.07596248600096646,0.01347165833950756,0.004844966763095788,0.0031409504890249186,0.003916085605173358,0.0126765370628716,0.002659822241132795,0.021563858242098846
0.0016230698239055603,0.06078034533124786,0.06824160134629328,0.013743169705941752,0.004617469541856277,0.0035735447096094863,0.004129563917168426,0.014042139351772575,0.002784109197177202,0.024663784230869082
0.0016863419321938027,0.058721315813707244,0.0680916778992586,0.01418941656991516,0.004920857328636533,0.0035910791451729523,0.003778859497593172,0.013083120263092746,0.00318393096935509,0.02111015498018584
0.0017403555622521113,0.06611590679924141,0.07322242152528763,0.014949438044483654,0.004366651877405855,0.0035662219986951666,0.0036475959975756055,0.012826730768357,0.002976796069315679,0.02406622162931257
0.001665984192950841,0.060270366661319116,0.0773835749605058,0.014974284898297375,0.004333168689025001,0.003116632887842487,0.0038682292940843675,0.0132586673530895,0.003036160957902479,0.020961072279895993
0.0019145689762288538,0.06647388043890468,0.07407504940532537,0.014450371052414267,0.004460430717749818,0.0036298285547103457,0.00426135665387758,0.012990599962203064,0.0029578536346988654,0.022313489408480124
0.0018463569797325936,0.06421148231881682,0.07266786923504268,0.01526669450809987,0.004224418477535967,0.0035080237445463494,0.0037314713843111654,0.012536354675638671,0.002994593127053454,0.023853584883917832
0.001849920677745328,0.058888716290232734,0.07993314428111979,0.01289873770639687,0.004807662387719316,0.0035138262758261218,0.0038019592825626284,0.014086514241269712,0.0031274382497116222,0.024841237801723842
0.001909343128080052,0.07054766034854314,0.07786431763760471,0.014323327007394124,0.004825891703592743,0.0032142337807895692,0.003716810115343268,0.013235228812866182,0.0029991893363181584,0.022101213592000617
0.0018903439393205,0.06680194138721252,0.0689828748306444,0.012844490996517577,0.004116608921865346,0.00330373757782345,0.004041077568673438,0.013211569614330808,0.002664275984605904,0.021018398866548035
0.0017373574414204906,0.06895648222954956,0.06780777431028082,0.01369635874548266,0.004416869528609387,0.003176965391223696,0.004194899004093691,0.01426748409345305,0.0030421335014818077,0.021955064603509575
0.001724930679417338,0.06745089750139924,0.0777374984537594,0.013395611433636344,0.0043151426340380696,0.003040135365315893,0.0036516302581619167,0.01232038687969341,0.0030799935915172155,0.020846654658130973
0.001807092664974291,0.06116504916009164,0.07625464496527783,0.01474245006514193,0.004705046247901133,0.00335192260343831,0.0038897469606394308,0.013111670046813375,0.0030501562476470665,0.021472418255840495
0.0019411910440315391,0.06515178053701097,0.07055912115748464,0.015382820144591403,0.004260990138431885,0.0032787279309880184,0.003686937163308515,0.01331250720328662,0.0030704322406269256,0.021983423748041086
0.0017742622336237906,0.06739939145169051,0.07765310229831651,0.014247004250749097,0.004220750078309027,0.0029733243596694954,0.0040724672819670675,0.01278770009298059,0.002671083516628509,0.021514559369391364
0.0019332975212608117,0.0692941012950331,0.0684622462898657,0.013009328277449913,0.004834923559685504,0.0033308896915634567,0.0037591214021772444,0.013827120166722965,0.00281152666834755,0.021681866569244777
0.0019032938078201284,0.06505907534024793,0.06889826711485948,0.014597612984441309,0.004178269146325165,0.003289315255290571,0.004259622563286914,0.012550512860550835,0.002699071686348641,0.021375806837312154
0.0017976371669914766,0.06466462410135075,0.07345430455610666,0.014365765021752727,0.0046601516319824616,0.00335952321477231,0.003770143572328552,0.013471251367065841,0.003045105204372064,0.02270734890590505
0.001784281725769106,0.06424409408082402,0.07882688552882285,0.013230888043578021,0.004601216153977796,0.003587064522073431,0.003966252087646959,0.014101963821833857,0.002710434582408753,0.022270872116351332
0.0017864137213520902,0.06892268822795258,0.08115522019239207,0.013700654153273083,0.004613639423371335,0.0033233011338093276,0.0037637357365646234,0.013127619361015242,0.002841276061624095,0.02310798763018205
0.0016708425182991218,0.06615202078464162,0.06963950679481917,0.014862321973286704,0.004767942698374451,0.0034539232746995,0.0038188568288747677,0.0124137551791282,0.0028375214246298595,0.021732653826151204
0.0018138458251827096,0.06706042168321423,0.07656454612896482,0.012728178715934948,0.0041348120414251704,0.0033755888449198196,0.003697001333920359,0.012142309262442273,0.0027795951430876326,0.023808062831981985
0.0016549051140516626,0.0649715403301657,0.08096393012189769,0.013135797207576745,0.004737775420995443,0.0034406635730339853,0.00371894006071301,0.012848601755874304,0.0030725861461495204,0.023980845572607067
0.0017892368047639638,0.06250404607073434,0.07817202348392156,0.014499865377906178,0.004120782165241541,0.0033444953015288573,0.004327708461231649,0.014255690062008346,0.003114787327362136,0.0231677739748149
0.0019423300412246885,0.06186961501572778,0.07640712099176017,0.014891866685708043,0.004776543591311874,0.003211012048737671,0.0037417521217113538,0.0137890340743451,0.002641682405584377,0.025066798760126352
0.0018421497477947822,0.061981816097784595,0.08072370603631991,0.015141740565283186,0.004213279343472802,0.00339858349013829,0.003627213789964158,0.011980876176612696,0.002618450453072385,0.02419814920764187
0.0016701461444872502,0.06137322249471157,0.07695962115418607,0.014378477909965543,0.004451186229810889,0.003494378023935993,0.004086509965122516,0.011863738322397854,0.002832776411222141,0.022450440143177534
0.001620918292593643,0.0667680771409496,0.06830928888986205,0.013360419977979493,0.004394773640746726,0.0031651393606143587,0.004364404223295124,0.012460893757640465,0.0027242161038011177,0.025123801685622588
0.00197876059414226,0.06687769065716402,0.07936987769171686,0.012826519239556607,0.004648308152016169,0.0034193935901888203,0.0041047144444633366,0.013852957722617592,0.003147968478616916,0.020772951322437005
0.0018898569795838254,0.0714979834814412,0.0670421031263543,0.013647777212365248,0.004774245900771302,0.003318463135474218,0.00406304881246679,0.012234433498596776,0.0028745056970539886,0.021456763320456894
0.001891957364865349,0.06260844258302868,0.07752509707428124,0.014981863044166143,0.004051524424911259,0.0031059907366232805,0.004280233323494713,0.013777467088595046,0.0027586105596825567,0.024360938069541184
0.001927857404628863,0.058588264273917647,0.06956259477200621,0.015277702435488014,0.004116102867557069,0.003527542016290047,0.0041906517097503385,0.013932532537263554,0.002849795416548333,0.02464899694938782
0.0017680522633025631,0.06632053336288467,0.08088740055015141,0.013673978263771983,0.004789629772224704,0.0031193982270690426,0.004329276403920153,0.012312590152116318,0.00310368855394918,0.024362678859762992
0.0017755877118092408,0.06273379036583582,0.07276206797263202,0.01458072286714208,0.004570135263820317,0.0030895334045756323,0.003874926427414338,0.01304912400194962,0.0027662696872322963,0.022862535659678256
0.0018438164433392048,0.06685841780624835,0.06724874732964971,0.013994895112365374,0.004608540091504951,0.0031208010307245734,0.003994496004065022,0.014008818189373115,0.0030046669205876573,0.02111622744181566
0.0017933543330637684,0.07010204457754506,0.08106967463155924,0.012693079758233066,0.004061753413413661,0.003302293470889469,0.003749272204495689,0.011746511127686599,0.002925292371788625,0.02411674426817423
0.0017485851539043528,0.06147959232265984,0.0803730684698334,0.01303049515883917,0.004763937277453256,0.0036153240629382853,0.004049492321306669,0.013432929550250404,0.0030548366504297274,0.022769333445097004
0.0017596213884943925,0.060612858228820496,0.06973430965163517,0.01429510524005424,0.004755894928104197,0.0035589983673467284,0.0042841983398255925,0.013160318992714729,0.003157067950290047,0.022597427853597293
0.0016856414192935436,0.059416636870707897,0.07906286947553541,0.013728462226712713,0.004363296024661065,0.003483692094456158,0.0036508746273911227,0.013695845359997223,0.0030601868979639527,0.024190162281173547
0.0018933743933179446,0.06439699759384833,0.07238823968044103,0.014024146434395658,0.004892161975045407,0.0033671554714851614,0.003779205252672461,0.013728844344443075,0.0026995578366366974,0.02511355423404764
0.0018035733468799095,0.05959601091171771,0.06727889265810177,0.01475536774179768,0.004828563942319359,0.003601436878927917,0.0041015205113614,0.012893264813942316,0.002728057095142668,0.021751579081609483
0.0018023832064544903,0.06734014355843845,0.0799749193361765,0.01339196770733999,0.004088827393589448,0.0035632536503981457,0.003775793518538112,0.012636209034688192,0.0026172197337917787,0.02131349618699545
0.0016502510104661285,0.06841475615564216,0.07492813977038451,0.014055190204049309,0.0047997988458217695,0.0034468116797432254,0.004120541173253172,0.012840643668699019,0.0031645873345999245,0.021274375115937084
0.0019236491045762178,0.060592765322829874,0.07350221296488293,0.012912384799094023,0.0044923589292686986,0.0032081614156258273,0.003969162481882995,0.01272820108998552,0.003143132755807412,0.023434207293564463
0.0016567250258336084,0.05890833209018928,0.08054783200141676,0.012761370871005573,0.004397661903500427,0.003156425316096463,0.0036858522797202056,0.014171232761244573,0.0028043556063587476,0.023549553341888914
0.0019309482242274112,0.06629430899669772,0.07987602943319112,0.013059142866112905,0.004684705287193388,0.003013119024221637,0.003629043549386167,0.01300060906523986,0.00297494515695762,0.024389448757266882
0.0019490805369015145,0.07052925149948948,0.06913366447913756,0.01535939304768889,0.004112045063120839,0.0033890985168644736,0.004103639846123607,0.01197823704246486,0.002950597234375781,0.02529348948039067
0.0018249499906055078,0.06805828923088825,0.07704977130377205,0.013776190629240025,0.004388214524687114,0.003054200239788671,0.003921780042864501,0.014157192329198744,0.002646540228921203,0.02461327687016035
0.0018981915725839846,0.06387330946678031,0.07229544112615335,0.014493950430035893,0.004743935317688213,0.0031604928011132087,0.004052364662554515,0.012384714310442869,0.0030084527777478596,0.023307815607945887
0.001952066405270676,0.07033705968945711,0.07893817945862305,0.012695397092841822,0.004265897282953333,0.003168667385420406,0.0038703855493388466,0.013373147516283374,0.0029880720320557357,0.02360425479693418
0.0016494467460478946,0.06638794139439708,0.07010595213692697,0.015395463515991675,0.004736435855389524,0.00337822257078633,0.004039932770290899,0.014022818209562577,0.00308273930280086,0.025203026525946512
0.0017234972970133872,0.05945202734902599,0.0679666075915721,0.013283544061259842,0.004940940410471502,0.0035071535055879255,0.004345280386788892,0.014033996143483133,0.0026849560682348,0.024017467781833033
0.0018945651172076231,0.05925570483716921,0.07974106386467336,0.014652409055430643,0.004782375284306565,0.003464368955081484,0.0037896552278787674,0.013328759113614266,0.0027402296844946487,0.021671481167521444
0.0018786845902268572,0.061263678459101766,0.07918788175598182,0.015288157954793546,0.0047278516739215235,0.00355366897049514,0.0041338797193213135,0.012581762787080324,0.0026910504681129303,0.024245434099179043
