nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2)
3.3537070089818126,1.583022116057888,0.9555163665981637,3.330218117300557,-5.956438085927979,-3.3488130373379765,-2.9993571059920145,-4.257293212377436,-5.343009332282179,-5.6507970668139915,-6.913555079646262,-8.259198040804357,-5.963814244195047,-3.4008288126124473
3.5087315648538646,1.441569254838896,1.0822308886871184,3.780877104599856,-6.539759895950309,-3.6057464607879686,-3.0169149656021164,-4.573966023750276,-5.302342999753517,-5.527045806185421,-6.045140831241232,-7.4232418381754925,-6.046814574928781,-3.3987541317003735
3.7134768070362094,1.4377972927238243,1.0188689337684362,3.467152534145902,-6.5638972773775235,-3.6860620569636393,-3.1496139357795716,-4.620884638609323,-4.796863834281561,-4.9166092840886275,-6.059979410545734,-8.798144697058287,-6.587997251321296,-3.519819310903124
3.7198116023592736,1.5630181530113978,1.0538417425303899,3.8677024036597345,-6.419576868812894,-3.2756701902028063,-2.9208210398329553,-4.305118256090891,-5.323153802604513,-5.2593598734844065,-6.289094931319606,-8.481589122425603,-6.346479018167791,-3.109224139541018
3.122193728329472,1.5989263143205994,1.0041037107654465,3.7452040231335513,-6.024196201334392,-3.693005235219793,-2.9806250348769465,-4.70667231352791,-5.247613916194545,-5.050587352198769,-6.163240253839352,-7.427203589153875,-6.516370197035288,-3.2769981128662176
3.5218255953187265,1.4571354075986789,0.927313240637749,3.2069176381643776,-5.820705070567916,-3.512043203929697,-2.8864239866088424,-4.591851677482069,-5.274458885825899,-4.993703131034,-6.668606020582549,-8.665190940895474,-6.071713050078375,-3.278135488145839
3.6289431758211403,1.684860988339975,0.9294537316030476,3.854789543343768,-5.990539551695446,-3.283188627926281,-2.9258900961805745,-5.096430295015494,-4.872795259737041,-4.973614158596134,-6.827423136241245,-7.773838814796235,-5.674070526854743,-2.9624830220228153
3.131998550802968,1.438256667169357,0.9278044006781324,3.651832713070351,-5.618256101278974,-3.3435104254934656,-3.1841051618445473,-4.625784325444472,-5.043536352796522,-4.812489467337679,-6.240744395015533,-7.447024530677024,-5.7894794782094845,-3.0582978169804536
3.1651350415629955,1.4187166945768714,0.9241659875614375,3.52390110374109,-5.6476004620869515,-3.356346204123172,-2.9520161898043655,-4.82706719062531,-4.430368648484912,-5.458392710876314,-6.820107518022907,-7.514084812396149,-6.663237493892404,-3.4693583363403606
3.0866784940016525,1.4768959237435597,1.0612848280493627,3.7281138668872886,-5.621425223227653,-3.2494510331023303,-2.8735785406469154,-4.63560637622765,-4.9954166570135685,-5.014981048756866,-6.600171172457087,-8.60585233853936,-5.625487171584341,-3.041559644380173
3.528098881470187,1.6680684692487775,1.002377586513647,3.574573891330582,-5.528606413607731,-3.413714533108184,-2.9692441872084636,-4.410497568380299,-4.654781393406595,-5.023602687997762,-6.011694693044376,-7.9082098315564116,-5.842195528675715,-3.0895983053938654
3.126392608326182,1.6666216625500376,1.0187612768874197,3.678987762249854,-6.347005486328806,-3.4489251172610498,-2.7062829699715802,-4.68450908389125,-4.964756931188378,-5.40280265840986,-6.559107196485474,-7.589231696584724,-5.931882123190419,-3.1123726696951266
3.4824645008339203,1.5677629531243154,0.971260136392067,3.89735927461669,-6.126929783228265,-3.2686864862978364,-2.7150516588460385,-4.327158999441429,-4.6320547429032795,-4.800501814457343,-6.233134141988237,-7.847556076657908,-5.794983258165496,-3.4539298717609124
3.099642041787046,1.5534583333817729,0.9821206127312792,3.894420808229709,-5.534446682601663,-3.379520363341562,-3.226987555632468,-4.989921627081402,-5.1894623412464975,-4.900639911856288,-6.212280491228788,-8.476574880676067,-6.732426226518207,-3.2363282515289153
3.4321794006324664,1.477854816261512,1.0539428503790265,3.3294527756928334,-5.788415083685092,-3.398551142645328,-2.9544901234238288,-4.410441051146025,-4.504080740945462,-5.263938643714882,-6.368878635809541,-8.333230683133083,-5.771409766940011,-3.187929665187083
3.4057706768711444,1.4073145938206106,0.967361483114721,3.292067588358825,-5.476049964567322,-3.788072560349063,-2.845188768535087,-4.938183234644811,-4.640529279049433,-5.336947803890648,-6.996103053653283,-8.356847534596865,-6.164754473802197,-3.143578185054252
3.2814386270787597,1.6786801027019655,1.0661686587605714,3.8820949820565427,-5.549156668182654,-3.609298557890515,-3.2086208695244123,-4.353546751534064,-4.4569003569499746,-5.398354268768761,-6.749049240529283,-8.760599193883566,-5.753317747016599,-3.38897107959033
3.181794317776535,1.441890489791447,0.9328923394189014,3.775220907495691,-6.19823666483544,-3.4659151430906925,-2.8667099856328666,-5.000796502956191,-4.775026424844492,-5.476097422655725,-6.569049428398391,-7.998188864256847,-6.153722934230312,-3.072881839465051
3.551283964290493,1.5467210793272324,0.9464822896160028,3.8356007571045656,-5.860669465647854,-3.4800514741686523,-3.189818545469083,-4.7655413362000125,-4.506092487731363,-5.6030270873218795,-6.819851710584986,-7.929245208037621,-5.7526973701026005,-3.3881761211329895
3.4649744210798814,1.5562253665728711,1.0788238253078895,3.756767721626652,-5.582009855679302,-3.3200882267789282,-2.801608592490535,-4.87687005209259,-4.42472765630212,-5.2219863754174565,-6.999070052035119,-8.817895644289269,-6.004181368407726,-3.4056046749900886
3.1202136756886256,1.6529947337493112,0.9255366033711602,3.4787997803390542,-6.356754438935464,-3.208443024870654,-2.790258323187259,-4.856694888605552,-5.0947556596689685,-5.295382061871856,-6.907951431141243,-8.270068087090056,-5.892230833044621,-3.1012454358425083
3.1682394199808908,1.6721631107508856,1.0167210594443004,3.481331565941452,-5.954406964372959,-3.758625504332153,-2.7454773278384876,-4.730193743775621,-4.885747350591239,-5.264797862497687,-6.009086544481718,-8.810283210668407,-6.73582667027968,-3.241685237497094
3.5167981078330848,1.6765066686748715,1.0414914676672082,3.3049422752278486,-6.091546032200176,-3.5236333820041708,-2.905237096068408,-4.869893139130992,-5.3039422064145585,-5.58833556829398,-6.584616363967496,-7.565710395178837,-6.801203086713295,-3.416894775325398
3.129709021798079,1.6759942099001086,1.0740243795418671,3.5651436590908423,-6.109530522893915,-3.38031186567039,-2.6873093669049988,-4.496733434730689,-5.175584965831659,-4.639770983694742,-6.428553898349222,-8.032996657489146,-6.246370547643025,-3.468707594504167
3.279731696534403,1.498561603149468,1.047544244632434,3.5178198996341328,-5.669525787527979,-3.4171832661315586,-2.7381056420240824,-4.349039897450788,-4.878406946193732,-5.066493212989685,-7.201745048420573,-7.974325994551277,-6.299929554344774,-3.2846491442684997
3.05420598445385,1.5964418305306385,0.9356464888760722,3.8792844065831895,-5.578395273303736,-3.3910906453716465,-2.7053563041664,-5.112093054216731,-4.882142330083292,-5.2482465678396455,-6.074211714926609,-8.609935171454651,-5.840282935438527,-3.4547547452420573
3.184171256746643,1.4502480667239097,0.907348040586829,3.531919687419556,-6.07780935991514,-3.1503389612055632,-3.112561293850056,-4.606558616315666,-4.903804902863718,-5.088985629346375,-6.518014870964183,-8.297810143345476,-5.772497904954084,-2.9964340035169736
3.628551958878675,1.683808194120628,0.9747027990542074,3.3889099283547393,-6.172799451886819,-3.3870265780576867,-2.6699779498396037,-4.330221915550558,-5.09078889535506,-5.313691660167456,-6.021037670029633,-7.744034345570036,-5.866532747769209,-3.3100113559031863
3.0586833723936095,1.4234798749436626,1.0600277363697552,3.323415429197485,-6.18329532942225,-3.2693461189222415,-2.713670421728014,-4.411150137629493,-5.096932525491123,-5.516367362149475,-7.089192419874099,-8.031380988574265,-6.408425569347601,-3.0111899490661256
3.243730133049575,1.6684175230270857,0.9026382939183049,3.257326990112946,-5.649463506175233,-3.1233072206729355,-2.7620469067029805,-4.7272286517018145,-4.803310361378278,-5.554451862409284,-7.072199937112127,-7.940580456784516,-5.901685057454803,-3.123003141227051
3.4448224883412872,1.4741708442150536,1.0248728244206529,3.487412349722013,-6.062456617022376,-3.4059273051033685,-2.8287347981297315,-5.067061575474806,-5.1372792550999264,-4.7793165710394465,-7.1400624079442245,-8.179387165129201,-6.689244761348673,-3.391907363806282
3.3331047476977234,1.3982389708691807,0.9537755287668082,3.581336964306462,-6.1601738637913765,-3.2829425029489094,-2.7372200837029665,-4.961485120223348,-5.352776528366667,-5.176460887771767,-6.213333450178244,-7.826584015491764,-5.6028044389188585,-3.46515123619872
3.1250316446385398,1.5695370578335948,0.9548511462012951,3.5902474741143,-6.181704466022237,-3.6775218445579694,-2.776788550338756,-4.1952261206523875,-4.525600374947156,-5.562019201103548,-7.1472738031581455,-8.359757487559305,-6.324640906937731,-3.3056234717096036
3.164025720283725,1.6740062277932952,0.9837954226508239,3.4687491730744986,-6.022701246339405,-3.137406517074788,-2.753107187566087,-4.871371263276525,-4.472811499894923,-5.25624667275038,-6.3113143158761575,-8.01844480702884,-5.937980233595668,-3.1076305385375678
3.531953826821283,1.4831549035495106,1.0133234858583582,3.5347493457230956,-6.196405398435178,-3.7514125201340836,-3.087217537354048,-4.3848945520894045,-4.422434739819813,-4.90513196562882,-6.776453647831339,-7.46433833411417,-6.1954941465295335,-3.2619794233068093
3.271541680251921,1.6296395515053181,0.9213583460520808,3.2499601035867083,-6.273826507444324,-3.446889008182277,-3.0611574138923645,-4.589389424901484,-4.632488384441368,-5.478675387204426,-7.0482231190287425,-8.519302212201259,-5.917459970165154,-3.257747626796216
3.2896310301316642,1.4196069791028354,1.0835082205264825,3.2937752428379987,-6.540284824584963,-3.41274398334099,-2.764228428014786,-4.688967881061873,-5.243995135815375,-5.389191633001849,-7.057726326655729,-8.460404721405576,-6.4384229400021376,-3.423485217001805
3.214305527252994,1.5426104525593316,0.9442815465232318,3.8981781398836373,-6.532871207623936,-3.132204499844269,-3.071289351784256,-5.0454809351965695,-4.568241536844277,-5.219983587469208,-7.202599435792096,-7.4356714048807095,-6.444801131386082,-3.0703033647184323
3.6709232393269384,1.6915199040072477,1.0888990296611956,3.5334450069167493,-6.434451181187176,-3.687739084989199,-2.843269279213521,-4.95589139096013,-4.428119451482321,-5.249157974836515,-6.2909117535926455,-7.577729692674736,-5.67542197002022,-3.32562481656201
3.2753524705802852,1.6153724913541763,0.9131096171530513,3.420553048174785,-6.047389550850404,-3.650598983738885,-2.8430639767299213,-4.767078980086419,-5.256714282278519,-5.269339083827774,-6.294836101422333,-7.420017281752721,-6.658922603637153,-2.8936124229442477
3.6372928090176577,1.5548266673499973,1.087859227871247,3.764003388611589,-6.597520932640005,-3.3469911526616802,-3.107641090469365,-4.558795749656595,-4.860358605416615,-5.281330627114921,-7.146990561867831,-8.993896889486845,-6.532659033192003,-3.147370740587094
3.330494886063392,1.619334745676047,0.947795234881685,3.275061351400758,-5.8255465891689315,-3.3031949042413165,-2.829821791069034,-4.402255208476417,-4.433082953085089,-4.653410152775417,-7.298670778348923,-8.081547939326814,-6.056565042478005,-3.314974260923565
3.193046234486245,1.6849971990089947,1.0573134081812317,3.260099120078919,-5.901096930941915,-3.711591632217894,-3.212391893151932,-4.619683405462379,-4.990689515869651,-4.807044964474838,-7.303254272762179,-7.759941590268847,-6.748987399927556,-3.295773855355116
3.456626143324063,1.54980298308204,0.9461736999699702,3.3219829112023898,-5.66458345088421,-3.2336424008795355,-3.1149548394043847,-4.5106164910250595,-4.448454452325874,-5.633175709045036,-7.160435227001356,-8.901513744440148,-6.81368570008158,-2.991292959500472
3.313498491846646,1.625721138964288,1.0392477701839502,3.3059061264186913,-6.378999749988741,-3.259863994567296,-2.787052392745348,-4.684386213290875,-4.970709376405503,-5.232488794072946,-6.1066774937390145,-8.819035814713823,-5.909344052809995,-2.9628895496209946
3.6467986195643873,1.6867565076166822,1.0724705653250752,3.7716274865193964,-6.186290376766826,-3.485091585720306,-2.706322188347732,-4.56486148815575,-4.755743992604018,-4.902546397273136,-6.947148751205818,-8.193236205529184,-5.680497307725483,-3.020917249247879
3.507735122147039,1.414829834613773,1.0702863329478318,3.5483143238160415,-5.976703892791978,-3.5137613714150673,-3.141561769895838,-4.50846256334904,-5.053743764897646,-5.217703922915665,-6.340147599325331,-8.820953177622458,-6.568808266792591,-3.3014091741813925
3.6209698012087705,1.6594385518759478,1.0417163455920115,3.7911602266351228,-6.2369657540031405,-3.5742971325146073,-3.0199807131469587,-4.8850264747886065,-4.54679858276604,-5.542296881974896,-7.144551891901159,-7.427965544176676,-6.604012770700306,-2.962476715183005
3.2721338058116656,1.621166908647214,0.9321911295927886,3.7776306387038336,-6.3985610135492905,-3.455152736294977,-2.658767664312932,-4.451945463852669,-4.9941206723347245,-5.645621763368246,-6.825311990932169,-7.806077872945221,-6.366167071843519,-3.2255906430181476
3.5730994682198496,1.4243678459899636,1.0522497731347868,3.581075813202364,-6.555590404630793,-3.3408917945666934,-3.0282469169490294,-5.051786138124316,-4.492049494518903,-5.6003453418535445,-6.899888010660082,-7.491252776932481,-5.953194823014052,-3.3332301367329804
3.0909234615599015,1.5712851341954595,0.9692173168082698,3.63765462824337,-5.454890440575015,-3.70636039624514,-3.229358491814664,-5.086056405415693,-5.123660187781095,-4.768988827334551,-6.9934900505856,-7.420322542992434,-5.6074332038959565,-3.0871105402557064
3.376030356332663,1.6294834838081422,1.0367026150024647,3.5133338576412187,-5.728351999537999,-3.7930159051088213,-2.9064469683192242,-4.604789932626598,-4.5516968494830685,-5.453653835212427,-6.9075973602893805,-7.742062164973566,-5.682152496563645,-3.3155195533278166
3.4882804135885013,1.4757772875191983,1.0902184997040052,3.303890135965503,-5.918801761251123,-3.7560949849156433,-2.9026391169864123,-4.7788291313275995,-4.780052132411687,-4.917441658419131,-7.293690271786572,-8.05130777035667,-6.688683012562127,-3.027170947770295
3.189561559336988,1.4009179112099017,1.0303766390765103,3.458369372727399,-6.437229899807564,-3.4315148356171745,-3.2262341224696858,-4.357538729603903,-5.239776211924676,-5.434894758375494,-7.010326053376589,-8.765444494111696,-6.5236697487693185,-3.2807810058441063
3.134163478506388,1.4013483140703873,1.0842151046850592,3.6346248308805613,-6.355844749171411,-3.4372504225436598,-2.7242118314878128,-4.301422786748373,-5.061111720335476,-5.078215071746447,-6.251697886511448,-8.186215056655955,-5.659619081973166,-3.2524616972252156
3.2273838572963025,1.6378781324986031,0.9621127988251699,3.5199525254286153,-5.413944647889721,-3.1549883525782456,-2.8865711982799445,-4.631343116286925,-4.97762005496444,-4.9354124560705825,-6.909325908548302,-8.790600731390295,-6.547015226227754,-2.9053560482229486
3.3705242091094947,1.4237338928426175,0.9484488363506389,3.8974639411175414,-5.570994651481816,-3.449232825881436,-3.0197118832476906,-4.838292422606017,-4.938217115083228,-4.6450639728417595,-6.4191935399645095,-8.229047095150927,-5.688954458939594,-3.1044012359738757
3.0678143780934177,1.4155865854364007,0.9794257893958395,3.290860754402298,-6.08104901791387,-3.5807308287047137,-3.127346152474359,-4.371139727147674,-4.555463000284852,-4.742704875544433,-6.831452231893037,-8.538620191438518,-5.619166819583796,-3.479175837595962
3.0805156128064053,1.5586478357630438,1.0418558599985468,3.8152808073789286,-6.256904318558913,-3.658192377318157,-2.8552756136002557,-4.942787355784256,-4.470192090071443,-5.5566611557423435,-6.713297860284469,-8.720368342738489,-6.140874672802692,-3.291889724925776
3.4015838212504206,1.6174819219782264,0.9163644820979671,3.239457047707699,-5.696523880812176,-3.2150858292781,-3.169352304289399,-4.388869008242982,-5.344444489679472,-4.982002665524241,-6.227216827865971,-8.675105551713665,-6.396797641621086,-3.1988452585300093
3.4211829066248955,1.6136519289991054,0.945730667286087,3.904333988472305,-6.569751794576139,-3.5537247235793865,-2.772730046048196,-4.8176122654611016,-4.462465647163675,-4.666572077271981,-6.327718241719914,-8.138701649052479,-6.656657906706392,-3.3453882046504373
3.547965987817743,1.5228443271713181,0.9692277043633302,3.460154075779144,-6.585179476483269,-3.132675342074613,-3.166548582712245,-4.7231681299723265,-4.8200886491290404,-5.382015390227591,-6.632269692094855,-8.812414110453922,-6.696870311373961,-3.1499013931990114
3.2326857293498,1.5744325051931813,1.0825181329754416,3.346230191549429,-6.147559900276179,-3.540776551863839,-3.0875366832250157,-4.307357947168352,-5.090645165529718,-5.57130349628561,-6.223978534797422,-7.7695710528751585,-6.784529916611634,-2.9958252497340734
3.623543702119228,1.5434924985451774,0.9494860916216605,3.8151250821686915,-5.934366306003199,-3.4602239742114866,-2.8669476879458617,-4.7364442918344825,-4.551599299642982,-5.037813982751314,-7.274318388705932,-7.8033388296298485,-6.3943534640312025,-3.088121641103805
3.5687870781911526,1.4317549949262565,1.0940101555124877,3.5189362898167675,-5.683260556015757,-3.1557127556577087,-2.7551571640016492,-4.668389772157097,-4.720915100196935,-5.488749866859088,-6.558080406470202,-7.787891407043713,-6.345259783388998,-3.3323374188066857
3.1583888752869944,1.4431158388151568,0.907372393426695,3.719690738766714,-6.196565433146166,-3.4324953042673716,-3.1530605648918266,-4.93427324224355,-4.96330585965123,-5.529319418928656,-6.2587688093489025,-7.563548175812273,-5.9144895182810675,-2.9165355878971613
3.4048097661219083,1.680868001520987,0.9079068386194437,3.2833268704808165,-5.942638833940123,-3.7493737620942547,-2.841532101936283,-4.656728372080205,-4.4325751104331825,-4.787793496990952,-7.297218063535267,-8.962794662155114,-5.586125576358668,-3.4891595426708735
3.477864471901063,1.6596315066265221,0.9909895909415593,3.562840676331739,-5.9866158963083045,-3.565136337706812,-2.737394240306225,-4.212875438581591,-4.692539622993002,-5.360821185618747,-6.2534650913235215,-8.484429190652865,-6.782690937173015,-2.9400964581052276
3.5005233098144504,1.52848891780371,1.073673543270438,3.3224245780934454,-6.231151142671397,-3.683299549857196,-3.2123223894896737,-4.820420666309371,-4.877242569672225,-5.27138265740725,-7.1406436293566955,-8.315799984487679,-5.617679954024077,-3.475807165124466
3.511976939978702,1.600453702561066,0.9431746421508237,3.6646266751048966,-5.8726372867849905,-3.5543507541586297,-2.717889887881715,-4.796796133280823,-5.367427796352171,-4.684658400026374,-7.284641665014353,-8.047329055585507,-6.659734278418202,-3.3807267097972953
3.429068798912153,1.619602772719488,1.0757482917909846,3.483667847421583,-5.792439793875887,-3.5656394360388735,-3.1316291057453425,-4.893925175342253,-5.170666121286027,-5.083650814257322,-7.07271950751278,-7.577142850807797,-6.255166481471454,-2.8836855427187977
3.265005653201365,1.5045931115053992,0.9792756661724608,3.6906125993934396,-5.866269721524415,-3.4145985996095463,-2.7951510372158532,-4.5321241662152865,-4.613815156208836,-4.710391801481498,-6.787586629197233,-8.475868989630225,-6.348168029051922,-3.1766361880323664
3.3023618441929887,1.6582140444400184,1.003858517314239,3.536973796810786,-5.430770478967723,-3.340461001062048,-2.879315415083656,-4.555905186234118,-4.958248232365876,-5.184610623128685,-6.793513773415282,-8.63440854892909,-6.588102316007956,-3.3395987687849567
3.69198856367637,1.3969290769815468,0.9391950416717891,3.2019581063916234,-6.1769696569855235,-3.724641078775491,-2.7986545549800166,-5.047142126660566,-4.450820972922611,-5.59746910760968,-6.4526581740287146,-7.546330158656714,-6.182480981391044,-3.0443370033411252
