cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,cfall(2)_pft3,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,nfall(2)_pft3,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,krb(2)_pft3,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.001217880950500524,0.01295527423217856,0.06412096419968887,0.002266651729427935,0.003138426125266179,0.004190046013643384,9.69631012829378e-05,0.0029029133712508864,0.005202455931841749,0.0008171482124485912,0.00916425518971851,0.007932507720467006,0.007695994878885781,0.02739720320075776,9.673971623371849e-05,0.007602447737136897,0.007755385884460176,0.0009913142895286219,0.008289912549216875,0.00797807890855158,0.008246617531392995,0.009777606049387079,-3.4537989932096043,-3.5490017665239177,-3.584886709717502,-6.289779933014065,-6.470000041664525,-6.602156747875734,-4.5369637218163525,-5.672938048079271,-5.558252226768634,-6.0039523107309245,-1.0455299674917455,4.422498120944922,0.2185263112507375,0.09948057526316467,0.07142293907029627,4.124766085910814e-05
0.0012425599147036159,0.013839229575971394,0.06314187529780896,0.0022740994565703465,0.0029366774276210613,0.0040710605367434306,9.807424847730314e-05,0.0029653297959710803,0.005203550868491199,0.0007565778132876612,0.009075977052411453,0.007720973917840177,0.008070324058267745,0.026705560510776476,0.00010136605364395801,0.008269983505637549,0.0076049640434433284,0.0009713812202783746,0.008360960301655125,0.008107752043625911,0.00830129597869244,0.010104672265779612,-3.324547356701655,-3.409718892746509,-3.5634713655946,-6.0576162079340286,-6.28884313985669,-6.144826510094049,-4.2851347628947885,-5.268754626029171,-5.73892259516191,-6.2740746344247595,-0.95712892545165,4.22118900482959,0.22667006082074978,0.09612390036010356,0.07353015416542848,4.509523547832525e-05
0.0013215314051567232,0.013574782144335076,0.06503445669058883,0.0023104997746185934,0.002967825751875725,0.004075813874760977,9.79714210587024e-05,0.0028131152430115724,0.005493934621501181,0.0007901188467341477,0.009381080798183328,0.008112839789009903,0.007638531812263823,0.027508212165776424,0.00010264899414974607,0.008187497738732306,0.007600543370464749,0.0009974384034597283,0.007934304074733918,0.007749700486512104,0.007669869331856334,0.009963388080788256,-3.5079230224134825,-3.29489370951639,-3.4610743366863614,-5.819638016701199,-6.0349922385843735,-6.443732015631888,-4.499838531326563,-5.435750152154145,-5.24014774922264,-6.066867357554403,-0.9769345437819182,4.286793962181276,0.219987041816802,0.10353767088145477,0.0763088408144692,4.2914597125404084e-05
0.0013169016831174093,0.01367812466874961,0.06863721270237033,0.002277071256004372,0.003128495242288489,0.004209776165419138,9.558036420584447e-05,0.003042729643120052,0.005258490949608651,0.0007804081717766756,0.009245354586735803,0.007769283969579563,0.007949214603277811,0.02690361572714873,9.943161090529867e-05,0.0077055222121253574,0.007631777541954718,0.0009672123370723702,0.007713534213698259,0.007667182667788986,0.007662313077333546,0.010393189276001157,-3.390203344584879,-3.4421343141820637,-3.4242685928742587,-5.836378677920866,-6.44160657591275,-6.411281023526168,-4.273695378446014,-5.366358597956555,-5.4849797005082985,-6.28554212367884,-1.0085029671398122,4.183849740374525,0.22464010776939827,0.0963552754290543,0.07324395935953705,4.1983440832081635e-05
0.0012879540121701202,0.013483713761315786,0.06564213802494825,0.0022210202661711287,0.0031167231707529253,0.004432491002045542,9.585022470465197e-05,0.0030866982268208084,0.005225774325713881,0.0008225279770883564,0.00869752983039734,0.007639203317159856,0.007919919912062746,0.02665979216102945,0.00010201367327915496,0.00801269845155561,0.008066867316141374,0.000961139418061774,0.007917930158214397,0.008105483697580858,0.0078853460515889,0.01032789835393589,-3.5364133823134454,-3.4803361428903314,-3.332924539753776,-5.898526342618551,-6.649530550809148,-6.119596129931066,-4.448708745548773,-5.67682286724098,-5.356848396427196,-6.18520698594821,-1.0234576503272022,4.387092664794905,0.2300867282170726,0.09498716589726827,0.07456500912095729,4.3014979903233946e-05
0.0012619865606475615,0.013535574134944377,0.06704305932367909,0.002244116870190431,0.002966776270100539,0.004174638020284036,9.898009112063024e-05,0.003047858384065469,0.005347864824959465,0.0007978309909167289,0.00877016313524631,0.007606710467666368,0.007950602729525401,0.02692712314532556,0.00010112217776339625,0.007902756194612792,0.008345055201627836,0.0009816250152121391,0.007666329800914326,0.008039121119170526,0.007806480391647274,0.009579158264452062,-3.4472092374939067,-3.5669695252882736,-3.3690609028379783,-5.9513338075240485,-6.175486006040687,-6.6046523504694,-4.56199224255424,-5.639891673007801,-5.229020339745435,-6.317479050352025,-0.9916241868558635,4.256967477054243,0.22740338672935184,0.10161787224650569,0.07331307012472313,4.489560127510143e-05
0.0012593878777239342,0.012930424192268648,0.06290309944278462,0.002263043609181179,0.0029861240715726516,0.004338812665192923,0.00010168833044920262,0.003002352767037266,0.005429688549616992,0.0007700946695454577,0.008663313195597355,0.007990367738521216,0.008096147862110015,0.027973492190451487,9.995646455754871e-05,0.007855028841258799,0.008137352040551446,0.0010431734560572845,0.007915999715736876,0.00835518097983803,0.007600201166822827,0.009650670070360108,-3.4856698174215555,-3.618721644128403,-3.5924353499960637,-5.764383954490714,-6.59468446547873,-6.0965576151983845,-4.514913013114631,-5.689060433286697,-5.7685117735077505,-6.28478778609662,-0.9646710571834736,4.531785183107618,0.2196206180833876,0.09547201373757604,0.07266335613350122,4.456608738717552e-05
0.0012626494833943287,0.014210512896595062,0.0657679275918498,0.0022123224555097272,0.0031059468964032273,0.0041817326298909255,9.679532393739635e-05,0.002988634519826926,0.005413546365288566,0.0007621420420602163,0.00888130787571764,0.008262824820225707,0.007961178659673763,0.028390856789951652,9.930013357264822e-05,0.007645959151651653,0.008155343833172676,0.0009575387632554927,0.007905222546881663,0.008015616068620569,0.007766040519131915,0.01022781639611578,-3.308377361251551,-3.3366359833048125,-3.519207199202973,-5.85472243689366,-6.2989480030240275,-6.431953387896849,-4.343958901546875,-5.6248572813052,-5.486632141611178,-6.384617845128654,-0.9750184384535394,4.187401196867016,0.2312069223088062,0.09925408994479536,0.07058703006729954,4.4664828867673436e-05
0.001292956029102829,0.013661683454699553,0.06640403215458787,0.0022593142342121155,0.0030161787438627856,0.004340718689357855,0.00010305706965206385,0.0029275882023217996,0.0055342751609368445,0.0007757910304459488,0.008693498925806948,0.008181826156113601,0.008027396414229237,0.028276659392283944,9.532145203699934e-05,0.007609540658292006,0.007851605382662708,0.000994287918440583,0.007808690457387846,0.007880077275709746,0.008328754232475772,0.00953218159561789,-3.5981369956476623,-3.389665971511137,-3.582577252183478,-5.817373952419576,-6.2842578568900676,-6.115435335415419,-4.557663850148737,-5.421856793915762,-5.407973060982516,-6.4773758744185495,-1.01081866361919,4.2119937550844915,0.23426587149133626,0.10170706670683038,0.07420989514246248,4.484920734224016e-05
0.0013086678379214363,0.013318576511549763,0.06289300450509984,0.0021452043102312096,0.0029431659947809436,0.004302634649834943,9.75858835575891e-05,0.003031154610529915,0.005405360466853812,0.0007860543117540389,0.00856358838237158,0.00787635421362269,0.007712603084250341,0.028142699202817954,0.00010059412195625722,0.007810136594227336,0.0077241597268199935,0.0009627338765131444,0.008000069254519735,0.007811305263877026,0.008276524348856637,0.009472941048389714,-3.502204770248117,-3.6053140536863997,-3.326745911061176,-6.090232610277283,-6.454292038934334,-6.555110822319662,-4.4818513570934275,-5.6179119644354625,-5.406528332428645,-6.2424796214419604,-1.0336965601930572,4.212497012663815,0.22647529385180518,0.10136894145717985,0.07076403656425334,4.1431444703849466e-05
0.0012637437445847466,0.01319667701692489,0.0631060088167148,0.0021149194294817412,0.0028909988837070664,0.004414181687190145,9.961724852902357e-05,0.0029998335279226703,0.005396622932517277,0.0007935520207592857,0.008987541547260386,0.007799260950772557,0.008250822066443408,0.027119047830016563,0.00010352513290768647,0.008277348433302165,0.007920010162134809,0.0009591380684636226,0.00764004446084942,0.007898871918822308,0.007849580717087527,0.0098012425511453,-3.5272811285412584,-3.374397071050965,-3.3369593567723834,-6.2710237062052245,-6.253093011563809,-6.462166726066477,-4.2621370779502925,-5.505063355425887,-5.746300370461998,-6.193083639048981,-0.9623697711158847,4.312771046354573,0.21987606289998032,0.09479426651388755,0.07170107541352877,4.4695391933946504e-05
0.0012905991733074306,0.013489625184788228,0.06348040747955447,0.002228582658165609,0.003034081045621282,0.004492784795841206,0.00010292394084461111,0.00292917324165052,0.0051877068167805905,0.0008018234239080364,0.008990909862967716,0.007834583947320476,0.007993049904037722,0.027355757767401012,9.950468415172876e-05,0.007965373173799214,0.00817256119097425,0.0009616697522010988,0.007877608484126919,0.0077894377945906665,0.007606024403307976,0.01010100644435433,-3.4088757032893797,-3.4909882620953443,-3.4215581920659788,-5.856110109507945,-6.471019710438242,-6.181374621553673,-4.286008861996569,-5.326132357987925,-5.5306702913867385,-6.541925307529175,-1.0009387519365074,4.476074162982115,0.22178312366209546,0.09602723879289979,0.07636048773990824,4.380382375322205e-05
0.0012174209505076904,0.01407967754204697,0.06607034477143847,0.0023018333852815164,0.0029162611843979217,0.004251793701019805,9.570060952834213e-05,0.00289881064973012,0.005518413580147193,0.0008221819233326145,0.008885254386746757,0.007936138504316969,0.008022793357547627,0.026737843949429952,0.00010205960916628678,0.007682851013859617,0.008386395520814011,0.0009723176547121292,0.007618627683748808,0.007869285410344512,0.0077057757497033,0.00983259689553298,-3.5117902835275725,-3.415317149232261,-3.619610674174703,-5.87093573849757,-6.316416387708913,-6.350892219369228,-4.269051727665397,-5.491434538560539,-5.763562411336126,-6.269668230750093,-1.0456008539327557,4.486647432013739,0.21923549562824604,0.09427496277626791,0.07711623823055133,4.384173450836907e-05
0.0012878221005704733,0.013543888792285151,0.06428168138663434,0.0023047832271730954,0.0030162084136884956,0.004360856583886353,9.86317128717407e-05,0.0030125836789576524,0.0055266379296338725,0.0008114677373877478,0.008972161757677734,0.008297277926009363,0.008065267468938611,0.028308017234942747,9.807904722035544e-05,0.00820437479957456,0.008223320897012455,0.0010144718132984953,0.008347192404520058,0.007720305381751255,0.00813686578832667,0.00958868241566199,-3.2913543662576545,-3.505472464216733,-3.4600643523301713,-5.749568936689835,-6.0493382158741325,-6.640760129920788,-4.491487330275772,-5.323175373868403,-5.699899304840172,-6.02214926193017,-0.9574654664144797,4.570795366848989,0.22614041843564792,0.09798965696639401,0.07422835802362172,4.4176181405123824e-05
0.001253569478257631,0.013761374166423774,0.06685309006860504,0.002195905059053145,0.003086491116275748,0.004137844214382022,0.00010022625041714526,0.0030869230269767794,0.005199265260318477,0.0007586458833419606,0.008998949075621982,0.008019985713552306,0.008059824856794542,0.027110183119047712,9.78379603161931e-05,0.007633742281575746,0.007793086421117311,0.0009915288486182507,0.007780891248648087,0.00802633019640159,0.008038389526295596,0.009815289478277301,-3.4400519432167482,-3.4332524367536266,-3.2801294338551386,-5.825077059646801,-6.659589680849354,-6.573468764761192,-4.612215281895634,-5.345535200511353,-5.594279554765512,-6.51922658562288,-0.9627301861792541,4.295358488350486,0.2349409091028671,0.09963935589537073,0.06999414506480311,4.307414610507707e-05
0.0012738749226330547,0.013496373681021235,0.06626076735249681,0.0021930135727284447,0.0030602402517191547,0.004163349654443032,0.00010051129757315369,0.002805499874860719,0.005191755452894624,0.0008047228965890261,0.008958293666648085,0.008157885257115973,0.008001258229884496,0.026994194843142978,9.853535187379646e-05,0.008283020881962894,0.007766349010624809,0.0009529074660115863,0.008161893416442861,0.007821557015450882,0.007691097637187037,0.009636709055769339,-3.3007166453412826,-3.3282037699213127,-3.4219114301779006,-6.27461318927843,-6.352808415705045,-6.209230616422012,-4.358842098024124,-5.338457410518622,-5.687461165375167,-6.215099220811345,-0.9761211278760117,4.395023041652725,0.22511682086220008,0.09792322188278671,0.07228862279837175,4.086135630589302e-05
0.00130896015116935,0.013078092261458094,0.0660118685258815,0.002289540999755752,0.003128121671587768,0.0044766199985637346,0.00010136392400501815,0.002804669819416399,0.0053037956454594455,0.0007524382831783928,0.008913727977889916,0.007971279165650894,0.007859684916295616,0.027851473048439473,9.79455166439133e-05,0.008118656206325677,0.007835484979389658,0.0010029898915989827,0.008280491407159656,0.00780694556520546,0.008220201167147978,0.009536731849791796,-3.372674978755189,-3.3627896636280052,-3.384487367225976,-5.940815775827841,-6.088843019428684,-6.115995148863059,-4.236753767730554,-5.29976846074897,-5.624452682731363,-6.26749720465052,-0.9672816224028264,4.1509988142374565,0.22444953604499235,0.09408331627342456,0.07390371894057711,4.1195439211424e-05
0.001215145340833462,0.013561395064803874,0.06269752430068733,0.002331305762207513,0.0030660452703453046,0.004281744367823223,9.547244416723622e-05,0.0028681026004643805,0.005386422061602015,0.0007628312459046397,0.009361295521135229,0.007629360450909913,0.00777606592480129,0.02769355608995126,0.00010452271761547422,0.007603993824304152,0.007898130180619595,0.001005852213914482,0.008179759753240022,0.008203009365035006,0.007778969573216873,0.010016473232888928,-3.4940742887640615,-3.622109119652337,-3.3672490178991183,-5.934405496252643,-6.6532893701422156,-6.060625698048261,-4.554320350133671,-5.750247089446677,-5.742230854042026,-6.18159033567932,-1.031118699410765,4.200786679721334,0.23090885225017346,0.09752458490841145,0.07452318620542071,4.336868457287452e-05
0.0012987966831879414,0.013622125638475818,0.06424504160193224,0.0022052931385734918,0.002934579328557779,0.004175281481512217,9.748258369231792e-05,0.0030566678372946268,0.0054917160006078885,0.0007656398774206573,0.00868882162293078,0.008001603176003754,0.007788949382577618,0.02890563905872954,0.00010107687105445917,0.008153219174382276,0.00767822599878361,0.001040171732737493,0.008271337485016834,0.007839948721529771,0.008255599088127638,0.010166370701139757,-3.471784907409569,-3.376329122053536,-3.422104411581721,-5.736039229300477,-6.307678917531784,-6.177939768229868,-4.618751074587543,-5.283949571763972,-5.487492679855097,-6.412678092439561,-1.0145307799298082,4.353186384673919,0.22116853170458667,0.09579067002976234,0.07024679521981418,4.4668556024464955e-05
0.0013072909055510634,0.014075548035305885,0.06648160283589871,0.002283697989184561,0.0030695954674715693,0.004421286405627294,9.658888020355627e-05,0.0028039956927622747,0.00564374837872173,0.0008086654370248958,0.008673724531444745,0.007882247257072818,0.007708246846782824,0.027437187927197678,0.00010016637698043716,0.007612809485732693,0.008197986790473295,0.0010151113034064328,0.007910331516803,0.00822345607654243,0.007773687849287191,0.009989147825753768,-3.338888254956663,-3.4399395614854185,-3.4021861216511406,-5.7068967981260315,-6.606108321137498,-6.304819555424464,-4.346601221685407,-5.400978814347394,-5.2773647368658265,-6.16102348254128,-0.9510677445448068,4.193812263260404,0.23115101554144998,0.0953668323135494,0.07144314610280834,4.191442879405965e-05
0.0012193561242600656,0.013584518507186907,0.06460213201069095,0.0021477108857184,0.0029767844755862597,0.00417979705068975,9.800985938251792e-05,0.002880315510490059,0.005619272401553822,0.0008256318192854503,0.008975435741061674,0.008008615263606904,0.008058866153301252,0.029127995323445073,9.840448955873192e-05,0.007847522552068213,0.007656726878023841,0.0010294292757633211,0.008373486898007019,0.007963556793136074,0.007906659524077896,0.009584205693829841,-3.2891324192992673,-3.5916785175443104,-3.330341400346284,-6.204128205377321,-6.2413956003958635,-6.151057608350704,-4.338731579409482,-5.5022351111632,-5.541859244204561,-6.4784533513982,-1.0119714681162515,4.220472762868486,0.22899891884914206,0.09605900231221323,0.07629218578789872,4.122259182361222e-05
0.00130221467455548,0.012946712971039998,0.06829414273457907,0.0021662226557436254,0.002969299323477022,0.004365564916049599,0.00010013213880048537,0.0029235096140775175,0.005251698210281505,0.0007581586194879418,0.008870536377250137,0.008313458635171475,0.007870639517032227,0.02843847721674279,9.855467160876158e-05,0.007879579511620414,0.008012221404614458,0.0009818494099123613,0.008232865203082765,0.0076094276785944985,0.007710545542990952,0.010121578586926246,-3.5954224074465277,-3.333655162241279,-3.5838925840111764,-6.01100459272892,-6.616934660386676,-6.0984777167279125,-4.401146658943613,-5.290084663878036,-5.353151038707171,-6.005880478233584,-0.983710352038603,4.487935097929448,0.2294237062203459,0.10035286075795041,0.07447710926401573,4.098577403542094e-05
0.0012785233929536216,0.013840438230849487,0.06499030840489708,0.002177001466540589,0.002943792533898431,0.004215811563505778,0.00010188310583196454,0.002996601580725759,0.005566134155916135,0.000825584189759454,0.009126473744381544,0.008287881533274461,0.008063317801575107,0.027024531468738743,0.0001039678344749976,0.007838798133622727,0.00809247875092868,0.000983845173518579,0.008339278725172199,0.008358345165240123,0.008224319686342617,0.009724973844084453,-3.491506393965639,-3.588607355981456,-3.50051389718598,-5.800712143174283,-6.101201092550846,-6.449540804854235,-4.3082192334358815,-5.335518930417667,-5.595948560974445,-6.176127441735903,-0.9563983498021296,4.268377915077111,0.22428522477665497,0.09630111159136683,0.07041984905423372,4.169928992905382e-05
0.0013053091142138761,0.014168015265432122,0.06580640359632646,0.002293416361482561,0.002899421171400375,0.004334696563591639,0.00010046419291112703,0.002976478350586992,0.005456480750995934,0.0007836422914715709,0.009436309061660339,0.007976622193332996,0.007752102011688077,0.0287931434633283,9.695687973732873e-05,0.00805917123388913,0.007841640273442795,0.0009904898324690954,0.008360023748010755,0.007685096457317274,0.008142317006572376,0.009447198637295932,-3.284335545907569,-3.461481156277894,-3.412825016562101,-6.183749742647824,-6.110329933747008,-6.41978480035412,-4.238490608014338,-5.359297049870847,-5.715298457668201,-6.500821684094185,-0.9668706065350745,4.175844693948229,0.22550637804054266,0.09596708741743312,0.07487164417086745,4.2514783245899406e-05
0.001331490845862428,0.013789618458009266,0.06801391022208982,0.002268323048512517,0.0031669408839849656,0.004249562775911721,0.00010221275141179135,0.002907839853671566,0.005487970680047092,0.0008143398171594259,0.008922610361019854,0.007713323931362308,0.008075648439675918,0.027060638695266828,0.00010134061569853083,0.0082277380626564,0.007885219903874627,0.0010324896125601488,0.008299180144147864,0.007837391912917395,0.008063220565795696,0.009503479238987741,-3.603503283380738,-3.313095816461527,-3.358211453635535,-6.239458312536667,-6.282839828372311,-6.574774117387744,-4.577339097413129,-5.58995540614578,-5.588997808426813,-6.198719494332384,-0.9611146044856335,4.167613161091613,0.23275823473343193,0.0978747915292159,0.07608256683880468,4.274628940918995e-05
0.0012506184086197806,0.01335285302642039,0.06647514430809844,0.0021896848474021063,0.00314742453195365,0.004204870221422931,0.00010000610605325123,0.0030100678165839796,0.005441052424704972,0.0008158462244335645,0.009090301325093985,0.00804813320793943,0.0078321883089502,0.027890739483106934,9.693122180805383e-05,0.007932591700853002,0.007857902619641588,0.001007695373002883,0.008192631617472596,0.007645211335223729,0.007859794641240786,0.009920259249463536,-3.319273183967989,-3.5592297543257865,-3.5176311722369626,-5.949251351165525,-6.489021683034913,-6.564144979198895,-4.428901017789016,-5.521349714939326,-5.6649338510880405,-6.332034668482944,-0.9681380430302395,4.420141548042885,0.22846181202741397,0.09708281912956909,0.0714729963010195,4.167038969873769e-05
0.0012872534785897962,0.01399963845065049,0.06405317928452717,0.0022448507186483223,0.00293008064626053,0.00433747880341191,9.73461772543943e-05,0.0028926213146531383,0.005559397524456095,0.0008211239478213963,0.008628448513231959,0.007732971930758994,0.0081682046761592,0.029347023912126242,9.85988267553124e-05,0.007633306827542191,0.007812931947295884,0.000969300519360712,0.008011176375489919,0.0077509378183853355,0.007649408952991856,0.009587958118259163,-3.3064609202710145,-3.569083831892861,-3.4291881117677794,-6.146736826883954,-6.056047107274639,-6.089876112840544,-4.398627976677292,-5.416972120573209,-5.396136698142575,-6.6067263879071705,-1.0040836316279214,4.2821102853935225,0.23294231157591877,0.09574604692807759,0.07217368055221432,4.499869334760085e-05
