cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(0)_pft6,cfall(0)_pft7,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,cfall(2)_pft3,cfall(2)_pft4,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(0)_pft5,nfall(0)_pft6,nfall(0)_pft7,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,nfall(2)_pft3,nfall(2)_pft4,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(0)_pft6,krb(0)_pft7,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,krb(2)_pft3,krb(2)_pft4,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.04502567040488671,0.0896799236063131,0.087703458104172,0.0886081016051776,0.048260019204705275,0.007311151050028802,0.015155546236613677,0.006912037958398319,4.8935439411181145e-05,0.00017730395945344613,0.00022086500872332072,5.0567120389506e-05,0.00019897854540286221,0.00021770946684938373,0.00041363156578924095,0.00028859779739990156,1.018268491763049e-05,2.0928226769213108e-05,1.4635751980885812e-05,7.013005057391374e-05,0.00010383448794781523,0.001044308675595532,0.003541674420261625,9.55252546009857e-05,9.61903762931626e-07,0.00016087321745602564,1.780406061313944e-05,1.0117581295861262e-05,0.010065282541624187,7.861685461671988e-06,0.006989944943471224,1.2489760750269041e-05,-2.0510584458704546,-1.3447466712771754,-1.000603519999272,-1.0480267287914682,-0.9951386300435398,-3.9932549591734716,-2.950170863266893,-3.797222793407504,-7.884403146673095,-6.972888109695268,-6.903079483327297,-7.386084895880342,-6.3714471066478655,-6.879721910501962,-5.305526229186102,-6.110417846354909,0.7583065376041549,0.08881313114443296,0.031490495476318325,0.01565162843141089,4.908866434314363e-06
0.04276457046842184,0.09355421317576146,0.0867173525288819,0.08845548096037965,0.05012485569774713,0.006656582623921043,0.014655646247046314,0.006658277830500492,4.9325291898321425e-05,0.000172214733867846,0.00022347512493218544,4.834407449575928e-05,0.0001982430042596514,0.0002221924541006114,0.0003919593209154023,0.0003049375685267282,1.0130810234673536e-05,1.9852362175962847e-05,1.4131439492740079e-05,6.883507215439672e-05,9.578072102564103e-05,0.0009708137336886994,0.003598162442784688,9.566511623417437e-05,1.0396203066607972e-06,0.00015423393178831224,1.689973172684864e-05,9.896754583320546e-06,0.0103181980812303,7.653209133838083e-06,0.0070331891112104744,1.3206198154826517e-05,-1.9857311867474952,-1.467865290859014,-0.9866168127155099,-0.962385434248606,-0.9713515673078463,-4.2637279593757755,-3.1303380577888116,-3.6294176453489206,-8.013473723941884,-6.949328599822865,-6.762429240720599,-7.4141944267818705,-6.719482866074412,-6.850839673734172,-5.15400282767703,-5.843184319208909,0.7218503318601063,0.08858195141706673,0.02855407686626465,0.01574534788874538,5.125317161599302e-06
0.045485608110070574,0.09005719590012912,0.08673993216903524,0.09457738068390424,0.047463363199895726,0.006717476990288966,0.014715635007004235,0.007238218440208038,5.0821905569851365e-05,0.00016606241781869053,0.0002287805400606576,4.915236764686577e-05,0.00020282084300320542,0.00022308349707952848,0.0003997405078725524,0.00031030866415476544,9.953565939874602e-06,2.0906823421090497e-05,1.4325071323784234e-05,6.720921395393291e-05,9.870365229148647e-05,0.0010216605881797206,0.0034115856698608673,9.933888991749996e-05,1.0334058592601781e-06,0.00015368353435966445,1.7364663650286803e-05,1.0323534641545841e-05,0.010323858705400335,8.261893097295802e-06,0.007215923155929788,1.3382332353999275e-05,-2.025462873031461,-1.3357712338884833,-0.9889824521662403,-0.9826713596813118,-1.037946182557249,-3.9824018981303624,-3.043792725120205,-3.7796210671150208,-7.529828511283399,-6.929293840593446,-7.102509971496113,-7.601582738524493,-6.443977379230365,-6.912538372882984,-5.026596084236719,-5.626056422992339,0.7357397938435366,0.08907431484257992,0.031333913541431425,0.014466915097008067,4.77049853278992e-06
0.04369782940356224,0.08775274707887809,0.08236371212442024,0.09189792114383225,0.05024936957245492,0.00725232582305585,0.01486573860150573,0.007339633525061699,4.912995777223628e-05,0.0001634689441982677,0.00021267952429400962,4.800932977791086e-05,0.00020105576610784606,0.00021822482191636826,0.00038905338180370816,0.0003076632449210587,1.0133215801998099e-05,2.043626154290409e-05,1.390140624493715e-05,6.967865393249361e-05,0.00010322116939137265,0.000979524676232013,0.003473686380013537,9.615448390960823e-05,1.0050009409025603e-06,0.0001548094123982523,1.717358904457293e-05,9.644888048395362e-06,0.010154934807943506,7.6179630907560695e-06,0.0067564304468461485,1.289383146673842e-05,-2.068277162824385,-1.3324376518935381,-1.0040700603259687,-1.006205558677321,-0.9967721077942261,-4.123831870107289,-3.22910243517156,-3.926002903597026,-7.5102712408566585,-6.75789977665257,-6.690783044574085,-7.341736176565161,-6.6036993546792955,-6.760620504438443,-5.033299239214617,-6.166107386744623,0.7316171199942733,0.0870537625730861,0.03018284978939559,0.014316404756069582,4.823013010461812e-06
0.04304647134100588,0.08688137210991223,0.08291931544851011,0.08780059952934495,0.048756399882943134,0.006836121074814516,0.015291979171279944,0.006931770995758521,4.857720498406148e-05,0.00017177016637183145,0.0002221167489242961,4.790417923958134e-05,0.00019590342752979963,0.00021493430166511014,0.00041116700997118755,0.00028919056256142777,9.932923375282813e-06,1.9984188248382584e-05,1.3421582963581162e-05,7.111171342823437e-05,9.752997310640403e-05,0.0009811524438456825,0.0036046546095018167,9.850485857103648e-05,1.0157358647666656e-06,0.00015766212642324474,1.6932603366013314e-05,1.0140618548354395e-05,0.009624138126570805,8.216092601454608e-06,0.00661052508017264,1.2796996546972309e-05,-1.9126977858301746,-1.400633144027596,-0.9996137456926372,-1.0305017043176756,-0.997897165200467,-4.110280666792566,-3.02432181854199,-3.908417858540456,-8.043837428580144,-7.046022552211806,-6.8531195333256685,-7.518485331353242,-6.836122195929283,-7.119186564926911,-5.269558533415733,-6.0618426748271705,0.7442734642596114,0.08894203799125301,0.0303453205890261,0.014497883594683651,5.028707144848738e-06
0.04434297501498634,0.09266830799638942,0.0886958578674162,0.08973270673276075,0.04665079834597711,0.006849113168783424,0.014927164878963072,0.007102380255471398,4.830505813201521e-05,0.0001731973341346169,0.0002230510328021855,4.753903342071998e-05,0.0002006892033818004,0.00021294477838372015,0.0004088573264269941,0.0003055101680433985,1.0218106891852636e-05,1.9120781398758937e-05,1.351277777310114e-05,6.709480469504778e-05,0.00010416842760980135,0.0009649785323063026,0.0036245248811188503,0.00010099883048048174,1.0418225496391383e-06,0.00015650593353138485,1.6622024599805667e-05,1.0010194177496101e-05,0.01015282053999836,8.277861198800356e-06,0.006681128937064047,1.2872233293878347e-05,-2.0918318712385076,-1.3477909787642264,-0.9784999928519792,-0.9506841873101406,-0.967542316261793,-4.300010150599699,-3.070705218438647,-3.859664391522543,-7.740809822891098,-7.3309987019589595,-6.572278357034899,-7.3038795559305605,-6.914606385386038,-6.47612837348353,-5.018860059140855,-5.906212730294169,0.728336445769516,0.09247591857442285,0.029661815673587097,0.015646909978256417,4.8628158105004404e-06
0.04337327941326704,0.08925040750277188,0.08399362571972166,0.08659692597354154,0.04732523539221593,0.007046900415858435,0.015481373866939726,0.0072479522521995835,4.878256580580623e-05,0.00017725263488770548,0.0002294174594945336,5.004124905134969e-05,0.00020022970486822023,0.00021546425442296594,0.00040526608091342206,0.0002887219905373578,1.0217262926614126e-05,1.9754679133227527e-05,1.4255519014311927e-05,7.107939734049834e-05,0.00010349452958747008,0.0010092772037029998,0.0035340901479353685,0.00010489887854666621,1.022077878229945e-06,0.0001543889651278239,1.782810359038048e-05,1.0405166938456519e-05,0.009686014359544689,8.205970975707662e-06,0.006571140822801832,1.2442214782563465e-05,-1.9333362489609898,-1.442669316081816,-1.0353955998541708,-0.9806282935753065,-0.995322581883721,-3.9402429537448054,-2.979590681544306,-3.889687022583222,-8.016214786699644,-7.0681959243642325,-6.923478591279287,-7.336271995749822,-6.616735057576292,-6.687384204957145,-5.022233720933479,-5.9770692603072515,0.766549962652499,0.0882558935602869,0.028528949281274876,0.015374314462403268,4.778495561445306e-06
0.04350412704215973,0.09072891977292606,0.08741915620241301,0.09332759107219823,0.04907874782947746,0.0072613997194912365,0.014962668959939161,0.007120016832722594,4.944161536634748e-05,0.00016479349838220263,0.00022625503270748542,5.167448125230616e-05,0.00019440116662390025,0.00021646424217513884,0.00040060868788951374,0.00029345094953369,1.0159823758350615e-05,1.905541932806775e-05,1.3872182780376731e-05,7.045067729704178e-05,9.641450669034963e-05,0.0010498018067305838,0.0033851056135998066,9.579505423889e-05,9.929652755238992e-07,0.00015419140603056656,1.7814220616059074e-05,9.649154389511599e-06,0.010163075325073313,8.19601582697264e-06,0.006794085158851511,1.3375240573351755e-05,-1.900419046648184,-1.3409828640198167,-0.992952328190658,-0.9729694427868348,-0.9892537805598528,-4.100552151265542,-3.222505015842778,-3.9632835286759107,-8.136961050551928,-6.856705218767694,-6.916608578613524,-7.171948284933996,-6.631872685977258,-7.111543697332855,-4.857628327975622,-6.093142951757838,0.7735720026769569,0.09130366312864285,0.029169664447044077,0.015631064284534275,4.944070300956277e-06
0.04222017703292246,0.08892458952312937,0.08632006350355279,0.09188397550512628,0.04709878580297065,0.007089892466025268,0.015454947115901264,0.006970115971977863,4.836371630873163e-05,0.00016628686113269271,0.00022165209940855924,4.7503054449242284e-05,0.00020189051877203957,0.0002114491128336693,0.00038133235278828205,0.00029672403723605094,9.553408453848663e-06,1.953822287983822e-05,1.3850546875396787e-05,7.313123757343967e-05,9.607185467692187e-05,0.0010436774527267782,0.003545650532728147,9.684427576094874e-05,1.0491038221083306e-06,0.00015663076199099786,1.6981442240034688e-05,9.638446703187984e-06,0.010345940873798599,7.830660123518192e-06,0.006772084795663539,1.2405782932394591e-05,-1.9607531088580854,-1.373747472190305,-1.039157287508366,-0.9547131213791257,-0.9821052398904947,-4.1234653881099845,-2.981851561324579,-3.654767868934438,-7.989530937475797,-6.699097225147189,-6.749277250087013,-7.364882453651903,-6.402682010705544,-6.806130071337716,-5.160259887274643,-6.1747317377673765,0.747688897803991,0.09111132610198722,0.030683625202037476,0.014988508409080151,5.103347585630162e-06
0.045112027145908444,0.0861466896290527,0.08178625466010583,0.08835033303492765,0.04712008960030708,0.007348545772871924,0.014357262867842386,0.006973667009903065,5.0075661163377435e-05,0.00016611878897288424,0.00021467219459862422,4.930950183153318e-05,0.00020160918404540188,0.0002173208146455374,0.0004108572022183518,0.0002948551276925298,1.0235921890613698e-05,1.9153472238903527e-05,1.3676057308453011e-05,6.675163003326515e-05,0.00010290153909191745,0.0009761337008495525,0.0036834774906378803,0.00010236370829994461,1.004933441915031e-06,0.0001616983602970373,1.6907146975992126e-05,9.646625866790548e-06,0.010419385249359592,7.933797541171429e-06,0.007190679085493967,1.2509003301019534e-05,-1.9792751530076227,-1.422582701627024,-1.0197869307592622,-0.9929095484180669,-0.9627096977662641,-4.042081266702073,-3.1227975835430253,-3.697515459200429,-7.939070991583996,-7.2782077835922285,-6.883500333289585,-7.634069746981994,-6.61817447428254,-6.925065547580387,-5.1907163413434745,-6.1564754911598785,0.7719442765041016,0.09413428359504819,0.02992714557390785,0.014753893965474706,5.14663176209925e-06
0.04206715282452095,0.09085483435410066,0.08394732611545284,0.09259400130476743,0.048164892724200915,0.00696262763408701,0.014821093658189448,0.0068999403349466505,4.9971292223162714e-05,0.00017055207494003912,0.00021196051454408157,5.122833196351234e-05,0.00020043476173013918,0.0002170806283066399,0.00040283009172309496,0.0003051678348002429,1.048322707408733e-05,1.9910433273836264e-05,1.4274937591109166e-05,7.176373558557364e-05,9.724081749008719e-05,0.001003592850389851,0.003590533690080372,0.00010210897471807105,9.595407490167943e-07,0.00016623285927460984,1.7694350743840693e-05,1.0329259119859622e-05,0.00964081437513728,7.983874273323296e-06,0.006864445488184013,1.2573852048334944e-05,-2.0278689004886887,-1.4106882271062455,-0.9754062208550963,-0.9613911130862856,-1.0386598469939796,-4.111058765234037,-3.082914636383579,-3.727673026840893,-7.845172856138165,-6.725524173997362,-6.808095712289673,-7.380410738371784,-6.867986141324647,-6.693266485056943,-5.136193112531014,-5.938071620320838,0.7866352282558035,0.08936187672876685,0.03137796828850198,0.014357287706373076,4.873808056085922e-06
0.043523638527392564,0.08983768687929697,0.08264931595249325,0.08901100782393613,0.047167550806363964,0.007146861145550365,0.01454334150764567,0.007177448679273228,5.049467094891634e-05,0.00016501993016899332,0.0002179463908522511,4.928404705672125e-05,0.00019679059995673085,0.00021175875536918578,0.0004141725296206432,0.00028527445665821647,9.745688990784844e-06,1.9186871922336295e-05,1.4027727964260615e-05,6.9367065822905e-05,9.822730363022443e-05,0.0010271124211501657,0.0036155687547388474,9.541883842450024e-05,9.818380636451282e-07,0.00015531515642966146,1.7724812142230062e-05,1.0201618202755776e-05,0.010304889651346473,8.00352057142445e-06,0.00721068164827548,1.2520964566267482e-05,-2.0439164671863863,-1.3426742262776798,-0.98912521741839,-1.009699257370231,-1.0482489185491444,-4.281991972883197,-3.159464497985846,-3.697939044716382,-7.806357840586243,-7.0077315210637146,-7.195193598619646,-7.181255978388322,-6.692175503586604,-6.640422948131928,-5.197324452358802,-5.694539926950557,0.7716131739603878,0.08559668220714677,0.030977492044337137,0.015332095558370359,4.979159963123068e-06
0.044470824693004014,0.08584048780454538,0.08916913109121279,0.08782841584907375,0.04753353519966762,0.0067769400040127,0.015068350534228513,0.0071272128496986,5.119052557547578e-05,0.00017451113669558074,0.00020927242434085736,4.8813397220964625e-05,0.0001946120295995362,0.00022489520809355012,0.0003985466673812707,0.0002972345190586115,1.0292043444734888e-05,1.9250531569560034e-05,1.3373553958636158e-05,7.028925531409847e-05,9.81933959410091e-05,0.0010088978593527024,0.003521885733195033,0.00010137345165812028,9.768310246759416e-07,0.0001557133102827181,1.6340044210903123e-05,9.742820531137967e-06,0.00987500866858612,7.75169676997643e-06,0.006934557377788191,1.2806761452573338e-05,-1.9173751283136724,-1.4497995104272243,-0.9946259655294318,-1.0318307565737856,-1.0062086900361327,-3.916045836522476,-3.1247386991738972,-3.9808290443717693,-8.01684439243692,-6.761165965094083,-7.224966948745688,-7.6599226129259765,-6.461954283897467,-6.907655564679601,-5.086110950309397,-5.635451672940773,0.7448330645896151,0.08598871654116781,0.028688966463580986,0.01546789970819117,5.245568340321311e-06
0.04186503806912512,0.09266670628000731,0.08559773600211285,0.09133682909175814,0.0479326119184542,0.0068155781938735414,0.014284253170193311,0.007271947831364014,5.000827387394542e-05,0.00017790372576092256,0.00022017101962085034,4.902141405646376e-05,0.00019487232112760266,0.00022358083208301373,0.00040910088819407577,0.00031051978346406916,9.7509117845548e-06,2.033045515039472e-05,1.3629340541025613e-05,6.905108514451854e-05,0.00010293638513381,0.0009860723344790434,0.003395423026318651,9.716200825256675e-05,9.57316372395819e-07,0.000154448672230924,1.7341502040661497e-05,1.0021766285628963e-05,0.009643391442722162,7.783429157563991e-06,0.007133478066012823,1.3437556126225884e-05,-1.9380998083105945,-1.4314426655226529,-1.001021786174972,-0.9921679139933927,-0.9550690005040205,-4.251478892720695,-2.948174066757024,-3.8262563694606158,-7.467983007835498,-7.189843386007333,-7.2083383039607964,-7.544518782930275,-6.378821340461426,-6.609780087203541,-5.149612676320105,-6.04489472397531,0.7488929164332849,0.08641396613019826,0.02938199354564379,0.014954255461247764,4.789822269795395e-06
