cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(1)_pft0,cfall(2)_pft0,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(1)_pft0,nfall(2)_pft0,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(1)_pft0,krb(2)_pft0,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.06190025466582795,0.08197160176684098,0.01681284658917682,0.004379463166540794,0.0003360159657113853,0.007697157992234316,0.001832307434461581,0.0006517561867592475,0.0069038759119794905,0.004402980149854796,-3.768085224627138,-2.1624214401694974,-3.9374712965598144,-3.579932029433381,-1.519302391060837,0.821485011355966,0.004995786385634242,0.0009006587248504709,3.0744817733996154e-05,1.0122631579348494e-06
0.061609573071305886,0.08192696414735726,0.016976078084596904,0.0041994151580648734,0.0003399501409365642,0.007700048736148412,0.0018693564529087634,0.0006506388672019326,0.006990429962765347,0.004596934644441313,-3.64348449279304,-2.1649627910259337,-4.121085147585864,-3.8500416457017703,-1.5119812636302328,0.8302166967098659,0.00469981061434098,0.0008791600548710028,2.884009558223498e-05,1.0080065981900523e-06
0.06484814513331945,0.08421434042490529,0.01611937886684785,0.004180229412234545,0.0003430390626540106,0.007613852724936083,0.0018404889214420372,0.0006986624537056575,0.006833886109639544,0.00449843455425135,-3.829677900978257,-2.0587488548842474,-4.046746276463263,-3.7691690417274963,-1.5384153097217563,0.8471307008985814,0.0046301681522566175,0.0008962296257757363,3.0454013939162345e-05,9.566635626788391e-07
0.062082449582917774,0.08354493258256221,0.016356184049711748,0.004086944831887948,0.00035715932958687717,0.007761406972334617,0.001959129048788218,0.0006603918626074304,0.007056335900152319,0.004538234645479549,-3.830973516162698,-2.1090113107889534,-4.145147156555239,-3.6251694973747703,-1.548839084198195,0.8489323510133182,0.004840397192434891,0.00091222503508627,3.106485927196929e-05,1.0119749551963171e-06
0.0627456405842147,0.08336641926087553,0.01646971289425588,0.0040176625778936504,0.0003642519887158635,0.007741541198877508,0.0018819155438872125,0.0006496679432137714,0.006766803334303926,0.004442540050705411,-3.8373717974933985,-2.1880433731564723,-4.029541995400483,-3.7433321866369025,-1.4286358443971314,0.8265805942542594,0.004809324391009753,0.0009679856439132158,3.135341315514612e-05,1.0017843572764946e-06
0.06303713863122105,0.08025537261236076,0.017403284844154352,0.004289764643760359,0.00033808199858470614,0.007895266329054943,0.00185002134275297,0.0006625025680381289,0.007064110040203814,0.0047943961865758635,-3.6331912277843728,-2.028086215512842,-4.189349730006692,-3.6299573810517543,-1.4684665373441825,0.8437336148054086,0.005065778349243086,0.0009139029516810458,2.860030355573381e-05,9.732435085306843e-07
0.06176618248563138,0.08141775358879964,0.01712790124970477,0.00428256175499606,0.00034136208058377197,0.007834255344489133,0.0018465432975747736,0.0006590684144587415,0.007051394839573936,0.004643641716354783,-3.7954069393043985,-2.0084351104277776,-3.9445924659198286,-3.692440839380163,-1.5514898059196751,0.8195857904140412,0.0047519586848297855,0.000919703188948651,3.0540130611219244e-05,9.778027359266086e-07
0.0616016190915957,0.07959119772740696,0.01693548847830446,0.0043937453147297675,0.00035666856039840756,0.007472169366627122,0.0018836945758920177,0.000639221368024729,0.007129877668822018,0.004436521828287511,-3.8954291857347467,-1.9999721918944777,-4.168770661762717,-3.7049910221938998,-1.487509127125693,0.872605403617131,0.004916986031505402,0.0008827856213944282,3.045755942415454e-05,1.0443157555500304e-06
0.06181311696746042,0.07698550470816891,0.017238897605370944,0.0040919529709925115,0.0003590794050507432,0.007518354635010613,0.0019258781747417803,0.0006411736197241037,0.00691114856436014,0.004567506829712697,-3.7341039249545993,-2.115000063566581,-3.9245396349428847,-3.617582151041376,-1.530407110456458,0.8522371962580259,0.0046833360658594045,0.0009669899616254715,2.8694529602402446e-05,9.815379253063035e-07
0.06337808570079084,0.07970189266251142,0.016881322234370628,0.00403552829401684,0.0003579587852384788,0.007634033171691557,0.0018768925021473992,0.000694073376368103,0.006857725875302861,0.004627018415338968,-3.816402580851934,-2.1277356081645404,-4.22693695827452,-3.658961467867142,-1.4281463771402452,0.8175696798491799,0.004960338073764228,0.0009043220111996546,2.9027904091095742e-05,9.648686095880192e-07
0.06015213579084137,0.08066216263520724,0.016446493882115255,0.004089526230335447,0.00034657561254853843,0.007977066674352435,0.00183084237360556,0.0007044593815423801,0.007158770284473405,0.004556409108469248,-3.7689335079764534,-2.03706797644686,-4.085495959099548,-3.597744711500513,-1.5312741645798276,0.8444800426131621,0.005091343402120536,0.0009038719358029231,2.9817929591819136e-05,9.565507276942286e-07
0.06502106354339675,0.082633466410002,0.016883907747896585,0.00406266818177436,0.000338788092965718,0.007453252570794505,0.001952660082529468,0.0006626871934056878,0.0072310011727884805,0.004599363082237797,-3.789998419440727,-2.0265675113821513,-4.10040371484731,-3.7719338643911113,-1.4724239509643882,0.8428535063306437,0.004651500473000627,0.0009527101078605469,2.912757564979755e-05,9.717649502027535e-07
0.064212286362928,0.0805063458876889,0.016072128175087515,0.004215026487457055,0.00033838245877655784,0.0077085175264511125,0.0019403512840627701,0.0006660657991411878,0.006813028849724338,0.0046064573053048235,-3.8480412544864118,-2.012781503804333,-3.9775081454756838,-3.6183263696520576,-1.489318961572047,0.8379284547844786,0.004988735568947249,0.0009646847273788706,2.8552859916126858e-05,9.784570459259705e-07
0.06136289174434207,0.07727805588844894,0.016443559051551225,0.0043630343417553384,0.00033578768519127426,0.007293613093872981,0.0018813102024345142,0.0006950497550948451,0.007087775077474905,0.0046724164619838734,-3.7633413002204836,-2.0907959347364744,-4.117106473630997,-3.845428424167682,-1.4554120927796488,0.8875565278843415,0.004780637976252362,0.0009165097656048395,3.129692540697299e-05,9.801939549728248e-07
0.0599306432245573,0.08334887683019879,0.016992770583299115,0.004151372838773708,0.0003557070660373226,0.007522908081384634,0.0019495405294686803,0.0006996688547495902,0.0072429640014166794,0.004793237547965477,-3.6468506430900995,-2.029123590292974,-4.0885173904281915,-3.762354812496845,-1.5679276361980146,0.8902193681480773,0.004884315405647569,0.0008804318695045387,2.8533298346241242e-05,9.638787568916513e-07
0.06150821742507857,0.08027367868599475,0.016331956245021106,0.004145958939809951,0.0003380094032422184,0.007948056876836605,0.0018107186594188006,0.0006438049655842779,0.007069818416598252,0.004716823286054503,-3.6165527595702036,-2.045483909258858,-3.984355024647951,-3.8237788415880094,-1.498283787154097,0.8474938801444547,0.00497428161649262,0.0009243853270271422,3.054661786565177e-05,9.554814715326897e-07
0.06319096887449792,0.07905679441882245,0.01750157861434808,0.0041442184025488465,0.0003411550372464379,0.00758027072735812,0.0019188654011663042,0.0006815751192932776,0.006851836773812239,0.004727488962954731,-3.589681635735291,-2.16743946218652,-3.98780533026752,-3.73632292093275,-1.5587488499764128,0.8255040840282906,0.004652076065372739,0.0008929280011465417,3.06240643025224e-05,9.544695933203424e-07
0.0633695598475553,0.08273228941071394,0.0168287142095906,0.004066630081255479,0.00033741930945842676,0.007746941323142458,0.001891649243638116,0.0006843797195248155,0.006911863875099838,0.004595999698438119,-3.7327531496331856,-1.995186578785021,-4.116457959675443,-3.799012444913826,-1.5184445063561545,0.880852654470897,0.004711531016250649,0.0009509299005783619,3.099865458162685e-05,1.0093082091653553e-06
0.05974941254378563,0.07967117705689554,0.017432359375472703,0.004100436996157584,0.00035294087163732584,0.007459050544922379,0.0018674675553736013,0.0006591926251948227,0.0069324401536417085,0.004541241203459577,-3.7351638159060094,-2.1461204578969912,-4.120121436306556,-3.6045850440480467,-1.49490240942282,0.8812768422597026,0.004641119614952172,0.0009374018600392862,2.9170126873301938e-05,9.516980226709738e-07
0.0629985985647758,0.07866923754189914,0.016987398417656757,0.004265729714428854,0.0003360503651070177,0.007380771491589209,0.0018939802437963182,0.0006871539984221246,0.00703811525068787,0.004561964645337665,-3.690827632987296,-2.043441439575407,-3.965954533145839,-3.7570705970765834,-1.5217001862412576,0.8498242738544539,0.004903229095886241,0.000880799145347365,3.140033775683596e-05,1.000207027250138e-06
0.06207563972108368,0.0839678206689392,0.01702576276440805,0.0041175940175864996,0.00035793637972183806,0.007688400489272109,0.0019575406255316974,0.0007045905738655697,0.0069771542339410065,0.004689444053620593,-3.6559601597189055,-2.176313005049485,-4.0336161069626595,-3.6248524330871126,-1.491669058662935,0.827423041931733,0.004734275687224293,0.000918386850906916,2.914696520906475e-05,1.0082356292399432e-06
0.060198859069295764,0.08165053298687423,0.016668375553686277,0.004225842599610377,0.0003388282521269387,0.007359417038592315,0.0019194192230830313,0.0006399200301608068,0.007192836867782548,0.004591381863326943,-3.7197116479936065,-2.1524659177544896,-4.01430160997878,-3.665847601374143,-1.4999116705813018,0.8634307414733557,0.004904701618058576,0.0009270821022836674,3.0858579876904186e-05,1.0271807191587079e-06
0.061353109497696526,0.07692737659417304,0.01757056550943805,0.004361208676213849,0.0003366976992427318,0.00732818367400678,0.001843765120496211,0.000639719172677834,0.007276840803389777,0.00438305324711891,-3.6734097684414526,-2.0991445001488476,-4.1311546425381716,-3.664871719679462,-1.5336448061588586,0.8869830944964523,0.004771725635169916,0.0009381439751069431,3.126718677430404e-05,9.92031163356801e-07
0.062328503774147795,0.0777384094046415,0.01708894730021178,0.004138070191678198,0.00036515879303610437,0.007692339918262622,0.001937936788485071,0.0006398781957174028,0.007398632166471968,0.004385302695182458,-3.7036905171413004,-2.14053519831783,-4.00287742680688,-3.8103948570037405,-1.5413588897129993,0.8202120835865481,0.00468294352345344,0.0009516960122320315,3.135133641624402e-05,9.506631351726657e-07
0.06152322636688028,0.08405229494367607,0.016695693914459027,0.004245686589506636,0.0003631793920062882,0.007470078880310185,0.001851140637249367,0.000682149620813088,0.0073603044144753774,0.00471222917133458,-3.684142656021363,-2.0856044658371578,-3.915943562532747,-3.888814783296686,-1.5054172700965105,0.8230379186011004,0.004955666121870031,0.0009474754824954721,2.8603952787781855e-05,9.862895071111516e-07
0.06101172254277633,0.08137530839232154,0.016241684502331512,0.004030168219683922,0.00033916404839665705,0.007706326783660371,0.0018919045391822269,0.0006971241491246721,0.007061141023248688,0.004813572573835518,-3.9311252907275427,-2.1476009914372396,-4.199492476131769,-3.762632572235062,-1.5001843878695205,0.8719230031884929,0.0050033873452657585,0.0009151387627921909,2.9951780573674512e-05,1.0447815897310019e-06
0.06373534235989439,0.07979844737660072,0.016285610384065136,0.004033391854017347,0.00035982265819519863,0.007629545436507094,0.0018315331282948513,0.0006471891521242156,0.0069895860300723985,0.004413379356820612,-3.8721883850154866,-2.007775747749506,-4.185205733946346,-3.6677388047698902,-1.447098188815301,0.8173404899522684,0.004986461682685743,0.0009135450292675178,2.9838570918817167e-05,1.0025562605063619e-06
0.06017615307576231,0.08316269469859522,0.017453465823628955,0.004232195919152876,0.00035650411660977023,0.007413283171997795,0.001870319046065216,0.0006775807702516257,0.0069622690667050305,0.004813150368369586,-3.8760000368709546,-2.0451454924560317,-4.1228608694872895,-3.6077715867827105,-1.5292803982184648,0.8762432119116998,0.004743247967013613,0.0009656070830431036,2.901121066844609e-05,9.533515341234977e-07
0.06414508805411083,0.08453956070283969,0.01704837555197878,0.004078393208068103,0.0003449459823714357,0.007694927553284223,0.0018971423755180462,0.0006841257087969549,0.0071294424060365695,0.004745649532865855,-3.747677941460659,-2.0960059159455553,-4.05326381052999,-3.7290073096566756,-1.4649218846561565,0.8408286407238245,0.004798532623714025,0.0009075661882859013,2.9577606938860435e-05,1.0334211455317818e-06
0.06154866155881842,0.07898345551978135,0.016798972631665635,0.004211773098413272,0.00033751301565012676,0.007257903663678897,0.0018116998969853612,0.0006882971635647965,0.007185391411672138,0.004722806254185836,-3.9066477559163584,-2.1736592303033615,-4.245728239774906,-3.7176309569741095,-1.4610728248762874,0.8411898825067937,0.00505459427095975,0.0009291849704007065,3.0443473003996973e-05,9.674594677012464e-07
0.06301049935908277,0.08241757702306386,0.017189293256997574,0.004087228390207478,0.0003571862455162107,0.007702319419988292,0.0019355608267882507,0.0006566806057769561,0.007107964000302725,0.004785190573667482,-3.6127953843298344,-2.085956273786545,-4.17450521311422,-3.7964779892471228,-1.5349677358466323,0.8399351113548702,0.005055199519562844,0.0009002911516762998,2.8862208388937e-05,9.67069302722083e-07
0.06412608499078383,0.08032594289791492,0.016076729837597732,0.004044511575025747,0.0003645912397408598,0.007426030074595825,0.0018739915834921918,0.0006678637080198757,0.007282451817240265,0.004418292824267226,-3.787732645184335,-2.053413469064948,-3.9830732674362084,-3.869025354653995,-1.4251960276231403,0.8634866724982407,0.005066912836989476,0.0009662666809559871,3.041347690773954e-05,9.935608989866241e-07
0.06406927549682034,0.08318499421308792,0.016291320844047733,0.00403623320097521,0.0003525435035047697,0.0076483130219514445,0.001916187418763302,0.0006473967585331885,0.0071175178379207,0.004764379236548986,-3.678004185836235,-2.173909957286002,-4.132674663061649,-3.621183816321943,-1.5118361070187043,0.8838387413132804,0.004696197110934225,0.0009141021698942227,2.9306320259715398e-05,1.0331238488009747e-06
0.06536330380743986,0.07782011432260798,0.01668987588386012,0.00423240584041007,0.00034113086125342175,0.007564579887349646,0.001837840473218038,0.0006802675059496558,0.00720571367982929,0.004375023368151807,-3.888458849502531,-2.0130650912684684,-4.198125181732899,-3.68013766623103,-1.5116319453645768,0.8479484813181588,0.004853921845532892,0.0009039800360209665,2.911208135350024e-05,1.0414863334112624e-06
0.06125465821026167,0.07870275488727348,0.0176132857125387,0.004267611229570945,0.0003657898709357578,0.007618262284542977,0.0019277318316518036,0.0006839500484710043,0.007242103329211598,0.004410658981833896,-3.6728403763344453,-2.104909179672049,-4.101751034829903,-3.7068301731333344,-1.4675279069706992,0.8810670518191882,0.004919369576058768,0.0009003867737045275,3.017479730460735e-05,9.549536999825945e-07
0.060128403095715426,0.07924545263937396,0.016316476886126172,0.0042518548926181385,0.0003345769468426562,0.0073453013877241725,0.001844853214144476,0.0006898643503877755,0.007112232908037669,0.0045901692005371085,-3.6408678237749723,-2.0356205954156446,-4.200789902896326,-3.662532557934631,-1.5622216215681215,0.8759433583814604,0.004940230837541686,0.0009226347859197773,2.8618060421424895e-05,9.752097660818808e-07
0.059922059128949566,0.07825609600388121,0.017574492340950813,0.004041053680801887,0.00033440130721277606,0.007504652006414052,0.0018661710408339194,0.0006808033878396105,0.007383948075074886,0.004593123825306764,-3.7307140540678674,-2.199594472030021,-4.044872770947916,-3.898860683862877,-1.5503536462231542,0.8292630540542882,0.004649483590337517,0.000968204013855771,3.08574066328609e-05,9.95914800041491e-07
0.06038928395582608,0.07934081539663437,0.01662182069669626,0.004272216879363603,0.00035759590638236054,0.007278999722190724,0.0018903554169461044,0.0006963202876965847,0.006890749518129386,0.004669921899196388,-3.630003371344899,-2.103933302251161,-3.899614267695424,-3.571402223197383,-1.4447045380095234,0.8749944560455455,0.005056567895220781,0.0008999902959736455,2.898255596141706e-05,1.0317858615739092e-06
0.06276470200143153,0.08059528414008546,0.01673579852876844,0.004165238223417165,0.0003607775288996878,0.007691086757274802,0.0018277885259272975,0.0006615648803230584,0.006884784281305359,0.004752363639206669,-3.8820483156495986,-2.1789248962681356,-4.261075596676806,-3.806357464491418,-1.508570164417509,0.862683766229196,0.004662979163368377,0.0009616082321272553,2.966241151650393e-05,1.0303307854573788e-06
0.0610011376335651,0.07937603538413686,0.016066881746964513,0.0042876898837583746,0.0003513416070133349,0.007404183280938292,0.0018329935542930075,0.0006638647665392703,0.007363934795158972,0.004807017789109497,-3.5633219506840303,-2.0122108401106074,-4.060974853925986,-3.8538358540381767,-1.4411628686650702,0.8809752405390375,0.004624899824558028,0.0008806486902836207,3.053995870560976e-05,1.0397561369430248e-06
0.061176681241167694,0.08395971703030015,0.016568141927340317,0.004062008715094614,0.00034730859390244204,0.0077460884317269545,0.0018683882932089668,0.0006787152374841928,0.007169606814671934,0.004738194915969573,-3.892433210969277,-2.154173085841119,-3.907912321303076,-3.617065566411979,-1.4727166250326411,0.8598642575474938,0.004735510829658569,0.0009313262777562062,3.0424590653245862e-05,9.704467477381038e-07
0.06163425981195273,0.08224939470396722,0.017379203524294836,0.0040419728313282385,0.0003580322889342197,0.007722049346106276,0.001904581847752001,0.0006692614857469873,0.007196667938635899,0.004781905434859288,-3.8781295133462192,-2.0624922672107497,-4.086802252390506,-3.722594381821202,-1.4890958367418188,0.8290423634856999,0.004799883046390395,0.0009207151929572396,3.0271527476801226e-05,1.0356514962078478e-06
0.060690521430416824,0.07852868276397122,0.016123236930184682,0.00415986858648461,0.0003457107045058701,0.0074444725553600545,0.001938153426859716,0.0006424667839346037,0.007304875951371056,0.004478539246671837,-3.5934311686426095,-2.1554285742844215,-4.2308324133146495,-3.930399637751701,-1.4713166279015866,0.8991577766668418,0.004909403040537619,0.0008979412000634972,3.021460972792948e-05,9.83770784886648e-07
0.06048068846391741,0.07916395656407361,0.016319000116694005,0.004072244527312853,0.00035860475166628385,0.007595406197198774,0.0019209592120527797,0.0006632296823379682,0.007369031108877901,0.004681959707225214,-3.681679054778984,-2.150711927440479,-4.170892070871897,-3.5709927275290827,-1.5007057088543192,0.8282140797966395,0.004928771398634074,0.0009699348052033295,2.8592214431148358e-05,9.813762666107757e-07
0.05996519499627476,0.08161987852182312,0.01615329998304196,0.00427451169004955,0.0003391429936781877,0.0076907318408255135,0.0019596898839943956,0.0006502076535113831,0.007437659079587145,0.004775008243490526,-3.825177748835869,-2.1197049766990377,-4.218480904458631,-3.6780050479023028,-1.550526771911179,0.8596706078779408,0.004802273770895825,0.0009665330718178513,3.064312981848344e-05,9.977970351776863e-07
0.06480596068043126,0.07912199035501961,0.01644849965493259,0.004377863655342992,0.0003385823571616752,0.007803814325178201,0.0019443710682819958,0.0006594055023950776,0.006910216068640975,0.004555981605727395,-3.590555976320817,-2.037795435784273,-4.21603445740368,-3.582431154572362,-1.519890734858866,0.8801872253595815,0.005072705029234983,0.0009449437774465248,3.082171946129392e-05,1.0236701707129921e-06
0.0658202216666657,0.07877492039366754,0.017190866956739236,0.0041666157040567515,0.0003379926298724169,0.007834832907561358,0.001841996122262015,0.0006934343802952656,0.006821448435792872,0.0045590875352766605,-3.6960822011032515,-2.175227134750033,-4.194245390855269,-3.5768636282645576,-1.542243822750439,0.8188212211679213,0.005048613338268404,0.0009098157242585915,3.1168648470843616e-05,9.621313925838355e-07
0.06303082794566701,0.07945056602578278,0.01607184113422573,0.004192101987933734,0.00036730310920172354,0.007497635168409005,0.0019000005125594476,0.0006446163108597122,0.007206580870888532,0.004505289118203128,-3.7889734592487487,-2.009609846094892,-4.029378313649661,-3.924652270775884,-1.5105744871115638,0.8426165631927942,0.004628274472363022,0.0008944455347620039,2.8951290204007094e-05,1.0277649849725878e-06
0.06320421111382218,0.08283371635594276,0.016853011402293148,0.004303430653490898,0.00033787563183080356,0.007954604552435345,0.001946934814691575,0.0006493115055009817,0.006824398864842022,0.004450443591631155,-3.6041089676102014,-2.0699639571971904,-3.9343005834782425,-3.5697822877717957,-1.4956957381821285,0.9021062259346496,0.004801546610358426,0.0008828725311004342,3.121273831296775e-05,1.0372583339134403e-06
0.06303897154752602,0.07776867428226925,0.0172425990910687,0.00427510244554058,0.0003665784341734175,0.007261465666596874,0.0018810525478794398,0.0007006938689596932,0.007029519720457641,0.004523362831890557,-3.8852392002546803,-2.143160593633725,-4.291591697135642,-3.838291187075881,-1.4261230717123097,0.8968761282192877,0.004902197537885783,0.0009166031547374881,2.9953100440042516e-05,9.62353607628286e-07
0.06370306644884441,0.07919501263732047,0.01720852174306784,0.004085877809107616,0.0003415115262045475,0.007848051467565295,0.0018628219699330976,0.000681111904588057,0.0067842772743890575,0.004685912185802217,-3.683112709897444,-2.191879713612873,-4.073331564578025,-3.8431107787511065,-1.565867850609641,0.8415685891745265,0.005043966656302166,0.0008813909604737849,3.108797930508006e-05,9.703009649466395e-07
0.05995792399031459,0.07857580550532417,0.016216182694975226,0.0040548894696559095,0.0003471035351750566,0.007437199318509693,0.0019324468617728293,0.0006474323128658637,0.0068802270544309155,0.0043964264115166525,-3.5765869720287347,-2.073041665457865,-4.065901496163315,-3.639691258131238,-1.4275491059807421,0.8553356032321299,0.0046168199380293715,0.0009709553901616688,2.87789213823776e-05,1.030680777132799e-06
0.06513912562781995,0.08255547397365424,0.016833945045857397,0.004429596581853538,0.000333791465551087,0.007751831730921521,0.0019022091412353023,0.0006384237740623422,0.007338900761174314,0.00440261998102599,-3.757662288327372,-2.027535065789892,-4.089508995975084,-3.714736334105309,-1.4276014525029699,0.8440398757307869,0.004798950579943255,0.0008849343751989972,2.9500746238040273e-05,9.930933833981763e-07
0.06088828857373461,0.07981853681916946,0.016249407718612704,0.004074814243044096,0.00036266652539992326,0.007338059691939269,0.0018715264159285235,0.0006662011515438169,0.006762603927738951,0.004510162997933821,-3.722692025300755,-2.0963014515922396,-4.23931326131641,-3.6941187066385215,-1.4848284926347095,0.872349020233211,0.004752983800383973,0.0009607640109828514,3.092861004413495e-05,9.872274842371733e-07
0.06123414771899485,0.07941850154423531,0.017705736262167884,0.004147046222579877,0.0003416268702933402,0.007254789397104004,0.0018875218217441262,0.0006702453541511831,0.0067726560735534925,0.004676516888645609,-3.7016972678877575,-2.023777975069285,-4.215794683220598,-3.5818206799071337,-1.470736634434375,0.8432628110707947,0.004988404673145057,0.000957188552659425,2.9220908340197646e-05,1.0124067124110143e-06
0.06385258225952042,0.0810038423006397,0.017556969987559547,0.004020533352365332,0.00033268711407780354,0.007309206493906166,0.001958181096258728,0.0006933142859182233,0.006898259046728927,0.004444916861894526,-3.57211966775196,-2.0017578889198626,-4.148515174168872,-3.8017665501839337,-1.453804062842402,0.8366699157315433,0.0050568278907933304,0.0009014234782173039,3.059976211103018e-05,9.799179019215917e-07
0.05981876695434542,0.07737274952431464,0.016629322171740298,0.004075458005558195,0.0003348800996377477,0.007454088537187778,0.0018935614627084239,0.0006642298360820795,0.007344579877373296,0.004504820008741405,-3.852925195901651,-2.0384616644398244,-4.098829859868386,-3.578286809531394,-1.5024894813967133,0.8560707075411204,0.00487555563171997,0.0008973132279523627,2.8927842687672903e-05,1.0325996959118775e-06
0.05989975722296099,0.08420445879764339,0.016666596982647993,0.004167942235969742,0.00034648219195889686,0.007685750905579647,0.0019064726049920892,0.0007042604057146968,0.006748080039200538,0.004393494980553422,-3.6758346371903037,-2.1651548296083,-4.207390340980422,-3.8785771932965205,-1.4545280895021289,0.8524607932291504,0.004661131580647387,0.0009621890203868561,2.86645459428047e-05,1.0199639921938776e-06
0.060313296111964405,0.07802840427837082,0.016267022863565295,0.004356504283905248,0.0003462733607656728,0.00744933478975024,0.0018209493373574775,0.0006435256231266646,0.0068743840486066,0.004706515229218017,-3.573784504950932,-2.024766181865915,-4.294434937451045,-3.788098837838851,-1.5138656189725441,0.8284231890434054,0.0048086729079707255,0.0009696640235446178,2.8932198495038955e-05,1.027237442098641e-06
0.06458360205845592,0.0838574924509007,0.016306260900725792,0.004164038164114106,0.0003623020783726426,0.007295960641302665,0.001838935311241106,0.0006853000582712613,0.006913757379421481,0.0046219564014993155,-3.734609686839596,-2.0028505528690443,-4.002629582464022,-3.9199427346283704,-1.5483091062498056,0.8570914927157565,0.00465810878371562,0.0009186894264796087,2.906029686636467e-05,9.684271221900933e-07
0.06053850201180213,0.07769705375174518,0.01669479214285385,0.00432734396667071,0.00036592837719112595,0.007885251220033612,0.0018281228479546151,0.0006707665487241042,0.0069668164812377855,0.004799916440904475,-3.6463831704301817,-2.084047890821306,-4.055116661631763,-3.7982013076920915,-1.4820574384620075,0.8462743148928081,0.004831381590264762,0.0008836353609239473,3.141378768285691e-05,9.636988225704258e-07
