cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(1)_pft0,cfall(1)_pft1,cfall(2)_pft0,cfall(2)_pft1,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(1)_pft0,nfall(1)_pft1,nfall(2)_pft0,nfall(2)_pft1,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(1)_pft0,krb(1)_pft1,krb(2)_pft0,krb(2)_pft1,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.034623153988953596,0.048912192815220586,0.01962865019359688,0.0,0.010724283227714107,0.008049840401435315,0.02599922867679351,0.019936194135437537,0.009974915055417276,0.01398328648722327,0.0,0.011637225161471478,0.017361342818536275,0.014689384478538582,-2.7816959408584374,-4.861608688306049,-2.393046003764484,0.0,-1.4636339962130236,-4.150934348237131,-7.038190793809459,0.35555320201909235,0.08314736036516428,0.03671226834126951,0.0013798395531298513,1.5532331047593055e-05
0.033623646227372496,0.0495007465652541,0.019825562433257685,0.0,0.01006290478369639,0.007734997632740688,0.02701927969758576,0.020380308017603228,0.010064009845809794,0.012937592083238914,0.0,0.011517647800801256,0.018316786048024735,0.014797777607580363,-2.9319961978620013,-4.6991808657131235,-2.388787334297685,0.0,-1.4618512073398542,-4.154714033086407,-7.417591235525964,0.3659541944045791,0.08478237238963562,0.03404601123997666,0.0014539532536836431,1.4560552172527082e-05
0.032289602706565695,0.04626197855732408,0.019717871290733307,0.0,0.010693108373546695,0.007960634114475482,0.02552317476602247,0.020123667773456352,0.009861809520087046,0.013498710662987681,0.0,0.011955816801319408,0.017583865301455504,0.01540750386535961,-2.998151917694703,-4.995261598192432,-2.5264014975064004,0.0,-1.3768479448436113,-3.927358994146457,-6.8452445687715295,0.3798704587743413,0.08778286390406523,0.03433540313425468,0.00144610742845611,1.4402683968235146e-05
0.03379928542969941,0.050833485087446215,0.020307888865651533,0.0,0.010361601692624303,0.007789012088299097,0.02604985071280949,0.020362250898293188,0.010135529764411611,0.013330900945283391,0.0,0.011690037463840548,0.017254381103031256,0.015141179703399423,-2.893516552847811,-4.883637252903025,-2.4816678836547537,0.0,-1.4196954898468384,-4.153598758018279,-6.947459327481665,0.36398286077546016,0.08828843959252984,0.03656840019418975,0.001401311946302288,1.4538937655283589e-05
0.03313930204087408,0.048779333355568485,0.019993540540157187,0.0,0.010017268671948586,0.00809052354932062,0.025718399961951317,0.020792595623033438,0.010222069155457406,0.01322354458897777,0.0,0.012395333336469395,0.017283224208285996,0.015098150304006418,-2.961802649291783,-4.827414342480809,-2.4759179325350242,0.0,-1.409562166991094,-4.111116296234563,-7.039243237195227,0.36438002931095853,0.08588397474805232,0.034592699328107886,0.0013872361120185676,1.4608472736433988e-05
0.033045937625228776,0.0471551259830598,0.02012459150824679,0.0,0.009946624195429762,0.008188555214219604,0.025013025430780003,0.020073205015567572,0.00995966148293327,0.014068409804949429,0.0,0.011401122628920823,0.018569942824630935,0.015181142835962648,-2.846774893666774,-5.090820884111068,-2.550152505836427,0.0,-1.3672710682770834,-3.9893361685848117,-6.824596028431174,0.38055909829800194,0.08381974673489098,0.033805819252504525,0.001352771720283237,1.4595828485398748e-05
0.03208200783167204,0.04639258261312782,0.019702613801644717,0.0,0.010421247933820875,0.008018767272687832,0.026571493292829904,0.019689833980016662,0.009869420055023295,0.01364206749732076,0.0,0.012274184574101723,0.017945994335007213,0.014839234547371107,-2.764678127444794,-4.926373179012067,-2.376055048225575,0.0,-1.400034683541128,-4.2802968600807825,-6.966918201384107,0.37412364100494533,0.08255366554928395,0.033710292912588674,0.0014186067590123833,1.5224099418374116e-05
0.03314979856005638,0.050386795602297293,0.020422506654812225,0.0,0.010039028061441317,0.008331569476228224,0.0252188802859809,0.020676778348812087,0.009734420845393018,0.013151734604543164,0.0,0.01179037779990395,0.01800799533355899,0.01464789253922311,-2.973724736771045,-4.777073681862603,-2.375331947065802,0.0,-1.4616568267011254,-3.907973870369977,-7.2614647461663875,0.39115744299131094,0.08443174980824869,0.03337753534688883,0.0013521360932836316,1.567162809619904e-05
0.03275543935897064,0.04850064758860008,0.01964197300088234,0.0,0.010624106006632508,0.00808692640593592,0.025074244544285133,0.02096703953080409,0.010093088182667848,0.013421002502612057,0.0,0.011674794273447437,0.01811144480691299,0.014711149670768288,-2.9101665178488245,-5.0815423249123315,-2.384524199316063,0.0,-1.4338535300966284,-4.051078168408624,-7.376136529598298,0.3884663382724797,0.08978791019545168,0.035413161456601866,0.0014575047066823408,1.4613418546789543e-05
0.032258670368215,0.04923778442314657,0.019042445140402632,0.0,0.010512882325863324,0.007704540445376594,0.02655944825802066,0.020855933517506264,0.010189682938451199,0.013393538262074806,0.0,0.011729000123474572,0.018097855070423413,0.014414313954836933,-3.0033117161877803,-4.854524112303541,-2.5159703648753524,0.0,-1.3719877750856402,-4.030920875180847,-6.797047404889855,0.3623741271422059,0.08565780528551217,0.03425639777981789,0.0013713600619651362,1.4648890017908952e-05
0.03289793326865554,0.04812050435954442,0.01963685430867938,0.0,0.010548158548974014,0.008300162648924225,0.025813777175449498,0.019619504010770186,0.009680108826084118,0.013906174372119356,0.0,0.011598379439872712,0.01833754810389047,0.015069488239471766,-2.9625018470292077,-4.724843538512259,-2.4927392269959423,0.0,-1.415876519995929,-3.9834367638649764,-6.927805950640899,0.37227884721248056,0.08258290217566303,0.035206171603960563,0.0014285377412806136,1.5683115248666725e-05
0.03204651800377466,0.048211249454040865,0.02034649216065955,0.0,0.009975199560436588,0.008200444475900974,0.02536253116777855,0.01974465241959359,0.010082484995858553,0.01359413603388685,0.0,0.011993863812699056,0.017963544625550713,0.014430394013660915,-2.762648549708863,-5.040799832788076,-2.606043897030094,0.0,-1.3943172980511933,-4.019606533578452,-7.239142703721355,0.3721038476182414,0.08770189296663253,0.035178256848600854,0.0013857529049602774,1.5466950567453222e-05
0.03297075200982322,0.04682396613470672,0.019852968623607394,0.0,0.01089460005717071,0.008097871191011439,0.02585602730242863,0.020255491062611538,0.010211830804278796,0.013721246598141949,0.0,0.011755040826684689,0.01765341461656373,0.015310291191554266,-2.937870396317382,-5.094069514415558,-2.5432890576344063,0.0,-1.3842090681700654,-4.025554956635197,-7.443153755381291,0.38501113416914917,0.08726069192909118,0.0367506180864125,0.0013462583503120777,1.45556003298952e-05
0.033873596367898925,0.04873944870422935,0.01983940186915526,0.0,0.010115782546386355,0.00780321462056856,0.02621136205525678,0.020704687595047837,0.009596744707248287,0.01362463007348418,0.0,0.011883147034748562,0.017487733172398455,0.014952495814553641,-2.9643032548843498,-4.8691996816214695,-2.549166898216385,0.0,-1.4982330100217331,-4.125009556932494,-7.401087062270862,0.37321951654778335,0.0871554007710996,0.033868133676263824,0.0014687030899201705,1.5514366846075843e-05
0.033962704503059056,0.0486548996393583,0.02028687762200976,0.0,0.010841594676270515,0.007690223726382438,0.026564652097037764,0.020817335956099255,0.009965209758061226,0.014065458156860907,0.0,0.01243939407632995,0.01758905667784746,0.015210653948058503,-2.8831573910320842,-4.809248469220265,-2.448680917252036,0.0,-1.3947544271325185,-3.957118214225657,-6.799494134547736,0.3819242782756714,0.08381526578141187,0.034826074413338515,0.0013455754298956337,1.545618453537627e-05
0.03298297482767989,0.050375750970114964,0.02049109503894207,0.0,0.01065145135155172,0.00778397796775982,0.025018752991313745,0.019232361848530864,0.009577820594160092,0.013884518460075667,0.0,0.011777430665066799,0.017622053680617134,0.014450297078947334,-3.031134410296351,-4.924116782673334,-2.555158371790101,0.0,-1.3670520637000425,-3.916416227835842,-7.184551406173126,0.3564346382985695,0.08334277801602598,0.03406103301349517,0.0014354886038350453,1.4995938104440967e-05
0.03329800345462494,0.04698408994006107,0.019951793789106796,0.0,0.01030863886025674,0.008043121967320937,0.025311351212600086,0.019860187954569997,0.009948881191335943,0.013497413917799204,0.0,0.012303193035645105,0.01809604258345274,0.014714161630784794,-2.8335617122525454,-4.695256345157562,-2.6204586209020375,0.0,-1.4684407187287785,-3.9379477413555297,-7.101861144505566,0.35889159547977845,0.08264805836767096,0.03642181566287678,0.001400872399117093,1.561207433042044e-05
0.03256416826435091,0.046797498320153626,0.019497927187487926,0.0,0.0107185742218479,0.007815319539524693,0.025631669596860966,0.020590786377834208,0.009721739865088298,0.01334561578415075,0.0,0.011784416492332117,0.01746095218377123,0.015421293646633395,-2.8999465843360275,-4.714557802559031,-2.4290322167518488,0.0,-1.5037255917689347,-4.1429131896813,-7.277852423864325,0.37904287753558397,0.08458498819894399,0.03644433163849967,0.0013307920483493884,1.549864270860649e-05
0.03297308387237246,0.04998174014719825,0.02037505660736919,0.0,0.010880538330123464,0.007819996904649263,0.02618165495177119,0.020378396861619123,0.009775995057047725,0.012942296085174746,0.0,0.012003521548349614,0.017422576939848063,0.01477832942748773,-3.0145824435310544,-4.99265997541679,-2.38997044996045,0.0,-1.3958778144695585,-3.9542260122327155,-6.872190600730708,0.37291833496294285,0.08261689003115415,0.03638967098925907,0.0013429554154440213,1.5589633499924054e-05
0.03195128817250893,0.04684994273732127,0.018915443108771104,0.0,0.010213354937452668,0.008056469597046024,0.026700853392314518,0.019867651059321798,0.010140077086293824,0.013135206455931553,0.0,0.012241502094558496,0.018158088225256875,0.015042253115429574,-2.8813949612868366,-4.682000965438488,-2.569455546201394,0.0,-1.4975242927940489,-4.104004352822796,-7.172305665903888,0.36625429485120253,0.08968809240734604,0.03420515041683169,0.0013639561308418193,1.5086681196195664e-05
0.03266395458296009,0.04818923376955463,0.01876501896155586,0.0,0.010914598005051788,0.007979296178377272,0.0260290647290287,0.01965322426417442,0.010252073824850962,0.013062209188269744,0.0,0.011546645222075427,0.017591432552248404,0.014677035428575168,-2.8486931978900665,-4.815537407867812,-2.430106802318803,0.0,-1.5012156698924197,-4.0011608694528835,-6.916517932404199,0.3803783832985603,0.08976092544338679,0.03607535397877189,0.0014535787497610157,1.4976141949978034e-05
0.034148977067592526,0.04953702437788281,0.019904999384136382,0.0,0.009996752447295707,0.007749402798996362,0.02626761341552712,0.02046813822519206,0.01041862702792857,0.013412925674600352,0.0,0.011441270922576645,0.018441338306709205,0.015559274616922901,-2.9398365770408885,-4.884167501219324,-2.4643372097097154,0.0,-1.471563919114274,-4.138156068010775,-7.045303697588893,0.36932890788079503,0.08545181055549139,0.03394521392124198,0.0013832058937740127,1.4846540588681258e-05
0.03227595501780896,0.05069076603044322,0.01930935535859296,0.0,0.01009678755248103,0.008052044633137953,0.026792617308784756,0.02096876446714621,0.010368329366843046,0.013773959715568246,0.0,0.01161257764426718,0.01839126631279115,0.015071993892518287,-2.8973883977020005,-4.817661214083332,-2.5611484800870277,0.0,-1.3665596070125674,-3.993348208256445,-7.383443906221888,0.3667537946541826,0.08718947314603409,0.035067137667721474,0.0014201649472627997,1.5364066120880598e-05
0.034380726549531684,0.04742934745230964,0.019923957580030096,0.0,0.01068401678094457,0.007766080713508489,0.026149979460336266,0.019054861613522853,0.010275439257790592,0.012872074179017383,0.0,0.011799100108948125,0.01727028950411062,0.014254179757209308,-2.8054510855309154,-4.916825751717158,-2.398123979106714,0.0,-1.4355948932055338,-4.213754494449448,-7.1794024512074985,0.376915398423705,0.08687260551111299,0.035045256231645484,0.0013825142723958349,1.4549011483582837e-05
0.03299354805438854,0.04935285511530955,0.01903533809829837,0.0,0.01061996205807158,0.00799722746891101,0.025214467437044218,0.019405656592614035,0.009824735626499792,0.013053990797727334,0.0,0.011985673378261686,0.018650366540034765,0.01446813703966266,-2.9830365461745108,-4.811306188967866,-2.4244704136344053,0.0,-1.3977338508374602,-4.074383011039807,-6.97275181778355,0.36705876990800207,0.08993917724935867,0.0336176107322233,0.001359602650350174,1.4366505003761254e-05
0.0337886001141582,0.05009518866636706,0.019438655769477373,0.0,0.010775214268117247,0.007964554026839783,0.025962347508719397,0.019307778088861915,0.010054904409306434,0.01307887191141392,0.0,0.01243206761811277,0.018336588578957046,0.014897311835708174,-2.9032567347491782,-4.946134106936496,-2.39176890345481,0.0,-1.498927124139969,-3.930274868290397,-7.14377838286543,0.3824772659777421,0.0837446755628147,0.03612155986826322,0.0013656080772443955,1.552398420838506e-05
0.034238639157599615,0.047796575041085435,0.02054070320476195,0.0,0.010500710066750147,0.007552652340807626,0.02652675959403994,0.019182822290989915,0.010131238001692853,0.01287881705872913,0.0,0.011939010189088349,0.017481869695945028,0.015487559102302135,-3.002193968526357,-5.060018433878188,-2.526886697770124,0.0,-1.4308754060032196,-4.015216221751995,-6.938516144322172,0.3753393707956734,0.0832726916045981,0.03621766253301171,0.0013413776400993257,1.4575830205706924e-05
0.03354500107157422,0.046492304963186196,0.02049731202973895,0.0,0.010696301508071337,0.007613273588432957,0.02667730873178812,0.020751606361817342,0.010023176141699654,0.01383333677120487,0.0,0.011518951630517194,0.01792182793127244,0.015166263055224644,-2.82826620695194,-4.869597096544241,-2.4509357559099323,0.0,-1.3861181233860238,-4.281917995786348,-6.813072627805783,0.36930288368682235,0.0825113247905079,0.03534155241720803,0.0014279835820750328,1.435694274169383e-05
0.03434403899891814,0.047494339270100897,0.019808209977225703,0.0,0.010782214126855535,0.008041845522265782,0.024992496499455837,0.01972553036101694,0.010257751063622835,0.014123796388946843,0.0,0.011414404822257643,0.017230100609657382,0.01450894209760618,-2.8369536476121637,-4.720943539990376,-2.528087724043538,0.0,-1.4579947634020924,-4.114106717039432,-6.8974345888671635,0.382425745521022,0.08951620459160387,0.035946681258309306,0.0013626041124125687,1.5397233399232645e-05
0.03499145092381622,0.04654177407971976,0.01930263170173856,0.0,0.010707788577145683,0.007994398151147733,0.026414943911248837,0.02019015198240155,0.009691849329880688,0.012974295969860633,0.0,0.012039108710723674,0.017699937052434132,0.014551876027805388,-2.8260936267518453,-5.041822011230996,-2.4601498744817794,0.0,-1.3817385687225539,-3.911132693202287,-7.352656678745044,0.37842292505467495,0.0852909413945055,0.03525043908905289,0.0014323727342189694,1.462042757525777e-05
0.03224337104835417,0.04875716761716949,0.019423324423317498,0.0,0.010112410453223784,0.00808968894797717,0.025679009634456223,0.020370238956165902,0.010154773911688647,0.012844066081571529,0.0,0.011665941019573,0.018448228482174967,0.014744514170629455,-2.9273246905260057,-4.969248209164877,-2.5533010532839375,0.0,-1.4054222112276216,-4.197200538683912,-7.094278772706922,0.3654072588507734,0.08385516390722456,0.0342305531385948,0.0013662349648557142,1.4796487867795238e-05
0.03281832095622825,0.04905807308894158,0.019549222820485896,0.0,0.009977415253155604,0.008097039844149091,0.0254203404907106,0.02049056434920855,0.009757127837987383,0.014123004424262961,0.0,0.01256751218547368,0.017773739300601766,0.014851814721916342,-2.8412888261120486,-4.791648370490038,-2.576694342204844,0.0,-1.3894720765090431,-3.9383481425487807,-7.178262445546534,0.35737036463619143,0.08481008485018389,0.033632403342208496,0.001408610370750827,1.509971060562057e-05
0.033764688427836975,0.049201474256097916,0.018742125916324192,0.0,0.010104887172812733,0.007782544069982487,0.025324983056895543,0.01962139361965726,0.010210759110194069,0.013036046304469058,0.0,0.01141202754644493,0.017173485901641857,0.014669618350624702,-3.0205674831852978,-4.7302313124040225,-2.567817438835843,0.0,-1.3756941831942968,-3.9659937749502174,-7.115801973481029,0.35559829140083,0.08227626076049094,0.036271922739904774,0.0014286756530257547,1.4790474564757832e-05
0.03356292864576477,0.04785273730888313,0.020283274192466054,0.0,0.010646755929593271,0.007730890556813469,0.025222890249095326,0.019568201777470248,0.010027438745144801,0.013936681656945026,0.0,0.012006092289800275,0.01712387885556642,0.015594306363912989,-3.0005335476091015,-5.008965554740366,-2.4732449342474996,0.0,-1.4801860435563485,-3.915658563419999,-7.0155090184191655,0.3575741137830183,0.08269165653616704,0.0354040735279839,0.0014321030915209845,1.4292326528710708e-05
0.03353701287910973,0.04683055529877989,0.01906534754350303,0.0,0.010963550002920446,0.007925883550863402,0.025360144093628974,0.0203772592169504,0.010399609175186706,0.013866385438531074,0.0,0.012034088995443266,0.018706634220992134,0.014898483742805382,-2.9208074040084613,-5.0411498424313965,-2.6012708054531966,0.0,-1.3716618823358062,-4.080412199492696,-6.939784012164973,0.36282745428444685,0.08300884427497748,0.036622119722835245,0.0013995019309364584,1.5108148325089697e-05
0.03363174779126126,0.04826538215013475,0.019178693977251624,0.0,0.010939536976985272,0.008044619868233795,0.02547440433299354,0.01965600055353635,0.01007640226369902,0.013962977638367496,0.0,0.01245161636475507,0.017857384291034478,0.015191649739786997,-2.768339805715075,-5.142254863096279,-2.6065584428479402,0.0,-1.4902209412790546,-4.239654117416343,-6.97653346647881,0.36195589535596184,0.08560678638485894,0.035708892815687586,0.0014607875045867284,1.5333523831554133e-05
0.03272740673080365,0.05025369096370976,0.02006359154636709,0.0,0.010590182398277977,0.007938637945785912,0.026987820271288984,0.020365335293219804,0.009648013452148501,0.012947642268000055,0.0,0.01231024473205777,0.017168017666237947,0.014293390279035584,-2.7942048661248493,-4.709708645904848,-2.4997660136601625,0.0,-1.3902182705814514,-3.9903333937976835,-6.863704374557361,0.36636482427791184,0.0834488946805359,0.03633697466859197,0.0013306926837874555,1.4264368704408917e-05
0.032653518557224655,0.05104550925392049,0.02012839017484285,0.0,0.010202369666896593,0.008040990711903439,0.024967148340726594,0.02028391332455023,0.009703996257692785,0.013052591664142172,0.0,0.01232188805145334,0.018590317023751524,0.015232616585980957,-2.8537128148643207,-4.8247203021868375,-2.5214958716566302,0.0,-1.3827156672817251,-4.269005098638844,-7.113152689654345,0.38530769609765636,0.08396101846960838,0.035789551472083916,0.0013387269158659629,1.4363300973126336e-05
0.03276506705377891,0.04981332026676281,0.01964542642910782,0.0,0.009944104735841272,0.00803600202136073,0.02682296163699201,0.02072974764051715,0.00999717584297022,0.013559877937414842,0.0,0.01184826316167451,0.018323348984188484,0.014483625091839024,-2.8838414999187587,-5.16064998889818,-2.5340206376679406,0.0,-1.4233203321029675,-3.9188315341302244,-7.142109237151353,0.3879449797234591,0.0853451358276883,0.036023644238134554,0.0013671538974128884,1.5015174540637324e-05
0.034726006333696484,0.0502683188183291,0.018772677672625568,0.0,0.010379163605908907,0.008154841000754578,0.02712472121021832,0.020443548658888297,0.009798673284777185,0.013988973832716588,0.0,0.012245847205499807,0.017126937640943897,0.014841843787991362,-2.9526325497444077,-4.717654277067238,-2.421592120789852,0.0,-1.463553195530591,-3.9575221541348524,-7.361973697908509,0.35854667396510514,0.08446542971941981,0.03584688099896105,0.0013970102415388958,1.4849665425794207e-05
0.03203221674384227,0.047578980826832595,0.02018139710448664,0.0,0.009968435340969342,0.008189313067677085,0.026905403862133425,0.019780568805182735,0.009626221638937617,0.013315476340008464,0.0,0.012293479191855703,0.01738826684862674,0.01458387698579544,-3.000836935312855,-4.994505996472176,-2.3963265138188157,0.0,-1.4445235900429176,-4.23345961958231,-7.469128067634319,0.37490928433041026,0.08189457314555158,0.03622535605251759,0.001355640665822365,1.458693435189625e-05
0.034730732201936836,0.04794120071375484,0.02064621743168301,0.0,0.010827885428419986,0.008306661244323572,0.025976729183306818,0.020042100648116398,0.010373037091321695,0.013903677533322755,0.0,0.01212568963265873,0.018529483668906582,0.015424816191970536,-2.942300508285436,-4.833215090261863,-2.6018218880431556,0.0,-1.4586381920747422,-4.224697124599089,-7.259729785711823,0.37996305681871423,0.08580792433403306,0.035208209695731914,0.0013606661155632653,1.4387061968677764e-05
0.03524107171183099,0.046578385611188475,0.02047706270633531,0.0,0.009932381005501588,0.0075939576196609555,0.026945709237323333,0.020227771457322578,0.010112988821416742,0.013959215293867162,0.0,0.012417178010242004,0.018522930642202676,0.014495020792502398,-2.8949669203936876,-4.785903256697236,-2.4109916852019446,0.0,-1.4512458574805194,-3.931262234157256,-7.013259318238365,0.37942571856221996,0.08692675199136307,0.03455883716739585,0.0013957257440692218,1.5170760545357013e-05
0.034874937371669176,0.04721951058501874,0.01945919325671993,0.0,0.01007212780068019,0.008204647561000915,0.026048302645466828,0.01932224571863494,0.009751006450219287,0.013338119383328559,0.0,0.012519419654649647,0.0184298735150136,0.015122794118939506,-2.7583537268211415,-4.857855657372653,-2.4147187913295296,0.0,-1.4691638561566729,-3.9856057542555527,-6.924505518562273,0.3588797607130251,0.08683150548700783,0.033638723823343125,0.0013992168276415163,1.425676422753194e-05
0.03388306749612502,0.047439818228006074,0.019577615602608057,0.0,0.010174652826268862,0.008212689009633747,0.026118318702288024,0.01913608221757574,0.010294617655288798,0.014102944018849786,0.0,0.011857359117663174,0.017720739900526156,0.01490881470159614,-3.0272253179267468,-4.713879414551509,-2.414081411347196,0.0,-1.477201159925879,-3.9115520101043044,-7.431483282519697,0.3762258611152137,0.08204160015123303,0.03558975075720452,0.0014519151849006675,1.4955312131394231e-05
0.03380124682781491,0.050689334303503066,0.019605456475689797,0.0,0.010132986029875269,0.00777800641190119,0.025805189916225848,0.019869150515004225,0.010060739919404555,0.013912332370718705,0.0,0.011613762432211796,0.018837805744524524,0.01572141466229673,-2.876011527258617,-5.142407986678143,-2.3819187437011835,0.0,-1.3677275002958966,-4.226563197982067,-7.217388476098313,0.37205771029212426,0.08818870544243679,0.03327166689015313,0.001454046658746926,1.4873881504363637e-05
