nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2)
3.600940705085319,1.696890843304571,1.0340887889237385,3.136857314583129,-6.109108024669435,-3.9031550638034904,-3.352807188954518,-4.195033937990829,-5.800224488498257,-4.830202549469874,-7.518477550108322,-7.043332776473282,-5.143504081866872,-2.996253468974652
3.561177166628384,1.6745037569341057,1.0098808085607567,3.868297082808077,-7.081492332625265,-3.4687221263996513,-2.620160431180412,-3.9378613140783214,-4.449546683951922,-4.901706016326221,-6.338948349146627,-7.634528501120363,-5.854582591342995,-3.5872077592368132
3.7758016712124225,1.5474128550811048,0.8699732043688158,3.2833126888391155,-6.621843834850848,-2.891272217947979,-2.9389555413675783,-3.8240348000805042,-4.851421059577911,-5.894004180101073,-7.73238542402067,-8.789391321596602,-5.26511639813927,-3.371729959384004
3.359398924707592,1.3956402541774755,0.9726091479757881,3.6888794763787134,-4.981314555935689,-3.0034381714106524,-3.116104589557032,-5.177249435478583,-5.53890777682089,-5.916416260923554,-6.864783738991715,-7.0912306285281765,-5.243376367264651,-2.906432071931665
3.6820338995103716,1.7495819645851198,1.0494654467399394,3.781626304187482,-7.0017735518487845,-3.8029108259831395,-3.4659020100696454,-4.5322396908474465,-4.909170035804192,-5.765534584211997,-7.309481748436957,-8.115715346423096,-6.034233323103221,-2.9714067479043322
3.1929311521121493,1.6359040863625895,1.0603542179517023,3.293704353622003,-4.873673141304982,-2.966403905640621,-2.6529392668376532,-4.334303680007237,-4.083795260847432,-6.019537861312049,-7.561168644303807,-7.280089533917336,-6.507327973076397,-3.6341327004267105
3.3229505405684003,1.2776015118427069,0.9365922292476703,3.1926376257673796,-6.022789567964287,-2.964105591669215,-3.1263946083714718,-5.213514083803986,-4.545652668854835,-4.305743426948414,-7.776110303635106,-9.726736047642778,-6.39715701297827,-2.9234261108608504
3.402898511397525,1.7527464621064464,0.8018401106716125,3.9177340054075973,-5.25084326883372,-3.9109217338123843,-2.5566966172790018,-5.39652719792462,-5.249483595797069,-6.060750730082232,-6.175477644803109,-9.179327547095237,-6.508730510618342,-3.221595959452136
3.482269921443896,1.4812872270754056,1.1951158108881037,3.7694009013150613,-5.849327878044077,-2.871661642774264,-2.713272583382475,-5.115659464926614,-4.894234948472662,-4.762559099737791,-5.379568076418642,-8.897935374366071,-5.562355354085737,-3.671891974029154
3.1793931104017235,1.3572589804610864,0.9693285614808844,3.529254555860297,-4.827376829091094,-4.037879561989374,-3.2377616142483854,-4.511055932700353,-4.408378036721351,-6.0681181080821,-5.420937173568478,-7.650119532792744,-6.727870149237584,-2.5899358195908935
3.688041937311741,1.6029936953759745,0.8798571016591206,4.130305519831167,-6.906556359070466,-3.9573188786508426,-2.64289290416635,-4.113671275739808,-5.423643732325433,-4.999369110447301,-7.349828127330755,-9.288391072146641,-6.021925820927259,-3.1984946145010253
3.588635455008243,1.3089178846324216,1.1876316023142575,2.948721341749809,-5.33684947495814,-3.559934349723927,-3.4048606914655775,-5.271824226663591,-4.335340069530293,-4.38058174956719,-5.761105090319782,-9.557128442354683,-5.693513816896161,-2.635822871727957
2.9635163042654624,1.2407480643640227,1.0130258327260577,3.4500049511337147,-6.707287686371932,-2.885914325597125,-2.6129762516814172,-5.363145522817421,-5.530908495480668,-5.966058497417635,-5.398011847237412,-8.997788069695785,-6.886372022007876,-2.71602249543825
2.908534702884212,1.6522991873925619,0.9627838201128165,3.6078427673196583,-5.827160162864526,-3.34984760303975,-3.0886076955098383,-4.281973918396991,-5.277633323794122,-5.1888565285561565,-5.387294950846132,-6.8060762927992435,-5.513011527671076,-3.185917924425061
3.7042910397053133,1.7805614367454696,0.8291400107334921,4.244720931934067,-6.686537116800226,-3.6399027004742432,-2.91138046299808,-4.274309574308338,-4.341585636846752,-4.962953453869957,-5.875118517994758,-7.053527747644115,-7.203364588963388,-2.801915328015082
4.029884926670927,1.3928894427172347,0.858702237214028,3.1454019502369044,-7.017536196344491,-2.7768146945873537,-3.0249832105011287,-4.2520814010331405,-4.949981620150784,-4.605324065691221,-5.371979539563027,-8.729979799334117,-5.1045958823088675,-2.661824426299974
3.2038520107812833,1.73255444769378,0.8154039845272312,3.6864733975286854,-7.057180786240256,-2.833671522410766,-3.3414504008531787,-5.072709197028833,-5.23498186441058,-4.466292431263052,-6.682078463207503,-9.83349382422482,-6.383034468674067,-2.8409755562372685
3.913931951906031,1.3218982197900198,0.8006409592215199,3.085842322235406,-5.723714097842185,-3.1017305263560906,-3.080535081269132,-5.036780906835985,-5.7115829733291505,-5.394801624472169,-6.647636964964877,-9.515035880696713,-6.220025491489194,-2.6944415525027603
4.004915220744705,1.2672707192249149,1.0689139738304725,3.3682611510949574,-6.153041705941559,-3.4114727895740113,-3.1426805576109116,-4.82026950477796,-5.373881022983436,-6.175784652676011,-7.3151709798162425,-7.615245215721949,-6.732703402326528,-2.7726456840931757
3.8616979016549378,1.3780922060532204,1.184759806565956,3.1331093569232236,-5.261972778424932,-3.2769398667782546,-3.186649326117201,-4.907626402447351,-4.620724211206817,-5.381217368605901,-7.438992558363184,-7.410297263793879,-5.821704249317657,-3.135950814704268
4.006668416181401,1.4262658945772948,1.080185385659149,4.2021361219757924,-6.135478951848432,-3.001014272059837,-3.2458172324565986,-4.211306681913784,-4.304369697227298,-4.146369233506518,-5.618432293550725,-6.85280640584071,-6.0378519352742765,-3.403205940277835
3.7703691593945496,1.6404572741405978,0.9008217318452361,3.631145602004123,-5.311886922058503,-3.794598647410976,-2.616108721124443,-4.592773953359854,-5.15958797255099,-5.987493227933298,-7.484769664270829,-7.419823840712063,-6.241892301890533,-2.908970768426109
3.290115085314122,1.4510923303305652,1.1784402668509961,3.9208883157732,-6.296186162522858,-3.877193769835288,-2.663104625604488,-4.304052011452766,-4.881965083404393,-4.499592242144274,-7.781182345149987,-6.679960783025165,-5.424079807165129,-2.9413927598932075
3.068946667175059,1.7869150421039555,1.1491669726187976,3.5877284484140493,-7.108835859284165,-3.302771723259727,-2.5030174882218303,-5.5234284185222915,-5.341819022191345,-4.659056456235553,-7.9409964764817715,-8.50618053606871,-5.07405560479669,-3.491512666155249
3.241409039719832,1.4273091429327296,1.003232390848894,3.826476649125408,-6.880562132332684,-3.9186610359791265,-2.878630677070094,-5.577184408355823,-5.048245629923571,-4.365952114666618,-6.244888003217229,-7.5312054894962195,-5.261361174635493,-2.988365354603104
3.3377002024783655,1.7124942879486333,1.0487393000145269,3.1653370677725547,-6.482347723093827,-3.718971465973816,-3.0788678472580666,-4.930113087522627,-5.306349513218938,-4.389495612715049,-6.430459732768396,-9.815930938542866,-6.145276892253834,-3.0804692711827277
3.2765209876563124,1.29311117850913,0.8761027389912147,3.118059840646842,-6.241304808958665,-3.7836146704292344,-2.4802887291672464,-4.606639601831914,-5.1913059559642285,-4.1792005572049,-7.943420720465104,-9.488081876336953,-5.2907980015509875,-2.8229656426051433
3.235231780430018,1.8189520359085303,0.9887993906811428,4.116937850815121,-6.410621326630219,-3.414766435726965,-2.5599819632215244,-4.805360416943192,-5.4196931119767395,-4.92269032488901,-6.392605303932942,-7.888391592632065,-6.647734502324939,-3.7435758487103876
2.9327305825773395,1.771631024246941,1.0552783313372072,3.9145805054514273,-6.058341972507226,-3.5816646321929397,-3.0113246279104504,-4.7737485597621685,-4.047783189150291,-4.973214029444085,-5.724203868285691,-9.547177181655643,-6.027825944492839,-2.732163665825701
3.249237229305641,1.3005544594741698,1.1153923759473117,2.930822852114143,-4.859153307848915,-3.9861072332699763,-3.345874520108768,-5.3987782317252595,-4.737127218584785,-5.54612495311546,-6.9809790965397305,-8.701539011045764,-5.832079422944702,-2.5727479573681338
2.899716159044786,1.5173897291905154,0.9461074112750876,3.2764414926124728,-5.446623548321062,-3.855830019046614,-2.8544386885385085,-4.838012490009932,-5.147090113737522,-5.030134986033346,-7.743896878113555,-8.748068302592683,-6.127721458916335,-2.630568218208727
3.6547483277004282,1.8155952012200691,1.0729096500554893,3.930369363339225,-5.456994175381773,-2.7883842574219027,-3.4135299736009013,-5.086962361966501,-5.492414619085574,-5.845526891414689,-6.6104384281511255,-7.853161961840479,-7.2335163119992805,-3.071391993910413
2.809102989011764,1.7104913197797216,1.1465775364396442,4.260849752569382,-4.8652290190162235,-3.0622004228466344,-2.8030561585207225,-5.319434719242464,-4.260100583585591,-4.856552496381794,-7.976763556963629,-7.912543918720261,-7.102447666370811,-3.4552654206968114
3.071750541506125,1.6094386801981337,0.812796929467014,2.9149950094167627,-5.553959253788838,-3.869087883401597,-2.4890616135616894,-4.39801983528534,-3.959396273500076,-5.350330780808132,-6.442278660241102,-8.697461272122974,-5.054305636505695,-2.9177741465463045
3.037940822638691,1.52296725453653,1.0480397661294232,3.705470360524399,-7.068857980174872,-3.495564443910558,-2.79109828470071,-3.8951818354249665,-4.567623026607181,-5.1388448942124825,-7.455216050051472,-7.730696077702602,-5.3246838357506014,-3.50439267833903
2.7922294232691343,1.8429361425539068,0.8062723712508122,3.8818023957957006,-5.173908469540271,-3.4780944556631024,-3.350543409872374,-4.588772451085472,-5.155390519734768,-5.887211320813673,-5.549258379955091,-7.874329797604433,-6.218724380220148,-3.4598419669322085
3.4932511394320453,1.6585222995951998,0.9964540168242074,3.346200236912044,-5.637620707406384,-3.2733400340799594,-3.4240583261872626,-4.349366412832661,-4.014055792828641,-4.122026499545547,-5.500680728673785,-6.943326262733032,-7.3146913983202655,-3.4348886481389096
2.9217852967121174,1.6423703374651977,1.1063667061986648,3.723082375870913,-5.728769721437295,-3.4590254016676267,-3.524017514325796,-4.506458691325026,-4.263815302056495,-4.9410361524683974,-6.409159451500258,-7.735386809706446,-5.209823168960204,-3.483639843415867
3.7093042922993926,1.8349776062944951,1.1673385451765057,2.9669138203823575,-5.380758785181371,-3.535519413441272,-3.1330531515601914,-4.323336376350063,-5.000483940040249,-4.414026167379245,-7.056141833338289,-6.968293397991177,-7.194656815626711,-2.78770274453887
3.221801214867376,1.2768784004189737,1.0687992011765628,3.8790311136641837,-6.833454229380221,-4.084624283720963,-2.4204237908028006,-4.452397207986057,-4.679333798655705,-4.474389384982607,-6.082252321845478,-8.439541834439236,-6.319067663381652,-2.7487055275598147
3.423976515779847,1.6792503683952882,0.9995232205541428,3.7747916647497175,-5.096668938727998,-3.851697138563849,-3.24805114213722,-3.7732981126322267,-4.5993611093447155,-4.875011255334732,-7.202897101855726,-8.668114557815738,-5.116412758137721,-3.8166850964464256
3.6702038982379888,1.498094792851921,1.0231321612590303,3.220975733333063,-6.555103168729326,-3.4750938181080917,-3.398371561090844,-4.939322507119871,-4.414982489177723,-6.077774379167666,-5.645975285872108,-7.219118992035714,-6.892368390082941,-3.7660032975365123
3.937067744516231,1.4577072666427902,0.9781757803821348,3.5117104832565316,-7.085860395295507,-3.1483193448796145,-3.4332938694825774,-4.891608804622385,-4.147781005142177,-5.574918493365334,-6.418777678818745,-8.30594206265371,-5.376018965034457,-3.044162807280405
3.0635385089847462,1.7455934992840885,0.9584084709084613,4.036307059646905,-5.382163575283182,-2.955534180745875,-2.634518188001913,-5.2412588481582585,-5.176662450790397,-4.528012416771903,-7.6779035609788195,-6.843106432260039,-5.164405256858258,-3.205525366245147
2.968191160192422,1.6715440534155648,1.0999379378114158,4.144739388190684,-5.561595387641995,-3.790709031035116,-3.1986459050793767,-4.722632260079538,-5.611147992319285,-4.767774726826881,-6.080734541746029,-9.80971866620879,-6.347932722733543,-3.2720507214644314
2.7234457669767225,1.488212735914202,1.1143571192842074,3.640359100400582,-6.587789141424345,-3.883979751667795,-2.404175089231263,-4.047297708995734,-4.128592502471574,-5.900266497118451,-7.1754537856789655,-8.071285306070482,-7.364201609893346,-2.6370240481597476
2.8337197375373333,1.694384862979791,1.1053518263118425,4.090815647308446,-5.814740869393037,-3.3418157946946074,-3.0680271244747246,-4.97236008645236,-5.24374778349598,-4.878265978358242,-7.578699817881619,-7.589154660173522,-5.196423513089835,-2.775353788891613
3.7795275909054604,1.5148973166986153,1.0111089916189078,4.190080954591059,-5.2705077693762306,-3.158944414798866,-3.161135135196912,-4.680237978844529,-5.7288846121408055,-4.301845767707485,-5.579327796709653,-8.377339441057646,-6.742596163608532,-2.8876695303292603
3.3369038253761047,1.2822593396654638,0.8262404055602158,4.095085495387867,-6.431444971523514,-3.950105458813291,-3.156129741894161,-3.738184762228177,-4.451249202591333,-4.87067390185773,-6.771915077582317,-8.29835313169724,-6.811902474531931,-3.4874167936756493
3.718101306345801,1.3063451418034278,0.9801704639352604,4.076483341955232,-6.129045589391216,-2.9061407266490704,-3.287135447004415,-5.075823523979324,-5.0842074301617695,-5.538993764779464,-7.878723820714318,-9.328034791268525,-5.023008175663271,-3.738823803154292
3.3882922457156006,1.658368991755199,0.8741555905059383,3.8848078587250674,-5.392612661398679,-3.5850967511056515,-3.478147455988659,-4.6952080227505935,-3.990941555840449,-5.593244826227313,-6.600981620465143,-8.938277166236317,-5.520431507142691,-3.417143335346011
3.850590855455122,1.397847135616096,1.0433623598159145,3.7637129079885723,-6.368163548201403,-3.6138530570987077,-2.5779037487470604,-4.180504088930123,-5.017745198711532,-5.526247735353226,-5.680957030951533,-9.575755050918424,-6.722810554645527,-3.341102859965665
3.220492473119264,1.7875851275299621,0.9847369221112342,3.204169095171623,-5.948053532897929,-3.2652566485812313,-2.7774009208668975,-4.875522779188189,-4.380170201919672,-5.612021988791773,-5.4923562636788,-9.07205527055308,-5.69863625489688,-3.1547324544161506
3.048140195488321,1.3773854312921165,0.8184871348553854,3.150251929693442,-6.261618292918002,-3.0156609763553575,-3.41707609601432,-5.389841490014392,-5.239318095080517,-5.623554134176215,-7.918244498334321,-9.795727832022399,-7.2246692636085275,-3.773847772211757
3.9089793109949467,1.5907834907899294,1.0976357361009228,2.8695658852255637,-6.43410655508112,-3.0672355457874505,-2.795543802883957,-4.273637639563562,-5.006867747395058,-5.716561197294351,-5.611580138192597,-9.166390536788901,-5.569426101641707,-2.8059201436570302
2.9313709375053913,1.7973322323152106,1.0219634219939664,3.0572085141597274,-7.140751745139896,-3.4695031405203607,-3.290215799326273,-5.056670810785301,-4.210968575619848,-5.231336546970707,-6.803001205738752,-6.869047665923091,-5.710037264617328,-3.3816595286544144
3.556284687709558,1.4969189902460827,0.8841736372161075,4.113821795439853,-5.162254300325492,-4.023781385703934,-3.527657974275522,-4.613753490181797,-5.694611612405829,-4.580181072782028,-6.426033222663264,-7.541138830529652,-6.114500671090733,-2.6850773960602066
3.1396241142420065,1.534092218994578,1.1287959474256084,2.9831355537247792,-6.203992484556811,-3.5245148010282974,-3.3849936524064654,-4.102169842199414,-4.094337746366471,-5.851573774639367,-6.528347611572949,-7.9845659813443985,-6.67038131981328,-2.859211002866868
3.1711011130232736,1.3382666047007157,0.8320712863152971,3.094349975674022,-6.073419419793664,-3.0756071192178407,-3.201404384080494,-5.091092723855741,-5.718426808953716,-5.535466631132573,-6.9569151257914426,-7.1827465112435664,-5.6535675589339105,-3.645103821140819
4.0427546419527225,1.4172844160034392,1.1116227707031565,3.0214488934457604,-6.317032431207862,-3.1346554996869407,-2.940667589248285,-4.062499934293881,-5.85582628364343,-4.9712009161573105,-5.983125488603861,-8.419311078517014,-7.29509216843835,-3.1363956910956174
2.954752859199327,1.5581470613770325,1.1046625755819712,3.415487206281588,-6.8684017236432835,-3.5412615273866934,-3.2603402133973765,-5.372355692613379,-4.523782127694773,-5.435729379019223,-6.281848125550681,-6.979313144923876,-6.518948810323474,-3.3376895920543594
3.0947294969329713,1.8307587097939773,0.9106916478231615,3.325088109756915,-4.852858711792836,-3.531060387013185,-3.0311374242984472,-5.282963034822134,-4.6411676828287725,-5.362883558249795,-6.048970618687703,-8.739265455354719,-6.410908873090126,-3.1301833502765244
4.027254124912141,1.4940641907002932,0.8364581975047672,3.4761285759553004,-5.578950357257094,-3.5772601548742973,-2.6778591140920485,-4.5033940444042315,-4.964062159381147,-4.53937758739193,-7.005515663010942,-8.04055287927263,-4.9862865357096675,-3.765569063322687
2.7092181105088455,1.6445184863097122,1.0702052771469286,4.054315226983174,-6.246948531754533,-4.084952765826571,-2.681056249484697,-5.100439035618983,-4.238407556734286,-5.472860547468916,-6.912416589795442,-9.148888204032032,-7.421861110897275,-2.655281465016994
