cfall(0),cfall(0),cfall(0),cfall(0),cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2),cfall(2),cfall(2)
0.0261429728091346,0.022583061741541056,0.10207230886048341,0.15732907959426679,0.03208719230984848,0.007750384030120752,0.02446623084909305,0.01158769927934616,7.898932725355844e-05,0.00013131126557028774,0.0003285487788765068,8.541780541351327e-05,0.00031722491611932164,8.587851740521867e-05,0.0001755480813859322,0.00041976450568971264
0.036300253601500174,0.13543858622070537,0.13679368127496921,0.13908339491824984,0.013090021747452017,0.0035384845816169323,0.01816882986800296,0.0068756537411676175,2.6462692757785214e-05,0.00013398733731971916,0.00014734480129760796,7.710303052919725e-05,0.00014687907597147836,0.00014424862321387464,0.0004773646442300201,0.0004304121332897139
0.014034924777979612,0.0729342697812064,0.02888919300879078,0.10485205853836496,0.07673996612170177,0.008422767243868444,0.015139996996698967,0.0019520169617586619,6.671973307370045e-05,5.365645270402182e-05,7.834115452182646e-05,2.4769196695816772e-05,0.00019488684315847364,0.0002000953966899205,0.00022864052041433465,0.00022175547343927007
0.05513445775649835,0.05379642253649526,0.10047487963920627,0.09313446996236745,0.03553802861483266,0.007788672550203146,0.023425408005376215,0.007652617662532179,5.45257053036606e-05,0.00027488145696081867,0.0001594518496481562,5.7507308983339345e-05,0.00013777929189227932,5.795683374600024e-05,0.00012741037815802478,0.0002447704055634456
0.047258863067076995,0.15655679019385113,0.12597429110152175,0.1203443759292225,0.053551970662780835,0.006071265406753972,0.012969295261179516,0.01220901671096567,3.023873364228353e-05,0.00023467356894143378,0.00033158859597995144,6.96331326355304e-05,0.00013574777169960203,9.557019281568446e-05,0.00038860657143616954,0.0003675198676217957
0.042834078129372156,0.04839599479391277,0.09326958259931574,0.13795776785985375,0.07266704751505708,0.004491710389896372,0.012730496598640367,0.007846426591033,3.5226051309426507e-05,0.00020004297756077418,0.000110078208099815,1.664409880423723e-05,0.00034394509436029,6.687055777135902e-05,0.00036510786641820095,0.00049613543851957
0.011502202019955022,0.08938921054746415,0.08044535312440244,0.11817014386617603,0.024021242767287055,0.009973652986736423,0.007497051913072427,0.008174715468429098,3.589605634698992e-05,8.763873136170841e-05,0.0003108745336059465,2.0827719702268646e-05,5.9611357052321434e-05,0.00014114268163374416,0.0005796647032904479,0.0003021183215844374
0.050043772541643314,0.08349015890437034,0.09669832226947063,0.12298290875656988,0.061760197452561866,0.005493223688386523,0.020937461763350762,0.003087909927222164,5.925263825102054e-05,7.57697210469524e-05,0.00019292471154106226,3.173803878320205e-05,0.0002681900008253105,9.271044994985258e-05,0.00015451673152703155,9.808392276785638e-05
0.04673580833043221,0.05460746514516667,0.054943311048770344,0.02508758175242152,0.0580755890295268,0.0018281239844754843,0.009859843999645691,0.00897408454565574,2.2591943269723524e-05,0.00011629379052158184,0.0003200040641233953,4.855575504721035e-05,0.00031284461744508015,0.00011722490284145247,0.00010074086113726892,0.0004027661599791726
0.037811714700971805,0.032444765278576426,0.02502555884554504,0.10239464288287019,0.08226188925793616,0.006282724301733298,0.008176309365702978,0.011247979288072973,6.445736090788631e-05,0.0001259173746392018,7.660475338899468e-05,3.304204599090194e-05,0.00019675849859727876,0.00014498023019595262,0.0001614039573041646,0.00016438912987440374
0.033570355885548964,0.07702196519445799,0.1100540902200468,0.051286982500343276,0.039091429702378916,0.002146297106964195,0.01570944492894466,0.0063913674558048195,4.046091997284815e-05,0.00013571405109442594,0.00030507145712069163,6.543673196504694e-05,0.0002665201357378411,0.00018565258817901801,0.0006968646764880988,0.000366372568633994
0.01759242459965408,0.0970284646494264,0.04197293016203754,0.07670320894886298,0.04172821176912417,0.0020866185141049697,0.019796822353059698,0.005914180529773006,4.267304564350166e-05,9.019097401482702e-05,0.00020913850229890631,1.2893819683025267e-05,0.00032578971856977415,0.00027561426467354673,0.0001799126455283807,8.397569629806486e-05
0.07691685207564188,0.023122070947022767,0.08681130427279472,0.056903377132510105,0.07818348586739059,0.00268711655382029,0.015435771826649437,0.004935395335696461,7.957409812832896e-05,0.00015001366679778772,0.00015213006508680383,7.063683668265018e-05,8.388135656896625e-05,0.00016418406593997348,0.00022670805022030177,0.00011189284796154846
0.051072205696745754,0.0957502289568995,0.12370051205938479,0.1562734934834298,0.05599654751174485,0.002589780305017855,0.02347446521912016,0.004474955352105295,1.4022259208523104e-05,0.00013476002891274095,0.000241679817554032,3.6231581699623555e-05,0.00017237473743750298,0.00013601475946265553,0.00041270465844016243,0.00014862871156453336
0.02154533308005873,0.12271974552132882,0.11897886737765288,0.09123230682668983,0.03312307908866086,0.00480732522878761,0.004839427294855554,0.00838188626396251,5.742824962066054e-05,0.0002887022873435927,0.00010553895464612068,2.749299178067775e-05,9.604795914981053e-05,0.00018388090356372117,0.0006732922432918956,0.0004555624737357337
0.05238129300674939,0.13793818545563452,0.05781368610580438,0.03422946705199661,0.05370213970665009,0.005722596649158101,0.021941411129292935,0.004625109792032313,3.435112791301096e-05,0.00017802926412848526,7.398061742466925e-05,1.5763308756966356e-05,0.0003021495856236517,0.00031088308375512195,0.000451726784061869,0.00047277246347411477
0.01411508956087266,0.1423933309879048,0.07166621233955023,0.07114861389011548,0.017245307209052537,0.011995429769906972,0.015228768050689578,0.002114681657937035,7.663860810269162e-05,0.0001901894665640329,0.00028511459543226854,2.0357338954690306e-05,0.00014503216214063123,0.0002194769616135954,0.0003532883885056529,0.00047013628502079203
0.04262762805741231,0.11345347708175661,0.032360744595231465,0.0393859911660782,0.058341656605469215,0.005871550434711862,0.02271619669280691,0.004036114552056073,2.8696665077818e-05,0.0002100205374261792,0.00024710028475408353,7.232237472755703e-05,0.00013745592520042395,0.00022346006153406062,0.0006173776248640165,0.0003145531354022867
0.03471370165574294,0.0994501362562615,0.14390807980978942,0.13262127072198548,0.08109275980225665,0.011725945282650784,0.009393280497706963,0.008464281043311522,2.1068881185838648e-05,0.00026127601970497307,0.00010725161587599573,8.108178119934004e-05,0.0002576115885488696,0.0001520109790786711,0.0001789508731723494,0.0005007474100006677
0.011735966047403713,0.1509811046249243,0.10026596956898615,0.056240149032353734,0.04070333617565007,0.006652040877324313,0.020850114285255752,0.005373292872824013,4.6097971160945413e-05,0.00018001900739137984,8.290892483661753e-05,4.37319842980747e-05,9.323837798152896e-05,8.890350331012199e-05,0.0006616778244961439,0.0005218510450379602
0.07494158463742723,0.05707697158185329,0.11999870315887029,0.11863352147053359,0.029540535208521967,0.011475105726561729,0.007973536500012191,0.009624047245964181,4.0170001090083187e-05,0.00024080858181613495,0.0003449279071611846,8.176864418518357e-05,0.00016451565390707587,0.00015382159283630788,0.0006198702825741286,0.00019376264032050408
0.07429921127615757,0.08510608642374061,0.09815093294828639,0.15222585001631678,0.04522378139610421,0.005553420088023588,0.01548068411485082,0.005444902559590025,2.948279491816657e-05,0.00023247775860455724,0.00038027387048537463,7.648389619713009e-05,0.00017602576759378032,0.00033143444164398074,0.00025270573120662995,0.00011242419256820992
0.028935030433997158,0.0595285715670204,0.15010045308686623,0.14246295714945492,0.023956018059500404,0.0019907290720958715,0.01551510335183342,0.002755849689899678,6.184149212390087e-05,0.00016263297750755153,0.00023821483797837554,8.143337529327904e-05,0.00024060710830471952,0.00029414892252850963,0.0006383767019468357,0.00016909986370426574
0.0658940616416289,0.0740987400795601,0.10885657785725653,0.1405872013131812,0.08466543315821029,0.0017838663516535939,0.009643515955142335,0.0065002467737635275,7.857029199652169e-05,0.00021215807340204223,0.00012369502772174515,4.153605062410558e-05,9.45913435742335e-05,0.0003258357318709404,0.0006272819554314186,0.00010094401771649571
0.06033797603858563,0.09368754173125966,0.13630631711532898,0.13739920588605734,0.02605381029761275,0.011051013233294833,0.004557324372458712,0.010427365621727146,5.0802102043281586e-05,0.00021678156170801168,9.485555105864091e-05,3.231887102255245e-05,0.0003462955350306469,8.521023838386628e-05,0.0006702387918681061,0.00021353605399363775
0.04062266220411379,0.06955240303712618,0.05248311889784754,0.028093816651953506,0.07681792773476329,0.010857810311614263,0.005419279361779739,0.005506921061986203,1.3132071515572692e-05,7.84286614281837e-05,8.50671782523871e-05,7.615243386115952e-05,0.00011110840763931837,0.00028442062088721086,0.0003633394461469283,0.0003600286997083728
0.0496477483768473,0.15448195204107973,0.07364540180181908,0.03315019956373928,0.06292054864439163,0.002628694666184081,0.021507681265729158,0.0025143561761689177,4.6290181317667375e-05,8.093172061345003e-05,0.00027758599186777845,3.9585961950476294e-05,0.00028217200346484903,0.00014697875626497106,0.0006096225416267497,0.000189205839633484
0.04180719703782902,0.07549401814730586,0.02536691668333585,0.13177716897503802,0.06450126192184484,0.004656647472705336,0.020706766011737,0.006176746329464124,8.49468829265341e-05,0.00023183210416045631,0.00018108629037144226,4.1037138263986015e-05,0.00017425732973182248,0.00038483471360191814,0.00022814326224400596,0.00030555769465109557
0.027983657068063474,0.03136402178454314,0.024184651289851422,0.15249165775128587,0.045050097604179204,0.0025546904255980773,0.014692782833291795,0.005292425753017387,2.0795596015985718e-05,4.7306059165656164e-05,0.00022355097406792296,4.6625600743928834e-05,8.805370820553761e-05,0.00017701004530435048,0.0004577486598247987,0.00040395306632868633
0.04539490051440156,0.07621431197724879,0.13469587829125712,0.10253545153321707,0.05977747885297707,0.004996449645603182,0.016400758293258093,0.008969009492640852,2.599667088856394e-05,0.00013899773133438422,7.246438467438081e-05,5.233355528573811e-05,0.00034194437515397327,0.000114555125268072,0.0003984576587180328,0.0001707281445338341
0.012095603256038253,0.13230186026379426,0.08388013664868266,0.14792197077368807,0.058416419724063716,0.005355605490915958,0.008801690000056112,0.011116551750488835,6.039953224799182e-05,0.00014828254843934707,5.9557144861664127e-05,7.489142208175816e-05,0.0002437496341277539,0.00015071607504837237,0.0003388054271899092,0.0005234992691728676
0.04511577993275622,0.1139306491964903,0.14438915632757693,0.0452224499335258,0.05713194192628229,0.00873393325934188,0.02599258520154158,0.005791029099466584,3.938471276983828e-05,0.000294886076331141,0.0002331395216693842,7.493686637135877e-05,0.00022055990848725987,0.00020566093706388334,0.0006612691884014827,0.0003622928252695885
0.018765607752224696,0.14475772191394443,0.09921328945339082,0.06050298132509777,0.02519614500614964,0.0033095549467520346,0.016078424307548515,0.007983998963621123,5.8577504627435275e-05,0.00011082830579261031,0.00011143026563177697,5.3965903593733605e-05,0.00018264297649443629,0.0001788651631618718,0.0005123932046383811,0.000344904596924596
0.06312848337067725,0.09763860912119551,0.1064532315296136,0.029839269176338373,0.014591040423216973,0.005537764201676106,0.01733012147987571,0.005960288438529216,4.19617781757911e-05,0.00011776432200502718,0.0003490111864079601,1.4447226681581623e-05,0.0002559210587723565,0.00020146406648607378,0.00042936239989421906,0.00028330533229723544
0.028979098996634554,0.05238875463728078,0.039757213503659836,0.10508242070493756,0.046074956655631924,0.012154414398827175,0.02080768820569709,0.009744492812285831,6.653552096728025e-05,0.00018027446274394222,0.0003240427313595214,2.5728018481432688e-05,0.0001648973469942531,0.0003644496224863089,0.00015656424793556345,0.0002806772286218302
0.03257622035489703,0.03403783276206804,0.12130484369836451,0.09680446562038898,0.05573514917998815,0.008974297189986002,0.008555391663856382,0.006658874989961839,1.965454069457406e-05,0.00018398805334634275,0.0002056503618838495,7.531700292288997e-05,0.0002190086306013673,0.00021024663259529207,0.0002917174588046467,0.00043704867962702387
0.024653222733676275,0.15229409858251378,0.09701647227379019,0.14922431235320793,0.08456020058232433,0.005611476614493889,0.010777633778325597,0.0023195359259905175,5.81359657603046e-05,0.00014276705902042518,0.0003376685713580307,6.982657324334555e-05,0.0001908144044127874,0.00033872146010994607,0.0005680861037065028,0.0004673665658038568
0.019248550019231488,0.10910878228397852,0.14725983671298487,0.09640841067493251,0.034074747572025235,0.004700739613565772,0.006376075888083942,0.00910327065693321,5.072530952674969e-05,0.00010949909359501842,0.00025432168818256265,3.137750698591658e-05,0.00032724479798425666,0.0001129550829353004,0.0003770746823365033,0.00037975008900296205
0.06775691458811495,0.06435642664488819,0.04839974137184369,0.07213200790028562,0.03798292715375223,0.006952771628891572,0.02527433338233873,0.004663215625974661,2.7625101688773227e-05,0.00013848462964860102,0.00011247161983854478,7.107319609060263e-05,0.00020585684615873748,0.0002224647046270581,0.00015972815244035386,0.00018390062476096998
0.0694124740117345,0.05658990644337572,0.06263171425296349,0.1214883755190252,0.047617580495463586,0.0031186101372591775,0.025452257170727858,0.004880145981551117,5.409282895610721e-05,0.00012319568037803005,0.00021417781239667553,5.6895824222706494e-05,0.00016199614364193165,0.00011221422974001311,0.0005028891561934549,0.0004064411032183217
0.021405570122842287,0.04915633101215676,0.12416194786786434,0.06409078498309254,0.015224510952412196,0.0019716895175198234,0.01415889411146999,0.0069651798016920445,1.8463031019573025e-05,4.8861703733397414e-05,0.00012142277800697619,7.192551124511609e-05,0.0003226445259123281,6.609268104452236e-05,0.00025930527308824384,0.0002486994128324165
0.022835639693765473,0.08793794762157918,0.0911247044497733,0.05326172870491802,0.08312996878533979,0.009833448754601891,0.008643939068787354,0.004310279755504489,3.257863188139692e-05,7.678037863489538e-05,0.00019176035378944844,6.675318895186177e-05,0.00011754265176105379,0.00019548874147564638,0.00011568108788704986,0.0002522772973414584
0.018142149199026576,0.10890886647384473,0.0925334310615142,0.13220590525634346,0.03085531429180805,0.006563499812496847,0.025496994925314865,0.009322061472700063,6.538851992659057e-05,0.00011504725657283933,0.00015672189214316798,3.7654291887563574e-05,0.0001716606442677749,0.0002403406135667954,0.0005535879389013158,0.0004732901548289365
0.04171582669774438,0.0813708618585057,0.03577460873054615,0.030712372754890995,0.018035388212041162,0.003374262980217224,0.02493603258436213,0.01037912004959035,8.320494986162962e-05,0.00011740527293333112,0.00010292676111767321,5.010783131563047e-05,0.0002079572556488004,0.0002174404199059573,0.00016463031954389333,0.0003095077055430757
0.06164141180974019,0.13409163252249784,0.05936923330484295,0.0434602456419904,0.02323536565079643,0.003018154786594161,0.019504095764379437,0.009757497745480964,5.83161450780069e-05,9.848732076246895e-05,0.0003187701550155665,4.821514531456434e-05,0.00025996402010204243,0.00013533662214771129,0.00038260952011677485,0.00012081142964702026
0.055848117894100255,0.15479950187314492,0.0670180561055668,0.13027072857480765,0.03144691390513332,0.008205049375842488,0.01138178264600993,0.0026873691545918786,3.046793432975522e-05,0.00022306820962129885,0.0002932993842646287,8.18432841482337e-05,9.508266056296821e-05,0.0002647752607857017,0.00043446328037304374,0.00029433770934641135
0.051269827204853194,0.03895577892198879,0.09543576248459161,0.06980605503572336,0.04059591316723704,0.009868613074477452,0.007433835039274979,0.0017980215982200795,4.284399761959952e-05,0.00024003329013232952,7.795011273781569e-05,7.375070252408698e-05,0.00012734133368702213,0.0002788625659644542,0.0006252871085940133,0.00047633899474764583
0.013143852597915109,0.07147707944277548,0.08249695797701379,0.02337565760786258,0.04709758272195949,0.009087269175178346,0.010548568372624474,0.010488333557746074,7.585016935015643e-05,0.00010499128590757557,0.0003689000636659314,5.8148643141204904e-05,6.304451477367266e-05,0.00010134110637925388,0.0004465957423412589,0.00028963121967693923
0.011233546107047439,0.059355190331638885,0.049684523415517774,0.06767632966987944,0.0391855330995746,0.003213155144426354,0.02155356994785952,0.010212804601605266,4.477411765043868e-05,8.02709104061562e-05,0.00037602206319275046,1.9351253107850042e-05,0.00012539631117159753,0.00019675874480313733,0.00011110644890011016,0.00011097831064533832
0.042992921308424165,0.05446803662955763,0.02206472427236477,0.03156033620164182,0.037176347483551794,0.0046791757668943,0.01619302275382858,0.007108700875138481,1.390985786045195e-05,0.0002254284173440924,0.00030842890031260823,1.3108224450592078e-05,6.204974479835521e-05,0.00029678699327200257,0.00017604646326966326,0.00010518559480639938
0.04808022810230052,0.08818409795936973,0.051206001763613895,0.10933068800434691,0.04104442295016948,0.009355310144459655,0.020639937351058325,0.012232958133651887,6.621297726983742e-05,0.00014571606702550206,0.0003836867315728937,4.470951179269778e-05,0.00014175140276453344,0.000253263802663318,0.0006805596223625628,0.00015478035507232292
0.027436332493983737,0.1321451101119902,0.06355694707735465,0.13685119054122433,0.07146357445590355,0.004352919932944901,0.01482453035419744,0.008886680285747208,7.239815516614837e-05,5.2392561025213356e-05,0.00017085960214033964,8.682898765618259e-05,0.00023377719821032425,0.0002301489251231678,0.0002233227806623318,0.00020107431017482938
0.04386813558163118,0.04120330447074045,0.04118039904582958,0.1394551428606955,0.03939789110682354,0.011919029843212395,0.017865441838332753,0.0034678469766928443,7.750602190714217e-05,5.64053169569694e-05,0.00023660540424976482,8.24259495753751e-05,0.0001638473673237873,0.00018186046945048944,0.00029262713838798705,0.0002726504670855822
0.06904024634710604,0.055503893564660414,0.04760222341630022,0.09167492591086654,0.05305338858920007,0.011610811868486408,0.00722892200839397,0.004395534427151978,7.868832186986362e-05,8.959030378683866e-05,0.00010339735962703642,8.558391780348555e-05,0.000200530880847614,0.00015725960423290425,0.00025767544641369384,0.00031149099835184877
0.023079777244206713,0.05756205907395673,0.10490055121008744,0.10004342615853697,0.07364182450783938,0.006476274574790163,0.014475251356601663,0.00320050662432436,4.371520371787025e-05,7.914946184756248e-05,0.00025110791350711835,8.511463704733013e-05,0.0002973465700960412,0.00030501186757959497,0.0002523621310850884,0.000271595373911705
0.01948985645497203,0.060155547762975124,0.07002355743445095,0.05482863373220875,0.08122440033956103,0.007523291055281607,0.012512291673084723,0.008282976637446498,1.7228250086384234e-05,9.441218751744968e-05,0.0003069010215776616,6.101885882785803e-05,0.0002173487604625296,0.00018914535581069215,0.0003956980256687834,0.00022395219438893507
0.06274669817218922,0.06896068839793958,0.1026001223156522,0.02950479341320271,0.040855493398565326,0.01012748791782146,0.0194075409103753,0.007324422993896962,6.152976217546333e-05,0.00010876724366706287,0.00024996503725164534,3.808923821048895e-05,0.00027056716498915644,0.0001798100175345733,0.0001681167828635085,0.00013205399467902364
0.011290234502680135,0.09994669267642203,0.10419414931614457,0.11918671664085623,0.08082458295362395,0.012110655422402831,0.014655013685001866,0.009868426696060945,5.7250346711870066e-05,9.385648866442998e-05,0.00010251095767044453,4.528714580738846e-05,0.0002651954190693785,9.022592272586e-05,0.00020489517083782205,0.0002765721373565456
0.04494533039721922,0.055169252360067145,0.0846956994250548,0.11184870660341047,0.06743151186871238,0.010551540583383543,0.01174860298832275,0.005635798612841852,3.1885520235713026e-05,0.00018253471459896386,0.00021845153909741863,7.444435518086089e-05,0.00022574870773186658,0.0001318341035609784,0.000315171803396433,0.00025452896181268853
0.032064936747063455,0.04219544605767618,0.0974415445666128,0.11998684387378342,0.027080496386012086,0.011153169666444727,0.025888047406235324,0.009145326185716353,5.0342755732653574e-05,0.0002287822207061724,0.00012886544097935905,7.389439490480067e-05,7.371604095317175e-05,0.00013354468080870713,0.0002699691961040401,0.0002425135902097824
0.05558558113070702,0.09849761456151158,0.04395400392862629,0.1042009356696716,0.07087792411153783,0.010407507306200705,0.019414402212760962,0.001974770044717234,5.5979283077195637e-05,0.0001978800962134461,0.0002762589459439697,3.2564311976840434e-05,0.00010306438853456935,0.00024434552042318976,0.00024976913905001776,0.00016952598496455476
0.05261096804701942,0.024084295804931415,0.031139490010900543,0.11362112986315015,0.08179228014198345,0.012054712928385758,0.009983814087716005,0.0036540393352446493,4.617917113844117e-05,0.00017454214062507265,0.00027367039748168174,7.725846163145198e-05,6.77799390605453e-05,0.00021000184736636078,0.0003051776530092407,0.00029169522227736277
0.04343209945371804,0.09155229770886039,0.08646884386616381,0.11044771739932265,0.05223190222791172,0.009392218112139522,0.023370502395076608,0.008261883410275343,5.1669618552690624e-05,0.00021389527445475788,0.00012717937027805038,2.9159199047091834e-05,0.0001793324141102351,0.00032484110777004677,0.00018657868491018392,0.00022669290556359296
0.021810776802129256,0.11709922706384357,0.06596375799478066,0.14369706485625866,0.01875180767783697,0.011107395004058869,0.013642133011386082,0.006620564989888921,6.060638324735832e-05,0.00021918596581800784,0.0003155934199094365,4.563950076150827e-05,0.0002786368854274684,0.00021525183014763752,0.00046225133736476276,0.00021180249345482925
0.020718049354817476,0.07216571659591092,0.07756126651301215,0.05756738893065496,0.012722654889939258,0.00840408598773121,0.006687910081561525,0.006354350039905715,8.587315533998503e-05,0.0002960461739636074,0.0003778797060082019,8.628969558782687e-05,0.00010410829522815891,6.274386311037384e-05,0.0006814289703200001,0.00024364427037362822
0.04608238548662845,0.047139508325170686,0.10790910074640693,0.028914201385527808,0.04663974098820856,0.00902071761749754,0.01789497453721727,0.008845631843576021,1.3559036660441335e-05,0.00016735341440531017,0.000307744835713515,4.3009450277320686e-05,0.00028760813988735383,0.00036825878365921055,0.00034972929097322296,0.00017752264434314384
0.05339895855872867,0.0653123893866403,0.07188668515377422,0.07634779262770917,0.020253385956911393,0.0037011190457797278,0.01440092791222116,0.002609382751581833,4.103835273147469e-05,8.15731901037593e-05,0.0002550087621987474,6.881265167525086e-05,5.906489770369885e-05,9.985379090986114e-05,0.000634953254342998,0.00013885297943344696
0.06209389188489748,0.12368353989430265,0.06999632751445148,0.07725214826669696,0.01648438861142827,0.002825759535592037,0.010040513091642899,0.010601291463922342,5.9025213526927515e-05,0.0001949286211516797,0.00017438730628948533,2.177293953944016e-05,0.0003120379097958666,0.00019406974174473326,0.0003079978533076953,0.0001947482033235111
0.05988823118976406,0.04197502648518648,0.05422282002103115,0.0694433472534089,0.08005936573501653,0.0096087418023655,0.01123799956130383,0.005223651296683578,7.349074962115621e-05,0.0002541821810624835,0.00033315793315966537,2.397425459832078e-05,0.0002198028266970832,0.00026859596175871027,0.0002258418997685762,0.00033881108017232863
