nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2)
1.6145260815730667,4.057600445557224,3.895981536578952,3.260071075624442,-10.682294558556617,-2.3223162874178236,-4.7427133057137,-3.842349199094077,-3.816080203121981,-7.209928620563396,-10.885508976112678,-2.792912723545559,-1.5724523896953144,-19.526259739158974
1.2062194930650052,4.834973187633749,2.108642455376779,4.493477758597675,-12.262977132668087,-17.629908853573824,-18.399180315834247,-16.885492808298917,-15.027125422139441,-10.278484756776558,-6.040191778740908,-0.370668327942532,-11.214015808545497,-9.688119647372115
3.0872628055330225,3.1577374219517442,3.070962628417849,1.0350990202476713,-19.96567604001417,-18.056440269290153,-17.97902359175934,-5.9725515117995585,-15.922170952931605,-2.1951893153633044,-1.5207340414173132,-0.5797225758716174,-1.3122820327482998,-14.58942239382136
3.03910737881405,1.701819880787764,4.224838620689733,4.553726820576385,-3.059352097979456,-11.375997720932986,-4.90238969473306,-18.05817452543224,-19.19912906467691,-5.01059535525566,-11.535430040859195,-0.1885696316825758,-18.064641104474905,-2.9730091374488516
2.919932262115967,4.308600782015509,4.268509128680579,4.663968005448309,-14.072784775406555,-1.0989928661061406,-16.981827488883358,-18.368821325889538,-11.410851204290253,-3.5163729240273334,-10.578919500394433,-3.4971951171427698,-5.479232564693326,-15.832375115835223
4.795526499597855,1.2431246745176137,4.59311883017518,2.217773795961496,-10.047053145028455,-11.595197733255384,-16.580492317353368,-12.872877358606306,-16.160604717773374,-15.942659138335575,-16.27756896307503,-10.268554131102775,-4.121165786524822,-8.677496328151305
4.572826354203368,3.5461779543068968,3.7573604625304178,3.6704289189080126,-11.055762055643552,-6.282157438218354,-18.612815845267672,-2.8889557088783064,-4.5215383454660465,-15.119923831189592,-4.716154160343761,-19.748412232139632,-15.67679320763048,-18.70376895044917
4.120907666471579,4.023496604713548,4.254544095207322,1.0179267733021153,-10.025468739099681,-5.973759669405004,-16.907517538093593,-7.06916452249877,-18.326209023737256,-16.391615463524168,-10.53164338160744,-6.99405346164607,-17.09720437361747,-16.314055716464335
1.817785468262652,1.954803218795914,1.906215394105165,2.580596433990547,-6.989585948349214,-11.283167515624054,-4.558119215877227,-5.6865567316225665,-17.482114410423392,-19.028051695917195,-2.5289628764078387,-18.41136177539882,-17.04805030367771,-19.55954781639345
3.513345461194615,3.3294822526333943,4.947614665741023,4.547729585268688,-11.824220768129898,-12.605441765840554,-14.092644517828298,-16.96710229124616,-17.25213523362002,-17.36755421060885,-17.729116331983107,-15.213810356129816,-13.897294256768983,-0.8645784763255762
3.313893004007543,4.950383098053123,2.489867791302693,2.830506530357764,-13.540884682610944,-16.3605357471586,-17.151022315226175,-1.1929239636241462,-0.3624674322047632,-19.10630101947624,-17.008117092837846,-11.57187056320965,-16.291963820746293,-12.758780166825023
1.5163853994385335,2.826047026887161,2.086778464677037,2.4076202230346433,-18.123178235891324,-11.48025179086818,-0.4331735418647611,-13.456222367064314,-2.5590574306355443,-3.2203370816886654,-1.0540374758855116,-4.2768207058848215,-6.874023141529584,-2.9539695598735953
1.3025787226293986,2.851322628795231,4.957024954460236,4.078400605178929,-0.854699977059262,-4.485276312943768,-2.589848847901333,-5.9400603171665,-4.866010112096928,-9.588757604193937,-1.6076697537987563,-3.581725678595106,-3.2066891832539213,-6.60711889083526
2.218319788348996,1.1425191815605573,4.742620517638178,3.3444813952219876,-14.06695487415201,-17.032211353833997,-3.492489006534985,-3.3532481304931814,-3.7912914342024244,-7.162854429860955,-12.716293786921671,-13.949001332872886,-19.829760074648412,-3.411209582104018
1.3497307899745699,3.5230199921630705,3.0162997873603534,3.1067574357054046,-1.5584143783753106,-19.370861275702282,-4.609494729887432,-18.96415727249059,-19.240743241885994,-11.4466278069865,-18.74480403057496,-4.296035369271051,-9.46169443639809,-19.422128225070487
1.162002745927678,3.4506741189579175,4.22444727063362,2.7511981250990942,-8.963844636441076,-4.083393864406959,-7.850927136567799,-15.527271270589493,-7.8002646851973765,-7.497238764602251,-5.391271080465581,-7.644603667619656,-0.7120816038850464,-16.073962656530338
4.804362718268305,3.153357961400065,3.687824561979648,1.3978463898087594,-12.426538766575671,-4.689354985382867,-5.932470799530092,-19.20122617550834,-9.122774156404834,-18.24326395992865,-0.18245705935457224,-2.1437978881874393,-19.580494857472114,-2.9128733798376487
4.67771840223363,2.4141928902538203,3.8780066201910635,2.7684149848311157,-6.960873556930753,-13.227683654465991,-13.58107119099796,-11.553765611734178,-17.103201602815226,-3.460334607735888,-13.060911882303431,-12.037023877273683,-2.2083132072273237,-10.117186100142892
3.1770156374034517,4.825992499108394,4.546905532579957,1.677866835553758,-10.583020904629711,-0.6712050741719473,-12.589910665250807,-12.605695140527619,-16.118898387395827,-17.724970029029407,-5.267934663955964,-4.676393672839824,-0.7166420262903017,-4.608977602983277
1.9734099761343948,1.1604663131540618,4.941749537478641,2.361802782174423,-13.791766305594827,-1.9714913259872908,-8.356512018954778,-15.724063640402221,-2.3069847699468333,-0.23211898441060796,-18.275096633098467,-2.8411925967805054,-12.228737616080561,-9.570958314516584
4.659263903059923,4.893516783100469,2.0486556416351975,1.8514030838396551,-18.397720484028913,-8.820222732023455,-19.729272530531702,-11.803223877562262,-18.53965806862503,-11.936006919706255,-19.205349433614376,-3.3791765138855006,-15.82619402062254,-13.466656663877552
4.4801919864255675,3.9850642453288203,1.876153446568234,1.2875976746299842,-5.758091840578745,-12.225019241306626,-4.755008017547398,-11.138634029733312,-13.114551981851701,-11.02101237657331,-5.103676185153535,-2.0458162978465566,-19.009632787887348,-9.570180329583593
1.1313417163355104,2.873638180097435,4.5411313163876015,2.4463610656812387,-1.4442366204952002,-7.450891414152874,-1.410308658519174,-4.93238415429086,-17.941640183689632,-15.400087785502727,-12.156007953788228,-16.614873047959687,-10.151259064944457,-10.619773701540337
4.825036792109525,2.734911531583911,4.142507217151991,4.76764217940592,-2.5479222636176893,-15.847514272219323,-10.12900510435447,-13.079978332311079,-12.042811966769413,-12.81994415770955,-3.5554517175174176,-11.002432803063297,-9.578482788330705,-0.44929759476321607
1.2399170887660658,2.951830559162995,4.096246827784464,1.6046478327529061,-7.8305212671660005,-15.234650887264111,-2.7386581468311064,-13.490716658538423,-13.4516499436719,-8.09594181749392,-16.347098128413815,-14.330716085829085,-11.709026182623711,-12.962606523511806
3.0995088720223296,3.398560576275865,3.2666698150006583,3.616673247967729,-13.875784619504378,-17.48411807961494,-4.859929925521566,-3.069470385649428,-14.885575978773598,-11.898870072455408,-10.07847258242525,-9.386795829216567,-6.8761455953557284,-19.172095656229104
3.885908330936068,1.247884027917641,2.8731542706914714,4.3106845422767766,-11.020815265759914,-17.03311399951187,-0.39782648438140455,-2.3032193047221625,-4.650858698822223,-11.810919102305714,-16.341470034902976,-1.2659174897718266,-9.406212582308935,-3.0381263382890467
2.368380023037703,2.3411532683178824,4.942161922696156,3.087332193979399,-17.200161065171148,-15.628473907905324,-10.409308840084858,-19.154828881280615,-10.795573690971821,-11.66307724260546,-4.49120832014221,-12.936654906664089,-0.4472796453619736,-16.40267860591203
3.3639467398725396,1.3587971880330185,3.935455935975928,4.9790147522478865,-3.69914110874252,-8.941499539666006,-10.35364698774613,-3.382903770789749,-1.374115714256586,-0.3147901366179511,-12.108869371466767,-0.2807422515892064,-16.897067581740753,-14.954359458955008
1.3560644989355848,2.0869540659379267,4.0717502064720446,4.411697432713799,-4.5000363624588235,-7.441791014462845,-9.772066400799353,-5.896784644648436,-12.222412369582287,-3.257963805155935,-6.523917129861971,-6.113686499961272,-9.334873736731483,-2.383943214197668
2.00805893471621,2.524590613444203,4.110570278710757,2.970995584517351,-2.3046411328586025,-13.10665353671924,-12.650329640489069,-2.3141577912061564,-10.759030628377383,-9.729120774370514,-13.37800206481998,-14.49426815063627,-6.946620654316,-17.615170835330044
4.517090564731637,4.116812547060432,1.7629930548232111,3.7760797832982615,-8.007604866415868,-16.32775249034078,-14.563250229600374,-11.861168575696697,-6.08506956861507,-7.289404164541583,-9.408526531233711,-4.70863019203072,-4.917038981837299,-7.7046028341611095
4.1479603335393005,2.337053499116837,4.5249981132904225,3.459640343207763,-3.6349660751326347,-9.12904581467335,-15.65307892472526,-9.20603843930166,-12.614877890845897,-6.11976918286182,-10.53170354447876,-3.3613551819390146,-6.506357004793859,-6.377565782676655
1.86862133396426,4.9369990659651615,4.366700837085955,4.156019538242779,-13.428717019315455,-9.340930108340086,-17.27164655732086,-9.284328064412152,-17.096803994982583,-8.994546904606937,-7.090434584917379,-12.235100251726944,-10.078956921207265,-2.5744975852757435
1.4342525788112375,4.166931571998612,1.6830182039847856,1.1468319312185136,-16.30706540537355,-4.775640519587256,-11.937991140596486,-2.6368417147609797,-9.55831993047291,-19.557217996666015,-5.737399168921659,-17.80636511644747,-4.291345294107705,-16.65475925887692
2.381785543222054,4.045085718501442,4.8169254299056865,2.4857358025869294,-3.494935618041179,-16.20323391703081,-3.937122572970427,-6.915868220800606,-16.16440420647387,-13.98017118900691,-17.377759316918983,-12.378956479820165,-15.94739204164678,-7.184440722753578
4.978020416882234,1.0480366523370566,3.1636792531491946,3.294666390196039,-1.8072450853518447,-9.930493838137943,-9.180341749066143,-10.614109253565067,-14.64880433922652,-18.885020248346617,-11.867712124024262,-18.953429722310496,-9.045199857628237,-13.884856499478367
3.1344096061017113,1.5371878575807467,4.730519862957438,4.57808497419974,-16.21906946687454,-13.165458762449203,-7.791493840145607,-18.095844474612466,-12.9441003597886,-15.00286549230178,-1.7812170985377378,-3.035038337844817,-8.461328448789411,-9.645107896255675
4.722903178181589,4.729711131915261,4.877320501406642,1.5015155364327506,-16.804899565812914,-6.532939696270258,-9.225453915464087,-19.632528492624605,-18.766696783808566,-2.327200393049779,-2.709471168766214,-12.890308652278701,-2.2680927230823613,-8.185866019481756
4.2236225880756075,2.709724284640857,1.453593309379635,2.734908250584065,-10.899734019861732,-9.036210542572,-17.898904013201882,-0.2711029253127357,-15.141677265942564,-16.04880716961185,-9.516621914766864,-9.309557230041717,-11.24756731711844,-4.639346288127436
3.0666176029144108,3.4387818205799365,3.8949855416311423,1.1001004062554665,-8.64418076735361,-2.404530022555452,-19.653964015783867,-11.936876134360874,-1.5680737409039835,-12.972227394577498,-10.871296398415208,-0.4673262784181773,-16.03345520688358,-18.70142173641238
4.437690363445217,4.4738613648494745,2.8883113387200527,3.056828697909145,-3.3674532446050627,-5.302665987495677,-14.72353485588149,-19.663822234076783,-10.45396676558244,-2.9076447106967365,-2.1728899338657754,-0.9710986781845392,-2.4966915715056537,-8.457133249567843
2.7784223969444035,4.099399386136396,3.959286537462386,3.1525737203258175,-18.262185286086464,-1.5709811989403164,-10.933509503716925,-12.769657739866341,-7.471608836141444,-6.590624572777161,-15.807310451097003,-3.3449169882818737,-14.230251836118681,-16.284989874305097
2.6255994114179897,3.922240323589861,4.861832713759213,4.237125057485732,-1.2870672843631858,-17.20194449887712,-18.583581702612832,-8.901675238057244,-14.223080087423718,-3.5217060379114713,-6.627441359093712,-0.6825095366826908,-14.929632120947048,-10.332896124330876
3.004961909701413,1.9567071794295048,3.360373597952031,2.773143944316958,-11.110241035801515,-12.781540705347577,-19.663105886731852,-9.6103047853957,-13.32856806956341,-19.97373460721184,-13.871920217527553,-14.455296171513837,-12.170381750849648,-17.376145406096402
3.0307352985403377,3.76976141007252,3.52074227621829,4.215019790276763,-11.005035069057087,-9.670074566239409,-3.8730013769062346,-11.488746700697154,-6.038172936998022,-11.351412862511962,-11.687049729219904,-4.871908071869711,-16.520745382222398,-13.262139158362686
1.896689106987607,2.4364397718703885,1.921499289464096,3.3176225243466186,-4.116401027904882,-4.346400081763754,-12.746430805479031,-0.32366792270419253,-8.182298142354565,-12.051933994611934,-3.372768343095636,-5.475507148411449,-5.089420797200324,-16.096826940295955
2.8732972294742205,4.447312523298411,3.016152030515029,3.7338109736842013,-8.300118712618136,-3.2370999244041982,-14.337239288744108,-8.54804197006134,-17.5476301066049,-6.264805543680591,-5.433840016781032,-19.147537308338933,-6.551759823803097,-11.747665932100851
1.4963875044387294,2.6796301907938704,1.7769317187823268,2.662238128493266,-12.3516533436253,-5.306006424972457,-4.593110392489461,-7.920129777747523,-19.548531840569293,-1.47265664648722,-6.343957726080692,-19.319510546568342,-3.7052253056390576,-16.014703521111876
3.316884758284427,2.8665374798007486,2.6793551294203066,4.55885488049759,-11.296510297903968,-18.5006520602943,-1.161889328422447,-1.6813488983314144,-6.379789477326186,-10.688938690172703,-18.152096488423926,-4.2641124403082244,-18.497989502961822,-18.6348404005866
3.1495353697574724,1.640512960738561,1.030921069361396,2.692453723983145,-17.269377090959686,-16.805743235914246,-18.46947828916684,-15.918634300900163,-5.7618648224896525,-3.902346586365951,-10.994580483816918,-9.91957906395979,-19.350164811575368,-18.620606398710795
2.0302709025980676,3.17559368285259,3.958204594939972,3.420012245352132,-12.196655685762913,-17.64535094723755,-4.4626126257449314,-12.760657573178765,-5.352525111792488,-9.791721045904598,-5.300625134119679,-1.9449377270938193,-1.6715126305293424,-9.351375077987992
3.046033459062555,2.062713862011349,4.743199326117166,2.8316766687984836,-17.460934338181197,-11.389172198931657,-17.47164032026372,-9.999619483284206,-8.830617254361378,-13.278660346277652,-18.574152776793454,-1.2242796408985441,-4.610273041679752,-3.3062664979480942
2.4674735771449177,4.043324120077802,2.941491580676777,1.8043339536241838,-17.523974799546455,-13.13348770049107,-17.26271298164472,-0.1344473735390359,-19.02113909438276,-11.221242372555377,-11.003338904431356,-14.017424621224658,-8.630103842431788,-17.01545721938426
4.135649522348935,2.329790872990553,3.365370359194567,3.8625569442678374,-2.308061857965793,-3.3678300146012177,-7.894650340739165,-12.27097571036065,-9.986227065508219,-4.7021776117618295,-2.536843703066488,-17.93473962928423,-12.341360376388236,-4.555279691571339
2.726607050375844,2.3289110562651354,2.6452907872930784,3.411378987145403,-0.1038776317373511,-10.189450660819817,-15.850959948410216,-16.759353151946016,-19.157240025219355,-8.879537025125403,-9.1630153793722,-15.915844857071848,-6.162944811593917,-5.251969871569354
2.036392821528445,2.376399056118946,4.9618866893890266,2.497057871402937,-4.860046732053576,-10.990764010064195,-4.212437925566579,-4.696437548225308,-6.7116550985491426,-2.989910908717974,-1.3095519519340684,-8.45833192300353,-15.27436874626736,-12.067283663282907
4.033222854053173,3.603533940495478,1.711193354260995,1.2049581645856988,-6.40906428851291,-15.003527421816027,-10.056562149791837,-5.139739226999376,-8.80293106493897,-18.342278596075253,-16.306953288007247,-15.63536913778471,-14.868501352467586,-8.748472500184967
3.015863119301574,1.8126401534568357,1.2702193738227483,1.6857288178988723,-0.4108118788897954,-10.675915699149703,-2.7398244564279643,-3.1098259132900203,-9.820760806488813,-5.936914601635184,-16.164234992787026,-6.300905571954527,-14.57954687266054,-3.441964274592401
1.3348965324356397,4.09255469154111,1.3997476262744781,4.524756947577236,-13.946330089113427,-6.977572039871564,-10.298704655456431,-12.710567409279456,-7.155707519648422,-1.1442926870303651,-19.178732027245026,-1.7148281679262247,-7.879275065081831,-3.934445414695862
2.5354998137371103,2.887371899350455,4.4754030072046564,2.6593918792392923,-9.36027462169321,-19.598121030621776,-16.843899683822958,-7.230438491301486,-5.732159668828846,-8.406241357988462,-17.148130278115346,-11.136431971301088,-12.933614149372524,-10.136339253701744
4.481316138216377,4.103445754634608,1.3359580055566358,4.561236791098257,-10.61183369211851,-5.197143316768631,-17.213219297839395,-6.652681438429745,-15.297112249571788,-11.276220146895463,-19.66442888536612,-16.982948305183527,-18.167598186839967,-15.229090958528658
1.400072360097289,3.7676401064782477,1.1161596088368775,3.470962002499992,-17.199914166571073,-1.1912870021598536,-1.431427945113903,-15.512488259832844,-7.773016165361714,-19.442694142498077,-1.4574079932816382,-9.592552566984978,-19.139859286786198,-13.184250139138067
1.3073978474449368,2.5717777574934395,3.6797053686452923,2.8795596321657584,-12.363928723082857,-17.62877479374475,-15.12571299069624,-18.007148574006813,-3.930775240032453,-17.30872742310402,-8.15207000567702,-13.179465769581967,-15.503030145361848,-7.2745780541071365
2.8280092375077626,2.6005818691382365,3.3714080195688862,2.965070513960003,-13.96066424982394,-8.874680373471493,-6.67697832664118,-19.4688061441216,-10.729152594737261,-18.852102636787478,-16.29053226004459,-8.845876191848337,-2.7628405862149457,-2.432166984149152
1.279776040554525,2.6764203451468265,3.332025932018205,1.5882796182013736,-4.767898886779044,-5.189718357098949,-2.023513827234787,-19.831128359539484,-15.687983544618849,-3.5389843865180985,-6.655456988543987,-2.201641911400035,-18.862124874847698,-8.120417082242788
3.2761862995746966,1.1426976654421295,3.054088307649934,3.438081245239697,-16.193265833378067,-14.56074129581921,-7.257087808675033,-10.68081114276083,-2.9255282143902974,-13.186602856417153,-14.693472798074797,-0.4011677871376307,-1.8683981744113431,-19.423044374520302
4.082914461226263,1.4413390953008118,1.1099407793174838,2.0947820638653956,-14.640017006684026,-3.695556629295403,-5.857721805737581,-0.46597239609291563,-5.840893283794813,-11.676714490204647,-6.091339547190186,-0.11076456299059956,-5.8681765370056915,-4.842541015991667
4.7534600607610376,1.4546050452467334,3.8191371737909074,4.403223831869796,-1.00786585560423,-15.801711134737182,-9.971812746287542,-6.456958531874813,-15.075392182923386,-8.050590021319547,-14.874182228289813,-13.36420529142022,-11.213777939433786,-9.469117034943318
2.7974634865006025,2.9727820791517168,2.1943550251531705,1.6358603760905224,-19.057735451195896,-16.100023422415813,-8.419321534034918,-4.356302588717668,-16.6319728108864,-17.839748380324295,-5.08912182506992,-13.927349222307935,-1.0651611593756876,-5.785072384853578
2.3070241889721235,2.1581709911748197,3.094793545085236,1.3165786731128377,-17.65823739835855,-16.50042816180777,-4.583000493239252,-9.774238550544464,-19.789714256788585,-6.597021103305032,-11.568565444656109,-9.834037937220423,-15.739086756082582,-9.019533654957339
4.916612959005954,1.2937787640230458,2.1356695986577225,1.9719903714433191,-15.053868716051527,-12.463743484448992,-3.719615283591068,-1.8341120697086915,-15.97591975956643,-9.195296234832558,-7.325710453906943,-9.615633260159488,-11.3618797554813,-16.179687433401167
2.952877436796954,2.6048593108453155,4.182253450009078,4.054417436651981,-17.333426244007153,-18.238470853994954,-1.927736529772691,-9.343383059606497,-2.929761348076447,-18.842792700728616,-9.522339231219558,-9.265412359932897,-2.8720295524112167,-18.057561035228822
1.9617822547036372,2.6261532555480525,4.463365901679769,4.755533260282268,-0.2447800700868079,-0.9120496194754217,-19.881759058697348,-19.050604005067946,-17.062624298763986,-13.057644274271565,-3.4846311833595216,-2.2361417128239403,-16.2819953147378,-7.668683382767798
4.669447940261106,2.854926943725283,1.4141742878111359,2.8312546003384997,-12.521681444467662,-8.504605878286462,-11.270692180298639,-19.654816055611015,-0.219445105067944,-9.18354926916164,-10.574747965856272,-1.0031143070693282,-16.898378685017164,-16.23417170934956
4.2320589962511335,2.043324320100035,4.196908425166107,2.08613393163401,-19.33956615852247,-9.711406994654352,-16.085939960875457,-4.918858770643826,-7.240127298680253,-1.6203069072394385,-4.418531690411857,-16.402558498669535,-4.076851090370553,-7.229432808200938
3.6758065670424998,4.329051543880595,3.295296276755761,2.8640140574120516,-7.330843396361315,-14.070647163728655,-16.366317091366724,-7.729902022382198,-15.346417455198996,-18.409689324002528,-19.988971726753448,-7.894443912138666,-12.793239208743287,-5.0290116835982275
2.50070559325241,2.944013792952907,2.6283398912615397,3.6022991644373845,-12.912830675902132,-0.8210237661480555,-1.3706749666892506,-3.124244737120101,-1.6860246156023138,-11.06212019965812,-9.325035103889107,-5.232357408090937,-6.146696093723033,-2.275495947451134
3.865324109026781,4.991538832913842,2.394023199326364,4.331990968957672,-6.117067025629984,-6.2414097402211315,-13.515871662584523,-4.3665243307818535,-2.082517155282776,-15.650885615740798,-7.552612941377589,-12.196516900854775,-0.307992426031948,-10.471226964949537
1.9132806951877708,2.52743050088733,3.615353559266505,1.304357485398305,-7.988321787597373,-1.4686272923399315,-3.0777805256087767,-18.653296620506133,-0.23154141309254683,-6.095334218292807,-16.77061159615093,-19.752919825528473,-16.591475537786188,-3.320299178353803
1.086557299780655,1.9325892144723462,4.029222381339501,3.3444421435925404,-4.423559363832183,-5.15160497384692,-18.993032396276085,-2.239022760026387,-15.482066497782853,-8.987490439427702,-7.178665685097203,-16.644298603386602,-0.5729979916506096,-10.285696473862552
1.2305707823895737,4.7490481791113615,3.3450713727730723,3.7967727919255054,-9.549001780308942,-3.3887146999383475,-19.340644102355103,-14.65927053098476,-10.653997707586425,-18.47558803535717,-5.952457280399502,-12.16609806029275,-14.573906993663934,-19.932760948512595
3.879321246999815,4.335237235491447,2.5801621427259938,3.256871908133462,-15.469036144000992,-7.6182668390253525,-19.75846457952751,-10.275986447734708,-7.180310911370224,-1.727983712728296,-12.411417239266544,-4.772714960677508,-8.106028104124336,-1.5524589527908965
2.5935107026377224,2.276381359491952,4.548567994776575,1.1969776056331565,-17.28593068061983,-18.360151751777515,-3.2221118641295874,-19.788912274930645,-2.853022605608743,-11.01977087211179,-19.91989695080598,-12.007260973480367,-16.28266326320379,-7.574430299303957
3.717435159686586,2.9501102816199993,1.1620781017586799,3.6245152174688076,-3.2434282062501296,-5.665546881204612,-3.4838374127891605,-16.00986048133734,-2.3111300008359983,-13.588350332105541,-19.733244196385378,-3.216506238051494,-1.2577567476019382,-6.95439187139476
1.9257465218536987,2.0069778571301216,2.866371493742478,4.591324318405678,-17.02300664266359,-3.5631239752886117,-14.20307410676751,-3.9091352283609524,-1.686603167729384,-11.492871947313029,-12.735491983299937,-4.0357957524710955,-9.46329064065006,-6.379463935582379
3.491316947844718,1.6115553825791853,4.379161441158247,1.7831004456525448,-1.447585332991462,-15.01363130069926,-5.395768631852537,-14.335357669477519,-13.676070369121408,-13.830963129632124,-5.116944144880943,-8.919379152409078,-2.4292461286348086,-13.883282887839508
3.7679700882269773,4.011794398652443,1.6059284521198327,2.6023574292792446,-10.39193186242682,-12.921820941101952,-13.589959340214152,-6.340244109446926,-15.704258686576178,-5.883124169502539,-1.392620491824463,-8.752569328562753,-7.832458688884467,-18.628239227730628
4.4579076144713135,2.141791148799462,3.4602046621142595,4.91644867897921,-8.149498248601125,-5.578281199458887,-11.138139597347338,-18.798719714050357,-4.127772945153209,-19.303523058846686,-6.056909205131705,-19.543860694322223,-2.840125792124258,-16.863042886923687
3.0570859817702045,3.3886028179325893,2.8301816294936484,2.363053957395549,-10.690495505998664,-13.802826497764942,-11.281365293090824,-12.85763147913919,-8.73252401220781,-15.26530917132483,-0.3257345572111525,-10.032687927694907,-16.136174659451257,-10.50637168361128
4.4656605180992965,1.0872271724975824,3.718216476429155,3.191871187175712,-16.625795912034302,-3.7322188578320805,-12.659196014757288,-14.153339626571402,-3.52030868204767,-7.293351580785876,-2.1246442348709955,-7.4653142969431325,-5.2577286071509075,-3.3547266644337057
1.2189585436397476,4.104195835477521,3.454825927398307,1.278031186060773,-9.87929935481257,-18.359084248119316,-5.354650685707876,-9.124615893432129,-1.023886605495285,-16.35560610572178,-7.93993429484447,-15.789515522047221,-7.780106803924774,-5.6192709230189575
3.8892173173181543,4.2602959627304395,4.414200911833267,1.3090869050687082,-13.168983574259158,-6.326261844839868,-10.078132880914879,-16.205548659579648,-9.001079553682711,-11.89203050995374,-12.238238274679329,-3.885901023030293,-11.888793156739593,-19.47355534093956
1.232253355564365,4.424976166766481,4.842403240050086,3.7536373458228303,-12.749070947408406,-1.3218537156849237,-6.810218581122859,-3.19776237093318,-4.7595391496635155,-12.455127616125411,-10.473826203069368,-16.29597012807482,-14.188919401229391,-4.515299340398219
4.575913567532433,3.897841693005647,2.8606947866265533,1.3460370757589901,-18.86673582090088,-12.55092126420421,-10.769947796523505,-7.878499617955393,-19.870858524398756,-0.30451447972050616,-12.757616220259546,-3.122916190357685,-9.354162557258453,-17.404254854786405
4.190262210138087,3.8393082996795043,3.109744339716912,3.05821236533512,-18.25915584555653,-6.9486059233799065,-1.8662214004894366,-18.14442610749497,-14.756122132086793,-2.044071328502234,-14.341556194586115,-6.986520923619468,-9.357118517631433,-8.133080660423145
