cmax,cmax,cmax,cmax
399.2752077563832,66.87380580756738,73.45231513581939,152.6170105634024
625.4084565833625,138.19493810898248,156.27524027962235,70.79958129664391
519.0028340395364,186.32131987023308,340.8489113992585,135.09809418044892
467.81707677256185,38.12429621565465,96.53037807107917,152.81683850718383
446.1028515212329,24.462890902850656,76.27073834613245,117.72346678177523
79.3253189231628,52.1001847414373,226.8990307277784,121.96261116642937
473.8732058949776,63.66858966064554,281.9439322581391,54.08385889469558
274.7014040796561,158.8648849534962,260.879677904988,145.45174379643305
477.3201697167286,126.3837954790185,73.6449524247016,73.56256478655288
237.98670095794026,67.26342554865585,369.78630808531653,77.35209059646681
620.3026286725803,137.83713198144707,309.7726379765941,93.7063395111464
428.0952749831641,112.5678082527921,107.85094153739617,126.52476487527225
247.48293161556728,27.218930318240503,259.47847637016946,45.105182924099935
649.8294077607741,196.6787776126634,350.2039321067393,73.92728981086222
85.66531001340498,192.01030702330235,186.30050777945328,162.98427582759285
663.9556763420258,178.28214795212125,141.26135359769683,76.1576896351877
595.3514519108369,80.55832575659488,99.17881488808331,101.79306048175609
647.2044888109986,149.66619685078564,234.08163324873905,33.17099353334493
451.33472565399296,203.26408335579248,89.27458748230916,96.04924164652658
611.3531856162094,157.82167333852516,276.8371986362082,123.54353394019407
295.4939802316943,76.30545154090721,314.672714763319,139.6126108635549
605.0706960423988,189.2617241745496,214.30641566646196,93.53900409035354
563.1231172638645,141.26881227181548,278.5046347017259,137.4745238122707
619.0576807337045,84.39976790968345,168.5855578946651,32.69404601314529
428.93466177384533,29.338299449334073,198.90069338809408,99.67947321784246
251.0014110985551,130.48983377039846,52.36913532608916,24.238616010867048
577.9471113851173,88.4458010436426,84.88855228595432,96.63354403247743
545.8617905012238,62.12854539361255,251.87340568655205,31.404917246838778
107.75921271391317,119.6474255746067,224.17157384030486,113.83093190011117
519.0855707256019,200.67523090597558,215.97614626354155,66.87998813450118
561.2269296599162,72.15658661500694,189.93342880514192,30.376077123555728
91.69979573574548,198.26832399369522,323.63740892063555,122.5716079103954
325.6610165204845,54.3763169229633,94.78193494347082,56.02383734299916
411.21477705169684,153.0506312326812,264.43756646782685,60.45670920923171
658.6161359063678,157.29818859089596,228.79181431696486,109.99255004192526
332.1547559249934,67.94543861013176,161.98123994213745,131.8090952113373
85.01690210417293,43.94532989614531,57.59000712002774,24.74334227131836
597.9886313719132,151.05672267460807,201.7888418290279,33.269183325888015
376.0776203107106,109.09591127877361,100.42796771022273,83.43665942490865
319.28859226378427,135.05017364905916,255.98317223535733,25.42642162982253
304.7166490002137,136.87487154274282,211.54276434730875,146.53662330584976
477.97931893347385,52.487803509946644,65.86334235592075,114.57584680857518
92.40763239813438,129.56786525217768,358.74660451344636,104.58093036866956
312.98533244251115,140.0518911800874,196.42701258329316,100.1232164762795
650.4431099082551,93.16932017551247,365.8055896959118,153.8315503199246
195.6523849884216,35.43028137926774,76.03716850887963,21.383046297521815
133.83954225860532,147.29221923083816,66.07211168267187,66.28564755654058
591.532611576685,27.028613104123636,316.3927525427125,60.743496640753
148.30764728185028,149.7951436708758,253.91171388231666,149.66926569817082
524.5623483025448,169.25355238257123,137.08047814546114,45.154282438608284
534.0425464129584,169.86492096191915,375.6781083070886,80.26642324565822
303.1342307249527,164.31930993567755,156.87260081217352,157.62477310723045
599.7891757591426,100.9880268548802,294.9745128728604,131.3159213803435
139.1340787514347,187.31346441812866,212.25542592534524,142.05278389205125
271.4383486220021,186.03201860087552,173.17205155031291,20.280587664177865
628.4359799030178,39.42707618550727,149.63526440195255,160.506959812682
656.0190753000395,127.31881702131302,254.8864738125871,85.6155274504162
255.06919000214458,82.69888306920409,268.58704064927645,130.99218710475452
559.0269071904311,166.72649343197986,72.81355929216366,92.4795714118664
111.34365300102777,122.96042469134657,190.7952720616758,151.19693054534395
290.2633432147941,44.126595500502575,90.25382704653043,132.35620894387688
453.29303364263075,41.22008859371227,70.42266897535464,123.31735123447045
120.61681156821635,172.6038989057518,279.94448047370383,30.80791289895956
127.98124626558777,202.64169297736862,168.14365171480392,73.99946851340647
571.9694283183858,195.46107498853365,374.1612317766324,131.14203311317664
305.721146165239,38.00776711798973,303.82365264837927,102.03238679261844
334.9737082599992,188.00643904476573,79.54622529173282,92.21154764284546
83.1628835944368,108.21888665562125,61.059038702297734,36.40206210197172
147.91817309851143,141.1314326832897,293.3491565140747,105.75959376919884
663.072881183878,91.12181903494061,138.3189855642405,148.34454219947764
212.6106360394511,198.3729816688455,46.190673316763224,163.46562079599136
102.56171154537456,185.2335638721181,219.8156769691805,166.91236049859606
121.2471848498343,123.74890579328026,368.5375270971054,96.76113360634584
460.11213146562994,149.6149534987277,195.17694961741518,112.35706705179497
432.61493783277183,187.05918764475024,57.40267016575598,60.610382800593484
655.8997393793852,185.07327011841102,195.5526893144001,111.24844110944036
245.41463147487178,57.0791137168862,198.26094457493718,71.41808025328103
432.2134977679908,36.956663701312515,370.25249465538695,165.90397928120484
502.0511326938763,120.5118003065214,146.33954317849083,140.16227819296324
493.8597670839491,52.42992840935115,348.87796600968085,141.46749381163937
655.5267387891986,155.07835881583782,248.68233548151434,81.10629049004122
645.1147740548588,180.66185146797216,57.325982262485184,22.59911859708598
305.8454335979609,170.54278606727956,374.59064637455236,41.11979516246687
438.6020195648175,92.21926029990941,368.743589107487,144.39104245838482
587.5397982189809,108.22481435227975,181.79958283452328,59.48225297086356
110.62197376969849,180.41730591521588,315.8648612388775,167.92056636696083
684.0928519066467,124.03645520133765,301.07570851982257,159.71623057809182
594.4431308366075,67.87564168584638,193.83086985394144,37.946049887380966
658.1195180036491,133.2864254320703,119.09928084210692,118.94756642304691
453.23825015717944,88.0761292232258,80.34105947652944,118.92853231857563
393.5769322807199,163.57290758413507,217.27717293335942,145.89338717989648
412.8494308553444,125.04019694657336,337.3353617633437,78.90259423979377
157.97489923770684,28.03317053603155,296.4112730749367,111.27486030900141
505.66058840997937,61.60776494318576,88.02428408152582,20.834045600062037
290.0636272646667,130.32293308503674,174.19665502183457,83.97761475328764
627.6898931185515,86.2701282889735,215.19789867138573,135.66207071747593
318.0919862441861,136.18704898864132,332.5228332410722,160.4261371392787
165.93920362179614,191.69477301635175,207.8314772927007,57.21846136914805
356.26780627868044,201.43729692757955,208.00047303352625,67.74520326223671
462.5531064684362,66.56269514283369,67.64644311436386,37.90429163237408
154.3341337534249,50.47681972513128,88.85130996633114,114.34524767247052
187.16795418170693,85.79832615388082,344.11633122114904,89.42508885022039
483.3855894568904,54.19868383720717,106.85610839845125,24.764216520749397
179.2727101375932,73.57081481483056,101.71062700661895,31.90582966273893
149.81475111869148,106.7820933691444,111.58606075611132,73.04808497712276
383.27536043483616,148.63899389155407,55.3367900722385,138.01465152297328
459.1983408748575,37.690273972587725,336.2997752099138,156.14895188029647
113.49003351759272,73.25860698493159,313.60853668354144,130.37784083735625
188.77867582250667,60.948813119932424,166.86433373293173,91.00189969266941
453.3154221965704,90.035923551751,197.86903924599756,130.26007997374347
98.61152889680113,68.80329098861456,282.33808582923564,152.31707837874262
388.3132870865551,119.78575763914468,78.19053336280035,85.46127718577598
401.0846081391919,66.98650031531704,132.77262976152977,74.99112279373412
88.47977004408855,81.49842877206333,113.30844301215755,67.55794228365002
149.2818524325529,185.12130317571115,242.00646274992383,120.05263192248128
557.5583727986273,113.64779116164225,71.37018911252005,98.85263487733567
434.15605161622614,158.6731275984851,187.4709469501684,37.71028810692428
249.31481023580758,88.97292320938774,259.62832440677397,103.87983558974832
293.4237004207114,202.6190288126129,246.10922119288992,54.08053013329085
138.31595337226847,50.65117099326794,124.93057397426385,42.65228433556552
190.02654602479015,74.75658556346812,100.48580112152516,152.54977571051148
125.17325905898825,118.39996536292851,180.31012102405194,165.33184189295514
144.57140960169704,95.3117771464929,368.5940714118932,147.88290565815083
574.5752532509143,69.79967124130704,99.64856719789213,118.49108638404492
643.0700682636864,124.27911844931248,234.60415156258185,60.46345708743295
545.5564594989262,56.88271154932974,151.10550406491404,82.18026684992554
385.8327613677309,66.97542227970891,80.77187744630616,109.82821475257596
252.27568803823627,128.74074619344128,94.08334614891518,90.49683455564796
401.0676320790691,32.23330794703688,155.45837978597726,38.730661489670304
114.89099369696874,203.24701770565827,150.6591407750813,139.5769357577897
231.54505061956826,147.01804450203883,298.1256789436558,107.59150348841132
363.8552985381171,97.86117173787338,159.58862694469252,157.44140539304271
582.8378530401044,198.70190198352992,83.95793600492647,127.78117974384728
648.5375494193847,55.8234774774118,64.49181878551664,129.3119806199635
426.6127332939384,176.24401283525145,89.16963430983128,137.39608782443318
199.21190843285734,52.61932921563668,97.41849111493417,140.2786876322112
481.94589586143474,118.13637925016809,162.94368727948955,149.62873476942178
315.5927904127562,171.64493619265284,189.9884879970586,74.94040048958024
358.42933050897835,77.72477333454518,293.8760467277499,93.71877576747465
217.8661071775626,186.77054157235017,171.38360387715412,99.8150715961524
629.1008593233391,136.57921044848945,81.46605059437232,158.97964220699095
459.08103377028914,83.83657272221772,89.00114270967194,137.21063868133183
454.4242214893459,120.0314139747657,343.14107910089393,136.40024050824252
168.74562360226315,79.61042489867904,125.78309882739701,129.7338497091029
96.68985701381499,126.67201213246913,298.8769730472084,149.56380351035648
284.8758840572521,172.4940222706686,79.35569444142672,145.03801522912724
153.9943084781185,95.20817972531711,310.6092166415562,41.04522512718585
216.05999308012952,154.44636747288433,284.5901068018668,114.3859899159566
499.48143500844753,121.72003791441551,126.89780829532906,70.2750029568795
186.9957365361866,188.38855273524877,238.57110055153728,78.50971832764571
358.01826493882197,195.46741182365633,93.7427579936783,106.1867516142033
384.7826866132549,134.24884823734516,48.19642788994032,148.8707926485506
644.7426089833573,125.80494560200708,276.7143024095943,156.39186040565045
507.5871993466209,50.59282038094959,236.1788167580581,109.24519808499336
334.9180007146185,157.03337816377012,356.77199604617414,156.8500823670458
351.20779275728023,43.42860930328017,373.7706142704534,143.91017091704748
152.2707260975498,190.64737688268508,335.0596686544714,96.12514657597042
436.86056787125506,95.5208838283097,60.539848608606476,68.70753727191898
565.9032325103706,23.63072808288476,154.4126467874158,78.10918723858691
403.99894344266147,190.46758960514103,158.73917999512108,70.46270441324668
526.0445440894187,105.22153314883754,117.73937527671909,86.21183155090144
162.14774805852525,54.940081630877145,209.93684101030306,81.20817491499602
634.2080827702362,88.84743470271368,237.62696082293343,113.05970479275202
84.22461488199774,143.74312603806092,102.05598745914978,162.15050866140314
166.90849453337256,98.3685253010785,70.84123811843551,167.49604299545507
382.5298966093492,131.31957725190904,64.68722102540534,130.63176762294432
204.2608754701146,186.49340778199536,111.18392102704259,47.132237812228134
98.53008509517487,108.83982445195743,232.32363726420326,28.472836787845594
549.237048181036,105.41674727095565,218.7006574406887,84.46848764954527
320.66595876047415,124.80364904238351,94.3788795755276,45.82442930423004
601.8463083476001,195.25451847769597,167.81984613358537,59.08475631650129
469.0173086876105,97.2948409924543,50.646885865848645,41.97613721791507
512.9138696151776,142.90214006985133,51.222654735878685,51.803010950399894
217.1720962067178,145.26623359520454,48.73539262952877,34.20595564571834
564.1117175394497,55.333406081014544,261.9281395843327,54.223259522462676
136.88811510433962,67.11441148210037,285.3412559083415,146.41817255110467
582.594169298362,95.18926505788289,267.0939941154924,49.26671919054166
255.03074066182762,186.18014630479206,46.47607582899117,31.42896441102365
203.0292694714381,27.62293006424305,103.20085514471364,105.71074212962124
333.26752190290216,185.51221314543693,317.3946951289613,69.69592098433216
234.46209523736405,92.00079414384756,240.89593204710525,58.68447767197628
456.910290330894,97.41833957808397,228.0149096228601,83.77629943399882
255.83461441121568,195.68068613413118,299.2632944586244,39.581448467842186
605.9219155844701,111.64058679232129,343.3632329411716,138.08106876491172
335.5784269816268,26.882301492433353,132.58205640523812,99.52861730925139
462.60029214407564,69.79691106445094,89.02943257531592,143.3177701966292
676.6308635947014,118.61484845956252,99.91519418860858,59.31806076804019
87.45481033957572,189.45463416725187,81.75333683007841,104.73654560786771
243.3861076641507,123.80791663459325,261.4816658074243,142.5431361314984
202.13576755619687,24.790791449123883,88.19744023824512,153.03548167153116
609.2288870287587,131.68927850716074,244.33845386294814,117.95262846085613
183.19819555892693,189.47525843504525,183.13020214162614,75.86518064326904
392.7291658405965,31.34781750823585,98.09796551841801,128.85108601576525
126.73762011432169,132.73544686692273,124.7256043022428,76.78443474409798
252.31422404214268,87.6222247896376,284.2564834934398,63.02285386530417
421.6917246014347,109.56597212072465,265.60746367192263,158.53138565142388
523.0382261932334,61.9680111802764,52.599116328643994,57.81859678828285
439.1797317328267,32.160806632633,209.26277031387667,107.77127709206711
280.09552878921613,163.31657241902224,77.99730395547485,29.880609559830788
520.364800935608,113.10987232328637,273.93640968285206,83.58233003611205
226.5202672776756,172.10118791857593,311.3233598163827,122.38084179180267
242.22113661785903,130.37998646926633,163.6655425555565,32.33574547795587
635.7131317825977,47.72713354985953,362.11678445519436,85.25127244934043
189.15188298634047,121.56992215694004,336.08666576165285,127.98384149968548
568.1645799263083,142.87651450113745,275.2411460615192,145.4475993829803
228.51220486598282,112.00403192559818,116.595884038303,166.12154900642577
652.0255294499245,29.9734986689746,279.7198308363686,156.80227711823318
186.37218608641462,126.31755595559643,350.4140506716756,23.730665374801212
501.5989199805912,76.99034789376594,353.4140388063518,163.64170820006564
652.1518710941007,109.23125234826085,332.414707902669,144.75391290604955
270.8594700461431,173.89003628301293,54.56068237575668,107.68573249521899
216.52196140933745,44.76458956254701,68.01348904456735,122.61857324011326
283.5299530405322,154.90468363017084,64.10791606692834,65.73543267831951
405.2771166593075,166.92792880922542,149.446286333618,112.10822787461593
616.6012279066072,135.05255985963828,120.55304208177556,22.30556561038243
606.9166097931263,26.663571195880543,336.67799378481544,97.63294071249189
648.9810983708498,168.3972057685146,378.1800249186236,71.02386614474779
544.1508435161979,96.05466958981211,203.70908231699764,112.34921134356033
609.0989994229449,202.1757377105846,300.83524825332876,81.03518565723195
333.2263237911648,157.24083714432385,122.51230839015295,35.15633067830552
292.5243526363239,75.1473848139693,141.88750167789533,53.54020665821215
101.91111138139725,26.04460706207792,374.7409372737101,82.52913588364294
310.64129412554144,146.67981490404497,115.60051711722454,160.49191287625382
555.8346421724734,39.085157943110076,182.72952026477657,149.91505771633553
652.4358024958278,107.9893586767416,248.6810534584883,43.60072468931879
680.7577581481094,65.0179777719951,359.5890668572225,115.65489466615185
446.9004468623617,116.24476310823081,119.78193288147597,45.01819355424937
210.7140548930271,56.772336933102935,304.6445695660598,70.93629317784297
111.51681535960171,199.44486823837155,339.7373608428632,157.1761196938873
683.0383159181877,54.48586079167329,175.54308649829636,131.86767541758974
500.7452657705184,50.840164130685544,316.85233471466023,52.171545026908134
212.74589870086385,120.67186195700575,241.78670850024886,105.26950733487504
132.03658537288425,182.73941507270547,131.545682381359,37.999127021611415
618.290869334885,196.99285034009392,332.4433227146383,139.52343087873635
475.87413685974485,123.2025959134416,71.39257539130148,79.64466798799737
303.5431306378448,70.13708366318163,285.729622714747,92.69686744880279
125.66878940295352,62.923729762096386,272.20414493981775,30.028876260836206
595.3942932409291,113.0470204178812,203.94851733108572,107.10912113981308
579.215962696121,86.18877934678335,270.43854642603105,103.12641595027983
239.10032953969218,182.95253559798255,310.65321871041203,116.96951059077811
595.0129892890839,180.88612595571323,280.6587032525572,143.6287761704766
501.63014375756933,146.76977343195585,250.43229776823281,131.04326421189725
172.97240861075605,183.36100792248504,335.7154321223806,23.029149219333668
579.9086843753518,46.278146924313326,154.95812099483368,129.66845080753546
174.28662806600857,171.89423432274447,322.342178294511,94.4275550962461
80.1330098229354,75.11077015661557,249.86500797083582,165.15381053713838
461.584986285759,70.14616125465075,255.61677485712713,99.28244593274673
551.8704864565324,42.287941432643606,298.39511606577474,99.47372918555288
663.5726718045419,85.10651110286143,255.1507374624232,157.8145007932868
138.75951066628005,193.6345045150406,273.76240496399845,28.7906102576568
259.79766506346914,151.8796252398741,64.77954011212907,105.58068661251869
287.19432413242225,135.97355317475524,57.50223988761414,148.78313808807542
669.9748322041276,199.40389384517692,294.5639004291686,38.084425036199434
538.7073772145118,27.26832202155501,49.54804370216054,66.97759256996493
374.2645625585503,163.22455457524302,272.21647539184033,85.23588458881247
243.12472983151113,204.5529979689381,185.62599235255072,86.05469432094846
176.03335272252045,167.67283909299755,275.7145425027909,51.62347013035895
126.48290983097982,146.83513021782548,262.5225894163756,59.46022448387707
656.1754644955838,50.3228201227505,187.69835822887308,159.54456376506465
332.23236918608177,139.18377292342552,175.99853864091457,59.602906998719604
676.3719385970708,97.40418544745599,343.210664478682,52.99479137875086
206.21203189346724,28.461810373687328,261.5646604898468,73.68357866465767
603.4153696804542,109.04817585863121,368.1640035080147,46.361519612215815
606.0165681260369,164.35283176865835,301.72718270327044,144.7888237078843
540.3912022033271,136.9405702337832,86.29775631374235,23.518689095112254
637.8687051141492,135.196045767204,310.3539133736777,90.55390450355097
147.78517836490863,45.60657381339842,272.98093240469177,82.90727761571102
198.5394303164206,112.39952701285176,63.72149520323631,105.55096717548314
240.29887639527965,168.17405716775738,146.62053181031226,86.62698058853377
83.32566449812502,35.99275555639065,174.28068505654068,90.31748513942493
442.1942629378658,75.95376413622361,276.1522401175199,147.07896462004436
551.8738981125446,30.00850105527398,203.92169963882063,34.32862015231604
223.86289695563207,202.64588835798486,90.08673806521773,93.14662209503396
453.2550188229618,150.83926998767652,230.57493200434507,20.121313611320172
275.3488862650365,117.16043403865457,71.68885261905429,71.01119291090455
96.48899919863486,37.11049166934478,175.77251928502127,38.477011972398884
422.3847044690822,148.46948904002278,311.7176668247871,48.544994414837426
178.38683361417065,41.848110411149705,256.4333098844427,124.13948693819498
95.50280344063134,193.44925310871355,59.60011708025119,99.47817185542033
508.6983777230571,181.55603065268133,282.5864081660313,138.3606822168768
283.270882591621,171.32149289702528,69.07826290902685,152.25882418634137
410.21801492719715,171.772235432149,194.42836509918808,114.74879868948297
397.2942839697426,156.14840838000214,69.58852796460955,27.673102023954627
226.94793371957942,51.869883747378026,335.6952384973634,51.39121495238396
671.4241432930291,84.19936374505421,103.43069991252165,136.56466420200312
477.98794536959605,113.60285966839992,229.1317916463612,126.03948893351325
215.5741092170657,204.40888174299607,370.38665186549656,115.75627507465055
197.94033459179528,146.78571853250668,66.41217727925064,23.238948713651265
233.4005267341803,107.11827204512959,334.51278870486607,127.22900709604168
529.2192705209611,100.34988266225791,158.60076343381763,74.05868334670569
678.6114614553562,30.09789028838044,334.09484350374015,105.05887473141743
343.75233297242534,154.9941681689752,205.9969265695174,149.06478274033083
625.5815520359836,99.66220738305245,135.32694834532413,107.1005429380126
632.6939577142143,61.18813648242719,251.89903713583737,112.95458732987193
523.3681396321883,46.76993432311243,283.17174009848804,154.3812555240762
185.82800598683747,66.08832085600406,369.2422557084789,45.68241827666486
597.3326833540032,112.52408810122141,125.35940949057168,148.6656530371668
347.83250287134973,116.63283163363509,163.07937036399767,107.1902011145195
175.9723934841067,94.0769277417052,368.574500898751,57.20189567691091
476.7857532935191,82.06551704382844,302.5863992140123,38.20198708239033
667.7377438931669,105.50802149534243,121.59402047231043,29.635602805341165
179.77456628421885,117.53637334437175,155.5927201216496,142.4149711980932
339.03904439621357,68.12468209261682,249.9384486538058,124.18449951306624
178.1180637517303,53.34179758724089,54.44745483536683,128.60748761673022
481.09648422871857,109.30720547686579,326.3957351580366,138.94923401318454
433.24927190536636,181.06423859106303,111.4201945440842,35.37214504371908
240.76009150714512,33.19276274475164,220.98376576379255,158.49793538649976
100.23408443115252,45.04586944808106,194.38820216758788,158.09024511511961
269.06368265942393,115.25060322571372,56.098151615079544,40.810192822883565
677.9896985766943,198.71863368694272,43.76098719127975,160.76820803445122
466.0412088663349,180.99989248406024,195.24389809995282,95.64111108627318
374.3886112162608,144.34958673724478,89.12884307250374,23.137586970877813
264.04649760926253,151.2431885687226,110.07720355906409,119.20611687192924
667.7932459515957,39.90359150520173,268.61521625900446,84.91451785221493
605.7232561285234,55.079133606350815,275.35881231726506,143.79329920358293
652.3639538701004,147.33619778009802,209.53506136232062,110.90723677726692
606.1884496679359,126.8032727842479,52.33101529017702,157.6533446708592
496.78461838064686,146.10853425794272,114.7320545474691,117.03425246596275
316.4584286860512,141.50014775889392,77.99554502023057,116.87895553608425
685.7864925265023,31.574965013471505,371.18852882250826,79.41396151330576
607.3158397812279,165.40804612280476,233.0561734381131,128.91313410498995
612.0499965516956,96.45742439876733,152.23503382833135,118.33434591072263
568.9481833326141,161.74393692172413,310.78376322084625,83.69519743050064
575.040090071364,44.699360363435346,225.46951007600043,19.522293327246217
274.2050210794095,89.5889273696734,175.51973855891072,122.49591280124763
313.22208267901647,104.57908227349635,122.09705552807098,74.38908895180732
214.8513012315251,36.12929794007729,245.325798381941,118.42682439026171
454.069006281331,107.27706322190795,170.00097969780265,147.55840522246808
392.8292391006121,110.13681135229982,50.73300353607833,69.61089093016457
308.121755814969,95.488085521551,237.48686736362183,98.329487731776
447.0030927425194,162.21755158650888,315.8933963387113,125.87843850924317
659.0177072347853,26.109985290549943,108.03111730351864,19.791662898409207
471.1368357073445,186.4890801084166,124.09690185215852,157.06896121197644
112.99566240987896,193.12546460656569,160.51625651611647,33.804673522540405
372.57425048662924,69.59436450282068,138.03636635795897,64.5409754548318
566.0084103048605,121.07050533136608,146.939036753133,109.78547620894055
513.0227044911401,72.48320609969407,181.37173920028792,36.860141532353936
186.72227472388593,146.94788655059983,103.20183604763118,97.06951905312316
508.6896818512582,42.2690350065224,233.15584593505278,56.967397477168525
663.5329494783025,110.93228640851494,313.53824090872126,100.81145346778844
102.71578650896589,138.2040377607256,362.5094642328243,108.48328541989562
575.8662948952319,183.96907617517672,118.90966326643176,50.32085985017923
448.8790996964861,97.71307059087776,324.94450755249284,153.03615076779977
291.7919909211603,65.96568179780603,304.96149213663637,59.69111850978519
577.955502380564,100.02994753997278,266.9137377267361,32.92596505115271
456.7336718641733,105.13945449074849,239.65440519763672,43.74707794385872
525.6618262471333,180.06634162967174,115.09060496223847,32.95272586949809
90.65554096553784,139.81186557316494,246.55350497754014,100.28455375882974
217.70411677882868,94.0449282747073,242.3041350483485,92.82991240173786
678.6943821051275,47.65806750161938,276.20702317011364,79.02739455408431
337.3996731735255,153.59783965423145,275.2948914610928,166.65723596689708
154.5466557444288,41.764586406015326,286.0390222481943,105.015802884764
243.45041971714713,37.263774887491415,70.9451617280145,152.16539490270617
193.2592303301745,81.73402079881096,118.4303029977712,71.66354138799304
118.58023619284953,117.40618895944066,64.86776331368846,138.15590576689848
218.78059191391347,121.22556881905481,338.4889913074694,115.83864140860473
401.29229333293557,81.90941938748037,154.24518078880143,118.61705622376431
682.5696268107909,143.43356301419297,229.9467505465479,127.74878683265821
359.9698468996285,33.749749893759684,231.46676596345327,161.63616457290834
183.15651687166587,148.56791180772137,109.76744703245126,98.66170122807074
135.20176016595326,104.88484115556255,296.75683243846777,70.55502005872711
481.77177005764906,167.7895803304075,354.35082989915935,53.694632447726256
319.783336540329,50.57039321693115,376.34437740223825,157.06394817848468
405.56123391596,176.28129452005913,217.54473539422526,111.76398814500122
130.5957406064448,160.46521888675693,85.10845885076353,141.9945813233957
553.2017233604656,151.9840066232066,54.275345410784894,63.919646428287265
236.71212110309102,88.43591469416472,71.61349763586651,158.5505085735722
414.00544755731335,78.48063065304419,175.79213355666693,85.4299500757838
442.54421790469456,116.78997976955591,351.7287245530806,92.85926840997074
681.3611920811866,177.99330855923876,112.3191587531135,157.60056990957025
147.21077449155678,171.7999324314996,170.28303613966386,149.7442602182773
605.6710699809323,169.69915678049023,308.162544852742,64.1511786532188
125.59137231315916,96.2459409980003,100.53662762350137,122.41885631566834
287.3264721765197,200.63113865658306,257.9628996752501,141.45903158284722
157.06580061322373,179.9236816941866,352.8620572660563,91.38096297485461
445.99543374146356,162.2041603861873,100.97919233663026,93.69573671278435
319.3851363168335,49.46898820922753,165.87498620646932,28.840663189413277
91.98106206613151,47.42592681078884,366.4537359361905,100.70739029804417
665.2988012528238,101.6267467270549,147.1102663508733,94.22960231111308
344.29897293581746,42.04805499270962,257.9138099521483,50.91706667367535
454.12853851182075,141.31204465863777,93.2960045264917,27.822035404910558
552.4292766431486,106.60375018877788,61.685621710744236,167.19625795956523
111.47893071281351,149.48489626559788,373.3791855193832,54.37216006470587
162.9969494158371,44.913713234288736,144.23384636718816,33.748683346358554
498.3914705991122,34.1415759099039,213.65970984589734,167.46955744076035
572.6834464510375,134.93521015159698,145.23693200295355,111.81029334457553
397.6838936320666,100.45744326035073,86.1177479074257,151.03270518197775
350.56451129950744,58.26425053736098,165.95073731009063,80.4921764280889
580.958420755365,156.51752155700456,301.1826284282138,20.309494114849816
330.05298123164675,110.53097405903345,48.56085350913183,57.45268656547081
539.9434289653661,47.78019381636122,222.3782318342419,50.79220535525597
