cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(1)_pft0,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft2,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(1)_pft0,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft2,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(1)_pft0,krb(1)_pft2,krb(2)_pft0,krb(2)_pft2,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.05105094211489268,0.004292776226523346,0.03824735840960082,0.010893420113407938,0.0004949892054214852,0.023310890295555612,0.0006439437479333767,0.007932169533979357,0.02963244180970781,0.019673416817014063,0.012145987217925914,0.018491389926756127,0.03631261268692775,0.023338008439671605,0.019281100964615813,0.04167063961675688,-8.916942213388117,-5.235447984618428,-2.877180765323767,-3.14090650246029,-7.103958714544941,-5.6714728409866835,-9.148957510788017,-2.1421417568346666,0.17497096530824538,0.9056678241506643,0.8682619410835722,0.5089414881034688,0.00020506484700332246
0.04854895261767111,0.004340973035914356,0.03604380324970408,0.011561110809092294,0.0004715831003144016,0.023336744581140836,0.0006321937927818804,0.008019827798776899,0.029181860622868615,0.018352851461194405,0.011350675983812555,0.01835224087894102,0.038303509440043765,0.023434001754130407,0.0181326445908317,0.03922205028619958,-8.394595697552601,-5.155294216678205,-3.1036359730400367,-3.206551444483102,-7.609925756078972,-5.7993975517769405,-9.194550148787263,-2.116284533152596,0.1637402949610241,0.8724876334050459,0.8619947587559684,0.49307277293898755,0.00019980644385783188
0.04952128404071789,0.0044899887862097565,0.03749029455871154,0.010950592064331313,0.0004913479363413548,0.024077555548231145,0.0006572114418816348,0.00818983151821958,0.028815421692114977,0.018235391300507473,0.01204802241389129,0.018376042622937426,0.03883024448493674,0.022566540767447636,0.01887264941924099,0.040416730193249144,-8.871522773963472,-5.461397225282325,-2.915998872336072,-3.034138106886043,-7.289623249884195,-5.586766120108956,-9.16423133880162,-2.0989068317706927,0.16150866569324018,0.8214668153744856,0.8584519580346515,0.5240966308593469,0.000207851427798254
0.052700056650566596,0.004349803552943193,0.03783983168305394,0.010854972868154754,0.000476310528037691,0.02353594262229119,0.0006411547938013456,0.007912711299986353,0.02985892879090189,0.01901779895377331,0.011711560076691606,0.01969448797228329,0.037578630522632876,0.02272274937102479,0.01802027800507878,0.03947301196565984,-8.714251319748858,-5.168954262404759,-3.162227239488361,-3.205428325596037,-7.356412690230481,-5.744769743689434,-9.669901534824383,-2.2041763683550895,0.16456655664233602,0.8345875794518696,0.8858756739758337,0.5107187285789812,0.00021334411665689716
0.052514384394107556,0.004528101987533862,0.03599622056996102,0.011558868644705135,0.0004741409219333337,0.024235325346611467,0.0006660505727711667,0.007753752390576718,0.027994011960491904,0.018347495371634902,0.012350160481976413,0.01908423908895067,0.03772153952294429,0.023648719458773393,0.019366771195102772,0.04015459540350898,-8.950504487546937,-5.067720268457805,-3.083145766276494,-3.1754884371737258,-7.545259434848176,-5.961121193480487,-9.724949975204872,-2.1575798004260274,0.17346231470843632,0.894287750601048,0.8602276102056637,0.5239342785089472,0.00019859474709115241
0.051093867144762814,0.004277665969185136,0.03621753264351885,0.011399072181850435,0.0004607638568205715,0.025384232667429986,0.000661848884844748,0.008139434083323452,0.028844853291473817,0.01863291135599779,0.011458117019358675,0.018475939702018225,0.03654885935297155,0.023202481771809662,0.018976526403999112,0.04025130546736326,-8.338674662972851,-5.248439836374903,-3.0795918964592217,-3.0803121140169467,-7.017129450624499,-5.721002002760977,-9.47447091903856,-2.2613400454342902,0.17252450586706838,0.8319379876388764,0.8484924579751925,0.49771641967861413,0.0002097895431864752
0.04869265245802975,0.004700577905142014,0.03871974658307078,0.01062474497998988,0.00047961295761067893,0.024871709286789154,0.0006427293695080556,0.008256642269023885,0.028459104507124834,0.01979971524833935,0.011865207276481911,0.01954825864750033,0.03790816755926657,0.022794214097052415,0.019549115063174718,0.03926283744064389,-8.839896051938446,-5.32539939568093,-2.920634925719022,-3.0985885285128276,-7.589030975913749,-5.765575829596625,-9.241096361545784,-2.294174722140036,0.16745179306044147,0.8398943837555898,0.8623975259391374,0.48556404339079307,0.000209337219048506
0.051321614694882244,0.004515800812940374,0.036620349996083684,0.011051949732571809,0.0004614151222959825,0.024618181928500647,0.0006649167774028533,0.008212823186627843,0.02943944030249917,0.019212365112466722,0.012105263802083863,0.01870788456031644,0.037617375733336185,0.02250369941130775,0.019291507445301944,0.03893740060249866,-8.761571377376852,-4.985305017150127,-2.9909100213461652,-3.302170937372728,-7.01025108727526,-5.605133634518843,-9.10593478185287,-2.1474589578351946,0.16639860606776286,0.886254797994728,0.8530070409004145,0.48620104821941523,0.0001992697198777057
0.05024907799730775,0.004421739697227232,0.0381307079132466,0.010803886450169624,0.00046829710884968974,0.025292814102728142,0.000655215522359265,0.007777784954834342,0.029874717807320605,0.018519719871618816,0.011976746574084872,0.018506092401411964,0.03694164883119379,0.021984077088853086,0.01919501850880846,0.040428362030993197,-9.146698528683213,-5.085913044791932,-3.075971336491231,-3.1261431072155976,-7.115806650164395,-5.970184936869896,-9.486656599460627,-2.1353402754293302,0.16147921082211467,0.8415053867661357,0.8058437329053891,0.5204616324449893,0.0002004167163062983
0.05014197853903794,0.0044400367976496396,0.037743504663979445,0.010613791900841297,0.00048361042170849157,0.02477976029985141,0.0006187326902299998,0.00797690219464641,0.02976831557459201,0.01837082665447509,0.011835193857711987,0.019231859897967687,0.037859145117974814,0.02260044919591602,0.018005896673715462,0.03870638247772947,-8.948156361220214,-5.201885473304435,-2.9500576105531846,-3.084673627410258,-7.202488362787552,-5.874916982669294,-9.507824032185047,-2.2851321009797543,0.16499833011130136,0.8772710027021786,0.8169252362842009,0.5130429899579455,0.0002066314029549328
0.050273685707555596,0.004656889613820707,0.03763361977887638,0.010627334036289007,0.0004643632299865269,0.025733201133608528,0.0006362528259008757,0.008149642250504496,0.02831218625620341,0.018906383596505545,0.012202430224821082,0.019904375731552126,0.03661985006074385,0.022131731208393162,0.017987722768268433,0.04086623613718922,-8.601018455361412,-4.993917330647083,-3.079499794063385,-3.077546647569018,-7.431316981471217,-5.699826537126583,-9.889285179616733,-2.1633951557481765,0.16927569374461227,0.9027160773014535,0.8871786907557708,0.49033443820836364,0.00020831047375145057
0.051556429878168435,0.004492205306789954,0.03574088089981201,0.011311885746522567,0.0004912801058438987,0.02358464953632551,0.0006259577146548515,0.00799728223706451,0.029487619313974867,0.01927541191673146,0.012024228051867326,0.018305730049686313,0.036800185335459756,0.023615266084057188,0.019135374476209707,0.03996704466210223,-8.89550662022581,-5.020850778637329,-2.893404808307493,-3.2171868019211405,-7.544908914762868,-6.136836845707549,-9.635502440639694,-2.214090899931142,0.16288352010667584,0.842177836925211,0.8459505151599807,0.5037522182780053,0.0001996841658812158
0.05219127677756969,0.004475931448369223,0.036791045662840895,0.010740352998286263,0.000474698891263998,0.024978353440499826,0.00063762971430677,0.0078245422594022,0.029830035743668475,0.018859051198352926,0.011491842514542404,0.019046754292642964,0.03687382835296797,0.021913144736462605,0.018461263364344033,0.04209990258185693,-8.3882651307392,-5.4553711707191725,-2.9404636992840376,-3.1035764129717576,-6.983751567222574,-6.094561353747406,-9.5799844396182,-2.1232706704958035,0.17384856428583198,0.8445113624286079,0.8864362718156722,0.48052297559595447,0.0002104832222983921
0.048643814905909785,0.0045552147408274134,0.03893591137306638,0.0106755783380121,0.0004691333301021342,0.023829463010292803,0.0006550983291909117,0.008108423005550031,0.028052739452997834,0.019572417438421086,0.011307781384044806,0.019703875068691423,0.03628657258316522,0.023152579980806446,0.018790338579567856,0.04082240919340804,-8.950782309103689,-4.974675568720043,-2.9416770407076434,-3.107013316950548,-7.0960310336934915,-5.690146809997106,-9.6611422180678,-2.162705490620631,0.16376882514107816,0.8908756538135111,0.8204038430995089,0.49986975425350205,0.0002007936376026079
0.048791565066535036,0.004459463268561717,0.037512603797645504,0.010746066532022678,0.00046290468146340566,0.02563620674984006,0.0006611961832888137,0.008024861547912942,0.02915982031972794,0.01813173567090593,0.011868026955370082,0.018942005973376044,0.038975790811856266,0.02335279031138278,0.01834710025449773,0.03957417756301987,-8.965382169744174,-5.194995168878674,-2.8816647931204336,-3.1855466491483835,-7.1011495159246385,-5.847603119599191,-9.613033484039457,-2.2023116233806586,0.17045527129679072,0.8269167199476536,0.87986057309803,0.5064342066175939,0.00020661136402204525
0.050049517868248655,0.004481742025575216,0.036325901565007236,0.010730936595024346,0.00045900628043698654,0.024513942914407384,0.0006323778673582872,0.0077424901731949795,0.028018679816912192,0.019317978110069772,0.011716052729523644,0.01876419254849755,0.03788128734967085,0.022180128200322297,0.019739972890200547,0.04204381669572041,-8.58336240421789,-4.982051826936197,-3.156020708205702,-3.0545363134887067,-7.61453233283108,-6.039731379031942,-9.449758154583034,-2.2010188689028687,0.17335800528140966,0.8529528398553619,0.881448230793855,0.497034462828472,0.00020998416238045611
0.05144429659784856,0.004507199513706397,0.037499030809949416,0.011152430435328778,0.0005006115912208374,0.02532664853769659,0.000646499768634593,0.008059992594189817,0.028821126557689074,0.01915983459946407,0.011661440185965852,0.01889453113298896,0.036971659676430964,0.023118998954715805,0.018920221829126765,0.03967993374581777,-9.196243943063646,-5.4422799951142755,-2.9412494128415525,-3.0385434716258777,-7.566714065956495,-5.8644960088764,-9.086330245599088,-2.296246155166998,0.17519757710141756,0.8253444843722249,0.8132559179489935,0.5215187157551896,0.00021294565483961802
0.05154067904228145,0.0046559285278086485,0.03879172169865242,0.010941558910044313,0.00046155214068394426,0.024220248559655478,0.0006237939483661281,0.007650659381072542,0.02962937196973199,0.01979691566745547,0.011834736934246444,0.019383747393906876,0.03799538599508412,0.023886808296044573,0.018771675219765256,0.040176418574555874,-9.01702208766148,-5.184038884857822,-3.0835012630085745,-3.1976876349597787,-7.1675723270994744,-5.992950372108058,-9.016524541061685,-2.1389796216250105,0.16059136502492413,0.821589777586127,0.8142850457288439,0.49232226114513195,0.00021578469518947083
0.050067905392277075,0.0042823056159173875,0.03789846256316263,0.011514895804852057,0.0004882474079644835,0.02391000359449265,0.0006582410557695994,0.007607480004831507,0.029955945424329843,0.019538935257772366,0.011878426295653414,0.01909073470556613,0.03681015800868256,0.023155092504038282,0.018559898929866144,0.039998021258241076,-8.514579787263683,-5.010610038372813,-3.0954055572654657,-3.0512115313071444,-6.95494645464127,-5.948277305064583,-9.605139316697864,-2.087358184975136,0.1674262778980633,0.8341521525179174,0.8647114199472342,0.48131349003778373,0.0002025647690244957
0.05052975014277501,0.00434733776490241,0.03786992002461566,0.011532646171567377,0.0004647443846638426,0.025016644613180244,0.0006385859498783158,0.007500976523470731,0.02955281359239883,0.019035044712170778,0.01181590720186889,0.01997515620748251,0.03844693795803346,0.022295073346478986,0.019151345379020274,0.03910167196813759,-8.648137187559504,-5.205717344452004,-2.8763128701471716,-3.181917509852228,-7.356806122118987,-5.748887737709116,-9.18371474905061,-2.135127226780418,0.1587351091815979,0.8732470380780761,0.8077640433083353,0.4856214838673741,0.00020560262615829084
0.05005313164941939,0.004621349842333135,0.038681675884635246,0.01097348018553922,0.0004653610843180386,0.023784650400405127,0.0006419726737383607,0.0076020749220184055,0.030434973627717354,0.018793992515872087,0.011759693101374173,0.018922629023559227,0.0361383637263189,0.022214581798331207,0.018898393654075696,0.039158866851185234,-8.989531569704676,-5.369618762467547,-3.1288818811009538,-3.1715494711394845,-7.268179016963016,-5.880653892550744,-9.236730681392391,-2.1780939427894648,0.16278617536967768,0.8982652931283692,0.8604213337092237,0.5024477515741278,0.00021095463362397253
0.05221294873900312,0.004458354159767614,0.039079655664355104,0.010960815721566266,0.0004982187126550194,0.024307741056527735,0.0006386703988405984,0.007696307587460128,0.02783035115685235,0.01888708433583215,0.012359908872206476,0.019760117056624327,0.03899299860793241,0.022957091015275634,0.0182790922409335,0.04172606844917276,-8.518535337660499,-5.071757793026595,-2.9219668437934434,-3.089212318662926,-7.052531645807664,-5.968596332795808,-9.11112360908163,-2.130360603743345,0.15995637111245498,0.8466820736396078,0.825053749457107,0.4798498871971009,0.000213979275019328
0.049037443794360806,0.004580895021390874,0.03720284176461409,0.010925347549003461,0.00046216391460259686,0.024064862689127303,0.0006483607289455823,0.008022882628002723,0.030294294501497607,0.018586715159687028,0.011308833685939755,0.019308684604958926,0.03660260321383443,0.02287737170731343,0.01813245839483304,0.04212519411844625,-8.402923646976976,-5.090299999620951,-3.1673932661775095,-3.2506453656843255,-7.031171578972846,-5.796997976266208,-9.322294071160632,-2.276261140173333,0.15903696436707382,0.8233940237707658,0.8777094138369211,0.48967651934364287,0.00020527628851387404
0.04960705300244495,0.004687618027448288,0.03631010601376584,0.011667015841153542,0.0004679937450411598,0.02485245537923706,0.0006189781659611544,0.008023912023738469,0.029137204260307237,0.019390636339808642,0.011700377595014421,0.019660025231836988,0.03802132860800522,0.023345160291567576,0.018837104045325747,0.04031247464331009,-8.55935298095964,-5.29674201545892,-2.9438627594286917,-3.0236173887093276,-7.3454042578360506,-5.755071678135574,-9.877996877820257,-2.27737855781114,0.1733994575416305,0.8698800533733323,0.8280271833157857,0.4899660984805724,0.00019911802346351978
0.051808494415329136,0.004564378611231339,0.03883540945533282,0.01095821585997588,0.0004937590751606133,0.024892800772041077,0.0006603439195557229,0.007985008809057661,0.02960731798977715,0.018137954473668796,0.012461753355647542,0.018394990690229276,0.03752947056137252,0.02377458636932351,0.01803606892165466,0.03927754745752684,-8.608425299557872,-5.170206168557613,-3.15373260173173,-3.1446566339710347,-7.077282422266664,-6.024079448377423,-9.608200228665467,-2.2744890658036185,0.16507381865140822,0.8642416458697013,0.8490102620301081,0.49973016098705175,0.00021091561732854776
0.05213632780629153,0.004632243155403415,0.03608739814310117,0.010758774438250837,0.0004894734447215866,0.02467343236914993,0.0006216480828084061,0.008020459713462314,0.0293188578246972,0.018380584841915435,0.012229671800901853,0.01845566380012171,0.038557892226747374,0.02328215806399683,0.018932915829030342,0.038906284170444005,-8.874513837375618,-5.115048237343315,-3.1618953132260583,-3.0076642551637285,-7.517872477262213,-5.687024853449633,-9.028852048389757,-2.138741515598695,0.1694953593557513,0.8557497316568312,0.8092658546534818,0.4841644477719212,0.00020179622496983263
0.050072931909173425,0.004395352493907931,0.0375482527661118,0.01083418316382748,0.0004738358375433488,0.023952105162637342,0.0006284353856912209,0.007513018528880989,0.029969305266636295,0.01947011716513449,0.011920750669781105,0.018668810321918864,0.03607385912875927,0.02264250028734603,0.0193318498521661,0.039611913986717366,-8.636124234380413,-5.23317008801981,-3.138217575772205,-3.100304738868691,-7.553168802106693,-5.916055593217055,-9.906836409682048,-2.2546114667143837,0.16498604880007933,0.8372342294558176,0.826675916072765,0.5120287457134888,0.0002001319765484696
0.05129452059339628,0.004350833792604666,0.035775052405708115,0.011274531024577638,0.0004656749757579421,0.024881548318687066,0.0006402149086615803,0.008162965126974658,0.028318900344272264,0.019879314569969015,0.011369232256659954,0.01972120574607188,0.03702202934543746,0.022809307103982514,0.01942185381647435,0.04213458465233415,-8.398061781250966,-5.42825017242311,-3.028843209838565,-3.3033136133513015,-7.351806198212005,-5.756237295390044,-9.082445361087535,-2.123732694685932,0.1649483839342435,0.8850426966595026,0.8450326310740162,0.5094982044914178,0.00020817409635806442
0.051938131128140864,0.004315516318855314,0.0374588187899033,0.010883480267769528,0.00049255080737081,0.02473037608607601,0.0006197945842141997,0.008047716709402155,0.029674064578878216,0.018933093151450375,0.011455482226353581,0.018461846468512406,0.03911850005550591,0.022534882700240653,0.019005621392143266,0.04132267397387604,-8.96042464836176,-5.300914735727419,-3.157139562632202,-3.0338366051884083,-7.209860877426111,-5.758911594755595,-9.102581115689667,-2.193603651045923,0.1630442243430396,0.8392179983035044,0.8438789532691107,0.5216921262146101,0.0002125700725195659
0.05095603445105372,0.004541044633630239,0.036170139604645934,0.010636761590458706,0.0004999528818978349,0.02407941850073846,0.0006281231682172602,0.007794848357996135,0.029328404044767255,0.01826540796676181,0.01228895252330041,0.019278099364220896,0.036773485851510496,0.023943738426696663,0.018939358380138674,0.04149546631888483,-9.043111208057292,-5.373471435570512,-3.019042555717623,-3.0407818288722597,-7.319671740814836,-5.8964425538887895,-9.261650089669748,-2.101216022734235,0.16266472347326344,0.855148515928989,0.8381691743960552,0.48904126750225624,0.0002142051171022653
0.05208587139365846,0.004465216092936235,0.0391561504840129,0.01117679763539829,0.0005015184962323992,0.023308971496475768,0.0006576850243003366,0.007506682439389261,0.030388121237600048,0.019876295094232933,0.012243487622426115,0.020015490505358866,0.03734899384776042,0.02287826761747857,0.01818399090041151,0.03873384036453049,-9.01149996506265,-5.1283248972903905,-2.92026287405161,-3.2382353987683192,-7.107247325866459,-5.796848956177919,-9.398773995478095,-2.2573776015765312,0.16577077794816994,0.828671512837704,0.8163590732934959,0.5154746579032689,0.00019918302156886385
0.053071116863957345,0.0046468829821164495,0.03663072310383054,0.011357405095667407,0.000459862144455445,0.024428952904347913,0.0006169872690132282,0.007902422534597138,0.02947377837129258,0.018356849769629757,0.012381359329516563,0.019959437798882387,0.03595262717562675,0.02332062304542863,0.018488613702891336,0.039865614937814785,-8.584107233237916,-4.986252553723724,-3.0719716048327452,-3.0391172491374383,-6.97015261415982,-5.577456165042377,-9.243760812592386,-2.2618652460832154,0.17086183018983203,0.8937342832857639,0.858976314555024,0.5073369548294138,0.00021769158128838266
0.048957138347146996,0.004719756614490316,0.0390896554202928,0.010943818107165628,0.00046420670167815107,0.02416198661383392,0.0006518937045038958,0.007968674477010329,0.028442650268618447,0.018848710040406016,0.011992877522621685,0.019188442557983954,0.0364251198292141,0.021957092342925078,0.018277412401359504,0.04043378442322758,-8.685854660373217,-5.025057415725091,-2.962719405402037,-3.0251328818905434,-7.520842474914529,-5.737873932715567,-9.075502769630535,-2.2461802231467396,0.16312266487136354,0.897473354272512,0.8152606470527783,0.5045983126329027,0.00020988512721254875
0.049818085158391576,0.004605333518067709,0.03781130112437554,0.01114611765346354,0.00048812645564946816,0.023320267322303537,0.0006275128480691367,0.0076453061305925,0.02827941929160953,0.019616495098665684,0.011529410053632342,0.018875469095301856,0.03758564765530682,0.023391302261214716,0.017948020046570624,0.03989011387658471,-8.38235873540812,-5.1642797631131385,-3.0783919205419568,-3.0872890866197027,-7.449537733143233,-5.600808733577914,-9.252920266395439,-2.097794792699218,0.1656423673008342,0.828127867265541,0.8221436507561936,0.481806838270465,0.0002049031990837024
0.051256305220571466,0.0046038272296267104,0.03683581668612717,0.010660967682289786,0.0004951273375753189,0.024847782678770972,0.0006459678710750245,0.007545410567950799,0.029367056662146902,0.019516666432120994,0.012029249342537214,0.018593778607823266,0.038868806338480465,0.022795340686008917,0.018518481872849,0.03983980411008521,-9.13032973043098,-5.14945558070258,-2.9401331517219154,-3.269479669936442,-7.285813544264514,-5.570735244586206,-9.113291108538823,-2.1209063045994183,0.16820681577041371,0.8858977662072675,0.8457230773396505,0.5282996859912567,0.0002084618523866169
0.051511919445309064,0.00464811999689658,0.03702251506911352,0.010886384849671476,0.00048307270408891686,0.024722913806845662,0.0006258981656104554,0.007785474146497862,0.03031065378894974,0.019766825213366472,0.012331281401971272,0.01965102184790222,0.038311620091342494,0.02367431491091514,0.018286374889062144,0.040971106813354224,-9.148600298903679,-5.390765041115877,-2.9278641743329694,-3.080635490986601,-7.183030761826635,-5.587288146876259,-9.433272452789826,-2.140755088885439,0.174340315757821,0.8868459522221206,0.8518189369771556,0.501973874984088,0.0002140138797886429
0.0507629988318537,0.00443267403302195,0.03728854821511686,0.010585771159313119,0.00047732331650910314,0.0250123540784881,0.0006652706836589686,0.007612933927573121,0.029548223720358632,0.018759868095325614,0.011664256266785076,0.01850729677143201,0.0387409384717649,0.023237169414533538,0.019669008098931722,0.04185760794714648,-8.896496174689169,-5.256413192317332,-2.90153582773394,-3.2931628547504057,-7.00379057683387,-5.613556433796802,-9.358507999052284,-2.1022661208014988,0.1683808525206727,0.8652394568087175,0.8759380255113272,0.4898673941255058,0.00020400737697869823
0.05098631064657349,0.004375451194565154,0.0357371488480643,0.011193733032576083,0.0004914747073271405,0.02418616714512579,0.0006509381767035372,0.00774356537067209,0.028188799593029123,0.01837802953349234,0.011857687813354058,0.019358164648667443,0.03872566385596663,0.02290407165456294,0.018616663721841266,0.04031542846112358,-9.17957174779873,-5.084162115138908,-3.1176852437847744,-3.028043596750122,-7.140902691079587,-5.697563312814038,-9.014474312473599,-2.266804753175391,0.17046485836110736,0.860237626644608,0.8336906857148902,0.5210766332012927,0.00020799585801328744
0.05094574342744035,0.0043738289093594,0.037771467706642185,0.011247858777302503,0.0004749906106139986,0.02405895871090634,0.0006612582914021618,0.007827237511565919,0.028505110981417715,0.01839961801828739,0.012313213567104625,0.02018093438856089,0.038534440450544695,0.024131418449234623,0.01823868891445896,0.04171426159982777,-9.131545112080579,-5.451337383082965,-3.139260079266352,-3.0890045398881383,-7.318531742408761,-5.570340704320791,-9.217097520117013,-2.1904766438848946,0.1708097809685503,0.8526680896265821,0.8346878108925783,0.5283606231805338,0.00021162009953054178
0.049161188099967994,0.004510134212704775,0.038666822693102856,0.010806165684992576,0.0004616706969569237,0.02379281377116511,0.0006684128240904973,0.008208568569814681,0.030071034339362503,0.01969112947172861,0.012185729772949468,0.018577709960976133,0.03705624759254899,0.023412949291842785,0.018053500196568897,0.03888993631719163,-8.462797318724208,-5.0849535782278235,-2.929490857615011,-3.054728108440469,-7.4935848879919265,-5.68730685871856,-9.404376181781648,-2.1478254989972587,0.16725791294571268,0.822924893282522,0.8117987984936135,0.5003610174047048,0.00020372989997020043
