cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(1)_pft0,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft2,cfall(2)_pft3,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(1)_pft0,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft2,nfall(2)_pft3,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(1)_pft0,krb(1)_pft2,krb(2)_pft0,krb(2)_pft2,krb(2)_pft3,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.006123035701000541,0.02305638067964979,0.19317662451518341,0.0001400067801168277,0.006953085629575737,0.041547257377180354,0.006475148554143072,0.037259213403615994,0.02842457736094447,5.8872199868947645e-06,1.5896777809536518e-06,1.0117472117276932e-07,2.704648203058854e-07,0.024318802796999026,1.1396809138529811e-05,0.006911663394679999,0.15389041587170257,0.0030409124217003485,-5.751557140462597,-3.5919255561508154,-1.0812929371637086,-5.747633212163732,-18.3513060473687,-8.915101426450633,-5.149599599004117,-4.20919530140859,-3.366080404898892,1.010470877591457,0.15237108129740215,0.07068114823872394,0.0058253883329616235,1.5777389318468028e-08
0.006255652842469202,0.023333530228563465,0.1949656513557079,0.0001387264964525651,0.0070312020945027,0.039023479279804076,0.006430260682277424,0.03761014214717036,0.027042797106827846,5.8925938815813435e-06,1.5513643885205526e-06,1.0709762830756205e-07,2.78560379915167e-07,0.023880014843171326,1.2259412847359747e-05,0.006966384289112346,0.15090961558536747,0.0029925766726955536,-5.454832667430134,-3.37707368772144,-1.0386163809445195,-5.627355903630321,-18.355010114726795,-8.641932486309141,-5.4238977696600505,-4.361396598690014,-3.339066044594618,1.0453464358077107,0.16164271469597094,0.07455408229606546,0.006012070392664191,1.6515849959133022e-08
0.0061616789238013074,0.024615515169202653,0.18518383299042807,0.00014180893665131247,0.007102082944894325,0.03783584170815704,0.006257207650896052,0.03583824703582869,0.028116439331123608,5.763045503233001e-06,1.4922823412410415e-06,1.0215812247774096e-07,2.760250228620299e-07,0.023441003589992685,1.2033392410316623e-05,0.006689016734459895,0.1551125209748304,0.0028978559186894153,-5.74426584895002,-3.5703934147531236,-1.0484083667859578,-5.730792705571674,-18.442987826494992,-8.857549008393425,-5.145091722101906,-4.202985113439423,-3.1982394586381004,1.0121721244520958,0.1577114324506115,0.07059110491146485,0.0057480501131883886,1.7213826688209894e-08
0.006202406207205945,0.024169314931745237,0.18640774226766682,0.00014098550072934784,0.007101332738479222,0.03908250857371756,0.0064638357525563005,0.03843172975998278,0.027281781904795906,6.125964955432977e-06,1.566985218115291e-06,1.0553161506331835e-07,2.636802860491613e-07,0.02256612403037734,1.2376963206780498e-05,0.0068778168595976285,0.14463675008928054,0.0031686686093598732,-5.59146204092734,-3.553406499376296,-1.0926370345249607,-6.16604754458841,-18.372096455090904,-9.0305599808369,-5.2424808236379645,-4.03349687590903,-3.3264422021596856,0.9918216779567706,0.15342099993742064,0.072365030204358,0.005804033820951354,1.5973708180589314e-08
0.006223669283497959,0.02434191083238024,0.19404929701206763,0.0001420764470288913,0.00737968004150966,0.03818303190673745,0.005992751705560784,0.037190062994945025,0.028632039230635703,5.943327560151683e-06,1.4625232596903399e-06,1.0032461254060848e-07,2.731150912207465e-07,0.02273781377869979,1.220509820881666e-05,0.006818751020989804,0.1534956343298402,0.0030001852276722975,-5.51573056085809,-3.6795525421633837,-1.1240694607458306,-6.125978274068004,-19.501316167084,-8.69643796854531,-5.209698146516076,-4.306110744550309,-3.43379700227747,1.0059565565868136,0.1598408324687078,0.07371126156402301,0.005878929728392146,1.662206370734572e-08
0.006052249059403173,0.023369492441006078,0.19931415990763857,0.00014286390345481158,0.007424504017104596,0.04120091078073051,0.006366220975123243,0.03640801792902449,0.027991105653116227,5.732242113811203e-06,1.5542718049503387e-06,1.0445173982533463e-07,2.7434088146726416e-07,0.02376990024209636,1.214517232074491e-05,0.006697063790432952,0.1586976981437767,0.002938576088967677,-5.751408553928184,-3.4849677733622615,-1.037864237363654,-6.068037887205568,-19.027563782601863,-9.127527503884112,-5.047087054794012,-4.044293784842938,-3.2514347018834404,1.0760544555457832,0.16377003815238905,0.06944326351094568,0.005478497975344668,1.6518720010911102e-08
0.006452056242909138,0.0239762462763695,0.19621205581867962,0.0001416767019651035,0.007102815713780729,0.04034581503167687,0.006009759080615666,0.03515199074555946,0.027936074638184233,5.679282891986909e-06,1.593573799672456e-06,1.0794771238064717e-07,2.7952107808079725e-07,0.022894402780908096,1.1385803393524289e-05,0.00661025677850382,0.1550859560210883,0.003048734787750165,-5.40142258372239,-3.4681101342534566,-1.0543598879796583,-5.656474320261706,-19.2370916496339,-9.352695419768494,-5.2917777943987465,-4.267965403636777,-3.1852788372137866,0.9930462471165961,0.15296262814331363,0.07374825379262301,0.006044423609956101,1.5770669705524615e-08
0.006010606446634914,0.02407223593838746,0.1945678472093316,0.00015077575380894787,0.007396723607419338,0.03886640107024904,0.0063644502362091284,0.0353204116428233,0.026845966630234412,5.649687660176742e-06,1.4782362595383725e-06,1.0292671736936068e-07,2.716554135128233e-07,0.024279213148882612,1.1427195969685645e-05,0.006824975162608246,0.14917660430720991,0.0030870135011240776,-5.560422773891887,-3.438951819065911,-1.0673154551913229,-5.900914961995565,-18.25277518285204,-9.489284382716306,-5.384431863023219,-4.137806119206253,-3.3324693150996927,1.048374314831131,0.15934613416713378,0.06799244167958748,0.005646277153570972,1.6090731577571063e-08
0.0060301939347279085,0.022999093698595086,0.19387662518350052,0.00014542407987581737,0.007182927701398942,0.04035704739729421,0.006189548786967416,0.03818809802245817,0.027688110486962413,5.857586737964135e-06,1.5328585920670769e-06,1.0355685028119108e-07,2.7724445792584723e-07,0.024143413477483073,1.1688238299201395e-05,0.007190531012637889,0.1453710937769528,0.0029523605756087735,-5.380549681283654,-3.4086647139266164,-1.1178747779233182,-6.020545628473789,-19.048465163195132,-8.664069116432353,-5.096519239419486,-4.22279138557191,-3.292797142070672,1.0757704827516443,0.1537987533621392,0.07320577227768174,0.006019699948439918,1.655409138638935e-08
0.006226989755195017,0.025275483856958925,0.18396367846799552,0.00014860494256766708,0.006975666988206754,0.04002212555800782,0.006082643044388737,0.03874589575020768,0.027318164753787386,6.05433859094561e-06,1.5611990314696801e-06,1.0637831278914185e-07,2.663012148196379e-07,0.023656500433251626,1.1773334030925721e-05,0.006981355951595739,0.1551340096662391,0.0029115971791349197,-5.898985145731013,-3.477265211432156,-1.0754697904670545,-5.620176549218422,-19.847840476805462,-8.834292869644925,-5.437613951527641,-4.347308043681849,-3.2244521824204435,1.022469224227074,0.16391558037773316,0.0738579566275833,0.005810177018745248,1.6263873302860106e-08
0.006367466587030862,0.02509031711924954,0.18933541648177787,0.0001450971710146831,0.007185356283853714,0.041062446703975665,0.006200759112959806,0.0365158825984128,0.028653254914166548,5.9129669093390835e-06,1.5404516400315041e-06,1.0947847597180782e-07,2.848797580379744e-07,0.02399928732965081,1.1916947453975868e-05,0.006760475516064633,0.155451080353934,0.003021461941245686,-5.496893341804442,-3.4294338183525928,-1.03837432114819,-5.973897387708208,-19.323603130682187,-9.452364901787,-5.12061380548073,-4.191130166139551,-3.122091007109389,0.9969463673480826,0.16130835538186117,0.06905818766003932,0.00555306302286492,1.6642605024827937e-08
0.006001038980204937,0.025040733418513678,0.18725131171716358,0.00013842538978279284,0.007229108864937265,0.04124062876261525,0.006297594746416164,0.03824272342621723,0.0285402344728071,5.8966450772756494e-06,1.5472419556968955e-06,1.0828533462708088e-07,2.7599477328385644e-07,0.02380079734515656,1.2498326453376052e-05,0.006781785259172099,0.14885410240945618,0.002894615047174513,-5.781506019476607,-3.582007954104742,-1.0559411455470258,-5.777592135246234,-18.72852792354662,-8.717305158817702,-5.324998085488638,-4.058131466043209,-3.2007599583373034,0.9979435620011425,0.15306838785735505,0.07301490119833168,0.005541481802572124,1.6871762275912966e-08
0.0063527124727869744,0.024181341101572926,0.20036598340539957,0.00014768638918502138,0.006945343171020505,0.03950076385113757,0.0059765085684891665,0.03847554909982887,0.026894011622820548,5.9713382269312105e-06,1.5986498289061943e-06,1.0594503046357837e-07,2.7711342480046917e-07,0.02306038327596248,1.2091346332993988e-05,0.006865855385096551,0.1595130961172803,0.0029113655241765164,-5.846038830442175,-3.461219285336875,-1.1281442844493972,-5.916458274152696,-18.575470036729598,-8.84004920272607,-5.420818620955298,-4.0404894083531975,-3.4389087971705647,1.068653992798285,0.16021049216562427,0.0710364087816955,0.005798096836779484,1.7054872573265597e-08
0.006254310386588751,0.024488284138908373,0.19329586882975364,0.00014744177311001757,0.007183580502940485,0.041774143053940796,0.005994981508928111,0.03750972381306855,0.028007872849877664,5.585165058631161e-06,1.5293496397022446e-06,1.0392431280207521e-07,2.680163882898561e-07,0.02359722090885094,1.1988404606857425e-05,0.006673083040722611,0.15645049374012082,0.0031646809488878823,-5.455795158269892,-3.55266184322733,-1.1209570309620789,-5.992762185554455,-18.79055675678138,-9.156210108011564,-5.478254102249425,-4.036034394016745,-3.281749641108114,1.00683737890147,0.1533424113537971,0.07072964889762721,0.006039981603325821,1.7084281336666463e-08
0.006174646576481286,0.023997873443158242,0.1868938809158609,0.00014641594022404494,0.00735151643750009,0.03826862804578601,0.006423413658209501,0.036743846286350974,0.02711055733233364,6.124783546308679e-06,1.5753148171551797e-06,1.0263215779802499e-07,2.7840401911088336e-07,0.023504078063155576,1.1752021760832553e-05,0.006685278459022272,0.14822726739577222,0.0029653027396771914,-5.918697250752636,-3.3824045590177394,-1.0615959495986262,-5.917437230591057,-19.372471808161528,-8.778281630869817,-5.018610214177471,-4.350648161958295,-3.143744446922139,1.0351229333286083,0.16174028724202233,0.06923807417911705,0.005582329455473073,1.721562388607008e-08
0.0061907316496206,0.024130407406983634,0.19060028686902628,0.00015121839465106086,0.007292894663540697,0.04052528220953635,0.006145163371233788,0.03763195409064148,0.02686049475974202,5.8153780689245355e-06,1.476720555094174e-06,1.0767724828385012e-07,2.761838627074931e-07,0.02455563225033312,1.2429962317291727e-05,0.00712585996844934,0.15012928387060046,0.002899418234217233,-5.501847930890062,-3.563205197507435,-1.0302752016763668,-5.754226061816615,-18.984142377081128,-8.94927887401836,-5.241385426859941,-4.291247752563765,-3.3363214037449604,1.0820504647793132,0.16142400565687598,0.07110071977650184,0.005970279165278794,1.5873303843210512e-08
0.006454650345302046,0.024252430118198016,0.19968377546100713,0.00014009697045978345,0.006992119226897708,0.03868431424195713,0.006289036401500039,0.0367615934747751,0.027308713688482915,5.691850831145336e-06,1.5125143001642313e-06,1.0526536546496151e-07,2.6812100717908383e-07,0.023835519672310384,1.1976418246393467e-05,0.00700438720195753,0.1558479183886628,0.00288409208062128,-5.894675237501492,-3.549489168445375,-1.0912102157126409,-5.785102662870183,-19.282542080794126,-9.118210106643925,-4.963928624691563,-4.116172031019751,-3.4358000953598764,1.041487241719665,0.16558905175369898,0.0729568484183715,0.005754225658872018,1.628148314360036e-08
0.006062289760205727,0.025034318811612766,0.1951482529992707,0.00014090663496031335,0.00739583012094766,0.04162104662690923,0.006393494950391872,0.0363312660899075,0.027410059425086897,5.653479627017111e-06,1.4822222606009926e-06,1.0109504504926162e-07,2.6929549238800585e-07,0.02319593601035423,1.1567163632597851e-05,0.007175843973858156,0.14599449962082345,0.0031581373003835567,-5.908638429131697,-3.537429680500154,-1.0445044051088386,-6.052956868814046,-18.422676051837087,-9.497607551630146,-5.009708270226791,-4.11175681581255,-3.155717349264069,1.0707603027523596,0.1533249959594125,0.06916413537327301,0.005890818736150504,1.7155387973775372e-08
0.00613756725119505,0.02301865663011072,0.18730364328745008,0.00014559141383644779,0.007065722304048148,0.03982632021346569,0.006210337841996188,0.037799712016854815,0.02786699964132166,5.848331740238306e-06,1.5132687268662422e-06,1.0566879257095397e-07,2.6871012305033996e-07,0.022915311210508625,1.1935258135460856e-05,0.006634529123538449,0.14466005394567924,0.0030105709661115473,-5.863087396405415,-3.375667510441031,-1.0498108748232395,-5.819562596377823,-19.8230011085132,-8.846275564060301,-5.093477802094706,-3.9559688747319255,-3.2570089870488115,0.9866651815766698,0.16354807960991236,0.07363606828960013,0.006016561329608192,1.6781546052286303e-08
0.006404464484892138,0.02335316110945768,0.19311015644745744,0.00015020825590113476,0.007009210006498536,0.041109249854956516,0.006312406949376417,0.03519642899556876,0.028415875593400163,5.992588584420202e-06,1.5048410917522178e-06,1.0230496461599332e-07,2.6994441403779516e-07,0.022490176518108397,1.1749879640728107e-05,0.0066644138475454185,0.14565848781280905,0.0028819187425909794,-5.669944483900208,-3.6113258015585252,-1.0898109786180965,-5.714933393686577,-19.27174890263074,-8.667170452875958,-4.999075656530957,-4.288281436671118,-3.1657785898911177,1.0141837596545178,0.16582514119069466,0.06928755005259404,0.005661181997454709,1.704288573541019e-08
0.006445791113090645,0.02485614798695322,0.20115361843979676,0.00014322873555086278,0.006908632186138971,0.038647776988253696,0.006415736817127921,0.03566779431727711,0.028736538290704973,5.682805458658836e-06,1.5338755430132977e-06,1.0803367956097055e-07,2.6616240642387666e-07,0.022829357348954422,1.2001333789285412e-05,0.00705513459930677,0.15246983120402388,0.003022325941641165,-5.663893140811224,-3.623087217828869,-1.0823662263511824,-5.944053248893278,-18.11166520164906,-8.761686119696137,-5.177427179641872,-4.1707752317422795,-3.4107856206187863,0.9876405319458414,0.1557859772661137,0.06885847339727386,0.005753028242815108,1.6248912890100404e-08
0.006193042461836936,0.023986782489103103,0.1958401869296431,0.00014303188515790553,0.007542374194097448,0.038165348378095196,0.0060299582994749416,0.03518362578454057,0.029207173606106702,5.606191832733702e-06,1.5265774316049754e-06,1.0394659400961702e-07,2.687963773725344e-07,0.023620686672379675,1.2232794181049741e-05,0.006606774991316239,0.15394175729655604,0.003036342076708028,-5.900257273584067,-3.3657381640729467,-1.0463678831205876,-5.88082650781944,-18.207069685129625,-9.021611795505185,-5.145470499121501,-4.331798442178398,-3.4175652921694146,0.9892178056092303,0.15797784304752913,0.0684476247015296,0.005577020517369643,1.687600266426222e-08
0.006353215508057924,0.025209577890071343,0.1884481696200028,0.0001495010372260415,0.006947802288792702,0.03884201726172798,0.0061090325899955875,0.03834838542437893,0.026644170466059255,6.019889607789146e-06,1.517925316430993e-06,1.0575815357794335e-07,2.8591595661489934e-07,0.02285805519645024,1.2300099918959046e-05,0.0070823654655863795,0.14985526239225477,0.002942547895095922,-5.5426846930728715,-3.508010795599027,-1.0479535911934321,-5.790833892999569,-18.549296393470545,-8.611871173141196,-5.042253383546856,-4.298302598245369,-3.1502665552224327,1.0060882760679695,0.1580848105548892,0.07467575157206895,0.005809406153263022,1.705831210666865e-08
0.0064209865334833305,0.024535036258633527,0.1915709392527368,0.00014249042931592453,0.007348815542835338,0.040581430546601883,0.0061147017296969775,0.03517067477475272,0.028809652625119295,6.149613317491524e-06,1.5950603555602008e-06,1.0970088105196648e-07,2.7819579577704715e-07,0.02339047075096121,1.200474318077229e-05,0.006808184448449926,0.14555325301323835,0.003071781202658649,-5.64639061666459,-3.350363095691993,-1.1139755411287755,-6.031298896405825,-18.243139629402634,-9.416622172080857,-5.422516234701175,-4.325748773495398,-3.1562735222608036,1.0268599792931092,0.1521391781266177,0.07202874871840442,0.005605942553663223,1.5928411405920526e-08
0.006307710643162508,0.023731051539276186,0.19985977784354386,0.00015218016291488736,0.007081067583389184,0.03916791984879301,0.00622800172417089,0.03611567564478205,0.028896600770696234,5.747494977617832e-06,1.5118091047687782e-06,1.052160756044743e-07,2.712514201139597e-07,0.02444270645222114,1.2370942057434325e-05,0.006815065971169391,0.1485389843851202,0.0030009419566825023,-5.454071090458783,-3.6805290035313805,-1.0531732905309512,-5.927876307014686,-19.784347081684423,-9.421245981623104,-4.989507936180091,-4.026271002587657,-3.24262018773417,0.993138650659235,0.16205629086364803,0.07129160556539839,0.005917847300567687,1.625231030282155e-08
0.006437640680080692,0.023965409835837295,0.18560827981770994,0.00014267327939498562,0.007014110861880345,0.03869984337458087,0.006357188795520736,0.03625872963882672,0.028176981111899015,5.646509152264459e-06,1.5237057719539696e-06,1.0936274054423534e-07,2.675506073686799e-07,0.02328330356145268,1.1662280558356713e-05,0.006803578861106211,0.15687197923334786,0.0028842974042750367,-5.534810153360556,-3.509273774472188,-1.0683156287380546,-5.8290428402703185,-18.556958127222828,-9.407560309511089,-5.164600607515798,-3.9624135232094577,-3.3503896833832654,1.0506333843946258,0.15901818450698138,0.0700676010017708,0.005840979791467053,1.62342876264274e-08
0.006566811242343546,0.0233821012014703,0.19342670046797225,0.0001438613964543162,0.0073671754573987145,0.04031445854630776,0.0062837193385734584,0.03760265758252333,0.028756485360839443,6.148879291300023e-06,1.4638890727373395e-06,1.0531363229060893e-07,2.7887377829996984e-07,0.023464993690377755,1.170410521491217e-05,0.0070050761848477,0.15635427493358744,0.003039529883682847,-5.748493360029743,-3.3860016456921382,-1.1188021646566295,-6.029615161155924,-18.57791739376807,-8.844877274746953,-5.297931100224343,-4.193451507947898,-3.1263483160117915,0.9903695588523954,0.15783870529980187,0.0714894728853457,0.005986652919815532,1.711876160269047e-08
0.006029742313078617,0.02314708245816443,0.18466132695573065,0.00014901116996632468,0.007140977195704515,0.03949325214986506,0.0060694640974279625,0.03829490291127918,0.027161902434800034,5.672750533765188e-06,1.5104588389185839e-06,1.018641551414785e-07,2.81868997390187e-07,0.023162834136378933,1.1362978909755428e-05,0.006890039167072904,0.14888151244414602,0.0031489305054253638,-5.490307087101502,-3.361198613298253,-1.0908131930922118,-6.002643077405399,-18.949653978266994,-9.326148310708046,-5.16174768417936,-4.123179013336977,-3.3330689748285236,1.010659304382892,0.15374431726539609,0.06938110185194234,0.005668101052681136,1.7133372777224318e-08
0.006090240168382451,0.02318575355959874,0.18647948761479113,0.00014133685368102774,0.006980644644011898,0.039220442967408425,0.006306775718537002,0.0376283769107846,0.028451998336255,6.0676255280780986e-06,1.4712486607814107e-06,1.0762102561787266e-07,2.860321576752043e-07,0.023223229967963797,1.1725741551902876e-05,0.007122170898863347,0.15070802588182022,0.0030737758912283784,-5.468682171941991,-3.414777207626771,-1.0625385687951394,-5.597706991783578,-18.08589692989534,-9.092157910238312,-5.079488263804328,-4.0079617225711255,-3.2000005366262125,1.003655063220637,0.15289482248546737,0.07174742207837924,0.005721902981576592,1.682404001907647e-08
0.006307061495959978,0.02431310205825845,0.19682845841464458,0.00014700486234793146,0.007419221310394886,0.040098336709067366,0.006082180370594008,0.03761500411859124,0.02915400939532079,5.736281678524917e-06,1.6081492350859528e-06,1.062668406326243e-07,2.685887367342923e-07,0.024614534907150955,1.2455993783874491e-05,0.006632417036106274,0.1583782301145755,0.0031178949073043284,-5.825819897324319,-3.6057270413676203,-1.0450979913833116,-5.764230069393168,-18.481318259682116,-9.0835154384627,-5.041761517878135,-4.030877479875879,-3.401693721864042,1.0579963997157995,0.15373321617006622,0.07402023573654157,0.005936578144390913,1.6677084765133025e-08
0.006327640258033604,0.02381542082795054,0.18479215899153792,0.00014803051183604778,0.007531656911516062,0.03868947283371708,0.00611607849095427,0.03830065161912143,0.028095276508179532,6.0386171049995254e-06,1.5245286437215882e-06,1.0290460054828566e-07,2.7559246556223664e-07,0.024029330749200772,1.2364527743006597e-05,0.006675847603684523,0.1451662780566725,0.002970174764118682,-5.397669631696617,-3.3837567476955748,-1.07664211077736,-5.593692714968593,-18.679263534869698,-8.682894688523803,-5.322800752140193,-4.259791431024964,-3.208921682200217,0.9924626683780333,0.15497689821225633,0.07450282100595143,0.005623765650490823,1.7390289323429156e-08
0.0063366360205400025,0.024034233023352093,0.18615830436749733,0.00014273947169856293,0.007554516688915288,0.03888651931923757,0.0064663235779263434,0.036593643587757275,0.027127766952720855,6.115329054035788e-06,1.519902132724328e-06,1.1060640295876557e-07,2.827660221686553e-07,0.023446562242762637,1.1539556261691378e-05,0.006857083302657181,0.15838921168916206,0.0029748265705752176,-5.515152457900366,-3.6425145265450998,-1.051063474230566,-5.604792540520188,-19.016423891146715,-9.33625995598005,-5.189075790276601,-4.119762124174811,-3.1215495311401016,1.0275013077675017,0.16011133430867797,0.06997881942974271,0.005645312810610159,1.6299618858736055e-08
0.006078012896420986,0.024986962775532227,0.18957434396429232,0.00014550510395816273,0.006923141858689816,0.04034013769486979,0.006334210653924474,0.03714524231343832,0.028140159517452377,5.980555850196289e-06,1.5784424385823413e-06,1.0676634581855632e-07,2.750037765279463e-07,0.024346016047883428,1.141140373216562e-05,0.007075356418204649,0.15873136939719013,0.0030057691959688767,-5.865452599488759,-3.6698663040547173,-1.1028489238762653,-5.63578983136825,-18.71254732985135,-9.356280466042511,-5.339842023858428,-4.304122586120798,-3.2511361437768387,1.0427054989522104,0.15651579629177756,0.0689712751014025,0.006006144845683218,1.5990685965729632e-08
