cmax,cmax,cmax,cmax,cmax,cmax,cmax
37.81526896394284,184.17386840305284,368.1215921360739,4.756848796137536,26.538595664565293,55.29200938019959,25.87664632267736
21.544351593082958,128.30472928213538,284.09299050160894,2.1970144769641786,18.84228404865233,50.50301964710661,60.06091325893628
19.147713606834195,176.2159590060838,391.47063560555443,4.7436115741075415,14.688933652033256,67.33916992843062,63.18722863084086
45.06173515450135,226.53639620327615,325.8982156293241,2.146840279648211,28.047437278186344,107.20319918456893,45.44080439959898
35.3632187525067,134.15640410956888,545.8819612725329,2.198539995384075,19.76830167370185,69.40773289623127,43.32724628343156
24.499521169697648,105.75193385514301,477.56661824990204,2.5236177703688187,25.949717314142696,49.07720364556518,42.18902437975715
34.07545127420234,94.91364833345743,359.7398396233858,2.0301269662047177,13.520999291346426,111.74701742924589,35.36121533391309
43.22585671320295,129.7981926193674,508.0461705562896,4.032729151646997,26.29532977458826,72.86821414126189,39.209159308332545
28.012652795918846,245.87901281062605,572.1663453487236,4.688086114132841,14.983133363653074,92.31506064027332,61.84863964330463
22.480691183466785,97.43735798708573,533.6818791947254,3.4383139621757186,32.20389064219853,47.98292824697171,55.69649440997528
23.15370156157557,114.14882217290118,285.63429311032695,4.2066391047404235,27.964733296708804,76.72990685768394,36.92971081731061
45.44761784683257,153.5005584766933,566.1377589727781,3.0052317074246995,21.046666306197782,72.20098392522048,34.459248589058106
41.171109545816286,172.4679070959064,314.8514589131314,4.478638634478619,21.213389312957073,78.26646458354915,60.47830077147552
37.09985386516174,106.10646300183862,619.1278131537942,3.6086657698285376,20.037734751770067,47.94540544975405,55.64308313862273
36.96240094564095,177.75530781992728,599.3738107119118,4.123511075918499,15.640197113586028,60.87915508466612,32.185033012022025
41.050227654898336,91.76757877455405,460.0525644946661,4.03986779437021,33.04237528228199,63.15613115369306,56.81406410089655
20.150847319521837,231.58979417833712,269.82012480275245,2.8713193297931756,31.13508877870929,48.74380705115803,31.357809995003585
40.33433475697119,209.8462842859248,490.6934821406778,3.8206350222947205,25.025386640342308,56.38492941802146,36.36492772066853
22.492724654447045,242.25349654938407,465.8584717494318,2.882724533643648,23.088139287459185,108.54625047088615,28.09411033399145
35.845584456554306,173.01285276812814,477.9253212368986,1.6579525882266897,32.93097381465964,107.40887118627093,45.80072689433598
39.489477187937446,244.66989356249485,519.1126127547614,2.0881249373256363,25.830920644003516,83.00362847871419,39.7376188660026
40.80265977561585,246.71112654027056,612.9944605499138,3.042685988493223,14.717713100178127,111.36308992217509,57.57261771717517
20.613868479707804,244.38480381018803,589.0554356867151,3.260281782803431,26.1906104578783,67.42520279025977,23.854750469347348
27.56150897431473,224.09079315885796,216.99176989197923,2.6671973494116616,21.55604864618264,77.8046702203442,61.0537915057487
27.92941781407672,145.67595072615117,532.1255366871918,3.047097410847383,17.390515750559565,71.432963709952,27.556851876331393
22.32077055470537,171.7192569111905,395.1379432869556,4.527506883417921,20.697453578799195,81.04412627085327,48.687364380539805
16.93211706741501,200.12842798687421,291.55546575399313,4.675425015902257,15.567905466074711,68.59680927952678,25.170035727381688
49.396850310916264,172.37754177697371,471.01555744761885,1.814644727642968,29.999051289580265,53.24291948216893,60.11633444595069
23.269608135906235,118.79828795415065,230.7163571746808,3.1106142243519983,25.556187198302794,42.42814795712643,54.847687517885454
31.45853154668491,176.19512632434376,404.5279811834381,2.8824417948010437,25.431367951397228,49.14301844480344,29.32290961129666
44.93892549344607,248.73185948698483,375.5230060002938,2.4663829540593722,27.45598903773638,68.15506283235723,22.59161329339483
21.653035713084282,209.14722336175237,498.3372950213651,1.6867071760111472,17.327331886390787,54.83060974410536,50.39138797474532
17.150447745894017,103.9066761013467,558.9639167104715,2.1713429185738677,27.665906588444994,55.363708578504486,25.77597988865184
24.524682302981986,210.2299122791734,582.9494812857029,4.256703566614373,21.532404710842915,87.60638524279847,30.314324702880302
26.173875098613436,240.1697607856326,220.5908271096165,1.8736272987342981,16.989270123504657,39.48991529053648,29.301723708861285
35.74037151199984,158.48502270190966,598.8488357630993,4.215819397563012,20.203616440749023,56.956757507346936,37.826773551192474
35.97973310298866,132.1069462215347,483.3840303751276,2.91011728701197,25.249132340447524,70.20948968514875,34.162027660302456
47.79895912975117,217.34019659547886,275.2486655795746,4.379097522873321,23.698348757988327,104.59141701705686,55.89377600573455
30.532045647484704,89.8647210310602,330.5312645355268,3.3332294869147745,27.203477275827534,56.84157640749017,27.492311185131438
44.05269781437687,255.31717508101096,441.04677839015494,2.1493737147145713,18.535375836464855,38.87930074106001,60.814848682101456
20.385785735374657,185.1608337884516,332.8437448954986,3.373369608050539,27.63408932044474,99.73063527804013,30.376114685705936
16.862862345729855,109.54432837183485,602.0080159946851,4.396448248200049,26.3379144520874,82.538764532524,50.09657700548898
22.28725219457384,243.27885469909307,395.07132570359147,2.826043290398392,24.4540249267881,41.022447508129126,28.650184856511416
40.85510934207022,100.24137088312176,474.3554070705469,2.385117150980227,21.343094737007437,59.152030257802494,36.79392680799281
40.2285148710801,137.1049350871861,458.5539953276658,3.1233612870371195,27.928107968703557,107.76223044935685,53.00060018004076
23.593032493494974,91.36349923054097,327.7735390489248,3.504249378240816,13.23421952362201,74.72746854009273,47.16424250342624
27.530048396959707,218.59689904428137,260.8372488475219,1.8404409015545882,29.476530148886482,74.66184871546488,51.10130304639265
30.849302173923626,128.38114971712636,567.2139965999058,4.158130812700734,28.67271530050624,57.9108852922472,46.879918675370746
28.412138599020885,101.75211661218107,609.4448374487645,2.0378196189406768,34.80569649169926,70.95043297184668,29.460715940060645
34.38273126348582,236.14668377074221,529.8567011561113,4.180995673156639,27.810800801057216,89.42074233883893,58.01541301730873
24.739044292353135,170.18109374662015,310.120059982429,4.760537625589271,34.65742415247872,40.45701085263794,51.839732418174606
47.03319447471697,117.05895936190137,459.21644913763066,4.529562552281734,12.814703486059173,89.80652004351299,34.28600731701968
47.0050744474255,253.02201816844325,621.0345903187765,3.1174854933038842,32.68902362374352,100.84120489013029,35.221320349459994
43.85421064697235,92.36531317106473,471.3960477472828,2.33602827932065,14.893605258654691,43.271490122190684,51.44041736276001
27.71587380434618,210.65988470294695,243.10322654354522,2.608929081057953,24.947791017008093,96.80423736292227,35.206357626079004
37.1544154224213,238.3881726966242,479.821170918391,2.3454703192116284,12.585618757356912,102.75741554256975,22.414584666566647
45.36515519857858,176.97718705268045,618.7991103605453,4.15610635447573,35.950418652800096,63.80338615887826,54.48909642403846
29.76372014910499,168.5386066922723,484.8273491838991,4.395766765396285,35.618003260783084,95.12050603983886,39.46397163319536
30.404781075143315,212.86415587328935,317.67417268037,1.953517162020463,20.510931783378638,59.04292437405613,34.24124917960757
24.209055784647028,93.24002861745424,222.68579193536794,4.7607116471553015,22.266555209660694,66.32449853697612,50.724833155802
23.702378299547117,249.39332363943876,553.1283561986874,1.8861152073992307,22.02193861883828,103.43387306716235,62.123476958530645
31.9242498712457,191.5067589442417,286.82459681959233,4.771739603638325,17.560120833202642,108.20488306013442,49.43480590667184
36.555314231002356,174.18242389483947,314.18801903863624,2.164889702417627,17.291669017684207,51.48286966081909,55.02213236337039
28.054133552502094,95.94894036890418,631.7141309605488,4.428114831882963,34.26605479668511,112.11808669848264,28.977495716437954
29.57598662378774,216.4170178211037,514.2888657631306,2.0924669002875365,31.579994999774826,54.33304288774955,31.124157437372794
34.22015595548265,187.98566879277294,464.43706937025877,1.8927578796728157,33.05906070312913,57.420003194152955,27.06914161516058
45.82868663567625,250.37205769551758,585.7148754241438,4.19045143911961,27.72580753533652,78.81430279568545,25.240430676190634
29.978956031333055,150.102424926118,326.6941270169403,3.9149443638034724,23.901017641890498,43.578466193073595,30.967877683841888
39.047539200766664,99.09450783233163,581.0189730409705,3.1844688864447184,23.534077855839552,81.93058384946383,56.96128153478141
27.977703860772372,202.61877824015892,458.2647445181901,2.4544904645421486,33.08711967252379,97.30695162051961,49.813428890312295
44.569197060109985,235.17460256508602,519.5960799874649,4.2784426507637505,28.73931508006281,88.51055788202254,48.100289263252925
41.33964910540216,113.28007811040868,593.7744264555392,4.3898992887847434,12.70193479282942,99.4362562923572,27.041404301358142
27.558922190551684,213.88342008215653,284.1267553007725,4.217494477180999,31.971220270985807,75.56008003206271,21.774592483823845
25.972258394772123,192.11142996062767,636.9100565517921,3.621803286453339,18.235285945539836,85.05042773247085,44.719371327781786
42.23489803998774,104.40066987823684,542.2419980758721,3.3320530517635536,35.111808092615874,63.14041245290146,48.70274140475977
47.25692748183057,103.63167321439684,618.008249511674,3.8012343113626033,13.628089418524127,60.07226752101122,51.95139981174711
18.722569848469465,186.13331915031898,363.72971448977137,3.5869296568559275,13.097808811500308,102.86526046142822,63.36002567462807
48.472969224427814,214.94011505978304,270.9370832561717,4.026442226972873,12.590085995011236,39.15926636467479,35.41523942343027
32.62522528335397,218.51007586294043,508.8170119407972,3.026888660405595,18.56703999075998,112.28433751182834,39.82579599614684
31.39577180287929,114.1432972449671,556.7681059624697,3.8197831225007643,17.29847070693025,43.678578421188206,50.761469989212664
38.09887007127746,133.000638643692,623.8713317676765,2.083385253698881,22.376035225022445,108.27119401256992,39.54827462782326
37.57135627291483,154.38623644960063,332.9125370099281,4.748728473471451,21.824016151561032,104.55744027593508,31.388048053316705
23.53245523282775,91.35506225613595,495.21673491163057,2.7792842999160356,32.744597996151285,72.99074300186679,63.13231740033304
22.622342018203,235.40318488836505,548.9366467004489,4.0669499028609675,32.274797474805304,94.57679932072492,48.42747383015086
20.83108096351879,91.59450287249533,610.9645745607454,3.5732810064663623,31.11689498342823,73.61417636344126,26.54425212538296
20.631131142684165,203.9172294033831,400.03153480676895,2.2416791254410775,23.798269121794483,42.315670280635054,46.524770282319146
25.376782346358222,223.18016530959636,348.45564233713674,3.056704477061764,12.278892957794415,42.933516584591914,38.377222925487445
32.33798154566507,189.20353427652026,340.41490884500035,3.8239420356049365,32.64293753254091,95.98882416700124,23.203609489979357
32.356729259508356,104.04799068792607,319.0793568208868,4.75732029845487,15.419893029636317,74.9166115088517,48.08069657567912
39.68134402795543,182.25957355974924,219.201464390249,2.6446761863807744,24.425079441233073,44.089987435862504,36.57695804199477
17.595702590115096,99.51550151066357,385.6770087666863,2.0246904129377934,25.620980358277397,89.20987268529493,55.92522806169056
23.104958060078733,114.80700414856,259.9641713437921,3.636576798539638,28.95541743568563,39.868960861923156,61.75712658847866
18.21505236049859,179.10296967178414,519.8960233638941,4.387101195987475,29.138086371178268,97.62960623023439,36.09635827934066
43.3892287536349,99.77975357816412,599.7711621060268,3.3522956036919567,31.61514647909985,71.42387133887252,49.173840893450574
33.87128781089174,211.83339774191708,250.10089227315353,1.7931266687698042,17.930477616243515,49.465851008489125,58.986693363464674
23.734061582815464,253.84882400089057,359.86519046157593,2.182777330203838,30.9527641714195,86.90308316256571,42.92241580748498
34.82699718094183,209.70270586282936,313.2355387724584,4.788268531381575,35.395035891522795,86.27442647602027,30.08032538995324
38.94753200023261,98.41812634441824,228.1805759484966,2.424585243235884,23.10295096174359,102.62043790562853,52.768269999951244
41.00931519959937,159.18485352506895,363.752046795194,2.787324041550729,35.703589529665386,40.50818935593619,58.78235433326529
35.59628848288898,161.44185210060957,526.8607939785087,3.1573406125590493,32.962157713959854,105.05263980084439,39.633999855558585
25.635317308756704,187.8842565180583,607.3162386151771,2.2741190048181332,26.951198005523587,84.86701650693904,53.02385996385708
20.841733609199572,209.12189392531923,605.8839838862257,2.1749859483847747,17.701039798173063,110.35463205312297,29.28200896650806
44.69470808119611,170.67179130906197,321.3093619933661,4.386399684072037,22.68732612006397,76.11130154472676,36.947034884189925
36.0673780973526,114.12610608462391,383.1650607602571,4.702119431472921,18.195202384827063,86.75524984059692,35.483172761661876
42.02461314765782,108.51026964355617,632.0230493837742,3.052126532427646,17.665211120315135,43.012256049750945,28.79958991876425
33.652540302348584,143.96454634618124,571.4198473295221,2.9788400757177795,17.969142542103118,83.78587399530225,51.89142032607417
22.012382960731344,114.83050520159064,230.76871358142347,3.9564864482100504,27.93130866292332,73.09731568123604,57.79932930567548
43.08711504735176,186.68095067624137,588.3566506207012,2.2586918721176588,14.686070865545469,57.731220863774226,23.954734811840538
34.028594424034054,247.09617907473339,231.91772248745914,1.9907517248320858,22.852776678802446,107.54062631459287,35.09471251400027
33.238748686716946,93.15053175666745,278.7875764136982,4.757216393468311,35.16284871446509,37.87049857008072,62.427906773199275
37.59095794791151,235.2819466574438,410.5381379225594,3.249907291453601,23.732317926166083,87.51481931595782,27.505003954521456
17.489128465798373,138.96394995368485,518.012727976758,2.245931046793435,28.162378399798015,110.24340345804528,25.53773077894499
38.69586990142916,162.32503772038623,588.3011693823273,2.1668793262316353,28.623022853427948,100.35864672360827,62.118411437383
39.04718493355831,171.5140594094495,480.67431328652196,4.380495950331898,25.694633919331913,39.77902947726277,61.53079390680004
39.25438278404152,202.3603023536864,307.7403155310184,3.7084335047445034,21.452745735699803,86.3424732781119,26.0835003032436
38.208895051900186,257.8991608325547,235.7311767100391,4.726957389508216,21.765791057348896,102.80650877529443,55.14257581450576
35.21153661256004,213.01326399122814,592.7616913595796,2.893249029283306,19.84879587751773,87.56950391726886,56.23737550347412
41.655409447628315,223.22394760368513,402.30082536956115,4.2170694917600695,14.885017328894602,78.33668234706371,21.74762240141923
27.211332386708918,149.03138399788043,385.3542573919798,3.8254950614075596,21.3253944304883,71.1520216966898,31.71439762759608
28.817309123768222,125.09037588926205,246.47424722043075,3.53103549882041,28.03710716532039,83.96177595072109,41.43024388342461
29.032930745914584,234.49338772635394,438.2051676085738,3.13338200841514,12.615409579354456,63.09358707196172,37.84841160779185
29.661151769597716,185.78964750710117,444.44909509255774,3.545296296939023,30.35719827701108,98.47393040370702,52.37929227773926
48.03228196651284,89.1360042203342,299.18453384392484,1.624201199930055,27.539393139710473,104.85229117124902,31.96973875278087
47.09213997827812,96.36599112980447,616.8074915263712,2.7251925991668307,14.434099882781197,73.94038193897443,32.54139241198184
25.900805764743453,138.8538739673213,560.3011360680453,3.325316085360815,19.47138477974409,83.27503374831888,52.29447899159732
25.496592024206613,157.13044546236046,267.41102013488745,2.1796779185109774,28.34682849515959,51.10787607717202,44.08202549768359
39.89852663684027,104.38283077229593,458.9442544404285,2.4210009078443644,35.11024500570191,73.76592350399434,56.1576796403318
34.657475891156636,93.4669556510289,487.2550915054296,4.644490695061303,26.438683683511947,98.93916445700927,59.52087792398154
24.026632474314773,122.47171246421499,477.72182520592645,2.9152911033814553,32.15667126880129,105.00173425485083,36.69711931001688
24.31672844615791,220.25038862194424,333.1665952856985,4.232365819243771,22.16971808757031,87.56624244686029,25.608018494890732
37.08735771432691,163.70404074280341,467.2416391654539,2.137645464783563,29.68496987866037,102.20978081574214,30.81981140390335
19.658580332165336,90.06583679996986,491.04774519060436,3.542700915484099,25.12073790513768,54.89603220869816,38.308957823937135
36.11771906114371,171.44389972377712,639.7477736924016,2.0366072081815463,28.683469297142253,67.82390760782191,39.91258344180143
40.180726266719816,205.09901802779157,641.2400772919409,2.010861726253201,14.498631585219993,91.82541128465559,46.37063743127559
25.547301996473593,99.6601314661057,251.83304732646513,4.461410798925179,16.60481579324983,61.75286715866406,31.246225295760485
28.21487809245393,97.94090095232806,438.19571009055625,1.8163602034950879,31.208556187736676,55.02840614328248,44.72051232799396
45.54260988952812,197.95090747611738,444.17184821707417,2.6378680099692025,19.99204591339675,87.71152163986426,64.24799253251021
38.34069326502949,181.93874778764427,529.1797194028759,3.0886579593078984,13.443416222418845,79.67226119084324,62.67788723373135
22.28499709780277,204.6808412211545,301.4014861233943,3.3146485903138605,14.32023479152127,71.27782021936389,54.01502314249558
27.969860299886406,200.3648166118015,557.0434831395835,4.5669690223342485,17.631409964530885,67.44869368569812,28.05388857320795
49.25195557122638,245.4441664829788,447.1815660206406,4.294506542004548,24.502991454529013,84.26892660020698,25.332350580988713
41.42392387639466,107.96671918526039,570.2090810085872,4.102489880545235,29.009872745831434,40.212028539357156,34.53451930564913
25.182714807057813,147.9434620851013,252.68638110845058,4.598265033699402,25.29125377709703,60.414323299351764,38.57020523419419
31.257683836659577,189.30222533802618,436.74215390949405,4.542054314286136,23.927123589739928,111.91185111174845,58.11127318303912
23.38084697379208,246.06237691875359,265.03755109075473,4.215839067171814,21.134959043437924,103.34807403338021,58.826437674620365
43.0955382038815,221.88523504481455,346.01202981215755,1.8589417057640072,21.671524290363877,50.51433862398815,51.382896822805854
27.92129097574692,253.80495454790537,490.6179932584928,4.231937803629956,15.180592145804361,102.15108617044669,61.17855919207596
32.57304332102488,190.27550529316812,543.868214388288,2.1594836072333203,24.061585835122617,67.39972708292348,27.794081662976712
28.628635935620537,97.7256372143049,226.0991199882794,2.032532125295433,35.114762678140174,78.71471519212628,63.03035292958846
30.772429984894355,139.63237489066466,432.641001021305,3.0064374036253128,14.535952422281854,85.56197360176546,30.789641847912783
36.94640251162838,197.83458789248238,280.3706868453187,1.7963188067541382,30.738278065642554,71.98503178269901,24.00104320673546
49.330588466602315,95.93825649137506,513.8651484091779,4.747772560842924,17.740322501182213,48.16870265153971,26.719552395164442
26.50807986973065,103.37987949383123,512.6293769284767,1.7993337540162007,24.226131075594953,112.25226403897327,56.50072158875881
