cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(0)_pft6,cfall(0)_pft7,cfall(0)_pft8,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(1)_pft3,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,cfall(2)_pft3,cfall(2)_pft4,cfall(2)_pft5,cfall(2)_pft6,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(0)_pft5,nfall(0)_pft6,nfall(0)_pft7,nfall(0)_pft8,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(1)_pft3,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,nfall(2)_pft3,nfall(2)_pft4,nfall(2)_pft5,nfall(2)_pft6,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(0)_pft6,krb(0)_pft7,krb(0)_pft8,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(1)_pft3,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,krb(2)_pft3,krb(2)_pft4,krb(2)_pft5,krb(2)_pft6,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.19465948031296404,0.06483104182907498,0.08963735801308464,0.07859928159235337,0.09455633028380814,0.09321054605249135,0.07588037435658108,0.04044596094311784,0.015656320396344407,0.0001987681361428831,0.006768291566483771,0.0019156633010541484,0.003000576284597391,0.000910413107593207,0.0030429409896562867,0.004015093778179629,0.007002266745066625,0.005232677209508529,0.0020221831398414512,0.03579817660477453,1.0330408159551673e-05,9.873348205217413e-06,2.0129338685319858e-05,1.3894806079355465e-05,6.938080006302263e-05,0.00010131657255362906,0.00015353584468554362,0.0010205593524991285,0.003582072581696435,9.578557958405233e-07,0.0005084213311644226,0.00016336744752951872,0.00020918107140401949,1.0402081742277967e-05,0.00010039111675772166,0.009824888434707255,8.578316186048907e-06,0.006937802169878689,0.0002083489486022265,0.0025746772671214613,-0.9936399726000285,-2.499619946092697,-1.0649646540315492,-4.775108490925257,-7.536039573868138,-1.132491403017994,-1.0375785147718481,-3.4489896225792505,-3.3406006642987918,-6.499136037664494,-5.3239627094987245,-4.4876085316629855,-5.156173719974405,-4.873885298486384,-2.44542009816999,-4.928350983196586,-5.626255724737422,-4.890226496173259,-2.899035503313699,-3.81825384041216,0.49537527265705866,0.9689769120844187,0.9238566352992716,0.014489940774020806,7.148682750100879e-06
0.19130719922527928,0.06534385422431421,0.08576099308971437,0.0790692943165738,0.09933463603867916,0.09330003187951383,0.07284236296334576,0.04087904874419675,0.01601457527945118,0.00020863048662549518,0.007031056143655847,0.0020499520773675666,0.0030632942151778415,0.0008743657964307941,0.0030047747542539223,0.003993287450437488,0.007172805867040406,0.004865427019706441,0.0020703468482613026,0.03496519976345627,1.0026903289823272e-05,9.827058453833177e-06,1.9307906856894137e-05,1.4043409056310227e-05,7.237940405782253e-05,9.717120689954801e-05,0.00014252162763505948,0.0010131812005527456,0.0033925227820562017,9.934671392545355e-07,0.0005116537805961777,0.00015128348781010868,0.00020229286305272485,9.612020384230776e-06,9.890660303183427e-05,0.009612066289827303,8.189035922549754e-06,0.00721466284982963,0.00019505397847913785,0.0025196661983999673,-0.9824331663842011,-2.4566297886942845,-1.0681468152698712,-4.793319996909759,-7.962412362935547,-1.146137898633766,-0.9910979229672666,-3.2795612176810263,-3.2417364026237236,-6.362472331288849,-5.850293145364121,-4.512987620193767,-5.044035892727046,-5.062971122092979,-2.4532541719400562,-5.130737448696997,-5.567745465255331,-4.528099274616175,-3.0562631404820886,-4.046943116662608,0.5014306589647072,0.920175321030835,0.856529273964163,0.014625562916975553,6.860076249794085e-06
0.18769013540325785,0.06565528428229252,0.09044412390308006,0.08200468869557188,0.1003847399036756,0.09408822149659757,0.07457708241978055,0.041643373674095534,0.016263958950648933,0.00020294243379902931,0.007007617436514688,0.0020252533455412335,0.002928906006463592,0.0009140371024300597,0.0031900711521903992,0.0038513000644125692,0.006877190954825949,0.005049653998660348,0.00204893227810009,0.035587006778554725,9.96531547458726e-06,1.010871981241435e-05,2.0413241594738453e-05,1.3469450395759906e-05,7.058086476091083e-05,0.00010362216950474568,0.00014929059576939253,0.0009563046468604058,0.003629549769164653,9.924223512320477e-07,0.0004753965593981087,0.00015783347506453726,0.00020418257939376784,9.681451401662573e-06,9.635680148222863e-05,0.009898477310523532,7.976729363556045e-06,0.006904649276364656,0.00019879135026546786,0.0025550682119315515,-0.9892181307506652,-2.4147324768404066,-1.1020432685346762,-4.746977977908162,-7.947658843845106,-1.0483677857729,-0.9877104839651853,-3.2441900562138994,-3.176494930542892,-6.522648273248532,-5.604931926135129,-4.102310077513083,-5.232643609085158,-4.813925361991957,-2.612096763871176,-5.036999447104838,-5.3800988518314,-4.539888178008653,-3.045204362845705,-4.149779292691008,0.503832060700179,0.9759737559632597,0.8788701264395581,0.014344985779432643,6.982786799856011e-06
0.1808865154233522,0.06945344181504243,0.09046526471126061,0.08005349920125038,0.10104069668125648,0.09746498228566873,0.07655761049394726,0.039611172507819335,0.016683868964093677,0.00019568919003795773,0.007301670426203425,0.0019339415495070484,0.003020002969915041,0.0008962276822315605,0.0029745324687719715,0.004071296089683783,0.0073376462520657725,0.005226753763812155,0.001993463030230475,0.03463099883436834,9.581214634258934e-06,1.049816487593687e-05,1.941690655255375e-05,1.4162305982724094e-05,6.777108895649318e-05,9.949942103573577e-05,0.0001526960406707398,0.001033049841271789,0.0036255580151096922,1.033366039275578e-06,0.0005243982360377848,0.00015743074065914156,0.0002034526412016345,1.0315775200663539e-05,0.00010072597634343177,0.01036534302225012,8.511173020404385e-06,0.007046399383964652,0.00019237179904076795,0.0026079536140037923,-0.9647559675820456,-2.5224128303878794,-1.087944891147928,-4.9225477592743285,-8.224872092175081,-1.1519909381653388,-1.035841295923851,-3.3487835132091583,-3.287720585186442,-6.29519312133267,-5.47510584371795,-4.302196395990682,-4.967916074025207,-5.017054533006593,-2.4894714666421454,-4.790796655087449,-5.7526877092861355,-4.90364772853034,-3.149178088067792,-3.950794931445886,0.49749031952506156,0.9446031532092392,0.9124393394930712,0.013491922335147623,7.16959804557765e-06
0.18945423108849552,0.06862441016037178,0.08567622323265746,0.07829325832585535,0.09403615395980547,0.10158740933493403,0.07489996136801567,0.041376073945680894,0.01680946590587611,0.00019242022447254302,0.006837041511887987,0.0019016611185502933,0.0028826108455005444,0.0008806966774593601,0.0030725027624023613,0.0041060549830596715,0.006828691696404204,0.005114828596419147,0.0020418341486998365,0.03547745711443793,1.0384504574441002e-05,9.769899494659328e-06,1.9721732444342424e-05,1.3373522567281636e-05,6.956285610467886e-05,9.608017012532625e-05,0.00015259441964955866,0.0009824301185414827,0.0035720864362817416,9.524520119623028e-07,0.000492119115766287,0.00015852184392196032,0.0002053160022224733,9.528264580690843e-06,0.00010220200190444388,0.00989390407459055,8.207585821032717e-06,0.00673497329879324,0.0002079588388804362,0.0024062412822687266,-1.0230132610038278,-2.618273323270939,-1.1275264549956723,-4.771643871143366,-7.909311975469593,-1.114484691192168,-1.017173382495931,-3.409963685598086,-3.3768684756734806,-6.279860003306389,-5.64814258231994,-4.188758389404444,-4.924308617611507,-4.870845756648953,-2.6243535992517937,-4.894421868790721,-5.284616547942468,-4.883149553653075,-2.908884976981909,-3.9421372467414875,0.5063226338152866,0.9296628696907244,0.9241560048526709,0.013526064561318777,7.240213742407778e-06
0.1862238420167168,0.06580227394268727,0.08752211277836583,0.07613833574273482,0.09596651895173167,0.09971250144346995,0.07272552712385866,0.041939895716399826,0.01645787678288208,0.0002003431183216253,0.007208538183256531,0.0019567820534096996,0.003013619363273199,0.0008873469791641488,0.0029554414045148496,0.004078144975955175,0.007212978154060712,0.004772076427489992,0.0019173613923164185,0.03354084174712336,9.574273235408837e-06,1.006781966811261e-05,2.0444354994085874e-05,1.4683754843524819e-05,6.855251897768106e-05,9.797162690292173e-05,0.00015709509507188794,0.0010155725425807377,0.0033797860735712373,1.0352851397123027e-06,0.00048626962302730515,0.00016413970159405618,0.00019932763605980285,1.0351340411150057e-05,0.00010029708771169414,0.009644194335756147,8.497563431611053e-06,0.00709289531655234,0.00019133439386815574,0.0024351409574255916,-0.9634996868645974,-2.399368414892721,-1.1470851572502943,-4.940560470307538,-7.919067889713999,-1.0498327052329663,-1.0337874087993897,-3.453982415589927,-3.304085579770797,-6.510334048945904,-5.672994126344642,-4.486381193407183,-4.847918444756173,-4.949604620453951,-2.474917167933621,-5.051043495681144,-5.4005211479160495,-4.84297809723347,-2.928741242698898,-4.066210771595515,0.5059589894658193,0.954832380660054,0.8999475122143716,0.013914521732711047,6.883594459699832e-06
0.18256321215323434,0.06465251378327555,0.0911095574393253,0.08212491364162257,0.09516194733094142,0.09607149089414968,0.07746505726178592,0.03973427815069213,0.01570536953247436,0.00020183906722419864,0.0068356051223525515,0.002067941993323824,0.0029198657366803446,0.0008656302606177682,0.003055519126335363,0.003968015919826434,0.006833213907357826,0.004888403692974538,0.0019569786172460323,0.03557944090063515,9.752221092969993e-06,1.0209705822482284e-05,2.05622598714968e-05,1.3405801064585933e-05,7.293798980871174e-05,9.724014129326958e-05,0.0001558985804628751,0.0009597492385423926,0.0034623944809182563,1.0253327732242521e-06,0.0005225625176184562,0.0001632595257442796,0.00020288719190077187,1.048345593588675e-05,9.803992571064166e-05,0.00986695897674963,7.937913918361903e-06,0.00688329446644692,0.00019252495809697956,0.0024559346474876077,-1.0077258948993,-2.5285961259114704,-1.1518979075652491,-4.869018060039691,-8.091169435632187,-1.0862054787845203,-0.9860172424347253,-3.324538680767434,-3.400385741006739,-6.564913110620611,-5.7234061305715445,-4.411193695339297,-5.2775735375144555,-4.91176564137997,-2.6744730602727453,-4.83700609666191,-5.569090207963826,-4.483890871173358,-2.8517070362051196,-4.111106627167323,0.4859319071050177,0.917258130883508,0.8620115561744426,0.014235580311594446,7.006056234402377e-06
0.1882999900449081,0.07107889941286313,0.09031028579602049,0.0809148125070185,0.09986914024893356,0.09632381321465601,0.07336284693000149,0.040643900951408934,0.016570595030483665,0.0002040290279208877,0.00675046530073536,0.0019000178744779162,0.0030333644897640832,0.0008902705264092983,0.003128819654481241,0.003941488476137426,0.006808563662618254,0.004811501193185996,0.001947890999508639,0.03530400079480511,9.896092767871386e-06,9.883615692266181e-06,2.0091776497172277e-05,1.372374104611127e-05,7.163081500532389e-05,9.918737985351003e-05,0.0001495566843422758,0.0010408199466971086,0.0033876218335379123,9.76300989776351e-07,0.0004811744448924855,0.00015601194764586007,0.00020690394667796012,9.537306482998447e-06,9.678789215476488e-05,0.009897743396072455,8.191079139668893e-06,0.006919584149314952,0.00020197075932093305,0.0026191692650568933,-1.0285130167828767,-2.4064529592246857,-1.1493655816984065,-4.944047885135909,-8.070346572880894,-1.1196956871593582,-0.9527309341553574,-3.20533456082026,-3.172395518918775,-6.452275577399657,-5.552965088616313,-4.481206774422152,-5.148862629905615,-5.046359985869656,-2.606617539404029,-4.731614437332993,-5.4162556840336435,-4.779500857230325,-2.866546677745611,-3.971955166466275,0.5195276404257128,0.902900688169696,0.8711130476682654,0.013771423325989726,7.000772576900741e-06
0.18840704338483089,0.06611576411175268,0.09012039034436876,0.07778576543686425,0.09956599923826025,0.10042745892839293,0.07512266717219747,0.041437324887648175,0.016817160916193286,0.00020855874486855398,0.007034866033512613,0.002014655471525911,0.0030311039484195172,0.000862262752038884,0.003211498751467985,0.003951599030431677,0.006941372768867467,0.0050140416121529025,0.0019758423645239998,0.034444024143995736,9.781468343507802e-06,1.0236335319651818e-05,2.0157081562258365e-05,1.463638078868984e-05,6.97745129133577e-05,0.0001045583520479525,0.00014819208821772572,0.001040544752890454,0.0034108004194249556,9.809492844850926e-07,0.0005239794032641748,0.00015551705621940138,0.00019276330663869356,9.518675091193233e-06,0.0001001779742060068,0.0097844968148358,8.136471849754498e-06,0.006656775320653302,0.00019963561578390985,0.0025895678791016904,-0.9656298040326107,-2.47230542533874,-1.1533439940332162,-4.7623453323763805,-7.531855502214379,-1.097904310500277,-1.013231607447904,-3.4440231529892693,-3.460730021077468,-6.673626743433946,-5.326391489231434,-4.312054879201852,-4.966330241061915,-4.6881708762757235,-2.4601253011569657,-4.733738631551938,-5.513561960437723,-4.887731359299574,-2.8545152630560233,-3.8587439668401684,0.5249481010594382,0.9504768775609799,0.9149900721961661,0.014068134164221407,7.033451922073462e-06
0.18238792595348718,0.07060255968246394,0.08744300702108684,0.07630411311416825,0.0942398278416307,0.09710733894436278,0.07458246591402384,0.041673189942151995,0.01676273205468258,0.0001990097254559736,0.006958250005489858,0.0019768003616958806,0.0030159965730319426,0.000921058110060734,0.003173990764290602,0.003804542317520894,0.007034859074413443,0.004811441232111664,0.002087622907628703,0.03591463343065924,1.0329379623245673e-05,9.842832633805358e-06,1.9998765798593078e-05,1.3449233669867558e-05,7.343558770328406e-05,9.784473596912414e-05,0.00015334855121461983,0.0009646166271168238,0.0035719418259991765,9.91811928997103e-07,0.00047975270705891533,0.00015268218558194376,0.00019672269611882432,1.0037557310407144e-05,0.0001035782923226577,0.009592937555251565,8.073564890984977e-06,0.007104943469342928,0.00019031929122638062,0.0025722238880216386,-0.9763769947254956,-2.5114541888706152,-1.1063501080697444,-4.919994758997635,-8.193008243791693,-1.1517941078004874,-1.0191494290361862,-3.4011533843233788,-3.3990127792168465,-6.661386961454324,-5.516378413871642,-4.142210577111388,-4.871305102187045,-4.729123688320474,-2.51014948438332,-4.823613654681943,-5.465562288595094,-4.577338262060585,-3.1173885971660087,-3.9996821865740237,0.5007959959215046,0.895857881905598,0.9069102777190613,0.014302081899487734,6.802158353155354e-06
