cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2)
0.0015621436890684833,0.03054548732142426,0.025074213614969115,0.004071013508351925,0.009397605394430165,0.005378435184249063,0.0013390844932262016,0.009273812339625993,0.006645362592358399,0.002105821598824244
0.00313184820943328,0.03315684203263204,0.06371824700338027,0.0037477291263875723,0.003606596350521714,0.001942643368254393,0.0015278938146781856,0.007030005060163249,0.0024001110169998554,0.0007750012113342938
0.0029758057515839624,0.032081446378693576,0.02763723490214124,0.0054071842904425535,0.009773723996173284,0.0044046632581380045,0.0016580419386042276,0.009930139691681637,0.004931870598296636,0.0016381753893347701
0.001419215422231449,0.066642913092235,0.07767344238191562,0.005814817219857873,0.0018945499764787925,0.011523629947070856,0.0009272225351412106,0.003489007316478367,0.0022545419251447894,0.001374514450921424
0.0023113853621057733,0.012459728945651338,0.06523832916984637,0.003093162821741853,0.006777520555603158,0.003592397148059897,0.0016971504952531294,0.0057314358785660185,0.01443952784681959,0.000504040212760307
0.0013422710910247443,0.020985669869171837,0.10748862651172483,0.008820586309752632,0.0033698863238933686,0.009419808552410149,0.001959822176418529,0.007618249089913979,0.00890324786564169,0.0007043563985288672
0.0006281359712809896,0.08995498669989276,0.10500280905352502,0.0066712928240047565,0.004083462161228565,0.00569051489535193,0.0017699878120500982,0.011447634911468864,0.013764375370005596,0.0017373610480466374
0.0022090511409243486,0.018404316919564293,0.029350780323288448,0.009007276859038297,0.00643657572500439,0.0016103646193995553,0.00047106080916134685,0.008831219814010225,0.0017688375403085742,0.0005487514587215973
0.0019403533133757677,0.07188677739695701,0.07956083297306629,0.0030735699232529255,0.007367177147858314,0.004346989049961601,0.000936831372171277,0.00976070373732187,0.01053500742704212,0.0018705089481488213
0.002253925129824989,0.061011157093521506,0.022392296225596665,0.004335899066923014,0.003433780835599183,0.004427875720549002,0.002283861953885087,0.005802694516267717,0.013831833150408741,0.0014517861619147445
0.0026490565541999467,0.05523206419325691,0.07187495778573916,0.005434155705606001,0.002818138292622791,0.010169425383138064,0.0008440065138769801,0.0016723388240322823,0.010478423224337483,0.0005800525044615339
0.003068520722936393,0.0949457147762277,0.10648211355857393,0.004357396562247909,0.0012360182254540328,0.012639822751052705,0.001150623028500014,0.0122265339732891,0.01480523168841384,0.001877778154497331
0.0012080128091604067,0.04488860011696942,0.09995639516332613,0.0038889136453752423,0.0025915361708376133,0.008181615149500202,0.0022072019302544245,0.009195533722759698,0.009452831913215365,0.00042657886803987554
0.002131220812893609,0.09812473880917517,0.027144603160220056,0.005661300940800882,0.008820883032966007,0.010389223413050453,0.0017097927412701576,0.009267821740655623,0.006589079656588671,0.0008036963409878271
0.002690960127778119,0.08228997873176791,0.1015882054226026,0.009136516862496946,0.0055998131099762516,0.007518195536246395,0.0019204539722508926,0.00867959602471097,0.011246749530704767,0.0017679219253173136
0.0029232153844345908,0.040743573802935154,0.05125969435033026,0.0019270410705996464,0.00618886524076633,0.0019313072855609045,0.0012284438777155173,0.007477619908724858,0.005596961028944669,0.0013743998602925003
0.0004478407198244622,0.014286640609930866,0.09703429741154901,0.004269677644419113,0.0022181325113365853,0.007766919120657652,0.0018615865904451107,0.0038171955079646432,0.010171310471138404,0.0004038671327880345
0.00050884335696559,0.057759207577997025,0.0681610364528749,0.0067093831331842164,0.00748960373675942,0.013210224953550415,0.0013339047244664865,0.005017112496941955,0.012514532248854371,0.0007599979224231824
0.0016242376916322317,0.0179041615581194,0.015395916125742847,0.009571306049165739,0.00845662506050741,0.009851690473124376,0.0011106221243816815,0.0033408963847934726,0.0038275437803267703,0.0007204663644760229
0.0019417727943536267,0.07388444119760548,0.08040421137589568,0.003563418293124296,0.009502814469836106,0.010354763000349222,0.0014130564292237136,0.008251272357824746,0.007406560849017943,0.0007156434998422223
0.0013852013145156331,0.07769045772086448,0.014273893235687,0.0021214392364608623,0.0015048232497914236,0.001988745627827641,0.002039358014742895,0.009280968025056267,0.008148764075587622,0.0004278415884499228
0.0017758537203364769,0.05266551582868978,0.030535871478785552,0.004917894513294161,0.004606841662696886,0.008890201176626597,0.0015809947938046993,0.0019074049094468981,0.006794731558920009,0.0014416510381713337
0.0018090324247106524,0.08637110602457236,0.08025022787777997,0.0025338229583165804,0.001721004977123782,0.009209031338475787,0.0003151435259265734,0.007960686510262788,0.014487131283379424,0.0013449104215216873
0.001477929387474783,0.06760936322292707,0.0597250959863313,0.005901427745980226,0.00938489031723342,0.006133231653609291,0.002259276372753742,0.011539927189907914,0.004362759433134432,0.0003731736976803176
0.0006502406439669885,0.012603520657336373,0.022470959181407065,0.007110459606063939,0.0017264601064500146,0.0053277075635251355,0.0020173406468164657,0.001660645680241249,0.012776771363209528,0.0007811611675649277
0.0007003147035503698,0.07231287055204526,0.0772037475102601,0.008821753719038063,0.007568625185474193,0.011141771164618182,0.0008466319109483176,0.003387322890332895,0.011908360622315674,0.0017891226993931467
0.003212654808961939,0.04731035556820553,0.05089465198518099,0.00793243405452957,0.004099071154226556,0.012669087907242776,0.002045498523833465,0.006204733106600206,0.011911846521964364,0.0016887223182425898
0.0006569967422474857,0.09042465578780187,0.06453784293866056,0.008372825701748125,0.003916436489069383,0.012246278741954405,0.0010695394917670594,0.001521381696579341,0.014013194879301987,0.00041527041942937635
0.0012796232762603945,0.09460545310047083,0.11014217184640573,0.006146253415484916,0.006660167467094232,0.006881346263739837,0.0008698784051319743,0.005081042908143058,0.010846251002647724,0.0016845590965203453
0.0026397476459304433,0.08048639656592074,0.02213950495218589,0.005450898681382716,0.001606517088146469,0.008094346587884826,0.0011783834428566245,0.011342286846892959,0.00647244417070827,0.0004647686715410032
0.000771816044312167,0.07801293559113756,0.07610552968358514,0.0019898795498805534,0.0018401398938119769,0.00991162957750944,0.0004113470532375226,0.010604832664051989,0.011304894289328349,0.0003961896588324475
0.0006043326165653526,0.09782428290810344,0.05112532948542672,0.004361650894188639,0.00825263619186602,0.012866982928606304,0.0023108822127515718,0.009837835674900146,0.006817130363220455,0.00040032137606144395
0.002598183117871017,0.06013957397675084,0.056240333746890366,0.009075918588833675,0.0020785378442941312,0.0074115012514903095,0.0002836155811162317,0.006648999190334215,0.002465724549272988,0.000468130399234698
0.0006984755907180619,0.06813050658621359,0.08919499563677935,0.006233645132855003,0.009567118426575968,0.0059984469542844485,0.0008542811394662704,0.011128310235721955,0.004740903403864556,0.002089387275725973
0.0003950048871066709,0.09634933675027224,0.017219574983738994,0.008942059400543025,0.0057437697599594375,0.013415577553431604,0.00041349685464962967,0.007603167985294793,0.014882514484419747,0.0012443478608066855
0.0021726680778295557,0.0722258846306463,0.059345005032219976,0.006622511104739757,0.006241965944923281,0.012313896125891868,0.0003545284711102324,0.004546787723432979,0.014625596183441199,0.001949306465070559
0.001672291448022853,0.06557166860653524,0.041203833137267984,0.002755466205569099,0.005180545963471842,0.0057402267363126334,0.001474004712649814,0.0022706279340078297,0.014951769384259865,0.0021335246294008374
0.0023707057363768656,0.0581764802382826,0.04449562790771996,0.008261396173421146,0.007125634318474136,0.0034514032721386953,0.0021547285437471925,0.010612417120739494,0.014617278820770168,0.0016333814561056508
0.0021266357642950743,0.04780538719357446,0.10831139669545095,0.008721362227603592,0.001497924296934466,0.0018164036939670237,0.0010430438031063432,0.01047819730475653,0.015126955358683246,0.000528800430918774
0.0020710964602141486,0.04451839538352989,0.11211923433621535,0.008510646523594234,0.008477292601458013,0.007124317917539643,0.0011228245648623437,0.00446215920562391,0.002466706754452609,0.001900266962409702
0.0027011549062946234,0.09897515524917949,0.11485561211636791,0.00598779900930312,0.007867089253588491,0.012837188758589135,0.002027266572609016,0.004170298739523813,0.007827400240217271,0.0004879860770908703
0.00310766695850512,0.06434336783167745,0.03621302328355458,0.007010966022771538,0.006539528516029482,0.005797952616394085,0.0004961997917752284,0.008921619790639355,0.00877618473229159,0.0017228513121324272
0.0018580708832025407,0.08599197202803154,0.06931526029050732,0.006036254149511398,0.008814551703393434,0.006341794394548764,0.0005387516751773327,0.0017223659747093959,0.011969866677161219,0.0014309943385986518
0.0023877497321257634,0.029740846212784142,0.02676443910008522,0.0012279930578773604,0.004185170517498052,0.008579012242255598,0.0010758676138074433,0.006299719126665765,0.01399655824511498,0.0009086504966847365
0.0018402897287802548,0.0799614651212206,0.05340598090969806,0.006574362962005286,0.008688800636971356,0.012894247483891706,0.000565912840332399,0.011777781401808737,0.00839278158588172,0.0007358292255339999
0.0016823109779661922,0.09724286662512198,0.06324409282486984,0.003993014170530071,0.006673927517987186,0.004381747425338317,0.00041779572246602103,0.002843452885399271,0.0034414234098257054,0.000531653171543605
0.000759822257230301,0.0673969775426829,0.03142452064247243,0.004141872093249996,0.008991738007172904,0.007187539683154468,0.0016485200961237367,0.0033299825574582536,0.004315130655797923,0.0003184677432316394
0.0008465329816478336,0.035515949834812356,0.03092587358993887,0.0018805822970620887,0.0021615956656852865,0.007029345216392709,0.0006891741342840485,0.005479822443738445,0.008546474883626054,0.001565558070968381
0.0004732189627423648,0.08134811510399576,0.07709699988386895,0.0018194794811500722,0.008787491892139638,0.012550468806381759,0.00038704215649811664,0.004501029659248682,0.012664337405185635,0.0016766586055366238
0.0008914205357463665,0.029422740453630504,0.05073634332583751,0.005363802269680987,0.006540641989466603,0.005926963674837269,0.0012220722095569478,0.009771674507098073,0.0021988915593121315,0.0007246789331405198
0.0024144468073475107,0.08977820171647355,0.06519577007264421,0.005782598670334776,0.0020431136997900285,0.006868948401881456,0.0013678439142264483,0.004115669640708972,0.0053617079409115816,0.0009643855931608753
0.0004178050495998518,0.039342966571319686,0.03445227591644617,0.003981976699165648,0.00215390676000941,0.012186327368878739,0.0014946723033924215,0.009005945974418283,0.012432728845059802,0.0011970090219437898
0.0006103304296917801,0.058265375680032205,0.07289253048533802,0.007659867372822102,0.004898604006821178,0.0030309636335467648,0.000850253884061347,0.005466521719664713,0.010484474482109778,0.0013358943449643106
0.001385558570585797,0.09781334189378221,0.07483134150214524,0.0031875957672767505,0.0019956857590595523,0.0033343096702119837,0.000771592075039777,0.003199631380507023,0.004237311527097758,0.0007873827238921863
0.0008593159544488937,0.08991535736712541,0.02101593555575216,0.00571570022821824,0.00471149207750902,0.013288543402903277,0.000493040916509549,0.005855982709312306,0.014884797892545017,0.0019017736817164418
0.0027131675643339258,0.0336954487799547,0.030298888948742737,0.006984060335334991,0.009278508704322754,0.008181154716167156,0.0014489543940973918,0.004535765848995182,0.012165103891410343,0.0005991239972304447
0.0012921962008442217,0.04843840659824468,0.06477930277728819,0.0032332056452527053,0.0021105640577049906,0.008827440509299591,0.0008603515507397321,0.007909868079933258,0.0037993329277291516,0.0011637889955612493
0.001893857565748567,0.015560471240373564,0.04726827808705746,0.002282849157062973,0.0016576997401603556,0.013379522788679342,0.0009304959975474239,0.01047059379357191,0.005163112904787189,0.001548485226669944
0.0025494562364822967,0.0634162091734903,0.06108940170753621,0.004724200044495962,0.004170040745578358,0.01265434973097391,0.0019876883681984765,0.012208301399464942,0.0033904422394034086,0.0016432655523909967
0.0030624205156445884,0.02694850982257809,0.019609217778358015,0.007621861713752518,0.006155363395983223,0.011601945321099264,0.0005507265433826822,0.010306993892830772,0.004442131552649326,0.0005542194103021526
0.0008330854980412595,0.08268257538036163,0.08091619539929087,0.005702975737968249,0.0042577082602868205,0.012026406489757299,0.0010762858234390819,0.010545913722081666,0.0076722347565549714,0.0009637333044958224
0.0016925177827284662,0.0375212529264445,0.08935520053004811,0.0055239394328138154,0.0031434717172919915,0.012294894879294822,0.0010584937404562798,0.007487792044476672,0.01402802070911784,0.0014385369521548645
0.0006966663572400883,0.09370522687798581,0.07707730463451318,0.004047169408982356,0.002325594239437807,0.011028302271243552,0.0015497513323313083,0.007374764230134802,0.013856939129493024,0.0017541066455510988
0.0007968236536303231,0.038431541966008245,0.03824528791700129,0.007646727374639556,0.001395085425674858,0.008338676218455798,0.0018459140663406365,0.011219775131731596,0.0063523117825363415,0.0018168140249702643
0.0006786194024309966,0.0854878016726376,0.025854839022795,0.004596128156931231,0.00811619921886007,0.0032990091281852848,0.0007368429020838944,0.009489228766002344,0.011492496897026612,0.0014710034551397705
0.002358571520065248,0.05875975101458846,0.03858422363207196,0.004142124742834491,0.002698059907852545,0.01240140673600354,0.0014734549331135308,0.005889535867752767,0.007983278929560205,0.002058784012054685
0.0008016520409743108,0.06258822521747816,0.06460300071776931,0.006480797271824899,0.0012593696176233958,0.011965486907329818,0.002198806027565914,0.007729491656199141,0.011174451204725735,0.0020111988118604075
0.002396847266822588,0.024423435776454998,0.07181192808108167,0.006439092408169131,0.004832349907460996,0.010337330827496674,0.0022034833907195513,0.011766367344555894,0.007831415451096196,0.00045741704801425
0.003196342653011523,0.08482303160724221,0.025565458555214523,0.009203408567032875,0.008755087986146728,0.0077260566855128655,0.001489852906349453,0.005868830283345459,0.0024447582879796263,0.0008835787039601297
0.0026722179319622723,0.011407618024405047,0.04695031518117316,0.0046038845036003,0.00582908130585372,0.012538267396953125,0.0009803996682811995,0.00528587586123775,0.011730016974292578,0.0011082584465084296
0.001006861890067148,0.05081467741967702,0.027223758886891505,0.0026522054812547643,0.005485636400107421,0.006527105394054575,0.0021628794742216484,0.005458811670106291,0.009596001563781391,0.001453947432805498
0.00039771203497440075,0.06939128873747052,0.031030883007462543,0.009557418793731204,0.0024082320042273933,0.006475489484724284,0.00043752730960357927,0.01256499162067461,0.0085298521405049,0.001383139233254484
0.000553180254878671,0.07699652139512765,0.03429433273298798,0.00900287774707828,0.002905228836241662,0.0037882526479639986,0.0003360233091240374,0.006687149785231991,0.009381839412371584,0.0003661605877024365
0.0025935195360816303,0.05088941745782643,0.06649756357914419,0.004978712173056407,0.004626714935702868,0.008215683975698614,0.0005828997115358821,0.003437595061547036,0.013420284445783836,0.0020565416872965745
0.0014351308308856883,0.034825531236632734,0.07874555322767521,0.004696860705663247,0.0013233999298110342,0.0033738311683942836,0.001749222236002587,0.008779948149393695,0.0020685054980473755,0.0006661865509112628
0.0010254954141736454,0.0701265614366881,0.014818359066046888,0.002016155521464249,0.008139261551284065,0.003642535944652003,0.0016177119043318995,0.004067647147723337,0.003052402941527094,0.0007068906067189517
0.0024401287637442984,0.08630128919335314,0.09781451413165992,0.004595215060642401,0.006979149201821685,0.003959811544989851,0.0008697472789429077,0.011438961167436541,0.00187682615974601,0.0004041763792405786
0.0009587124148205585,0.013334833940896131,0.03137898855319524,0.00623076573653329,0.0048085360452139805,0.012212060532923699,0.001960282608415957,0.00522835433901621,0.005228158694665579,0.0009690094236811523
0.002060049434442646,0.034589600392413114,0.07671284816375132,0.004702822539282914,0.005958015191497425,0.0067335183496238,0.0008724887798471888,0.012022677037976156,0.012085038800572748,0.0005090172974715889
0.0028611877705859885,0.0538939454459572,0.10440214803395495,0.008138726252336373,0.004841878839329253,0.0017696316998414084,0.000818848907520688,0.00746630320420171,0.010315303789635603,0.0007351443560317483
0.0007613454933297333,0.08447386083833833,0.11360278330404372,0.005726073604263634,0.00261077771546507,0.004767687918232427,0.00029825260721873085,0.01164014663347759,0.0033014147273059194,0.0013469116329873666
0.001149279035579153,0.05976766422138982,0.0795054477672309,0.008401727872623374,0.0029165071914933074,0.0016319499439017653,0.0005447221105431192,0.011480208788698779,0.013584905054850209,0.0013870331561669916
0.0020894885580489213,0.0695232273600705,0.030758018931041235,0.009146825124139644,0.0047851806190502425,0.006097662338993969,0.0013393488269883022,0.0019260188278806159,0.00396145381508268,0.001657024543538631
0.000598460163624364,0.06407738563304216,0.03792374883136726,0.004525801403569393,0.003640504883582158,0.00576807259757939,0.0017556154827832308,0.00472776321497956,0.009403103108037802,0.0011540167722222713
0.0022713729562444263,0.09344101706057871,0.08781538275432962,0.0029914753315986586,0.0013744115885393044,0.004647168531597901,0.0014977620958565303,0.0019759691110236032,0.008450580961936814,0.0013859382699204271
0.0013226224055528468,0.07884027392963233,0.02371566112089823,0.0017612124792751164,0.007508061054591708,0.007445895794474381,0.0016918769845696911,0.0062700661923619574,0.005051067652051853,0.0018126764499344632
0.00266231773143066,0.07213328943518955,0.040667662052348175,0.006294029868447965,0.004276570293072235,0.0025989848799196093,0.002168012236961465,0.002932368666292367,0.014623228011962914,0.0010963310840792747
0.0008931828350552244,0.05868728336929552,0.10218965359374421,0.007543579000404137,0.008197738101180756,0.009405400400528608,0.0016999352541971333,0.010910991297531578,0.005095484920484929,0.0011796959301948295
0.0009970831924404544,0.09791478470370495,0.1094716763839092,0.0014469559400428513,0.007309061518138057,0.01260297980898799,0.0006355967178648538,0.00776098658218945,0.01415064084719737,0.00030517627888473377
0.0023685703696708985,0.03716671264878446,0.1074581704065567,0.009645312557455234,0.009409545104198218,0.007190570599889565,0.002053048714057772,0.010858953263592788,0.006039766436108277,0.0018315177103693002
0.00046658198798061863,0.06347174930642066,0.036352904938260794,0.002160988594840053,0.0017771881743370399,0.009855465310537676,0.0009669399246375777,0.009517387841122129,0.0025888462348656162,0.0008453574486347717
0.001913734922040971,0.0805836385058288,0.04544025630024395,0.006607844112645679,0.008896604184478445,0.008890358258187655,0.0007445557074875584,0.0016732887534332253,0.013533344685052648,0.00028083726883274327
0.0028791408173304937,0.05754646779439466,0.10896053232772057,0.008129292474808255,0.00988182017269337,0.005708541785420521,0.0018557516409767442,0.005901626232423512,0.00822630843613316,0.0014448104893792703
0.0028761900888566554,0.09759934528953798,0.09147119757972666,0.004776347683072536,0.0048079416200382166,0.010350987619066698,0.000756656463198069,0.0026373100670716194,0.006522861343914561,0.0007914988639758368
0.0012133673869132514,0.03155748209239207,0.017110342618763454,0.0012572906256540408,0.009791957029677077,0.006633277604830348,0.001059399426092138,0.009012049566162382,0.004668252874964873,0.002063925473184432
0.0026246736415167895,0.018868168203478836,0.05556027144037666,0.008836241106547047,0.009413641796164409,0.007108818134998436,0.0015358956895582723,0.0032707801962312422,0.015179893315462881,0.0006848096666562112
0.0030750675095091613,0.06816890511132842,0.07503224779559517,0.005611658896945274,0.0031298943431162757,0.0036183363840660986,0.0007186113148659648,0.0034881085360156504,0.012302348840507847,0.0009122404976001216
0.0005265869085025814,0.0962810314523914,0.10329967462025477,0.009264220092117872,0.009855188839288629,0.003586742990633847,0.0010841833993175303,0.009892270927885822,0.011165880405531575,0.0005354801401725217
0.0027095993999729793,0.030750770321626136,0.0357189237578366,0.005825374921462038,0.006317871426606987,0.008461034494053735,0.0004502926217873302,0.011227561661460262,0.005312160579206403,0.000488668648862984
0.002919594470022654,0.0950973318442183,0.10108186800798213,0.008223741457578926,0.00686612942962339,0.008110288447309672,0.00044093246061573316,0.0059746759863918255,0.0067685638313674705,0.0007387272648198262
0.0024434499274231247,0.05463706468693183,0.021099132508943144,0.0030376121771583386,0.007112677120204443,0.0024135703138836017,0.002030510381221439,0.0069456411025565126,0.008235977451642413,0.0013774229465462735
0.002735081181864429,0.041607210295392986,0.0822288540220481,0.0060784412831629605,0.003449848777490907,0.012043559836261895,0.0019186461249424108,0.008774660548174367,0.01326791151568169,0.0019052048658428202
0.0024000853729393,0.08465717289600315,0.08422107767493464,0.007085238791490642,0.00654378012829362,0.010532599674691695,0.0005898986190095933,0.011265752503027998,0.013557071977335156,0.00029615478342635355
0.002738352241626516,0.022340548337663177,0.047116170676136125,0.007642872655366147,0.0025146870852251115,0.011315604289428747,0.001990839090152103,0.0070836386181213655,0.001786847855348937,0.0007911132156958324
0.0021367495249221373,0.09734438366641326,0.07749770516650684,0.0033862715133646053,0.006679250187276578,0.007979824556590265,0.001882078421914379,0.0025981831548619336,0.012049979474027582,0.0012792318310581314
0.0031334169711139045,0.041084750611404375,0.0775804818569163,0.009301847328488152,0.0020020856063179765,0.012746741846837413,0.001690802302385692,0.0021597750619779246,0.005793104510476701,0.0015996904101989403
0.0005539697322300624,0.06223100049551205,0.048218425031982766,0.006564056556353798,0.0015025298975501124,0.011958441673828516,0.0022848570558889857,0.012251431979199746,0.011895264911703778,0.0004897655810508132
0.002543798004275585,0.01316364864837453,0.015065451676569318,0.003947769928515962,0.005400060075561057,0.010744889013693519,0.001681254383341531,0.006394110311419582,0.005421322661430656,0.0021544790403028053
0.0015874021504396019,0.05072205814101144,0.02955507929002692,0.008094324028999376,0.007204403586877099,0.004149235353465125,0.00043135257488095287,0.009021592183236787,0.01060135251422344,0.0007646582918365617
0.003098487059281181,0.024293094476719217,0.05707108362676243,0.009403820097474869,0.004793600388949875,0.009162311371969026,0.0010869963477626123,0.0044712102663051045,0.015082096012253665,0.0010259212921248824
0.002935005706595907,0.031236005318415583,0.03462192169216853,0.0013739799293836993,0.006834668063307787,0.005922316124685133,0.0020578651596664453,0.00669995095494544,0.014867430619640217,0.0005962089901499926
0.002861634723712159,0.07934052304567328,0.09174239689155092,0.00853409240742861,0.007797011120298389,0.009014643859576985,0.0005329893455793662,0.001764293210302021,0.014223530730293343,0.0014239686038798169
0.0026540273980113875,0.05337396693310441,0.02481235854974919,0.0022016349713824433,0.007132974527614947,0.006663670738793552,0.0006770914315367005,0.0069058589235040935,0.002573241544221824,0.0013573850916756454
0.0011347010047730811,0.08118520085607256,0.04458106459377395,0.005105937311919849,0.001202260751191285,0.0023693626535347062,0.0010763865973259046,0.006775314948831783,0.009860279454422532,0.0007999921511218621
0.0023615478320444423,0.08669077095265,0.092656741262679,0.0014486456630655423,0.005328461135868894,0.002759162141018098,0.0007634536329940572,0.01245062104459204,0.00363793938346058,0.0011978652546266034
0.002140288514836183,0.07281691740788115,0.07010802518906001,0.0011859834572888156,0.003972859512547128,0.007712539720616537,0.00044276231822125347,0.0053270216295428245,0.0021515622795625854,0.00039087071453763975
0.0015031390354605964,0.022678986355789306,0.07091618286198355,0.007167291728407937,0.008145162952159928,0.003901802930937721,0.0006083637710988651,0.002571159811745282,0.01035545139379346,0.00159643339485485
0.0004509680970978489,0.09338667766944471,0.018121859445910774,0.005863407750649419,0.007339732571168063,0.011951629484953027,0.00174530081883545,0.01037935453038167,0.006316522618582163,0.0018044642183933032
0.0005907307575878642,0.08974386573332643,0.0688734593181426,0.008292220375669943,0.0050804009037610405,0.0092229323423583,0.0013549175347471157,0.009593802643659718,0.0028101677556160182,0.00035587600126188245
0.0010716573139492216,0.025039931849960572,0.10207063721904144,0.003029083088750789,0.009687614251208353,0.0055427495012532815,0.0006388052646324946,0.010244623279995767,0.010658425746811915,0.0011965357755900265
0.0019594470267003776,0.07428975648795921,0.03619376551232499,0.009867738461299326,0.009678179826891689,0.009303908236163241,0.000675048297932622,0.009018556315230464,0.0026818983621167917,0.0002988528042351476
0.0011021267189122953,0.05171082019305984,0.10171110455381815,0.007499087813943509,0.0076358173865598315,0.006605920013376904,0.0009795447844976831,0.0055556341454275505,0.015132034066810388,0.00031700964751196634
0.0028570507088326513,0.06192343595437062,0.057714218925014056,0.0074822674116532,0.005382686684537384,0.011981078856979927,0.0021334598771434177,0.006123274380982701,0.005464858042396702,0.0013773126308992553
0.0029876064353760697,0.029538272632498655,0.07659177815690063,0.006657729936814179,0.007551394597254471,0.003078812221527117,0.0017489159265387444,0.01158116423145518,0.004143690280635291,0.000696083183853845
0.0031576178708399216,0.026925971838435096,0.1002890335610449,0.005432045136742705,0.003275633454747957,0.011948998815270137,0.0011862349304055443,0.007165954364012531,0.006585573823836814,0.0013784656347550605
0.0008309487530448654,0.045415175225354945,0.11206782180713343,0.0033715742077699215,0.00687928264796337,0.005402280770696338,0.0018688241014281296,0.0028657850000455174,0.014889566213068209,0.0011112759194565871
0.0010398253344378158,0.01746771376504111,0.03018320948096417,0.005674010747292954,0.004065627952595319,0.011446600390591314,0.0011562460492165565,0.0041855998529814545,0.010093171817814809,0.0015970122564200556
0.0008410806947547354,0.02575049103337195,0.016555154117994797,0.007580337732577635,0.0069414798430718835,0.007195570508997767,0.0020158745338559303,0.010423505713040595,0.00966081935579583,0.0019070808585854562
0.0009528226849058924,0.02084892650700005,0.04042236021933973,0.00160236433358597,0.005774291846409081,0.012739268307539537,0.0003418345645905001,0.0027676310369122996,0.00784990678465472,0.002033040033653577
0.0012705295823330412,0.055636663164578534,0.017057060766760147,0.002405420168466381,0.00978234508203785,0.013081424357232547,0.000270275160343572,0.012060291996740278,0.010392031154290805,0.0019064031254784422
0.001669650784225514,0.05637245051497402,0.06285788981830862,0.0069684054664057166,0.002328931041855553,0.001859683078472135,0.0009004942785096772,0.009292424542650442,0.004445206948872098,0.001532990271983841
0.0031533466927889386,0.019263262989468816,0.08167445690625291,0.005005001929880225,0.008739651838522045,0.0036257974733686304,0.0017006619806304224,0.010786891244058835,0.014546753384846718,0.0015518362143161198
0.0017918633203442703,0.06537055713770681,0.10177587041062075,0.0061213657704217,0.0013674061253321637,0.012671384346083734,0.0016942156421456474,0.008976949920705161,0.004633182072608954,0.0015050601028467015
0.0014943294882839762,0.0683085019796513,0.023715126303538246,0.006889038680506715,0.009894840786781864,0.002078544466326672,0.00229252230318034,0.00595736916009615,0.013542246924586726,0.0017421801293918847
0.001993006831641603,0.07598353041411673,0.102759993477258,0.004656434830529089,0.0039778918217564995,0.009511120626763016,0.0019403195592378182,0.009937593509498098,0.01255026562447743,0.001076319964440831
